,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
124,125,125,Billy Mayfair,105,-.159
125,126,126,Brian Henninger,56,-.158
126,127,127,Paul Azinger,73,-.156
127,128,128,Bob Burns,88,-.155
128,129,129,Doug Barron,90,-.152
129,T130,T130,Tom Byrum,97,-.148
130,T130,T130,Tim Clark,79,-.148
131,132,132,Brad Faxon,97,-.146
132,T133,T133,Brandt Jobe,77,-.143
133,T133,T133,Kent Jones,74,-.143
134,T133,T133,Rocco Mediate,80,-.143
135,136,136,José Coceres,62,-.137
136,T137,T137,Aaron Barber,94,-.136
137,T137,T137,Heath Slocum,101,-.136
138,T139,T139,Brian Gay,100,-.125
139,T139,T139,Mark O'Meara,69,-.125
140,141,141,Kenneth Staton,59,-.121
141,142,142,J.P. Hayes,79,-.118
142,143,143,Vance Veazey,66,-.115
143,144,144,Len Mattiace,94,-.111
144,145,145,Akio Sadakata,83,-.105
145,146,146,Glen Day,103,-.089
146,147,147,Jerry Kelly,108,-.085
147,148,148,John Riegger,55,-.083
148,149,149,Jim Carter,95,-.082
149,150,150,Kirk Triplett,92,-.080
150,151,151,Robert Damron,96,-.078
151,152,152,Peter Jacobsen,75,-.077
152,153,153,Hidemichi Tanaka,112,-.073
153,154,154,Jason Buha,61,-.071
154,T155,T155,Todd Fischer,97,-.070
155,T155,T155,Chris Riley,96,-.070
156,157,157,Chris Anderson,96,-.063
157,158,158,Dudley Hart,66,-.053
158,159,159,Gene Sauers,87,-.049
159,160,160,Garrett Willis,97,-.048
160,161,161,Kaname Yokoo,56,-.045
161,162,162,Notah Begay III,92,-.039
162,163,163,Shigeki Maruyama,87,-.032
163,164,164,Bernhard Langer,65,-.031
164,165,165,Frank Lickliter II,94,-.029
165,T166,T166,Luke Donald,88,-.022
166,T166,T166,Dan Forsman,98,-.022
167,T166,T166,Paul Goydos,86,-.022
168,169,169,John Maginnes,87,-.021
169,170,170,Glen Hnatiuk,92,-.014
170,T171,T171,John Huston,76,E
171,T171,T171,Matt Kuchar,63,E
172,T173,T173,Fred Funk,112,+.030
173,T173,T173,Loren Roberts,87,+.030
174,175,175,Ben Curtis,69,+.033
175,176,176,Darron Stiles,93,+.048
176,177,177,Steve Stricker,59,+.050
177,178,178,Corey Pavin,88,+.056
178,179,179,Olin Browne,113,+.061
179,180,180,Esteban Toledo,109,+.070
180,181,181,Dicky Pride,73,+.115
181,182,182,Jeff Klein,60,+.120
182,T183,T183,Richard Johnson,89,+.125
183,T183,T183,Mark Wilson,82,+.125
184,185,185,Mark Brooks,90,+.133
185,186,186,Steven Alker,87,+.160
186,187,187,Michael Clark II,54,+.194
187,188,188,Paul Gow,62,+.200
188,189,189,Gavin Coles,69,+.213
189,190,190,Donnie Hammond,92,+.222
