,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
104,105,105,John Senden,111,73.3,140,191,-0.21
105,106,106,Dean Wilson,82,73.29,107,146,-0.3
106,107,107,Fred Funk,112,73.24,104,142,-0.31
107,108,108,Harrison Frazar,88,73.1,106,145,-0.16
108,109,109,J.L. Lewis,99,73.08,95,130,-0.26
109,110,110,Kenneth Staton,59,73.04,84,115,-0.14
110,111,111,Ben Curtis,69,73.02,92,126,-0.23
111,112,112,Gene Sauers,87,72.99,100,137,-0.22
112,113,113,Luke Donald,88,72.96,116,159,-0.35
113,114,114,Donnie Hammond,92,72.89,121,166,-0.28
114,115,115,David Peoples,96,72.88,129,177,-0.31
115,T116,T116,Paul Azinger,73,72.73,88,121,-0.23
116,T116,T116,Brian Bateman,70,72.73,88,121,-0.31
117,T116,T116,Robert Damron,96,72.73,104,143,-0.21
118,T116,T116,Mathew Goggin,90,72.73,104,143,-0.21
119,120,120,John Riegger,55,72.41,63,87,-0.29
120,121,121,Glen Hnatiuk,92,72.39,118,163,-0.23
121,T122,T122,Tommy Armour III,66,72.13,88,122,-0.34
122,T122,T122,Brian Gay,100,72.13,132,183,-0.2
123,T122,T122,Deane Pappas,75,72.13,88,122,-0.3
124,125,125,Jason Caron,74,72.11,106,147,-0.22
125,126,126,Neal Lancaster,110,72.06,147,204,-0.22
126,T127,T127,Billy Andrade,100,72.04,134,186,-0.34
127,T127,T127,Carl Paulson,101,72.04,134,186,-0.25
128,129,129,Chris Anderson,96,72.02,121,168,-0.36
129,130,130,Scott Verplank,97,71.97,95,132,-0.24
130,131,131,Robert Gamez,114,71.89,133,185,-0.32
131,132,132,Cliff Kresge,102,71.76,122,170,-0.3
132,133,133,Paul Goydos,86,71.74,99,138,-0.4
133,134,134,Steve Lowery,86,71.61,111,155,-0.32
134,T135,T135,Craig Barlow,95,71.6,121,169,-0.31
135,T135,T135,José Coceres,62,71.6,58,81,-0.24
136,137,137,Ty Tryon,52,71.59,63,88,-0.17
137,138,138,Jim Carter,95,71.53,103,144,-0.17
138,139,139,Tom Byrum,97,71.52,113,158,-0.32
139,140,140,Stewart Cink,104,71.28,134,188,-0.33
140,141,141,Mike Heinen,89,71.19,126,177,-0.3
141,142,142,Rich Beem,80,71.13,69,97,-0.2
142,T143,T143,Pat Perez,95,70.83,85,120,-0.21
143,T143,T143,Tim Petrovic,108,70.83,102,144,-0.26
144,145,145,Nick Price,65,70.45,62,88,-0.32
145,146,146,Ben Crane,94,70.42,100,142,-0.34
146,147,147,Peter Lonard,96,70.41,119,169,-0.24
147,148,148,Kaname Yokoo,56,70.21,66,94,-0.23
148,149,149,Tom Pernice Jr.,105,70.19,113,161,-0.32
149,T150,T150,John Maginnes,87,70.16,87,124,-0.18
150,T150,T150,Jay Williamson,93,70.16,134,191,-0.27
151,152,152,Cameron Beckman,86,70.12,115,164,-0.31
152,T153,T153,Steve Allan,53,70.0,77,110,-0.19
153,T153,T153,Kenichi Kuboya,91,70.0,105,150,-0.25
154,155,155,Geoff Ogilvy,86,69.85,95,136,-0.33
155,156,156,Brandt Jobe,77,69.81,74,106,-0.23
156,157,157,Patrick Sheehan,101,69.74,136,195,-0.25
157,158,158,Doug Barron,90,69.68,108,155,-0.32
158,159,159,Brent Geiberger,51,69.39,68,98,-0.38
159,T160,T160,Steven Alker,87,69.23,90,130,-0.31
160,T160,T160,Carl Pettersson,80,69.23,90,130,-0.31
161,T162,T162,Stuart Appleby,90,69.17,92,133,-0.27
162,T162,T162,Shigeki Maruyama,87,69.17,92,133,-0.29
163,164,164,Chris Riley,96,69.11,85,123,-0.31
164,165,165,John Morgan,81,69.01,98,142,-0.23
165,166,166,Darren Clarke,61,68.75,55,80,-0.33
166,167,167,Chris DiMarco,98,68.66,92,134,-0.29
167,168,168,Joey Sindelar,93,68.42,91,133,-0.27
168,169,169,Dicky Pride,73,68.27,71,104,-0.28
169,170,170,Darron Stiles,93,68.22,88,129,-0.32
170,171,171,Vance Veazey,66,68.07,81,119,-0.27
171,172,172,Rory Sabbatini,95,68.03,100,147,-0.15
172,173,173,Brent Schwarzrock,60,67.68,67,99,-0.31
173,174,174,Jonathan Byrd,101,67.67,90,133,-0.33
174,175,175,Steve Stricker,59,67.65,69,102,-0.26
175,176,176,Duffy Waldorf,90,67.63,94,139,-0.37
176,177,177,Jeff Klein,60,67.44,58,86,-0.28
177,178,178,Brett Quigley,92,67.32,103,153,-0.22
178,179,179,Jesper Parnevik,102,66.67,92,138,-0.32
179,180,180,Brenden Pappas,105,66.46,105,158,-0.22
180,181,181,Andy Miller,75,65.55,78,119,-0.23
181,182,182,Hank Kuehne,73,65.19,88,135,-0.3
182,183,183,Phil Mickelson,87,65.0,78,120,-0.31
183,184,184,Cameron Yancey,58,64.6,73,113,-0.23
184,185,185,Anthony Painter,87,64.41,76,118,-0.28
185,186,186,Jason Buha,61,62.62,67,107,-0.25
186,187,187,Craig Perks,82,62.35,101,162,-0.17
187,188,188,Todd Barranger,78,61.97,88,142,-0.18
188,189,189,Mark Calcavecchia,84,59.54,78,131,-0.22
189,190,190,Jason Gore,83,59.09,78,132,-0.28
