,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
58,T57,T57,Bob Estes,88,4.65,688,148
59,T57,T57,Freddie Jacobson,70,4.65,428,92
60,T57,T57,Matt Kuchar,85,4.65,656,141
61,T57,T57,Hunter Mahan,91,4.65,619,133
62,T57,T57,Troy Matteson,87,4.65,632,136
63,T64,T64,Steve Lowery,74,4.66,601,129
64,T64,T64,Adam Scott,69,4.66,410,88
65,T64,T64,Paul Stankowski,52,4.66,419,90
66,T64,T64,David Toms,80,4.66,541,116
67,T64,T64,Bob Tway,103,4.66,835,179
68,T64,T64,Scott Verplank,82,4.66,443,95
69,T70,T70,Billy Andrade,88,4.67,710,152
70,T70,T70,Jerry Kelly,101,4.67,677,145
71,T70,T70,Parker McLachlin,83,4.67,659,141
72,T70,T70,Joe Ogilvie,102,4.67,752,161
73,T70,T70,Ryan Palmer,91,4.67,743,159
74,T70,T70,Jeff Sluman,60,4.67,518,111
75,T70,T70,Chris Stroud,66,4.67,486,104
76,T70,T70,Steve Wheatcroft,73,4.67,551,118
77,T78,T78,Gavin Coles,87,4.68,749,160
78,T78,T78,Ernie Els,59,4.68,346,74
79,T78,T78,Steve Flesch,100,4.68,786,168
80,T78,T78,Robert Gamez,88,4.68,721,154
81,T78,T78,Anders Hansen,55,4.68,374,80
82,T78,T78,Padraig Harrington,64,4.68,356,76
83,T78,T78,Doug LaBelle II,104,4.68,865,185
84,T78,T78,Frank Lickliter II,95,4.68,781,167
85,T78,T78,Peter Lonard,85,4.68,613,131
86,T78,T78,Nick O'Hern,72,4.68,407,87
87,T78,T78,Tim Petrovic,106,4.68,777,166
88,T78,T78,Kevin Stadler,95,4.68,833,178
89,T78,T78,Duffy Waldorf,69,4.68,533,114
90,T78,T78,Brett Wetterich,88,4.68,627,134
91,T92,T92,Ryan Armour,107,4.69,769,164
92,T92,T92,Brendon de Jonge,76,4.69,506,108
93,T92,T92,Brian Gay,107,4.69,834,178
94,T92,T92,Paul Gow,70,4.69,595,127
95,T92,T92,Matt Hendrix,63,4.69,535,114
96,T92,T92,Tom Johnson,74,4.69,647,138
97,T92,T92,Steve Marino,106,4.69,717,153
98,T92,T92,Jason Schultz,63,4.69,502,107
99,T92,T92,Mike Weir,82,4.69,605,129
100,T101,T101,Steve Allan,63,4.7,484,103
101,T101,T101,Bart Bryant,87,4.7,616,131
102,T101,T101,Chris DiMarco,79,4.7,555,118
103,T101,T101,Jason Gore,86,4.7,597,127
104,T101,T101,Cliff Kresge,107,4.7,790,168
105,T101,T101,Billy Mayfair,98,4.7,672,143
106,T101,T101,George McNeill,95,4.7,789,168
107,T101,T101,Bryce Molder,56,4.7,494,105
108,T101,T101,Dean Wilson,92,4.7,776,165
109,T110,T110,Craig Barlow,52,4.71,504,107
110,T110,T110,Rich Beem,89,4.71,664,141
111,T110,T110,K.J. Choi,87,4.71,429,91
112,T110,T110,Stewart Cink,91,4.71,560,119
113,T110,T110,Ian Poulter,63,4.71,462,98
114,T110,T110,Joey Sindelar,75,4.71,660,140
115,T110,T110,Heath Slocum,101,4.71,655,139
116,T110,T110,Mark Wilson,87,4.71,636,135
117,T118,T118,Craig Bowden,78,4.72,736,156
118,T118,T118,D.J. Brigman,67,4.72,505,107
119,T118,T118,Tom Byrum,50,4.72,401,85
120,T118,T118,J.B. Holmes,71,4.72,519,110
121,T118,T118,Ryuji Imada,104,4.72,774,164
122,T118,T118,Zach Johnson,76,4.72,529,112
123,T118,T118,Davis Love III,66,4.72,439,93
124,T118,T118,Will MacKenzie,100,4.72,751,159
125,T118,T118,Jeff Maggert,79,4.72,637,135
126,T118,T118,John Mallinger,96,4.72,778,165
127,T118,T118,John Merrick,92,4.72,737,156
128,T118,T118,Geoff Ogilvy,84,4.72,458,97
129,T118,T118,Corey Pavin,81,4.72,712,151
130,T118,T118,Rory Sabbatini,81,4.72,519,110
131,T132,T132,Brian Davis,101,4.73,894,189
132,T132,T132,Jason Dufner,100,4.73,799,169
133,T132,T132,Mark Hensby,81,4.73,662,140
134,T132,T132,Charles Howell III,89,4.73,662,140
135,T132,T132,Craig Kanada,109,4.73,814,172
136,T132,T132,Rocco Mediate,72,4.73,629,133
137,T132,T132,Sean O'Hair,98,4.73,658,139
138,T132,T132,Arron Oberholser,69,4.73,454,96
139,T132,T132,Camilo Villegas,82,4.73,587,124
140,T141,T141,Chris Couch,76,4.74,488,103
141,T141,T141,Glen Day,85,4.74,669,141
142,T141,T141,Ken Duke,112,4.74,972,205
143,T141,T141,Tripp Isenhour,86,4.74,640,135
144,T141,T141,Tom Lehman,62,4.74,431,91
145,T141,T141,Justin Leonard,95,4.74,711,150
146,T141,T141,Jarrod Lyle,77,4.74,688,145
147,T141,T141,Michael Putnam,96,4.74,683,144
148,T149,T149,Woody Austin,95,4.75,794,167
149,T149,T149,Brian Bateman,55,4.75,432,91
150,T149,T149,Luke Donald,69,4.75,475,100
151,T149,T149,Robert Garrigus,95,4.75,788,166
152,T149,T149,Craig Lile,77,4.75,589,124
153,T149,T149,Kenny Perry,83,4.75,618,130
154,T155,T155,Michael Boyd,61,4.76,466,98
155,T155,T155,Joe Durant,88,4.76,743,156
156,T155,T155,Bob Heintz,85,4.76,686,144
157,T155,T155,Trevor Immelman,74,4.76,424,89
158,T155,T155,Tag Ridings,52,4.76,462,97
159,T155,T155,Justin Rose,63,4.76,333,70
160,T161,T161,Jeff Brehaut,59,4.77,410,86
161,T161,T161,Ben Curtis,80,4.77,691,145
162,T161,T161,Richard Johnson,93,4.77,845,177
163,T161,T161,Stephen Leaney,82,4.77,649,136
164,T161,T161,Shigeki Maruyama,84,4.77,601,126
165,T161,T161,Jeff Quinney,95,4.77,754,158
166,T161,T161,Darron Stiles,65,4.77,496,104
167,T168,T168,Michael Allen,74,4.78,645,135
168,T168,T168,Retief Goosen,50,4.78,354,74
169,T168,T168,Boo Weekley,101,4.78,731,153
170,T171,T171,Eric Axley,107,4.79,834,174
171,T171,T171,Daisuke Maruyama,86,4.79,742,155
172,T171,T171,José María Olazábal,52,4.79,412,86
173,T171,T171,Jim Rutledge,59,4.79,479,100
174,T171,T171,Michael Sim,52,4.79,383,80
175,T171,T171,Kirk Triplett,77,4.79,694,145
176,T177,T177,Stuart Appleby,74,4.8,432,90
177,T177,T177,Tommy Armour III,81,4.8,663,138
178,T177,T177,Fred Funk,65,4.8,470,98
179,T177,T177,Scott Gutschewski,67,4.8,591,123
180,T177,T177,Lee Janzen,66,4.8,542,113
181,T177,T177,Greg Owen,81,4.8,681,142
182,T183,T183,Jaco Van Zyl,51,4.81,385,80
183,T183,T183,Jay Williamson,50,4.81,438,91
184,T185,T185,Stephen Ames,81,4.82,448,93
185,T185,T185,Marco Dawson,73,4.82,670,139
186,T185,T185,Bubba Dickerson,51,4.82,395,82
187,188,188,David Branshaw,83,4.83,720,149
188,T189,T189,Mark Brooks,53,4.84,436,90
189,T189,T189,Chad Campbell,96,4.84,682,141
190,T189,T189,Shaun Micheel,91,4.84,706,146
191,192,192,Paul Goydos,60,4.86,467,96
192,193,193,Dicky Pride,71,4.87,618,127
193,T194,T194,José Coceres,50,4.88,356,73
194,T194,T194,Henrik Stenson,52,4.88,332,68
195,196,196,Todd Hamilton,76,4.9,656,134
