,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
38,T37,T37,Matt Kuchar,85,39,4.04,3688
39,T37,T37,Steve Lowery,74,39,4.05,3160
40,T41,T41,José Coceres,50,40,4.07,2188
41,T41,T41,Ken Duke,112,40,4.03,4804
42,T41,T41,Mathias Grönberg,95,40,4.04,4044
43,T41,T41,Kevin Na,84,40,4.04,3596
44,T45,T45,Daniel Chopra,106,41,4.04,4492
45,T45,T45,Jason Gore,86,41,4.04,3660
46,T45,T45,Anthony Kim,93,41,4.04,4056
47,T45,T45,Cliff Kresge,107,41,4.04,4652
48,T45,T45,Camilo Villegas,82,41,4.05,3568
49,T50,T50,Sergio Garcia,68,43,4.06,2928
50,T50,T50,Hunter Mahan,91,43,4.04,4048
51,T50,T50,Adam Scott,69,43,4.06,3008
52,T53,T53,Mark Brooks,53,44,4.08,2284
53,T53,T53,Justin Leonard,95,44,4.04,4192
54,T53,T53,Billy Mayfair,98,44,4.04,4276
55,T56,T56,Lucas Glover,98,45,4.04,4160
56,T56,T56,Ian Poulter,63,45,4.07,2648
57,T56,T56,Chris Stroud,66,45,4.06,2844
58,T59,T59,Tim Clark,66,46,4.07,2800
59,T59,T59,Jeff Maggert,79,46,4.05,3400
60,T59,T59,Dicky Pride,71,46,4.06,3060
61,T62,T62,Luke Donald,69,47,4.06,2992
62,T62,T62,Brian Gay,107,47,4.04,4612
63,T62,T62,Rocco Mediate,72,47,4.06,3092
64,T65,T65,Stewart Cink,91,48,4.05,3896
65,T65,T65,Craig Lile,77,48,4.06,3316
66,T65,T65,Charles Warren,101,48,4.04,4340
67,T68,T68,Bubba Dickerson,51,49,4.09,2172
68,T68,T68,Bob Heintz,85,49,4.05,3636
69,T68,T68,Kenny Perry,83,49,4.05,3596
70,T68,T68,Charlie Wi,90,49,4.05,3832
71,T72,T72,Ryan Moore,92,50,4.05,3964
72,T72,T72,Boo Weekley,101,50,4.04,4464
73,T74,T74,Michael Boyd,61,51,4.08,2596
74,T74,T74,Phil Mickelson,73,51,4.07,3112
75,T76,T76,Bill Haas,93,52,4.05,3988
76,T76,T76,Arron Oberholser,69,52,4.07,3036
77,T76,T76,Bob Tway,103,52,4.05,4436
78,79,79,Paul Stankowski,52,53,4.1,2200
79,T80,T80,Brian Bateman,55,54,4.09,2408
80,T80,T80,Corey Pavin,81,54,4.06,3504
81,T80,T80,Duffy Waldorf,69,54,4.07,2924
82,T83,T83,Jonathan Byrd,73,55,4.07,3168
83,T83,T83,Chris Tidland,59,55,4.09,2512
84,85,85,John Merrick,92,56,4.06,3972
85,T86,T86,Briny Baird,115,57,4.05,4944
86,T86,T86,D.J. Brigman,67,57,4.08,2888
87,T86,T86,Kent Jones,97,57,4.06,4108
88,T86,T86,Mark Wilson,87,57,4.06,3756
89,T90,T90,Shigeki Maruyama,84,58,4.06,3660
90,T90,T90,Pat Perez,84,58,4.06,3788
91,T90,T90,Jaco Van Zyl,51,58,4.11,2140
92,T93,T93,Tom Byrum,50,59,4.11,2136
93,T93,T93,Mathew Goggin,97,59,4.06,4172
94,T93,T93,Tom Lehman,62,59,4.09,2736
95,T93,T93,Jason Schultz,63,59,4.09,2700
96,T97,T97,Brendon de Jonge,76,60,4.07,3244
97,T97,T97,J.P. Hayes,89,60,4.06,3780
98,T97,T97,Ryuji Imada,104,60,4.05,4460
99,T97,T97,Mike Weir,82,60,4.07,3572
100,T101,T101,Glen Day,85,61,4.07,3668
101,T101,T101,Bob Estes,88,61,4.06,3812
102,T101,T101,John Rollins,102,61,4.06,4432
103,T104,T104,Ryan Armour,107,62,4.05,4620
104,T104,T104,J.B. Holmes,71,62,4.08,3060
105,T106,T106,Nathan Green,103,63,4.06,4452
106,T106,T106,Trevor Immelman,74,63,4.08,2992
107,T108,T108,Jeff Quinney,95,64,4.06,4116
108,T108,T108,Darron Stiles,65,64,4.09,2804
109,T110,T110,Doug LaBelle II,104,65,4.06,4500
110,T110,T110,Daisuke Maruyama,86,65,4.07,3724
111,T110,T110,John Senden,97,65,4.06,4216
112,T110,T110,Henrik Stenson,52,65,4.13,2000
113,T114,T114,Jeff Brehaut,59,66,4.11,2508
114,T114,T114,Will MacKenzie,100,66,4.06,4336
115,T114,T114,Parker McLachlin,83,66,4.07,3548
116,T114,T114,Nick Watney,87,66,4.07,3756
117,T118,T118,Jason Bohn,57,67,4.11,2464
118,T118,T118,Tim Herron,98,67,4.06,4308
119,T118,T118,Bubba Watson,80,67,4.08,3400
120,T121,T121,Mark Calcavecchia,93,68,4.07,4072
121,T121,T121,Chris Couch,76,68,4.08,3272
122,T121,T121,Fred Funk,65,68,4.09,2904
123,T121,T121,Robert Garrigus,95,68,4.07,4060
124,T121,T121,Joey Sindelar,75,68,4.09,3148
125,T121,T121,Steve Wheatcroft,73,68,4.09,3092
126,T127,T127,Michael Allen,74,69,4.09,3164
127,T127,T127,Stuart Appleby,74,69,4.09,3224
128,T127,T127,Gavin Coles,87,69,4.07,3724
129,T127,T127,Joe Ogilvie,102,69,4.06,4396
130,T127,T127,Kevin Sutherland,85,69,4.08,3644
131,T132,T132,Scott Gutschewski,67,70,4.1,2876
132,T132,T132,Anders Hansen,55,70,4.11,2456
133,T132,T132,Rod Pampling,92,70,4.07,4016
134,T132,T132,Tim Petrovic,106,70,4.06,4596
135,T136,T136,Paul Gow,70,71,4.09,2996
136,T136,T136,Paul Goydos,60,71,4.11,2568
137,T136,T136,Kirk Triplett,77,71,4.09,3228
138,T139,T139,Aaron Baddeley,83,72,4.08,3536
139,T139,T139,Lee Janzen,66,72,4.1,2788
140,T139,T139,Shaun Micheel,91,72,4.08,3796
141,T139,T139,Bryce Molder,56,72,4.12,2380
142,T143,T143,Joe Durant,88,73,4.08,3816
143,T143,T143,George McNeill,95,73,4.07,4068
144,T145,T145,Andrew Buckle,77,74,4.09,3388
145,T145,T145,Steve Marino,106,74,4.06,4564
146,T145,T145,Carl Pettersson,111,74,4.06,4816
147,T148,T148,Robert Allenby,90,75,4.08,3944
148,T148,T148,Mark Hensby,81,75,4.09,3468
149,T150,T150,Tripp Isenhour,86,77,4.08,3712
150,T150,T150,D.J. Trahan,99,77,4.07,4268
151,T152,T152,Jerry Kelly,101,78,4.07,4496
152,T152,T152,Frank Lickliter II,95,78,4.08,4124
153,T152,T152,Nick O'Hern,72,78,4.1,3040
154,T155,T155,Steve Elkington,87,79,4.08,3752
155,T155,T155,Harrison Frazar,88,79,4.08,3788
156,T155,T155,John Mallinger,96,79,4.08,4108
157,T155,T155,Vaughn Taylor,91,79,4.08,3960
158,T155,T155,Dean Wilson,92,79,4.08,4000
159,160,160,Johnson Wagner,97,80,4.08,4124
160,T161,T161,Jeff Gove,103,81,4.07,4380
161,T161,T161,Ted Purdy,102,81,4.07,4372
162,T163,T163,Rich Barcelo,80,82,4.1,3424
163,T163,T163,J.J. Henry,86,82,4.09,3768
164,165,165,Matt Hendrix,63,83,4.12,2668
165,T166,T166,Retief Goosen,50,84,4.16,2152
166,T166,T166,Tom Johnson,74,84,4.11,3132
167,T166,T166,Davis Love III,66,84,4.12,2880
168,169,169,Robert Gamez,88,85,4.09,3780
169,T170,T170,Greg Owen,81,86,4.1,3476
170,T170,T170,Jim Rutledge,59,86,4.14,2532
171,172,172,Craig Kanada,109,87,4.07,4676
172,T173,T173,Jason Dufner,100,88,4.08,4308
173,T173,T173,Brett Wetterich,88,88,4.09,3840
174,175,175,Richard Johnson,93,89,4.09,4008
175,176,176,Troy Matteson,87,90,4.1,3780
176,177,177,Kyle Reifers,71,91,4.12,3044
177,T178,T178,David Branshaw,83,93,4.11,3532
178,T178,T178,Steve Flesch,100,93,4.09,4348
179,180,180,Charles Howell III,89,94,4.1,3740
180,181,181,Billy Andrade,88,96,4.1,3716
181,182,182,Jeff Sluman,60,101,4.16,2560
182,T183,T183,Chris DiMarco,79,102,4.12,3368
183,T183,T183,Tom Pernice Jr.,104,102,4.09,4532
184,185,185,John Daly,59,103,4.16,2584
185,T186,T186,Chad Campbell,96,105,4.11,3988
186,T186,T186,Kevin Stadler,95,105,4.1,4068
187,T188,T188,José María Olazábal,52,106,4.2,2152
188,T188,T188,Ryan Palmer,91,106,4.11,3876
189,190,190,Michael Putnam,96,107,4.1,4188
190,T191,T191,Rich Beem,89,108,4.11,3888
191,T191,T191,Ben Curtis,80,108,4.12,3576
192,193,193,Brett Quigley,79,117,4.14,3408
193,194,194,Charley Hoffman,97,119,4.11,4156
194,195,195,Eric Axley,107,156,4.14,4620
195,196,196,Todd Hamilton,76,161,4.2,3260
