,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
85,T86,T86,Sergio Garcia,35.47,532,15
86,T86,T86,Camilo Villegas,35.47,603,17
87,T88,T88,Luke Donald,35.5,497,14
88,T88,T88,Bill Haas,35.5,568,16
89,T88,T88,Todd Hamilton,35.5,355,10
90,T88,T88,Geoff Ogilvy,35.5,639,18
91,T88,T88,Adam Scott,35.5,568,16
92,T93,T93,Bob Heintz,35.53,533,15
93,T93,T93,John Mallinger,35.53,675,19
94,T93,T93,John Merrick,35.53,604,17
95,96,96,Briny Baird,35.54,924,26
96,T97,T97,Harrison Frazar,35.55,391,11
97,T97,T97,Tim Herron,35.55,782,22
98,T99,T99,Aaron Baddeley,35.56,640,18
99,T99,T99,Pat Perez,35.56,569,16
100,T99,T99,Scott Verplank,35.56,640,18
101,T99,T99,Dean Wilson,35.56,640,18
102,T103,T103,Ryuji Imada,35.57,747,21
103,T103,T103,Charles Warren,35.57,747,21
104,105,105,Will MacKenzie,35.6,712,20
105,T106,T106,Frank Lickliter II,35.61,641,18
106,T106,T106,Ryan Moore,35.61,641,18
107,108,108,Boo Weekley,35.62,748,21
108,109,109,Scott Gutschewski,35.64,392,11
109,T110,T110,Kent Jones,35.67,642,18
110,T110,T110,Justin Leonard,35.67,642,18
111,T110,T110,Jeff Maggert,35.67,535,15
112,T110,T110,Sean O'Hair,35.67,749,21
113,T110,T110,Jason Schultz,35.67,321,9
114,115,115,Bart Bryant,35.68,678,19
115,T116,T116,Tommy Armour III,35.69,571,16
116,T116,T116,Robert Gamez,35.69,464,13
117,T116,T116,Kevin Stadler,35.69,571,16
118,119,119,Eric Axley,35.71,607,17
119,120,120,Charlie Wi,35.72,643,18
120,T121,T121,Retief Goosen,35.73,393,11
121,T121,T121,Jay Williamson,35.73,393,11
122,123,123,Joe Durant,35.75,572,16
123,124,124,Charles Howell III,35.76,608,17
124,T125,T125,Charley Hoffman,35.78,644,18
125,T125,T125,Jeff Quinney,35.78,644,18
126,127,127,Craig Lile,35.79,501,14
127,T128,T128,Woody Austin,35.8,716,20
128,T128,T128,Peter Lonard,35.8,537,15
129,T128,T128,Ryan Palmer,35.8,537,15
130,T128,T128,Brett Quigley,35.8,537,15
131,T132,T132,Jason Bohn,35.82,394,11
132,T132,T132,Nick Watney,35.82,609,17
133,T134,T134,Steve Lowery,35.86,502,14
134,T134,T134,Paul Stankowski,35.86,251,7
135,T136,T136,Cameron Beckman,35.89,682,19
136,T136,T136,José Coceres,35.89,323,9
137,T136,T136,Robert Garrigus,35.89,682,19
138,139,139,Tom Pernice Jr.,35.9,754,21
139,T140,T140,Nick O'Hern,35.92,467,13
140,T140,T140,Carl Pettersson,35.92,898,25
141,142,142,Stuart Appleby,35.93,503,14
142,143,143,Shaun Micheel,35.94,575,16
143,T144,T144,Bob Estes,36.0,576,16
144,T144,T144,Fred Funk,36.0,432,12
145,T144,T144,Shigeki Maruyama,36.0,468,13
146,T144,T144,Troy Matteson,36.0,612,17
147,T144,T144,José María Olazábal,36.0,360,10
148,T149,T149,Ryan Armour,36.05,757,21
149,T149,T149,Brian Gay,36.05,757,21
150,151,151,Gavin Coles,36.06,577,16
151,152,152,Chris Riley,36.08,433,12
152,153,153,Steve Wheatcroft,36.09,397,11
153,154,154,Bob Tway,36.11,686,19
154,T155,T155,Stephen Ames,36.12,614,17
155,T155,T155,Mathias Grönberg,36.12,614,17
156,T157,T157,Jeff Brehaut,36.13,289,8
157,T157,T157,Glen Day,36.13,578,16
158,T157,T157,Mark Hensby,36.13,578,16
159,T157,T157,Lee Janzen,36.13,289,8
160,T157,T157,Daisuke Maruyama,36.13,578,16
161,T157,T157,Corey Pavin,36.13,542,15
162,163,163,Brian Davis,36.14,795,22
163,164,164,Chad Campbell,36.17,651,18
164,165,165,Jarrod Lyle,36.21,507,14
165,166,166,Rich Beem,36.22,652,18
166,167,167,Steve Allan,36.23,471,13
167,T168,T168,Craig Kanada,36.25,725,20
168,T168,T168,Jaco Van Zyl,36.25,145,4
169,170,170,Steve Flesch,36.26,689,19
170,171,171,David Branshaw,36.27,399,11
171,172,172,Billy Andrade,36.29,617,17
172,173,173,Cliff Kresge,36.3,835,23
173,T174,T174,Michael Boyd,36.33,327,9
174,T174,T174,Tom Lehman,36.33,436,12
175,T176,T176,Arron Oberholser,36.38,582,16
176,T176,T176,Chris Tidland,36.38,291,8
177,178,178,Tom Johnson,36.45,401,11
178,179,179,Rich Barcelo,36.46,474,13
179,180,180,Jeff Gove,36.48,766,21
180,181,181,Ben Curtis,36.5,584,16
181,T182,T182,Michael Allen,36.53,548,15
182,T182,T182,Chris DiMarco,36.53,548,15
183,184,184,Craig Bowden,36.57,512,14
184,185,185,Jason Dufner,36.59,622,17
185,186,186,Craig Barlow,36.6,366,10
186,187,187,Joey Sindelar,36.62,476,13
187,T188,T188,Michael Putnam,36.63,696,19
188,T188,T188,Tag Ridings,36.63,293,8
189,190,190,Anders Hansen,36.7,367,10
190,191,191,Trevor Immelman,36.86,516,14
191,192,192,Kyle Reifers,36.89,332,9
192,193,193,J.B. Holmes,37.08,445,12
193,194,194,Bryce Molder,37.29,261,7
194,195,195,D.J. Brigman,37.55,413,11
195,196,196,Bubba Dickerson,37.83,227,6
