,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
82,T83,T83,Ryan Armour,107,12.73,55,432
83,T83,T83,Greg Owen,81,12.73,41,322
84,T83,T83,John Senden,97,12.73,49,385
85,86,86,Fred Funk,65,12.64,33,261
86,87,87,Kenny Perry,83,12.61,43,341
87,88,88,Stephen Ames,81,12.58,38,302
88,89,89,Charley Hoffman,97,12.56,49,390
89,90,90,Vaughn Taylor,91,12.53,46,367
90,T91,T91,Jeff Gove,103,12.44,52,418
91,T91,T91,Brandt Snedeker,105,12.44,53,426
92,T93,T93,Matt Kuchar,85,12.43,42,338
93,T93,T93,Justin Leonard,95,12.43,47,378
94,95,95,Steve Flesch,100,12.41,50,403
95,T96,T96,Will MacKenzie,100,12.38,50,404
96,T96,T96,Boo Weekley,101,12.38,50,404
97,98,98,Anthony Kim,93,12.34,47,381
98,99,99,Dicky Pride,71,12.28,35,285
99,T100,T100,D.J. Brigman,67,12.27,33,269
100,T100,T100,Frank Lickliter II,95,12.27,47,383
101,T102,T102,Paul Stankowski,52,12.26,26,212
102,T102,T102,Steve Stricker,81,12.26,39,318
103,104,104,Jason Schultz,63,12.25,31,253
104,105,105,Ian Poulter,63,12.24,29,237
105,106,106,Brett Quigley,79,12.22,38,311
106,107,107,Davis Love III,66,12.16,31,255
107,T108,T108,Mark Brooks,53,12.15,26,214
108,T108,T108,Bob Estes,88,12.15,43,354
109,110,110,Richard Johnson,93,12.11,46,380
110,111,111,Lee Janzen,66,12.03,32,266
111,T112,T112,Chris DiMarco,79,11.97,37,309
112,T112,T112,Troy Matteson,87,11.97,42,351
113,T114,T114,José María Olazábal,52,11.94,24,201
114,T114,T114,D.J. Trahan,99,11.94,48,402
115,116,116,Cameron Beckman,96,11.89,46,387
116,117,117,Nathan Green,103,11.88,50,421
117,T118,T118,Eric Axley,107,11.86,51,430
118,T118,T118,Marco Dawson,73,11.86,35,295
119,120,120,Stewart Cink,91,11.78,41,348
120,121,121,Adam Scott,69,11.74,31,264
121,122,122,John Mallinger,96,11.73,46,392
122,123,123,Ted Purdy,102,11.71,48,410
123,124,124,Billy Andrade,88,11.67,42,360
124,125,125,Michael Sim,52,11.65,24,206
125,T126,T126,Phil Mickelson,73,11.62,33,284
126,T126,T126,Ryan Moore,92,11.62,43,370
127,128,128,Steve Lowery,74,11.6,34,293
128,T129,T129,Peter Lonard,85,11.59,40,345
129,T129,T129,Vijay Singh,102,11.59,46,397
130,131,131,Trevor Immelman,74,11.57,31,268
131,132,132,Steve Marino,106,11.56,49,424
132,133,133,Cliff Kresge,107,11.55,50,433
133,134,134,Charlie Wi,90,11.51,42,365
134,135,135,Geoff Ogilvy,84,11.44,35,306
135,136,136,Sean O'Hair,98,11.37,44,387
136,137,137,Jeff Sluman,60,11.29,28,248
137,138,138,J.B. Holmes,71,11.27,32,284
138,139,139,Jerry Kelly,101,11.25,45,400
139,140,140,Tripp Isenhour,86,11.24,39,347
140,T141,T141,Jason Gore,86,11.21,39,348
141,T141,T141,Bryce Molder,56,11.21,25,223
142,143,143,Retief Goosen,50,11.17,21,188
143,144,144,Robert Allenby,90,11.05,39,353
144,145,145,Paul Gow,70,10.99,31,282
145,T146,T146,David Branshaw,83,10.95,37,338
146,T146,T146,Duffy Waldorf,69,10.95,30,274
147,148,148,Tom Johnson,74,10.93,33,302
148,149,149,Mathias Grönberg,95,10.91,42,385
149,T150,T150,Mathew Goggin,97,10.89,43,395
150,T150,T150,Mark Wilson,87,10.89,39,358
151,152,152,Bill Haas,93,10.88,41,377
152,T153,T153,Tom Byrum,50,10.84,22,203
153,T153,T153,Bob Tway,103,10.84,45,415
154,155,155,Rod Pampling,92,10.8,38,352
155,156,156,Kevin Sutherland,85,10.76,37,344
156,T157,T157,Andrew Buckle,77,10.75,33,307
157,T157,T157,Joey Sindelar,75,10.75,33,307
158,159,159,Corey Pavin,81,10.74,35,326
159,160,160,Kent Jones,97,10.71,42,392
160,161,161,Craig Bowden,78,10.51,33,314
161,162,162,Aaron Baddeley,83,10.48,33,315
162,T163,T163,Alex Cejka,80,10.46,34,325
163,T163,T163,Johnson Wagner,97,10.46,41,392
164,165,165,John Rollins,102,10.42,42,403
165,166,166,Bo Van Pelt,104,10.4,44,423
166,167,167,Ben Curtis,80,10.36,32,309
167,168,168,Chris Stroud,66,10.27,27,263
168,169,169,Jaco Van Zyl,51,10.24,21,205
169,170,170,Steve Wheatcroft,73,10.2,30,294
170,171,171,Chris Couch,76,10.13,31,306
171,172,172,Stuart Appleby,74,10.07,29,288
172,173,173,Doug LaBelle II,104,10.0,42,420
173,174,174,Kirk Triplett,77,9.94,31,312
174,175,175,Jason Bohn,57,9.87,23,233
175,176,176,Bubba Watson,80,9.82,32,326
176,177,177,Daisuke Maruyama,86,9.8,34,347
177,T178,T178,Joe Durant,88,9.68,33,341
178,T178,T178,Anders Hansen,55,9.68,21,217
179,180,180,Billy Mayfair,98,9.52,38,399
180,181,181,Charles Howell III,89,9.51,33,347
181,T182,T182,Craig Barlow,52,9.48,20,211
182,T182,T182,Todd Hamilton,76,9.48,29,306
183,T182,T182,Tag Ridings,52,9.48,20,211
184,185,185,Matt Hendrix,63,9.41,24,255
185,186,186,Zach Johnson,76,9.33,28,300
186,T187,T187,Rich Barcelo,80,9.32,30,322
187,T187,T187,Jarrod Lyle,77,9.32,29,311
188,189,189,Chris Tidland,59,9.21,22,239
189,190,190,Kyle Reifers,71,8.48,24,283
190,191,191,Brian Bateman,55,8.22,18,219
191,192,192,Jim Rutledge,59,8.05,19,236
192,193,193,Chris Riley,59,8.02,19,237
193,194,194,Kevin Stadler,95,7.94,30,378
194,195,195,Nick O'Hern,72,7.41,20,270
195,196,196,Bubba Dickerson,51,6.28,13,207
