,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
34,T32,T32,Robert Gamez,70.0,210,3
35,T32,T32,Justin Leonard,70.0,700,10
36,T32,T32,Mark Wilson,70.0,560,8
37,38,38,Johnson Wagner,70.13,561,8
38,39,39,Kevin Na,70.14,491,7
39,40,40,Tim Petrovic,70.18,772,11
40,T41,T41,John Rollins,70.2,702,10
41,T41,T41,Nick Watney,70.2,351,5
42,T43,T43,Cameron Beckman,70.22,632,9
43,T43,T43,Mathias Grönberg,70.22,632,9
44,T45,T45,Woody Austin,70.25,562,8
45,T45,T45,D.J. Brigman,70.25,281,4
46,T45,T45,Mark Calcavecchia,70.25,562,8
47,T45,T45,Steve Elkington,70.25,562,8
48,T45,T45,Kenny Perry,70.25,562,8
49,50,50,Parker McLachlin,70.29,492,7
50,51,51,Dean Wilson,70.3,703,10
51,T52,T52,Jeff Gove,70.33,422,6
52,T52,T52,Scott Verplank,70.33,422,6
53,T52,T52,Jay Williamson,70.33,211,3
54,55,55,Rory Sabbatini,70.4,704,10
55,56,56,David Toms,70.43,493,7
56,T57,T57,Tom Byrum,70.5,141,2
57,T57,T57,Chris DiMarco,70.5,564,8
58,T57,T57,Bryce Molder,70.5,141,2
59,T57,T57,Dicky Pride,70.5,282,4
60,T57,T57,Vaughn Taylor,70.5,564,8
61,T57,T57,Chris Tidland,70.5,282,4
62,T63,T63,Hunter Mahan,70.56,635,9
63,T63,T63,Heath Slocum,70.56,635,9
64,65,65,Rocco Mediate,70.57,494,7
65,T66,T66,Bob Estes,70.63,565,8
66,T66,T66,Rod Pampling,70.63,565,8
67,T68,T68,Tim Clark,70.67,212,3
68,T68,T68,José Coceres,70.67,212,3
69,T68,T68,Harrison Frazar,70.67,212,3
70,T68,T68,J.J. Henry,70.67,636,9
71,T68,T68,Darron Stiles,70.67,212,3
72,T73,T73,Doug LaBelle II,70.7,707,10
73,T73,T73,Jeff Quinney,70.7,707,10
74,75,75,Kent Jones,70.73,778,11
75,T76,T76,Will MacKenzie,70.75,566,8
76,T76,T76,Jeff Overton,70.75,283,4
77,T76,T76,Bubba Watson,70.75,283,4
78,79,79,Shaun Micheel,70.78,637,9
79,80,80,J.P. Hayes,70.89,638,9
80,81,81,Ken Duke,70.93,1064,15
81,T82,T82,Stuart Appleby,71.0,142,2
82,T82,T82,Jeff Brehaut,71.0,142,2
83,T82,T82,Bart Bryant,71.0,568,8
84,T82,T82,Steve Flesch,71.0,852,12
85,T82,T82,Freddie Jacobson,71.0,142,2
86,T82,T82,Cliff Kresge,71.0,781,11
87,T82,T82,Stephen Leaney,71.0,355,5
88,T82,T82,George McNeill,71.0,710,10
89,T82,T82,Adam Scott,71.0,284,4
90,T82,T82,Tiger Woods,71.0,142,2
91,92,92,Joe Durant,71.11,640,9
92,T93,T93,Paul Goydos,71.2,356,5
93,T93,T93,Bob Tway,71.2,712,10
94,95,95,Vijay Singh,71.22,641,9
95,T96,T96,Stephen Ames,71.25,285,4
96,T96,T96,Jason Dufner,71.25,570,8
97,T96,T96,Charles Warren,71.25,570,8
98,99,99,Tim Herron,71.27,1069,15
99,100,100,Jeff Maggert,71.29,499,7
100,T101,T101,David Branshaw,71.33,428,6
101,T101,T101,Chris Riley,71.33,214,3
102,T101,T101,Duffy Waldorf,71.33,214,3
103,104,104,John Mallinger,71.38,571,8
104,T105,T105,Craig Bowden,71.43,500,7
105,T105,T105,Mathew Goggin,71.43,500,7
106,T105,T105,Bill Haas,71.43,500,7
107,T108,T108,Mark Brooks,71.5,286,4
108,T108,T108,Gavin Coles,71.5,572,8
109,T108,T108,Jason Gore,71.5,286,4
110,T108,T108,Nick O'Hern,71.5,286,4
111,T108,T108,Greg Owen,71.5,286,4
112,T108,T108,Jim Rutledge,71.5,143,2
113,T108,T108,Charlie Wi,71.5,143,2
114,T115,T115,Jerry Kelly,71.56,644,9
115,T115,T115,Corey Pavin,71.56,644,9
116,T117,T117,Steve Lowery,71.63,573,8
117,T117,T117,Billy Mayfair,71.63,573,8
118,T117,T117,Mike Weir,71.63,573,8
119,T120,T120,Stewart Cink,71.67,430,6
120,T120,T120,John Daly,71.67,215,3
121,T120,T120,Bubba Dickerson,71.67,215,3
122,T120,T120,Nathan Green,71.67,645,9
123,T120,T120,Kevin Stadler,71.67,645,9
124,125,125,Arron Oberholser,71.71,502,7
125,T126,T126,Charley Hoffman,71.75,574,8
126,T126,T126,Daisuke Maruyama,71.75,574,8
127,T126,T126,Joey Sindelar,71.75,574,8
128,T126,T126,Chris Stroud,71.75,287,4
129,130,130,Ryan Palmer,71.8,359,5
130,131,131,Frank Lickliter II,71.82,790,11
131,T132,T132,Robert Allenby,71.83,431,6
132,T132,T132,Craig Lile,71.83,431,6
133,T132,T132,Davis Love III,71.83,431,6
134,135,135,Daniel Chopra,71.86,503,7
135,T136,T136,Michael Allen,72.0,288,4
136,T136,T136,Brian Bateman,72.0,504,7
137,T136,T136,Rich Beem,72.0,360,5
138,T136,T136,K.J. Choi,72.0,216,3
139,T136,T136,Lee Janzen,72.0,144,2
140,T136,T136,Craig Kanada,72.0,504,7
141,T136,T136,John Merrick,72.0,360,5
142,T136,T136,Carl Pettersson,72.0,576,8
143,T136,T136,Ian Poulter,72.0,432,6
144,T136,T136,D.J. Trahan,72.0,648,9
145,146,146,John Senden,72.1,721,10
146,147,147,Chad Campbell,72.11,649,9
147,T148,T148,Ryan Moore,72.13,577,8
148,T148,T148,Jesper Parnevik,72.13,577,8
149,150,150,Brett Wetterich,72.14,505,7
150,151,151,Jarrod Lyle,72.17,433,6
151,T152,T152,Retief Goosen,72.2,361,5
152,T152,T152,Trevor Immelman,72.2,361,5
153,T152,T152,Tag Ridings,72.2,361,5
154,155,155,Troy Matteson,72.29,506,7
155,156,156,Kirk Triplett,72.3,723,10
156,T157,T157,Phil Mickelson,72.33,217,3
157,T157,T157,Joe Ogilvie,72.33,651,9
158,T157,T157,Camilo Villegas,72.33,217,3
159,T160,T160,Tripp Isenhour,72.4,362,5
160,T160,T160,Shigeki Maruyama,72.4,362,5
161,T162,T162,Michael Boyd,72.5,145,2
162,T162,T162,Kevin Sutherland,72.5,435,6
163,T162,T162,Steve Wheatcroft,72.5,145,2
164,165,165,Charles Howell III,72.55,798,11
165,T166,T166,Marco Dawson,72.57,508,7
166,T166,T166,Glen Day,72.57,508,7
167,T166,T166,Brian Gay,72.57,508,7
168,T169,T169,Aaron Baddeley,72.67,436,6
169,T169,T169,Rich Barcelo,72.67,218,3
170,T169,T169,Matt Hendrix,72.67,218,3
171,172,172,Brett Quigley,72.71,509,7
172,173,173,Ryuji Imada,72.78,655,9
173,T174,T174,Ernie Els,72.8,364,5
174,T174,T174,Scott Gutschewski,72.8,364,5
175,176,176,Fred Funk,72.83,437,6
176,T177,T177,Ryan Armour,73.0,730,10
177,T177,T177,Eric Axley,73.0,584,8
178,T177,T177,Tom Lehman,73.0,365,5
179,T177,T177,Jeff Sluman,73.0,438,6
180,T181,T181,Ben Curtis,73.5,735,10
181,T181,T181,Paul Stankowski,73.5,147,2
182,183,183,Michael Putnam,73.8,369,5
183,184,184,Billy Andrade,73.83,443,6
184,T185,T185,Padraig Harrington,74.0,74,1
185,T185,T185,Mark Hensby,74.0,444,6
186,T185,T185,Richard Johnson,74.0,518,7
187,T185,T185,Kyle Reifers,74.0,518,7
188,189,189,Tom Johnson,74.33,223,3
189,190,190,José María Olazábal,74.8,374,5
190,T191,T191,Chris Couch,75.0,150,2
191,T191,T191,Michael Sim,75.0,75,1
192,193,193,Todd Hamilton,75.8,379,5
193,194,194,Anders Hansen,76.5,153,2
