,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
41,42,42,Jay Williamson,70.25,281,4
42,43,43,Sergio Garcia,70.3,703,10
43,T44,T44,Parker McLachlin,70.33,422,6
44,T44,T44,Jeff Sluman,70.33,211,3
45,T44,T44,Boo Weekley,70.33,633,9
46,T47,T47,Robert Allenby,70.36,774,11
47,T47,T47,Adam Scott,70.36,774,11
48,T49,T49,John Senden,70.4,704,10
49,T49,T49,Chris Tidland,70.4,352,5
50,T51,T51,Jason Gore,70.43,493,7
51,T51,T51,J.J. Henry,70.43,493,7
52,53,53,Mark Calcavecchia,70.44,634,9
53,T54,T54,Brian Davis,70.5,564,8
54,T54,T54,Will MacKenzie,70.5,564,8
55,T54,T54,Charlie Wi,70.5,564,8
56,T57,T57,Kevin Na,70.56,635,9
57,T57,T57,Justin Rose,70.56,635,9
58,T59,T59,Anthony Kim,70.57,494,7
59,T59,T59,Dean Wilson,70.57,494,7
60,61,61,Tim Clark,70.58,847,12
61,62,62,Gavin Coles,70.6,353,5
62,T63,T63,Jeff Quinney,70.63,565,8
63,T63,T63,Nick Watney,70.63,565,8
64,T65,T65,Mark Brooks,70.67,212,3
65,T65,T65,Dicky Pride,70.67,212,3
66,T65,T65,Brett Wetterich,70.67,424,6
67,68,68,John Rollins,70.71,495,7
68,69,69,Lucas Glover,70.73,1061,15
69,T70,T70,Shigeki Maruyama,70.75,566,8
70,T70,T70,Rocco Mediate,70.75,283,4
71,T70,T70,Bubba Watson,70.75,566,8
72,73,73,Ryan Armour,70.83,850,12
73,T74,T74,Carl Pettersson,70.86,992,14
74,T74,T74,Kirk Triplett,70.86,496,7
75,76,76,Mathew Goggin,70.9,709,10
76,77,77,Bart Bryant,70.92,922,13
77,78,78,K.J. Choi,70.93,993,14
78,T79,T79,Luke Donald,71.0,497,7
79,T79,T79,Ken Duke,71.0,710,10
80,T79,T79,Robert Garrigus,71.0,710,10
81,T79,T79,Paul Goydos,71.0,284,4
82,T79,T79,Anders Hansen,71.0,284,4
83,T79,T79,Joe Ogilvie,71.0,639,9
84,T79,T79,Scott Verplank,71.0,1065,15
85,86,86,Steve Stricker,71.08,853,12
86,T87,T87,Daniel Chopra,71.11,640,9
87,T87,T87,Justin Leonard,71.11,640,9
88,T87,T87,Shaun Micheel,71.11,640,9
89,90,90,Cameron Beckman,71.13,569,8
90,91,91,Jerry Kelly,71.14,996,14
91,T92,T92,Stewart Cink,71.17,854,12
92,T92,T92,Mark Hensby,71.17,427,6
93,T94,T94,Michael Sim,71.2,356,5
94,T94,T94,Mike Weir,71.2,712,10
95,96,96,Kenny Perry,71.22,641,9
96,97,97,Vijay Singh,71.24,1211,17
97,98,98,George McNeill,71.25,570,8
98,99,99,Matt Kuchar,71.29,499,7
99,100,100,Glen Day,71.33,428,6
100,101,101,Steve Marino,71.4,1071,15
101,T102,T102,Bob Heintz,71.43,500,7
102,T102,T102,Duffy Waldorf,71.43,500,7
103,T104,T104,Tripp Isenhour,71.5,572,8
104,T104,T104,Tom Johnson,71.5,143,2
105,T104,T104,Arron Oberholser,71.5,572,8
106,107,107,Geoff Ogilvy,71.55,787,11
107,T108,T108,Andrew Buckle,71.56,644,9
108,T108,T108,Kevin Sutherland,71.56,644,9
109,110,110,Mark Wilson,71.57,501,7
110,T111,T111,José Coceres,71.6,358,5
111,T111,T111,Retief Goosen,71.6,358,5
112,113,113,Tim Petrovic,71.62,931,13
113,114,114,J.P. Hayes,71.63,573,8
114,115,115,Ryuji Imada,71.64,1003,14
115,T116,T116,Joe Durant,71.67,430,6
116,T116,T116,Steve Elkington,71.67,645,9
117,118,118,Padraig Harrington,71.7,717,10
118,T119,T119,Jason Dufner,71.75,574,8
119,T119,T119,Vaughn Taylor,71.75,574,8
120,121,121,Steve Flesch,71.78,646,9
121,122,122,Henrik Stenson,71.8,359,5
122,T123,T123,Mathias Grönberg,71.86,503,7
123,T123,T123,Craig Lile,71.86,503,7
124,T125,T125,Bill Haas,71.88,575,8
125,T125,T125,Greg Owen,71.88,575,8
126,127,127,Charles Warren,71.9,719,10
127,128,128,Sean O'Hair,71.91,791,11
128,T129,T129,Steve Allan,72.0,504,7
129,T129,T129,Michael Allen,72.0,360,5
130,T129,T129,Briny Baird,72.0,1080,15
131,T129,T129,J.B. Holmes,72.0,576,8
132,T129,T129,Kent Jones,72.0,576,8
133,T129,T129,Jeff Maggert,72.0,504,7
134,T129,T129,John Merrick,72.0,432,6
135,T129,T129,Corey Pavin,72.0,432,6
136,137,137,Chad Campbell,72.09,793,11
137,138,138,Fred Funk,72.2,361,5
138,T139,T139,Todd Hamilton,72.25,289,4
139,T139,T139,Lee Janzen,72.25,289,4
140,T139,T139,Steve Wheatcroft,72.25,289,4
141,142,142,Aaron Baddeley,72.27,795,11
142,143,143,Jesper Parnevik,72.29,506,7
143,144,144,Rod Pampling,72.3,723,10
144,145,145,Doug LaBelle II,72.33,434,6
145,T146,T146,Billy Andrade,72.4,724,10
146,T146,T146,Charley Hoffman,72.4,724,10
147,T146,T146,José María Olazábal,72.4,362,5
148,T146,T146,Joey Sindelar,72.4,362,5
149,150,150,Brendon de Jonge,72.43,507,7
150,T151,T151,Bob Estes,72.5,435,6
151,T151,T151,Ryan Palmer,72.5,435,6
152,153,153,Ted Purdy,72.57,508,7
153,T154,T154,Stuart Appleby,72.6,726,10
154,T154,T154,Kevin Stadler,72.6,363,5
155,156,156,Craig Kanada,72.63,581,8
156,T157,T157,Stephen Ames,72.67,654,9
157,T157,T157,Trevor Immelman,72.67,654,9
158,T159,T159,Eric Axley,72.75,582,8
159,T159,T159,Frank Lickliter II,72.75,582,8
160,T159,T159,Nick O'Hern,72.75,582,8
161,162,162,Richard Johnson,72.8,364,5
162,163,163,Tim Herron,72.83,437,6
163,T164,T164,Jason Bohn,72.88,583,8
164,T164,T164,Jeff Brehaut,72.88,583,8
165,T166,T166,Rich Barcelo,73.0,146,2
166,T166,T166,Brian Gay,73.0,657,9
167,T166,T166,Daisuke Maruyama,73.0,511,7
168,T166,T166,Troy Matteson,73.0,657,9
169,T166,T166,Tag Ridings,73.0,219,3
170,T166,T166,Darron Stiles,73.0,292,4
171,T166,T166,Bob Tway,73.0,730,10
172,173,173,Rich Beem,73.11,658,9
173,174,174,Johnson Wagner,73.13,585,8
174,175,175,Tom Pernice Jr.,73.15,951,13
175,176,176,Chris Couch,73.17,439,6
176,T177,T177,Craig Bowden,73.25,293,4
177,T177,T177,D.J. Brigman,73.25,293,4
178,T177,T177,Chris Riley,73.25,586,8
179,180,180,Cliff Kresge,73.3,733,10
180,T181,T181,Michael Putnam,73.33,440,6
181,T181,T181,Brett Quigley,73.33,440,6
182,183,183,Jeff Gove,73.36,807,11
183,184,184,Jarrod Lyle,73.5,147,2
184,185,185,Chris DiMarco,73.63,589,8
185,186,186,Jason Schultz,73.67,221,3
186,187,187,Ben Curtis,73.75,295,4
187,188,188,Harrison Frazar,73.83,443,6
188,189,189,Bryce Molder,74.0,148,2
189,T190,T190,David Branshaw,74.33,446,6
190,T190,T190,Paul Stankowski,74.33,223,3
191,192,192,Bubba Dickerson,74.75,299,4
192,193,193,Brian Bateman,75.0,375,5
193,T194,T194,Kyle Reifers,75.33,226,3
194,T194,T194,Jaco Van Zyl,75.33,226,3
195,196,196,Scott Gutschewski,76.0,76,1
