,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
58,59,59,Kent Jones,70.63,1342,19
59,60,60,Tim Clark,70.64,989,14
60,T61,T61,Stephen Leaney,70.69,1131,16
61,T61,T61,Shigeki Maruyama,70.69,919,13
62,63,63,Robert Garrigus,70.7,1414,20
63,64,64,Charles Warren,70.71,1485,21
64,65,65,David Toms,70.72,1273,18
65,T66,T66,Jeff Gove,70.73,1556,22
66,T66,T66,Steve Marino,70.73,1556,22
67,T66,T66,Jay Williamson,70.73,778,11
68,T69,T69,Stewart Cink,70.75,1415,20
69,T69,T69,Joe Durant,70.75,1132,16
70,T71,T71,Stephen Ames,70.76,1203,17
71,T71,T71,Mathias Grönberg,70.76,1203,17
72,T73,T73,Cliff Kresge,70.78,1628,23
73,T73,T73,Vaughn Taylor,70.78,1274,18
74,T75,T75,Steve Allan,70.79,991,14
75,T75,T75,Jim Furyk,70.79,1345,19
76,77,77,Carl Pettersson,70.8,1770,25
77,78,78,Bill Haas,70.81,1133,16
78,79,79,Robert Allenby,70.82,1204,17
79,80,80,Jesper Parnevik,70.83,1275,18
80,T81,T81,Alex Cejka,70.88,1134,16
81,T81,T81,Daisuke Maruyama,70.88,1134,16
82,T83,T83,Mark Brooks,70.89,638,9
83,T83,T83,Ted Purdy,70.89,1347,19
84,85,85,Paul Gow,70.9,709,10
85,86,86,Dicky Pride,70.91,780,11
86,87,87,Bubba Watson,70.93,1064,15
87,88,88,Will MacKenzie,70.95,1419,20
88,T89,T89,Stuart Appleby,71.0,994,14
89,T89,T89,Bart Bryant,71.0,1349,19
90,T89,T89,Anders Hansen,71.0,710,10
91,T92,T92,John Mallinger,71.05,1350,19
92,T92,T92,Bob Tway,71.05,1350,19
93,T94,T94,Trevor Immelman,71.07,995,14
94,T94,T94,Freddie Jacobson,71.07,1066,15
95,96,96,Nathan Green,71.09,1564,22
96,T97,T97,Craig Barlow,71.1,711,10
97,T97,T97,John Senden,71.1,1493,21
98,99,99,Shaun Micheel,71.13,1138,16
99,T100,T100,Robert Gamez,71.14,996,14
100,T100,T100,Rod Pampling,71.14,1494,21
101,102,102,Mike Weir,71.16,1352,19
102,T103,T103,John Merrick,71.18,1210,17
103,T103,T103,Nick Watney,71.18,1210,17
104,105,105,D.J. Trahan,71.2,1424,20
105,T106,T106,Rich Beem,71.22,1282,18
106,T106,T106,Lee Janzen,71.22,641,9
107,108,108,Duffy Waldorf,71.27,784,11
108,T109,T109,Brian Gay,71.29,1497,21
109,T109,T109,Padraig Harrington,71.29,998,14
110,T109,T109,Parker McLachlin,71.29,998,14
111,T112,T112,Brian Bateman,71.3,713,10
112,T112,T112,Daniel Chopra,71.3,1426,20
113,T112,T112,Mathew Goggin,71.3,1426,20
114,T112,T112,Jerry Kelly,71.3,1640,23
115,116,116,Doug LaBelle II,71.32,1355,19
116,T117,T117,Tom Byrum,71.33,428,6
117,T117,T117,Harrison Frazar,71.33,856,12
118,T117,T117,J.P. Hayes,71.33,1284,18
119,T117,T117,J.J. Henry,71.33,1284,18
120,T117,T117,Ryan Moore,71.33,1284,18
121,T117,T117,Michael Sim,71.33,642,9
122,123,123,Camilo Villegas,71.35,1213,17
123,124,124,Paul Goydos,71.36,785,11
124,T125,T125,Tommy Armour III,71.38,1142,16
125,T125,T125,Ryan Palmer,71.38,1142,16
126,T127,T127,Bob Heintz,71.4,1071,15
127,T127,T127,Jason Schultz,71.4,714,10
128,129,129,Ryuji Imada,71.43,1500,21
129,T130,T130,Jason Dufner,71.44,1286,18
130,T130,T130,Charley Hoffman,71.44,1286,18
131,T130,T130,Arron Oberholser,71.44,1143,16
132,T130,T130,Chris Tidland,71.44,643,9
133,134,134,Tim Herron,71.45,1572,22
134,T135,T135,Mark Calcavecchia,71.47,1358,19
135,T135,T135,Kevin Sutherland,71.47,1215,17
136,T137,T137,Joe Ogilvie,71.5,1430,20
137,T137,T137,Chris Stroud,71.5,715,10
138,T139,T139,Kevin Stadler,71.53,1216,17
139,T139,T139,Charlie Wi,71.53,1359,19
140,141,141,Ian Poulter,71.54,930,13
141,T142,T142,Tag Ridings,71.67,645,9
142,T142,T142,Henrik Stenson,71.67,645,9
143,T144,T144,Brendon de Jonge,71.75,861,12
144,T144,T144,Chris DiMarco,71.75,1148,16
145,T146,T146,Jeff Brehaut,71.78,646,9
146,T146,T146,Charles Howell III,71.78,1292,18
147,148,148,Tripp Isenhour,71.79,1005,14
148,T149,T149,Craig Lile,71.8,1077,15
149,T149,T149,Steve Lowery,71.8,1077,15
150,151,151,Glen Day,71.81,1149,16
151,T152,T152,Jason Gore,71.82,1221,17
152,T152,T152,Tom Johnson,71.82,790,11
153,T152,T152,Brett Wetterich,71.82,1221,17
154,T155,T155,Chad Campbell,71.83,1293,18
155,T155,T155,Tom Lehman,71.83,862,12
156,T155,T155,Greg Owen,71.83,862,12
157,T158,T158,Craig Kanada,71.85,1437,20
158,T158,T158,Joey Sindelar,71.85,934,13
159,160,160,Jarrod Lyle,71.87,1078,15
160,161,161,D.J. Brigman,71.92,863,12
161,162,162,Craig Bowden,71.93,1079,15
162,T163,T163,Gavin Coles,72.0,1224,17
163,T163,T163,Jim Rutledge,72.0,504,7
164,T165,T165,Bryce Molder,72.13,577,8
165,T165,T165,Brett Quigley,72.13,1082,15
166,167,167,Kirk Triplett,72.14,1010,14
167,168,168,Darron Stiles,72.22,650,9
168,169,169,Scott Gutschewski,72.25,867,12
169,170,170,Frank Lickliter II,72.26,1373,19
170,T171,T171,Michael Allen,72.27,1084,15
171,T171,T171,Retief Goosen,72.27,795,11
172,T173,T173,Marco Dawson,72.29,1012,14
173,T173,T173,Bubba Dickerson,72.29,506,7
174,175,175,Ryan Armour,72.33,1519,21
175,176,176,Corey Pavin,72.4,1086,15
176,177,177,Ben Curtis,72.44,1159,16
177,178,178,Mark Hensby,72.56,1161,16
178,179,179,Davis Love III,72.62,944,13
179,180,180,José María Olazábal,72.7,727,10
180,181,181,Rich Barcelo,72.71,1018,14
181,182,182,Steve Wheatcroft,72.75,873,12
182,183,183,Michael Putnam,72.79,1383,19
183,T184,T184,Richard Johnson,72.87,1093,15
184,T184,T184,Rocco Mediate,72.87,1093,15
185,186,186,Matt Hendrix,73.0,584,8
186,187,187,Jeff Sluman,73.1,731,10
187,188,188,Billy Andrade,73.28,1319,18
188,T189,T189,Michael Boyd,73.3,733,10
189,T189,T189,Chris Couch,73.3,733,10
190,T189,T189,Kyle Reifers,73.3,733,10
191,192,192,Eric Axley,73.37,1394,19
192,193,193,David Branshaw,73.42,881,12
193,194,194,John Daly,73.5,735,10
194,195,195,Jaco Van Zyl,73.8,369,5
195,196,196,Todd Hamilton,75.64,832,11
