,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
123,T117,T117,Shaun Micheel,91,4.1,743,181
124,T117,T117,Joe Ogilvie,102,4.1,738,180
125,T117,T117,Brett Quigley,79,4.1,631,154
126,T117,T117,Vaughn Taylor,91,4.1,672,164
127,T128,T128,Woody Austin,95,4.11,580,141
128,T128,T128,David Branshaw,83,4.11,971,236
129,T128,T128,Brendon de Jonge,76,4.11,876,213
130,T128,T128,Robert Gamez,88,4.11,842,205
131,T128,T128,Kent Jones,97,4.11,821,200
132,T128,T128,Will MacKenzie,100,4.11,780,190
133,T128,T128,Rocco Mediate,72,4.11,444,108
134,T128,T128,Rory Sabbatini,81,4.11,312,76
135,T128,T128,D.J. Trahan,99,4.11,534,130
136,T128,T128,Bob Tway,103,4.11,691,168
137,T128,T128,Duffy Waldorf,69,4.11,662,161
138,T139,T139,Michael Allen,74,4.12,664,161
139,T139,T139,Eric Axley,107,4.12,1107,269
140,T139,T139,Craig Barlow,52,4.12,700,170
141,T139,T139,Brian Bateman,55,4.12,635,154
142,T139,T139,Stewart Cink,91,4.12,602,146
143,T139,T139,Luke Donald,69,4.12,334,81
144,T139,T139,Tripp Isenhour,86,4.12,907,220
145,T139,T139,Frank Lickliter II,95,4.12,807,196
146,T139,T139,Tom Pernice Jr.,104,4.12,800,194
147,T139,T139,Jim Rutledge,59,4.12,807,196
148,T139,T139,Kirk Triplett,77,4.12,697,169
149,T139,T139,Dean Wilson,92,4.12,572,139
150,T151,T151,Jonathan Byrd,73,4.13,359,87
151,T151,T151,Bob Estes,88,4.13,677,164
152,T151,T151,Matt Hendrix,63,4.13,446,108
153,T151,T151,Doug LaBelle II,104,4.13,868,210
154,T155,T155,Robert Allenby,90,4.14,555,134
155,T155,T155,Ryan Armour,107,4.14,1056,255
156,T155,T155,Chad Campbell,96,4.14,804,194
157,T155,T155,Robert Garrigus,95,4.14,703,170
158,T155,T155,Bob Heintz,85,4.14,708,171
159,T155,T155,Lee Janzen,66,4.14,679,164
160,T155,T155,Steve Marino,106,4.14,932,225
161,T155,T155,Troy Matteson,87,4.14,633,153
162,T155,T155,George McNeill,95,4.14,629,152
163,T155,T155,Jeff Sluman,60,4.14,426,103
164,T155,T155,Brett Wetterich,88,4.14,633,153
165,T166,T166,Chris Couch,76,4.15,934,225
166,T166,T166,J.P. Hayes,89,4.15,734,177
167,T166,T166,J.J. Henry,86,4.15,589,142
168,T166,T166,Tom Lehman,62,4.15,349,84
169,T166,T166,Adam Scott,69,4.15,137,33
170,T166,T166,Chris Stroud,66,4.15,581,140
171,T166,T166,Johnson Wagner,97,4.15,926,223
172,T173,T173,Rich Barcelo,80,4.16,786,189
173,T173,T173,John Daly,59,4.16,769,185
174,T173,T173,Bubba Dickerson,51,4.16,412,99
175,T173,T173,Fred Funk,65,4.16,578,139
176,T173,T173,Hunter Mahan,91,4.16,662,159
177,T173,T173,John Mallinger,96,4.16,836,201
178,T173,T173,Ryan Palmer,91,4.16,586,141
179,T173,T173,Kyle Reifers,71,4.16,703,169
180,T173,T173,Kevin Stadler,95,4.16,690,166
181,T173,T173,Paul Stankowski,52,4.16,399,96
182,183,183,Charles Howell III,89,4.17,321,77
183,T184,T184,Stuart Appleby,74,4.18,522,125
184,T184,T184,Steve Wheatcroft,73,4.18,527,126
185,T186,T186,Tim Clark,66,4.19,402,96
186,T186,T186,Scott Gutschewski,67,4.19,520,124
187,T188,T188,Paul Goydos,60,4.2,454,108
188,T188,T188,Todd Hamilton,76,4.2,793,189
189,T190,T190,D.J. Brigman,67,4.21,526,125
190,T190,T190,Anders Hansen,55,4.21,324,77
191,192,192,Billy Andrade,88,4.23,575,136
192,T193,T193,Tom Byrum,50,4.24,500,118
193,T193,T193,Jaco Van Zyl,51,4.24,437,103
194,195,195,José María Olazábal,52,4.31,379,88
195,196,196,Tiger Woods,63,4.42,53,12
