,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
70,T71,T71,Craig Bowden,35.57,498,14
71,T71,T71,Padraig Harrington,35.57,498,14
72,T71,T71,Justin Rose,35.57,498,14
73,T74,T74,Andrew Buckle,35.58,427,12
74,T74,T74,J.B. Holmes,35.58,427,12
75,76,76,Robert Allenby,35.59,605,17
76,T77,T77,Ryan Palmer,35.6,534,15
77,T77,T77,Corey Pavin,35.6,534,15
78,79,79,Tim Petrovic,35.62,748,21
79,80,80,Jason Gore,35.63,570,16
80,T81,T81,Rocco Mediate,35.64,499,14
81,T81,T81,John Rollins,35.64,784,22
82,83,83,Nick Watney,35.65,606,17
83,84,84,Steve Elkington,35.67,642,18
84,T85,T85,Daniel Chopra,35.7,714,20
85,T85,T85,Cliff Kresge,35.7,821,23
86,T87,T87,Brian Gay,35.71,750,21
87,T87,T87,J.J. Henry,35.71,607,17
88,T87,T87,John Merrick,35.71,607,17
89,90,90,Jeff Quinney,35.72,643,18
90,91,91,Scott Gutschewski,35.73,393,11
91,92,92,Bill Haas,35.75,572,16
92,93,93,Brian Davis,35.77,787,22
93,94,94,Mark Wilson,35.78,644,18
94,95,95,Bob Tway,35.79,680,19
95,T96,T96,Stewart Cink,35.8,716,20
96,T96,T96,Will MacKenzie,35.8,716,20
97,98,98,Ryuji Imada,35.81,752,21
98,T99,T99,Billy Andrade,35.82,609,17
99,T99,T99,Harrison Frazar,35.82,394,11
100,T99,T99,Jerry Kelly,35.82,788,22
101,T99,T99,Jay Williamson,35.82,394,11
102,103,103,Chris Riley,35.83,430,12
103,T104,T104,Tim Clark,35.86,502,14
104,T104,T104,Bubba Watson,35.86,502,14
105,T106,T106,Jesper Parnevik,35.88,610,17
106,T106,T106,Darron Stiles,35.88,287,8
107,T108,T108,Cameron Beckman,35.89,682,19
108,T108,T108,K.J. Choi,35.89,646,18
109,T110,T110,Chris Couch,35.9,359,10
110,T110,T110,Craig Kanada,35.9,718,20
111,T112,T112,Steve Allan,35.92,467,13
112,T112,T112,Fred Funk,35.92,431,12
113,114,114,Trevor Immelman,35.93,503,14
114,T115,T115,Ben Curtis,35.94,575,16
115,T115,T115,J.P. Hayes,35.94,575,16
116,T115,T115,Kent Jones,35.94,647,18
117,T115,T115,Scott Verplank,35.94,647,18
118,T119,T119,Doug LaBelle II,35.95,683,19
119,T119,T119,Michael Putnam,35.95,683,19
120,T121,T121,Ken Duke,36.0,864,24
121,T121,T121,Bob Estes,36.0,576,16
122,T121,T121,Mark Hensby,36.0,576,16
123,T121,T121,Stephen Leaney,36.0,576,16
124,T121,T121,Craig Lile,36.0,504,14
125,T121,T121,Steve Lowery,36.0,504,14
126,T121,T121,Bryce Molder,36.0,252,7
127,T121,T121,Greg Owen,36.0,432,12
128,T121,T121,Kevin Sutherland,36.0,612,17
129,T121,T121,Vaughn Taylor,36.0,648,18
130,T121,T121,Charlie Wi,36.0,648,18
131,132,132,Robert Garrigus,36.05,685,19
132,T133,T133,Kevin Na,36.06,577,16
133,T133,T133,Kenny Perry,36.06,613,17
134,135,135,Briny Baird,36.08,938,26
135,136,136,Steve Wheatcroft,36.09,397,11
136,137,137,Steve Marino,36.1,758,21
137,138,138,Paul Gow,36.11,325,9
138,139,139,Tag Ridings,36.13,289,8
139,T140,T140,Parker McLachlin,36.15,470,13
140,T140,T140,Joey Sindelar,36.15,470,13
141,T142,T142,George McNeill,36.17,651,18
142,T142,T142,Jim Rutledge,36.17,217,6
143,T142,T142,Steve Stricker,36.17,651,18
144,145,145,Paul Goydos,36.18,398,11
145,146,146,Charley Hoffman,36.22,652,18
146,147,147,Tom Johnson,36.27,399,11
147,148,148,Zach Johnson,36.29,617,17
148,149,149,Joe Durant,36.31,581,16
149,150,150,D.J. Trahan,36.32,690,19
150,T151,T151,Chris DiMarco,36.33,545,15
151,T151,T151,Geoff Ogilvy,36.33,654,18
152,T151,T151,Rod Pampling,36.33,763,21
153,154,154,Stephen Ames,36.35,618,17
154,155,155,Retief Goosen,36.36,400,11
155,T156,T156,John Daly,36.38,291,8
156,T156,T156,Charles Warren,36.38,764,21
157,158,158,Troy Matteson,36.41,619,17
158,159,159,Brendon de Jonge,36.42,437,12
159,160,160,Stuart Appleby,36.43,510,14
160,T161,T161,Jason Dufner,36.47,620,17
161,T161,T161,Steve Flesch,36.47,693,19
162,T161,T161,Ted Purdy,36.47,693,19
163,T161,T161,Johnson Wagner,36.47,547,15
164,165,165,Tom Pernice Jr.,36.48,766,21
165,166,166,Daisuke Maruyama,36.5,584,16
166,167,167,Jeff Gove,36.52,767,21
167,168,168,Kirk Triplett,36.54,475,13
168,T169,T169,David Branshaw,36.55,402,11
169,T169,T169,D.J. Brigman,36.55,402,11
170,T169,T169,Duffy Waldorf,36.55,402,11
171,T172,T172,Rich Beem,36.56,658,18
172,T172,T172,Michael Sim,36.56,329,9
173,174,174,Matt Hendrix,36.57,256,7
174,175,175,John Mallinger,36.58,695,19
175,176,176,Tom Byrum,36.6,183,5
176,177,177,Mark Brooks,36.63,293,8
177,T178,T178,José Coceres,36.67,330,9
178,T178,T178,Jason Schultz,36.67,330,9
179,180,180,Nick O'Hern,36.69,477,13
180,181,181,Brett Quigley,36.73,551,15
181,182,182,Jeff Brehaut,36.75,294,8
182,T183,T183,Aaron Baddeley,36.78,662,18
183,T183,T183,Kyle Reifers,36.78,331,9
184,T183,T183,Henrik Stenson,36.78,331,9
185,186,186,Tripp Isenhour,36.79,515,14
186,187,187,Chad Campbell,36.89,664,18
187,188,188,Todd Hamilton,36.9,369,10
188,189,189,Jason Bohn,36.91,406,11
189,T190,T190,Eric Axley,37.0,629,17
190,T190,T190,Bubba Dickerson,37.0,222,6
191,T190,T190,José María Olazábal,37.0,370,10
192,193,193,Kevin Stadler,37.06,593,16
193,194,194,Jaco Van Zyl,37.25,149,4
194,195,195,Jeff Maggert,37.27,559,15
195,196,196,Brian Bateman,38.0,342,9
