,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
42,T29,T29,Duffy Waldorf,69,4.59,340,74
43,T44,T44,Craig Bowden,78,4.6,276,60
44,T44,T44,Stewart Cink,91,4.6,492,107
45,T44,T44,Bob Estes,88,4.6,382,83
46,T44,T44,Tim Petrovic,106,4.6,391,85
47,T44,T44,Rory Sabbatini,81,4.6,488,106
48,T44,T44,Kirk Triplett,77,4.6,313,68
49,T50,T50,Craig Barlow,52,4.61,83,18
50,T50,T50,Jarrod Lyle,77,4.61,323,70
51,T50,T50,Shigeki Maruyama,84,4.61,323,70
52,T50,T50,Kenny Perry,83,4.61,387,84
53,T50,T50,Ted Purdy,102,4.61,424,92
54,T50,T50,Mike Weir,82,4.61,378,82
55,T56,T56,Retief Goosen,50,4.62,171,37
56,T56,T56,Bill Haas,93,4.62,462,100
57,T56,T56,Jerry Kelly,101,4.62,540,117
58,T56,T56,Joe Ogilvie,102,4.62,467,101
59,T56,T56,Michael Putnam,96,4.62,467,101
60,T56,T56,Steve Stricker,81,4.62,457,99
61,T62,T62,Robert Allenby,90,4.63,491,106
62,T62,T62,Rich Barcelo,80,4.63,273,59
63,T62,T62,Mark Calcavecchia,93,4.63,431,93
64,T62,T62,Luke Donald,69,4.63,370,80
65,T62,T62,Hunter Mahan,91,4.63,366,79
66,T62,T62,Troy Matteson,87,4.63,421,91
67,T62,T62,Chris Riley,59,4.63,273,59
68,T69,T69,Cameron Beckman,96,4.64,520,112
69,T69,T69,Bart Bryant,87,4.64,436,94
70,T69,T69,Chad Campbell,96,4.64,311,67
71,T69,T69,Lucas Glover,98,4.64,613,132
72,T69,T69,Mathias Grönberg,95,4.64,357,77
73,T69,T69,Zach Johnson,76,4.64,492,106
74,T69,T69,Matt Kuchar,85,4.64,334,72
75,T69,T69,Frank Lickliter II,95,4.64,343,74
76,T69,T69,Michael Sim,52,4.64,260,56
77,T69,T69,Nick Watney,87,4.64,385,83
78,T79,T79,José Coceres,50,4.65,279,60
79,T79,T79,Robert Garrigus,95,4.65,437,94
80,T79,T79,Paul Goydos,60,4.65,228,49
81,T79,T79,José María Olazábal,52,4.65,242,52
82,T79,T79,Jesper Parnevik,88,4.65,381,82
83,T79,T79,Chris Tidland,59,4.65,172,37
84,T85,T85,Tom Byrum,50,4.66,191,41
85,T85,T85,Brian Davis,101,4.66,317,68
86,T85,T85,Joe Durant,88,4.66,382,82
87,T85,T85,Shaun Micheel,91,4.66,387,83
88,T85,T85,Jeff Overton,60,4.66,275,59
89,T85,T85,Tag Ridings,52,4.66,247,53
90,T85,T85,Bubba Watson,80,4.66,401,86
91,T92,T92,Ken Duke,112,4.67,434,93
92,T92,T92,Nathan Green,103,4.67,518,111
93,T92,T92,J.P. Hayes,89,4.67,392,84
94,T92,T92,J.B. Holmes,71,4.67,355,76
95,T92,T92,Tom Lehman,62,4.67,308,66
96,T92,T92,Daisuke Maruyama,86,4.67,280,60
97,T92,T92,Bo Van Pelt,104,4.67,439,94
98,T92,T92,Johnson Wagner,97,4.67,444,95
99,T92,T92,Charles Warren,101,4.67,448,96
100,T92,T92,Steve Wheatcroft,73,4.67,397,85
101,T102,T102,Stuart Appleby,74,4.68,473,101
102,T102,T102,Bubba Dickerson,51,4.68,276,59
103,T102,T102,Jeff Quinney,95,4.68,440,94
104,T102,T102,Brandt Snedeker,105,4.68,562,120
105,T106,T106,Jim Furyk,84,4.69,676,144
106,T106,T106,Jeff Gove,103,4.69,408,87
107,T106,T106,Matt Hendrix,63,4.69,305,65
108,T106,T106,Charley Hoffman,97,4.69,474,101
109,T106,T106,Craig Kanada,109,4.69,521,111
110,T106,T106,Davis Love III,66,4.69,333,71
111,T106,T106,Nick O'Hern,72,4.69,427,91
112,T106,T106,Geoff Ogilvy,84,4.69,530,113
113,T114,T114,Eric Axley,107,4.7,395,84
114,T114,T114,Tim Clark,66,4.7,395,84
115,T114,T114,Steve Elkington,87,4.7,414,88
116,T114,T114,Fred Funk,65,4.7,263,56
117,T114,T114,Mathew Goggin,97,4.7,465,99
118,T114,T114,Lee Janzen,66,4.7,254,54
119,T114,T114,Tom Johnson,74,4.7,221,47
120,T114,T114,Anthony Kim,93,4.7,418,89
121,T114,T114,Craig Lile,77,4.7,334,71
122,T114,T114,Ryan Moore,92,4.7,395,84
123,T114,T114,Tom Pernice Jr.,104,4.7,564,120
124,T125,T125,Stephen Leaney,82,4.71,438,93
125,T125,T125,Parker McLachlin,83,4.71,297,63
126,T125,T125,Rocco Mediate,72,4.71,320,68
127,T125,T125,Greg Owen,81,4.71,297,63
128,T125,T125,Dicky Pride,71,4.71,353,75
129,T130,T130,David Branshaw,83,4.72,255,54
130,T130,T130,Marco Dawson,73,4.72,222,47
131,T130,T130,Freddie Jacobson,70,4.72,486,103
132,T130,T130,George McNeill,95,4.72,444,94
133,T134,T134,Daniel Chopra,106,4.73,525,111
134,T134,T134,Paul Gow,70,4.73,260,55
135,T134,T134,Tripp Isenhour,86,4.73,378,80
136,T134,T134,Paul Stankowski,52,4.73,260,55
137,T134,T134,Darron Stiles,65,4.73,293,62
138,T134,T134,Vaughn Taylor,91,4.73,449,95
139,T134,T134,Bob Tway,103,4.73,445,94
140,T134,T134,Brett Wetterich,88,4.73,402,85
141,T134,T134,Mark Wilson,87,4.73,298,63
142,T143,T143,Glen Day,85,4.74,251,53
143,T143,T143,Brendon de Jonge,76,4.74,360,76
144,T143,T143,J.J. Henry,86,4.74,327,69
145,T143,T143,Peter Lonard,85,4.74,365,77
146,T143,T143,Chris Stroud,66,4.74,322,68
147,T143,T143,D.J. Trahan,99,4.74,493,104
148,T143,T143,Jay Williamson,50,4.74,166,35
149,T150,T150,Stephen Ames,81,4.75,475,100
150,T150,T150,Chris Couch,76,4.75,347,73
151,T150,T150,Steve Lowery,74,4.75,323,68
152,T150,T150,John Mallinger,96,4.75,394,83
153,T154,T154,Billy Andrade,88,4.76,466,98
154,T154,T154,Jason Dufner,100,4.76,438,92
155,T154,T154,Anders Hansen,55,4.76,276,58
156,T154,T154,Mark Hensby,81,4.76,333,70
157,T154,T154,Tim Herron,98,4.76,357,75
158,T154,T154,Trevor Immelman,74,4.76,457,96
159,T154,T154,John Rollins,102,4.76,514,108
160,T154,T154,Camilo Villegas,82,4.76,495,104
161,T154,T154,Dean Wilson,92,4.76,376,79
162,T163,T163,Chris DiMarco,79,4.77,415,87
163,T163,T163,Justin Leonard,95,4.77,358,75
164,T163,T163,Arron Oberholser,69,4.77,358,75
165,T163,T163,Ryan Palmer,91,4.77,477,100
166,T167,T167,Woody Austin,95,4.78,387,81
167,T167,T167,Andrew Buckle,77,4.78,344,72
168,T167,T167,Gavin Coles,87,4.78,311,65
169,T167,T167,Corey Pavin,81,4.78,301,63
170,T167,T167,Henrik Stenson,52,4.78,311,65
171,T172,T172,Richard Johnson,93,4.79,254,53
172,T172,T172,Jeff Maggert,79,4.79,393,82
173,T172,T172,Brett Quigley,79,4.79,374,78
174,T172,T172,Joey Sindelar,75,4.79,326,68
175,T172,T172,Kevin Stadler,95,4.79,383,80
176,T172,T172,Scott Verplank,82,4.79,479,100
177,T178,T178,Michael Boyd,61,4.8,293,61
178,T178,T178,Mark Brooks,53,4.8,264,55
179,T178,T178,David Toms,80,4.8,394,82
180,181,181,Cliff Kresge,107,4.81,548,114
181,T182,T182,Ryan Armour,107,4.82,448,93
182,T182,T182,Brian Gay,107,4.82,482,100
183,T182,T182,Padraig Harrington,64,4.82,472,98
184,T182,T182,Kyle Reifers,71,4.82,241,50
185,T186,T186,Jeff Brehaut,59,4.83,256,53
186,T186,T186,Todd Hamilton,76,4.83,251,52
187,T188,T188,Harrison Frazar,88,4.84,353,73
188,T188,T188,Jaco Van Zyl,51,4.84,300,62
189,T190,T190,Doug LaBelle II,104,4.85,407,84
190,T190,T190,Bryce Molder,56,4.85,223,46
191,192,192,Steve Flesch,100,4.87,404,83
192,T193,T193,D.J. Brigman,67,4.88,327,67
193,T193,T193,John Daly,59,4.88,166,34
194,195,195,Ben Curtis,80,4.9,245,50
195,196,196,Jeff Sluman,60,4.91,231,47
