,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
156,T156,T156,Darron Stiles,35.92,862,24
157,158,158,Paul Stankowski,35.94,647,18
158,T159,T159,Stuart Appleby,35.95,791,22
159,T159,T159,Fred Funk,35.95,683,19
160,161,161,Dicky Pride,35.96,899,25
161,T162,T162,Rich Beem,36.0,900,25
162,T162,T162,John Daly,36.0,684,19
163,T162,T162,Tripp Isenhour,36.0,972,27
164,T162,T162,Kirk Triplett,36.0,900,25
165,166,166,Kevin Stadler,36.03,1081,30
166,T167,T167,Robert Garrigus,36.04,1009,28
167,T167,T167,Matt Kuchar,36.04,937,26
168,T169,T169,Robert Allenby,36.07,974,27
169,T169,T169,Brett Wetterich,36.07,974,27
170,171,171,Retief Goosen,36.08,469,13
171,172,172,Bubba Dickerson,36.11,686,19
172,T173,T173,Joe Durant,36.15,976,27
173,T173,T173,Lucas Glover,36.15,976,27
174,175,175,Sergio Garcia,36.17,651,18
175,176,176,Kyle Reifers,36.19,941,26
176,177,177,Camilo Villegas,36.21,869,24
177,178,178,Chris Tidland,36.24,761,21
178,179,179,Brett Quigley,36.25,870,24
179,180,180,Greg Owen,36.29,1016,28
180,181,181,Trevor Immelman,36.3,726,20
181,182,182,Rory Sabbatini,36.32,799,22
182,183,183,Nick O'Hern,36.33,763,21
183,184,184,Bryce Molder,36.4,728,20
184,185,185,Mark Brooks,36.44,656,18
185,186,186,Tom Byrum,36.47,693,19
186,187,187,Chris DiMarco,36.48,839,23
187,188,188,José María Olazábal,36.53,548,15
188,189,189,Jeff Sluman,36.55,731,20
189,190,190,Todd Hamilton,36.63,989,27
190,191,191,Ben Curtis,36.67,880,24
191,192,192,Andrew Buckle,36.69,954,26
192,193,193,Davis Love III,36.7,734,20
193,194,194,Henrik Stenson,36.71,514,14
194,195,195,Anders Hansen,36.94,628,17
195,196,196,Jim Rutledge,37.13,854,23
