,6-10_Final_Round_Performance_RANK THIS WEEK,6-10_Final_Round_Performance_RANK LAST WEEK,6-10_Final_Round_Performance_PLAYER NAME,6-10_Final_Round_Performance_EVENTS,6-10_Final_Round_Performance_% TIMES IMPROVED,6-10_Final_Round_Performance_# OF TIMES IMPROVED
57,T45,T45,George McNeill,30,50.0,1.0
58,T45,T45,Phil Mickelson,22,50.0,1.0
59,T45,T45,Sean O'Hair,28,50.0,1.0
60,T45,T45,Pat Perez,27,50.0,1.0
61,T45,T45,Adam Scott,19,50.0,1.0
62,T45,T45,John Senden,27,50.0,1.0
63,T45,T45,Kevin Stadler,31,50.0,1.0
64,T45,T45,Scott Verplank,23,50.0,1.0
65,T45,T45,Boo Weekley,29,50.0,1.0
66,T45,T45,Brett Wetterich,28,50.0,1.0
67,T45,T45,Charlie Wi,27,50.0,1.0
68,T45,T45,Tiger Woods,16,50.0,1.0
69,T70,T70,Steve Marino,31,40.0,2.0
70,T70,T70,Billy Mayfair,30,40.0,2.0
71,T72,T72,Stewart Cink,25,33.3,1.0
72,T72,T72,Jason Dufner,32,33.3,1.0
73,T72,T72,Steve Elkington,25,33.3,1.0
74,T72,T72,Lucas Glover,29,33.3,1.0
75,T72,T72,Jason Gore,27,33.3,1.0
76,T72,T72,Kent Jones,30,33.3,1.0
77,T72,T72,Jeff Maggert,26,33.3,1.0
78,T72,T72,Daisuke Maruyama,28,33.3,1.0
79,T72,T72,Kevin Sutherland,25,33.3,1.0
80,T81,T81,Charley Hoffman,30,20.0,1.0
81,T81,T81,Geoff Ogilvy,22,20.0,1.0
82,T83,T83,Steve Allan,18,0.0,
83,T83,T83,Billy Andrade,27,0.0,
84,T83,T83,Stuart Appleby,24,0.0,
85,T83,T83,Woody Austin,27,0.0,
86,T83,T83,Rich Beem,29,0.0,
87,T83,T83,Craig Bowden,25,0.0,
88,T83,T83,D.J. Brigman,22,0.0,
89,T83,T83,Mark Brooks,18,0.0,
90,T83,T83,Bart Bryant,25,0.0,
91,T83,T83,Jonathan Byrd,23,0.0,
92,T83,T83,Chad Campbell,28,0.0,
93,T83,T83,Daniel Chopra,34,0.0,
94,T83,T83,Chris Couch,30,0.0,
95,T83,T83,Glen Day,27,0.0,
96,T83,T83,Bubba Dickerson,19,0.0,
97,T83,T83,Joe Durant,28,0.0,
98,T83,T83,Steve Flesch,31,0.0,
99,T83,T83,Harrison Frazar,32,0.0,
100,T83,T83,Fred Funk,22,0.0,
101,T83,T83,Brian Gay,32,0.0,
102,T83,T83,Nathan Green,29,0.0,
103,T83,T83,Padraig Harrington,18,0.0,
104,T83,T83,Ryuji Imada,32,0.0,
105,T83,T83,Trevor Immelman,21,0.0,
106,T83,T83,Zach Johnson,23,0.0,
107,T83,T83,Craig Kanada,34,0.0,
108,T83,T83,Cliff Kresge,30,0.0,
109,T83,T83,Matt Kuchar,26,0.0,
110,T83,T83,Jarrod Lyle,24,0.0,
111,T83,T83,Shigeki Maruyama,31,0.0,
112,T83,T83,Joe Ogilvie,31,0.0,
113,T83,T83,Jeff Overton,19,0.0,
114,T83,T83,Rod Pampling,25,0.0,
115,T83,T83,Jesper Parnevik,27,0.0,
116,T83,T83,Tom Pernice Jr.,31,0.0,
117,T83,T83,Kenny Perry,24,0.0,
118,T83,T83,Michael Putnam,29,0.0,
119,T83,T83,Chris Riley,17,0.0,
120,T83,T83,Justin Rose,16,0.0,
121,T83,T83,Michael Sim,17,0.0,
122,T83,T83,Jeff Sluman,21,0.0,
123,T83,T83,Paul Stankowski,18,0.0,
124,T83,T83,Henrik Stenson,15,0.0,
125,T83,T83,Steve Stricker,23,0.0,
126,T83,T83,Vaughn Taylor,28,0.0,
127,T83,T83,Kirk Triplett,25,0.0,
128,T83,T83,Bo Van Pelt,30,0.0,
129,T83,T83,Johnson Wagner,33,0.0,
130,T83,T83,Duffy Waldorf,23,0.0,
131,T83,T83,Nick Watney,26,0.0,
132,T83,T83,Mark Wilson,25,0.0,
