,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
134,T134,T134,Paul Stankowski,71.8,718,10
135,136,136,Darron Stiles,71.82,790,11
136,137,137,Andrew Buckle,71.83,862,12
137,138,138,Padraig Harrington,71.86,503,7
138,T139,T139,Brendon de Jonge,71.88,1150,16
139,T139,T139,Ernie Els,71.88,575,8
140,T139,T139,Craig Kanada,71.88,1150,16
141,142,142,Duffy Waldorf,71.9,719,10
142,143,143,Frank Lickliter II,71.92,863,12
143,T144,T144,Richard Johnson,71.93,1007,14
144,T144,T144,Joey Sindelar,71.93,1007,14
145,T144,T144,Vaughn Taylor,71.93,1007,14
146,147,147,Steve Flesch,71.94,1151,16
147,T148,T148,Robert Allenby,72.0,1224,17
148,T148,T148,Brian Bateman,72.0,792,11
149,T148,T148,Lucas Glover,72.0,720,10
150,T148,T148,Kent Jones,72.0,648,9
151,T148,T148,Hunter Mahan,72.0,1080,15
152,T148,T148,Jeff Sluman,72.0,720,10
153,154,154,Johnson Wagner,72.07,1081,15
154,T155,T155,Kevin Stadler,72.08,937,13
155,T155,T155,Scott Verplank,72.08,865,12
156,T157,T157,Craig Lile,72.1,721,10
157,T157,T157,Rocco Mediate,72.1,721,10
158,159,159,Mark Brooks,72.13,577,8
159,160,160,Trevor Immelman,72.18,794,11
160,T161,T161,Paul Gow,72.23,939,13
161,T161,T161,Corey Pavin,72.23,939,13
162,T163,T163,Bob Estes,72.25,867,12
163,T163,T163,J.J. Henry,72.25,867,12
164,165,165,Craig Barlow,72.29,506,7
165,166,166,Doug LaBelle II,72.31,1157,16
166,167,167,Bubba Dickerson,72.38,579,8
167,168,168,Steve Wheatcroft,72.42,869,12
168,T169,T169,Robert Gamez,72.44,1159,16
169,T169,T169,Chris Stroud,72.44,652,9
170,171,171,John Daly,72.45,797,11
171,172,172,Chris DiMarco,72.46,942,13
172,T173,T173,Rich Beem,72.5,725,10
173,T173,T173,Brett Quigley,72.5,580,8
174,175,175,Chris Tidland,72.55,798,11
175,176,176,Stuart Appleby,72.58,871,12
176,177,177,Justin Leonard,72.63,1162,16
177,178,178,Scott Gutschewski,72.64,799,11
178,179,179,Jim Rutledge,72.67,872,12
179,180,180,Troy Matteson,72.7,727,10
180,T181,T181,Tom Byrum,72.78,655,9
181,T181,T181,Ryan Palmer,72.78,1310,18
182,T181,T181,Henrik Stenson,72.78,655,9
183,184,184,D.J. Brigman,72.82,801,11
184,T185,T185,Nick O'Hern,72.83,874,12
185,T185,T185,Kyle Reifers,72.83,874,12
186,187,187,Bryce Molder,72.89,656,9
187,188,188,Brett Wetterich,73.08,950,13
188,T189,T189,Matt Hendrix,73.15,951,13
189,T189,T189,Kirk Triplett,73.15,951,13
190,191,191,José María Olazábal,73.22,659,9
191,192,192,Chris Couch,73.25,1172,16
192,193,193,Anders Hansen,73.33,660,9
193,194,194,Greg Owen,73.75,885,12
194,195,195,Ben Curtis,73.77,959,13
195,196,196,Arron Oberholser,74.0,518,7
