,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
89,T85,T85,Tim Petrovic,72.5,290,4
90,T85,T85,Duffy Waldorf,72.5,145,2
91,T85,T85,Mark Wilson,72.5,145,2
92,T93,T93,Stuart Appleby,73.0,73,1
93,T93,T93,Rich Barcelo,73.0,146,2
94,T93,T93,Chris Couch,73.0,219,3
95,T93,T93,Brian Davis,73.0,73,1
96,T93,T93,Jason Gore,73.0,73,1
97,T93,T93,J.B. Holmes,73.0,73,1
98,T93,T93,Bryce Molder,73.0,73,1
99,T93,T93,Michael Sim,73.0,73,1
100,T93,T93,Steve Wheatcroft,73.0,219,3
101,T93,T93,Jay Williamson,73.0,146,2
102,103,103,Brendon de Jonge,73.33,220,3
103,104,104,Kent Jones,73.5,147,2
104,105,105,David Branshaw,73.67,221,3
105,106,106,Frank Lickliter II,73.75,295,4
106,T107,T107,Billy Andrade,74.0,222,3
107,T107,T107,Jason Bohn,74.0,74,1
108,T107,T107,Ben Curtis,74.0,148,2
109,T107,T107,Bob Heintz,74.0,222,3
110,T107,T107,Mark Hensby,74.0,148,2
111,T107,T107,Doug LaBelle II,74.0,222,3
112,T107,T107,Jason Schultz,74.0,74,1
113,114,114,Jeff Gove,74.25,297,4
114,115,115,Richard Johnson,74.33,223,3
115,116,116,Eric Axley,74.4,372,5
116,T117,T117,Steve Allan,74.5,149,2
117,T117,T117,Michael Allen,74.5,149,2
118,T117,T117,John Merrick,74.5,149,2
119,T117,T117,Brett Quigley,74.5,149,2
120,T121,T121,Harrison Frazar,75.0,150,2
121,T121,T121,Fred Funk,75.0,75,1
122,T121,T121,Cliff Kresge,75.0,75,1
123,T121,T121,Steve Marino,75.0,225,3
124,T121,T121,Chris Riley,75.0,225,3
125,T121,T121,Bob Tway,75.0,150,2
126,127,127,Jaco Van Zyl,75.5,151,2
127,T128,T128,Shigeki Maruyama,76.0,76,1
128,T128,T128,George McNeill,76.0,76,1
129,130,130,Chad Campbell,76.33,229,3
130,131,131,Bubba Dickerson,78.0,78,1
131,132,132,Brian Bateman,78.5,157,2
132,T133,T133,Bill Haas,79.0,79,1
133,T133,T133,José María Olazábal,79.0,79,1
134,135,135,Robert Allenby,80.0,80,1
135,136,136,Kyle Reifers,81.0,81,1
