,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
58,59,59,Craig Bowden,70.63,565,8
59,60,60,Steve Flesch,70.64,777,11
60,T61,T61,Alex Cejka,70.67,212,3
61,T61,T61,Jason Dufner,70.67,424,6
62,T61,T61,Jim Furyk,70.67,212,3
63,T61,T61,Mark Hensby,70.67,636,9
64,T61,T61,Freddie Jacobson,70.67,212,3
65,T61,T61,Craig Kanada,70.67,636,9
66,T61,T61,Chris Tidland,70.67,424,6
67,68,68,Jeff Maggert,70.71,495,7
68,T69,T69,K.J. Choi,70.75,566,8
69,T69,T69,Daniel Chopra,70.75,566,8
70,71,71,Robert Allenby,70.78,637,9
71,72,72,Rich Barcelo,70.8,354,5
72,73,73,Mark Wilson,70.82,779,11
73,T74,T74,D.J. Brigman,70.83,425,6
74,T74,T74,Bob Heintz,70.83,425,6
75,T74,T74,Tag Ridings,70.83,425,6
76,T77,T77,Fred Funk,70.86,496,7
77,T77,T77,Kevin Stadler,70.86,496,7
78,T79,T79,Billy Andrade,70.88,567,8
79,T79,T79,Tim Herron,70.88,567,8
80,T81,T81,Gavin Coles,71.0,497,7
81,T81,T81,Matt Kuchar,71.0,710,10
82,T81,T81,Tom Lehman,71.0,355,5
83,T81,T81,Parker McLachlin,71.0,426,6
84,T81,T81,Ryan Moore,71.0,426,6
85,T81,T81,Arron Oberholser,71.0,426,6
86,T81,T81,Brett Quigley,71.0,284,4
87,T81,T81,Chris Riley,71.0,142,2
88,T81,T81,Kirk Triplett,71.0,568,8
89,90,90,Shigeki Maruyama,71.07,995,14
90,91,91,J.J. Henry,71.08,853,12
91,T92,T92,Luke Donald,71.13,569,8
92,T92,T92,Doug LaBelle II,71.13,569,8
93,T92,T92,Hunter Mahan,71.13,569,8
94,95,95,Boo Weekley,71.14,498,7
95,96,96,Bo Van Pelt,71.17,854,12
96,T97,T97,John Daly,71.2,712,10
97,T97,T97,Nick O'Hern,71.2,356,5
98,99,99,Marco Dawson,71.22,641,9
99,T100,T100,Aaron Baddeley,71.25,285,4
100,T100,T100,Andrew Buckle,71.25,285,4
101,T100,T100,Steve Elkington,71.25,570,8
102,T100,T100,Chris Stroud,71.25,285,4
103,T104,T104,Jeff Quinney,71.29,499,7
104,T104,T104,Jim Rutledge,71.29,499,7
105,T106,T106,Robert Garrigus,71.33,428,6
106,T106,T106,Jerry Kelly,71.33,642,9
107,T106,T106,Jarrod Lyle,71.33,214,3
108,T106,T106,Darron Stiles,71.33,428,6
109,T106,T106,Jaco Van Zyl,71.33,214,3
110,T111,T111,Rich Beem,71.38,571,8
111,T111,T111,Steve Lowery,71.38,571,8
112,T111,T111,Troy Matteson,71.38,571,8
113,114,114,Chris Couch,71.44,643,9
114,115,115,Billy Mayfair,71.45,786,11
115,T116,T116,Stephen Ames,71.5,429,6
116,T116,T116,Jonathan Byrd,71.5,429,6
117,T116,T116,Bob Estes,71.5,429,6
118,T116,T116,Rory Sabbatini,71.5,286,4
119,T116,T116,Paul Stankowski,71.5,429,6
120,121,121,Bubba Watson,71.55,787,11
121,122,122,Steve Stricker,71.56,644,9
122,123,123,Brian Bateman,71.57,501,7
123,T124,T124,Cameron Beckman,71.63,573,8
124,T124,T124,Chris DiMarco,71.63,573,8
125,T124,T124,Bob Tway,71.63,573,8
126,T124,T124,Mike Weir,71.63,573,8
127,T128,T128,Mathew Goggin,71.67,430,6
128,T128,T128,Zach Johnson,71.67,215,3
129,T128,T128,Corey Pavin,71.67,645,9
130,T128,T128,Tom Pernice Jr.,71.67,430,6
131,T128,T128,Vaughn Taylor,71.67,860,12
132,T133,T133,Shaun Micheel,71.7,717,10
133,T133,T133,Johnson Wagner,71.7,717,10
134,T135,T135,Jason Bohn,71.75,287,4
135,T135,T135,Ernie Els,71.75,287,4
136,137,137,Pat Perez,71.78,646,9
137,138,138,Geoff Ogilvy,71.83,431,6
138,139,139,John Senden,71.86,503,7
139,140,140,Brett Wetterich,71.88,575,8
140,T141,T141,Michael Boyd,72.0,360,5
141,T141,T141,Glen Day,72.0,576,8
142,T141,T141,Brendon de Jonge,72.0,432,6
143,T141,T141,Ken Duke,72.0,648,9
144,T141,T141,Retief Goosen,72.0,576,8
145,T141,T141,Matt Hendrix,72.0,288,4
146,T141,T141,Charles Howell III,72.0,432,6
147,T141,T141,Tim Petrovic,72.0,792,11
148,T141,T141,Jason Schultz,72.0,288,4
149,T141,T141,Jeff Sluman,72.0,576,8
150,T151,T151,Stuart Appleby,72.14,505,7
151,T151,T151,D.J. Trahan,72.14,505,7
152,T153,T153,Paul Goydos,72.17,433,6
153,T153,T153,Lee Janzen,72.17,433,6
154,155,155,Tommy Armour III,72.22,650,9
155,156,156,Richard Johnson,72.23,939,13
156,T157,T157,George McNeill,72.25,578,8
157,T157,T157,José María Olazábal,72.25,289,4
158,159,159,David Branshaw,72.38,579,8
159,160,160,Frank Lickliter II,72.43,507,7
160,161,161,Justin Leonard,72.44,652,9
161,162,162,Michael Putnam,72.5,580,8
162,163,163,Robert Gamez,72.55,798,11
163,164,164,Peter Lonard,72.56,653,9
164,165,165,Eric Axley,72.58,871,12
165,166,166,Tom Byrum,72.67,218,3
166,T167,T167,José Coceres,72.8,364,5
167,T167,T167,Craig Lile,72.8,364,5
168,169,169,Jeff Brehaut,72.86,510,7
169,T170,T170,Harrison Frazar,72.89,656,9
170,T170,T170,Dean Wilson,72.89,656,9
171,T172,T172,Phil Mickelson,73.0,146,2
172,T172,T172,Kevin Sutherland,73.0,365,5
173,T172,T172,Duffy Waldorf,73.0,511,7
174,T172,T172,Steve Wheatcroft,73.0,146,2
175,T176,T176,Mathias Grönberg,73.14,512,7
176,T176,T176,Greg Owen,73.14,512,7
177,T178,T178,Sergio Garcia,73.2,366,5
178,T178,T178,Ian Poulter,73.2,366,5
179,180,180,J.B. Holmes,73.33,660,9
180,181,181,Davis Love III,73.4,367,5
181,182,182,Jason Gore,73.43,514,7
182,183,183,Todd Hamilton,73.56,662,9
183,184,184,Paul Gow,73.6,736,10
184,185,185,Chad Campbell,73.75,590,8
185,186,186,Ben Curtis,73.78,664,9
186,187,187,Daisuke Maruyama,73.82,812,11
187,188,188,Joe Ogilvie,73.86,517,7
188,189,189,Adam Scott,74.0,296,4
189,190,190,Bryce Molder,74.2,371,5
190,191,191,Joe Durant,74.29,520,7
191,192,192,Joey Sindelar,74.38,595,8
192,193,193,Henrik Stenson,74.67,224,3
193,T194,T194,Tom Johnson,75.0,375,5
194,T194,T194,Ryan Palmer,75.0,375,5
195,196,196,Bubba Dickerson,76.0,152,2
