,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
113,T113,T113,Woody Austin,95,4.72,505,107
114,T113,T113,Rich Beem,89,4.72,444,94
115,T113,T113,Ken Duke,112,4.72,708,150
116,T113,T113,Mathew Goggin,97,4.72,359,76
117,T113,T113,Tom Lehman,62,4.72,250,53
118,T113,T113,Will MacKenzie,100,4.72,500,106
119,T113,T113,Jim Rutledge,59,4.72,269,57
120,T113,T113,Chris Stroud,66,4.72,302,64
121,T113,T113,Mike Weir,82,4.72,411,87
122,T123,T123,Robert Gamez,88,4.73,445,94
123,T123,T123,Paul Gow,70,4.73,293,62
124,T123,T123,Tripp Isenhour,86,4.73,279,59
125,T123,T123,Jarrod Lyle,77,4.73,336,71
126,T123,T123,Rocco Mediate,72,4.73,374,79
127,T123,T123,Arron Oberholser,69,4.73,374,79
128,T123,T123,Dicky Pride,71,4.73,246,52
129,T123,T123,Duffy Waldorf,69,4.73,284,60
130,T131,T131,Jeff Brehaut,59,4.74,204,43
131,T131,T131,Chris Couch,76,4.74,322,68
132,T131,T131,Peter Lonard,85,4.74,417,88
133,T131,T131,Davis Love III,66,4.74,294,62
134,T131,T131,Corey Pavin,81,4.74,493,104
135,T131,T131,Kevin Sutherland,85,4.74,275,58
136,T137,T137,Glen Day,85,4.75,461,97
137,T137,T137,Trevor Immelman,74,4.75,280,59
138,T137,T137,Cliff Kresge,107,4.75,518,109
139,T137,T137,Justin Leonard,95,4.75,503,106
140,T137,T137,Chris Riley,59,4.75,190,40
141,T137,T137,Boo Weekley,101,4.75,518,109
142,T143,T143,Brian Bateman,55,4.76,319,67
143,T143,T143,Retief Goosen,50,4.76,295,62
144,T143,T143,Bob Heintz,85,4.76,400,84
145,T143,T143,Ryuji Imada,104,4.76,476,100
146,T143,T143,Tom Johnson,74,4.76,390,82
147,T143,T143,Stephen Leaney,82,4.76,300,63
148,T143,T143,Michael Putnam,96,4.76,433,91
149,T143,T143,Jeff Quinney,95,4.76,519,109
150,T143,T143,Michael Sim,52,4.76,233,49
151,T152,T152,Michael Allen,74,4.77,348,73
152,T152,T152,D.J. Brigman,67,4.77,315,66
153,T152,T152,Tom Byrum,50,4.77,210,44
154,T152,T152,Robert Garrigus,95,4.77,529,111
155,T152,T152,Billy Mayfair,98,4.77,472,99
156,T152,T152,Greg Owen,81,4.77,329,69
157,T152,T152,Kenny Perry,83,4.77,429,90
158,T159,T159,Eric Axley,107,4.78,540,113
159,T159,T159,Luke Donald,69,4.78,349,73
160,T159,T159,Jason Dufner,100,4.78,492,103
161,T159,T159,Joe Durant,88,4.78,440,92
162,T159,T159,Richard Johnson,93,4.78,550,115
163,T159,T159,Shigeki Maruyama,84,4.78,430,90
164,T159,T159,Shaun Micheel,91,4.78,473,99
165,T159,T159,Tag Ridings,52,4.78,306,64
166,167,167,Geoff Ogilvy,84,4.79,297,62
167,T168,T168,Michael Boyd,61,4.8,211,44
168,T168,T168,Mark Brooks,53,4.8,192,40
169,T168,T168,Brian Davis,101,4.8,609,127
170,T168,T168,Matt Hendrix,63,4.8,197,41
171,T168,T168,Craig Kanada,109,4.8,538,112
172,T168,T168,George McNeill,95,4.8,446,93
173,T174,T174,Ben Curtis,80,4.81,510,106
174,T174,T174,Mark Hensby,81,4.81,452,94
175,T174,T174,Lee Janzen,66,4.81,274,57
176,T174,T174,Zach Johnson,76,4.81,274,57
177,T174,T174,Jaco Van Zyl,51,4.81,101,21
178,T179,T179,Tommy Armour III,81,4.82,458,95
179,T179,T179,Fred Funk,65,4.82,313,65
180,T179,T179,Scott Gutschewski,67,4.82,371,77
181,182,182,Chad Campbell,96,4.83,473,98
182,T183,T183,David Branshaw,83,4.84,465,96
183,T183,T183,Daisuke Maruyama,86,4.84,513,106
184,T185,T185,Paul Goydos,60,4.85,325,67
185,T185,T185,Kirk Triplett,77,4.85,446,92
186,T187,T187,Marco Dawson,73,4.86,462,95
187,T187,T187,Bubba Dickerson,51,4.86,180,37
188,T187,T187,José María Olazábal,52,4.86,272,56
189,T187,T187,Ryan Palmer,91,4.86,321,66
190,191,191,Jay Williamson,50,4.87,268,55
191,T192,T192,Stephen Ames,81,4.91,285,58
192,T192,T192,Craig Lile,77,4.91,275,56
193,T194,T194,José Coceres,50,4.93,202,41
194,T194,T194,Todd Hamilton,76,4.93,439,89
195,196,196,Henrik Stenson,52,4.95,218,44
