,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
51,T46,T46,Geoff Ogilvy,57,"25' 3""",7791.25,309
52,T46,T46,Mark Wilson,56,"25' 3""",10968.917,435
53,T54,T54,Aaron Baddeley,68,"25' 2""",9952.417,396
54,T54,T54,Erik Compton,74,"25' 2""",13403.667,533
55,T54,T54,Matt Jones,83,"25' 2""",14234.75,565
56,T54,T54,Chris Stroud,88,"25' 2""",15449.5,613
57,T54,T54,Michael Thompson,66,"25' 2""",10732.833,427
58,T54,T54,Casey Wittenberg,72,"25' 2""",12234.167,486
59,T60,T60,Bob Estes,66,"25' 1""",12874.417,514
60,T60,T60,Jim Herman,59,"25' 1""",9545.75,381
61,T60,T60,Steve Stricker,51,"25' 1""",7237.3330000000005,289
62,63,63,David Hearn,88,"25' 0""",14113.417,564
63,T64,T64,Keegan Bradley,88,"24' 11""",15448.583,620
64,T64,T64,Steve LeBrun,66,"24' 11""",11012.333,442
65,T66,T66,Ricky Barnes,74,"24' 10""",14747.167,594
66,T66,T66,James Driscoll,76,"24' 10""",11825.417,476
67,T66,T66,Lucas Glover,65,"24' 10""",10718.083,432
68,T66,T66,John Huh,88,"24' 10""",15584.083,627
69,T66,T66,Henrik Norlander,70,"24' 10""",12134.333,488
70,T66,T66,Dicky Pride,71,"24' 10""",11914.333,479
71,T66,T66,Andrew Svoboda,46,"24' 10""",7545.1669999999995,304
72,T73,T73,Robert Allenby,58,"24' 9""",10139.583,409
73,T73,T73,Michael Bradley,56,"24' 9""",8984.333,363
74,T73,T73,Scott Brown,65,"24' 9""",11426.917,462
75,T73,T73,Jason Dufner,78,"24' 9""",12338.0,499
76,T73,T73,William McGirt,75,"24' 9""",14335.417,580
77,T73,T73,Rod Pampling,46,"24' 9""",6958.1669999999995,281
78,T73,T73,Josh Teater,86,"24' 9""",11989.167,485
79,T73,T73,D.J. Trahan,48,"24' 9""",7966.1669999999995,322
80,T73,T73,Charlie Wi,75,"24' 9""",11672.0,471
81,T82,T82,Chad Campbell,78,"24' 8""",15243.5,618
82,T82,T82,K.J. Choi,85,"24' 8""",13175.667,535
83,T82,T82,Stewart Cink,71,"24' 8""",12125.083,492
84,T82,T82,Luke Donald,60,"24' 8""",8681.667,352
85,T82,T82,Martin Flores,83,"24' 8""",15132.833,614
86,T82,T82,Fabián Gómez,65,"24' 8""",11008.25,447
87,T82,T82,Bill Haas,85,"24' 8""",15004.083,608
88,T82,T82,Morgan Hoffmann,64,"24' 8""",10144.75,411
89,T82,T82,Cameron Percy,68,"24' 8""",11660.5,472
90,T82,T82,Y.E. Yang,56,"24' 8""",7846.4169999999995,318
91,T92,T92,David Lynn,70,"24' 7""",11089.25,451
92,T92,T92,"Ted Potter, Jr.",65,"24' 7""",10560.75,430
93,T92,T92,Patrick Reed,83,"24' 7""",13909.083,565
94,T92,T92,Robert Streb,75,"24' 7""",12426.583,506
95,T92,T92,Bubba Watson,76,"24' 7""",12925.333,525
96,T92,T92,Gary Woodland,94,"24' 7""",16860.167,686
97,T98,T98,Jerry Kelly,75,"24' 6""",13075.583,533
98,T98,T98,Sean O'Hair,56,"24' 6""",9961.5,407
99,T98,T98,Carl Pettersson,82,"24' 6""",12656.833,517
100,T98,T98,Brian Stuard,78,"24' 6""",13151.5,536
101,T102,T102,Graham DeLaet,94,"24' 5""",17796.583,729
102,T102,T102,Tommy Gainey,84,"24' 5""",13782.333,565
103,T102,T102,Jason Kokrak,78,"24' 5""",13986.25,572
104,T102,T102,Phil Mickelson,78,"24' 5""",10521.5,431
105,T102,T102,Nick Watney,88,"24' 5""",15496.583,635
106,T102,T102,Mike Weir,60,"24' 5""",7778.3330000000005,319
107,T108,T108,Nicolas Colsaerts,50,"24' 4""",7694.75,316
108,T108,T108,Charley Hoffman,84,"24' 4""",14175.417,583
109,T108,T108,Robert Karlsson,56,"24' 4""",7078.1669999999995,291
110,T108,T108,Marc Leishman,77,"24' 4""",12663.917,521
111,T108,T108,Tag Ridings,69,"24' 4""",11930.167,490
112,T108,T108,Tiger Woods,61,"24' 4""",8371.083,344
113,T114,T114,Will Claxton,67,"24' 3""",11510.167,474
114,T114,T114,Jim Furyk,80,"24' 3""",13426.417,553
115,T114,T114,Ben Kohles,75,"24' 3""",12510.083,516
116,T114,T114,Matt Kuchar,93,"24' 3""",13827.667,570
117,T114,T114,Eric Meierdierks,48,"24' 3""",7260.3330000000005,299
118,T114,T114,Vaughn Taylor,50,"24' 3""",7306.8330000000005,301
119,T120,T120,James Hahn,78,"24' 2""",12937.583,535
120,T120,T120,Brian Harman,89,"24' 2""",14393.167,595
121,T120,T120,Zach Johnson,84,"24' 2""",13886.75,574
122,T120,T120,Greg Owen,73,"24' 2""",13281.833,550
123,T120,T120,D.A. Points,87,"24' 2""",12612.667,522
124,T125,T125,Webb Simpson,92,"24' 1""",13879.417,577
125,T125,T125,Bo Van Pelt,72,"24' 1""",10754.0,447
126,T127,T127,Jason Bohn,70,"24' 0""",12128.083,505
127,T127,T127,Brendon de Jonge,110,"24' 0""",20400.0,850
128,T127,T127,Rickie Fowler,75,"24' 0""",11104.417,463
129,T127,T127,Justin Hicks,79,"24' 0""",13156.5,548
130,T127,T127,Dustin Johnson,71,"24' 0""",10024.083,418
131,T127,T127,Rory Sabbatini,86,"24' 0""",13708.417,572
132,T127,T127,Adam Scott,61,"24' 0""",9252.167,386
133,T134,T134,Brian Gay,79,"23' 11""",11724.25,491
134,T134,T134,George McNeill,68,"23' 11""",12650.083,529
135,T134,T134,Brandt Snedeker,79,"23' 11""",10415.083,436
136,T137,T137,Roberto Castro,97,"23' 10""",16856.0,707
137,T137,T137,Brian Davis,91,"23' 10""",14646.417,614
138,T139,T139,Peter Hanson,45,"23' 9""",5757.0,242
139,T139,T139,Freddie Jacobson,63,"23' 9""",8317.917,350
140,T139,T139,David Mathis,71,"23' 9""",11841.917,499
141,T139,T139,Ian Poulter,59,"23' 9""",7351.0830000000005,309
142,T139,T139,Scott Stallings,79,"23' 9""",12406.833,523
143,T139,T139,Nicholas Thompson,99,"23' 9""",17113.583,720
144,T139,T139,Lee Williams,62,"23' 9""",9579.0,403
145,T146,T146,Luke Guthrie,82,"23' 8""",11742.167,497
146,T146,T146,David Lingmerth,68,"23' 8""",10091.833,426
147,T146,T146,Charl Schwartzel,69,"23' 8""",10643.0,450
148,T146,T146,Boo Weekley,100,"23' 8""",17088.75,721
149,T150,T150,Kevin Chappell,80,"23' 7""",12954.083,549
150,T150,T150,Scott Gardiner,61,"23' 7""",9811.917,416
151,T150,T150,Rory McIlroy,56,"23' 7""",7459.6669999999995,316
152,T150,T150,Vijay Singh,61,"23' 7""",10722.417,454
153,T154,T154,Brad Fritsch,81,"23' 6""",12767.5,544
154,T154,T154,Ryan Moore,72,"23' 6""",10804.333,459
155,T154,T154,Scott Piercy,78,"23' 6""",11333.25,482
156,T154,T154,Camilo Villegas,79,"23' 6""",11886.833,505
157,T154,T154,Jimmy Walker,84,"23' 6""",14436.5,614
158,T154,T154,Lee Westwood,70,"23' 6""",10000.75,426
159,T160,T160,Robert Garrigus,69,"23' 5""",9866.333,422
160,T160,T160,Jeff Maggert,63,"23' 5""",10967.75,468
161,T160,T160,Justin Rose,62,"23' 5""",9209.833,393
162,T160,T160,David Toms,49,"23' 5""",6050.9169999999995,258
163,T164,T164,Scott Langley,79,"23' 4""",12334.167,529
164,T164,T164,John Rollins,77,"23' 4""",13577.333,581
165,T164,T164,Kevin Stadler,83,"23' 4""",13586.917,583
166,T167,T167,Ernie Els,63,"23' 3""",9016.583,388
167,T167,T167,Matt Every,89,"23' 3""",14483.917,623
168,T167,T167,Ryan Palmer,79,"23' 3""",12765.25,549
169,T167,T167,Chez Reavie,72,"23' 3""",13258.833,571
170,T171,T171,Bud Cauley,67,"23' 2""",10334.083,446
171,T171,T171,Graeme McDowell,53,"23' 2""",6776.6669999999995,293
172,173,173,Darron Stiles,51,"23' 1""",7426.5830000000005,322
173,T174,T174,Chris Kirk,89,"23' 0""",14473.417,629
174,T174,T174,Kyle Stanley,71,"23' 0""",11772.0,512
175,176,176,Ken Duke,87,"22' 11""",13665.25,596
176,177,177,Tim Clark,64,"22' 10""",7524.25,330
177,178,178,Jordan Spieth,82,"22' 9""",11795.833,518
178,179,179,Ryo Ishikawa,72,"22' 8""",10612.167,469
179,180,180,Padraig Harrington,52,"22' 5""",5781.0830000000005,258
