,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
55,56,56,Carl Pettersson,82,88.6,228,202
56,57,57,Brian Gay,79,88.59,263,233
57,58,58,Harris English,95,88.53,279,247
58,T59,T59,Tim Clark,64,88.52,183,162
59,T59,T59,Matt Jones,83,88.52,244,216
60,T61,T61,Dicky Pride,71,88.48,217,192
61,T61,T61,Charlie Wi,75,88.48,269,238
62,T63,T63,Luke Donald,60,88.46,156,138
63,T63,T63,Fabián Gómez,65,88.46,182,161
64,65,65,Roberto Castro,97,88.45,303,268
65,66,66,Keegan Bradley,88,88.39,224,198
66,67,67,Ben Crane,62,88.34,223,197
67,68,68,Casey Wittenberg,72,88.29,222,196
68,69,69,Scott Gardiner,61,88.14,194,171
69,70,70,Tommy Gainey,84,88.09,277,244
70,71,71,Josh Teater,86,88.07,218,192
71,72,72,Shawn Stefani,63,87.96,191,168
72,73,73,Russell Henley,80,87.87,239,210
73,74,74,Kevin Chappell,80,87.85,247,217
74,75,75,Mark Wilson,56,87.73,163,143
75,76,76,Jim Furyk,80,87.69,195,171
76,77,77,David Hearn,88,87.67,292,256
77,78,78,Adam Scott,61,87.66,154,135
78,79,79,James Hahn,78,87.61,218,191
79,80,80,Robert Garrigus,69,87.57,169,148
80,81,81,Cameron Percy,68,87.56,193,169
81,82,82,Scott Stallings,79,87.55,265,232
82,T83,T83,Rickie Fowler,75,87.5,192,168
83,T83,T83,Charley Hoffman,84,87.5,232,203
84,T83,T83,Morgan Hoffmann,64,87.5,192,168
85,T83,T83,Tiger Woods,61,87.5,144,126
86,87,87,Derek Ernst,58,87.43,183,160
87,T88,T88,Brian Harman,89,87.41,270,236
88,T88,T88,Rory Sabbatini,86,87.41,294,257
89,T90,T90,Sergio Garcia,65,87.28,173,151
90,T90,T90,Justin Hicks,79,87.28,228,199
91,T90,T90,Bubba Watson,76,87.28,173,151
92,93,93,John Senden,79,87.27,220,192
93,T94,T94,Sean O'Hair,56,87.17,187,163
94,T94,T94,Brian Stuard,78,87.17,226,197
95,96,96,Daniel Summerhays,83,87.1,248,216
96,97,97,John Rollins,77,86.96,230,200
97,98,98,D.H. Lee,65,86.94,222,193
98,99,99,Troy Matteson,68,86.93,199,173
99,100,100,David Lingmerth,68,86.91,191,166
100,T101,T101,William McGirt,75,86.84,266,231
101,T101,T101,Tag Ridings,69,86.84,190,165
102,T103,T103,Robert Karlsson,56,86.76,136,118
103,T103,T103,Scott Piercy,78,86.76,219,190
104,105,105,Ben Curtis,59,86.75,151,131
105,106,106,Jerry Kelly,75,86.73,196,170
106,107,107,Nicolas Colsaerts,50,86.67,120,104
107,108,108,Stuart Appleby,88,86.54,260,225
108,109,109,Dustin Johnson,71,86.39,169,146
109,T110,T110,Jason Day,86,86.38,213,184
110,T110,T110,Jimmy Walker,84,86.38,235,203
111,112,112,Cameron Tringale,80,86.32,307,265
112,113,113,Mike Weir,60,86.29,175,151
113,114,114,Erik Compton,74,86.22,225,194
114,115,115,Bill Haas,85,86.18,217,187
115,116,116,Chez Reavie,72,86.11,216,186
116,117,117,Justin Rose,62,86.09,151,130
117,118,118,Steven Bowditch,67,86.05,215,185
118,119,119,Brad Fritsch,81,85.97,221,190
119,120,120,John Merrick,79,85.92,206,177
120,121,121,Jason Kokrak,78,85.77,281,241
121,122,122,Tom Gillis,69,85.71,238,204
122,123,123,Alistair Presnell,59,85.63,174,149
123,124,124,Martin Flores,83,85.6,250,214
124,125,125,David Toms,49,85.57,97,83
125,T126,T126,Ángel Cabrera,73,85.56,187,160
126,T126,T126,Lee Williams,62,85.56,187,160
127,128,128,Robert Allenby,58,85.48,186,159
128,129,129,Bud Cauley,67,85.42,192,164
129,130,130,Zach Johnson,84,85.34,191,163
130,131,131,Pat Perez,69,85.33,225,192
131,132,132,Jason Bohn,70,85.31,211,180
132,133,133,Charl Schwartzel,69,85.29,170,145
133,134,134,Henrik Stenson,65,85.26,156,133
134,135,135,Geoff Ogilvy,57,85.16,182,155
135,136,136,Steve LeBrun,66,85.06,174,148
136,137,137,Chad Campbell,78,85.0,240,204
137,138,138,Doug LaBelle II,72,84.92,179,152
138,139,139,J.J. Henry,83,84.82,224,190
139,140,140,Colt Knost,69,84.62,195,165
140,141,141,Kevin Stadler,83,84.58,201,170
141,142,142,Henrik Norlander,70,84.55,220,186
142,143,143,Darron Stiles,51,84.51,142,120
143,144,144,Martin Laird,68,84.39,205,173
144,145,145,John Huh,88,84.36,307,259
145,146,146,Eric Meierdierks,48,84.35,115,97
146,147,147,Greg Owen,73,84.29,210,177
147,148,148,Nicholas Thompson,99,84.21,304,256
148,149,149,George McNeill,68,84.19,215,181
149,150,150,Y.E. Yang,56,83.85,161,135
150,T151,T151,"Ted Potter, Jr.",65,83.63,226,189
151,T151,T151,Camilo Villegas,79,83.63,226,189
152,153,153,Vijay Singh,61,83.22,149,124
153,154,154,Seung-Yul Noh,71,83.11,225,187
154,155,155,Jordan Spieth,82,82.88,222,184
155,156,156,David Mathis,71,82.83,198,164
156,157,157,Luke List,65,82.72,162,134
157,158,158,Jeff Maggert,63,82.67,202,167
158,159,159,Jason Dufner,78,82.65,219,181
159,160,160,Tim Herron,45,82.64,121,100
160,161,161,Will Claxton,67,82.32,181,149
161,162,162,Ryan Moore,72,82.29,192,158
162,163,163,K.J. Choi,85,82.07,184,151
163,164,164,Charlie Beljan,62,82.06,223,183
164,165,165,Boo Weekley,100,82.03,306,251
165,166,166,Sangmoon Bae,83,82.01,278,228
166,167,167,Ryo Ishikawa,72,81.73,197,161
167,168,168,Webb Simpson,92,81.63,245,200
168,169,169,Trevor Immelman,73,81.53,222,181
169,170,170,Lee Westwood,70,81.14,175,142
170,171,171,D.J. Trahan,48,81.08,148,120
171,172,172,Michael Bradley,56,80.85,141,114
172,173,173,Marc Leishman,77,80.77,234,189
173,174,174,Lucas Glover,65,80.73,192,155
174,T175,T175,Padraig Harrington,52,80.0,115,92
175,T175,T175,D.A. Points,87,80.0,240,192
176,177,177,Stewart Cink,71,79.65,172,137
177,178,178,Ricky Barnes,74,79.41,204,162
178,179,179,Luke Guthrie,82,79.06,234,185
179,180,180,Kyle Stanley,71,77.47,182,141
