,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
97,T94,T94,Robert Streb,75,0.55,39,71
98,T94,T94,Steve Stricker,51,0.55,26,47
99,T94,T94,Camilo Villegas,79,0.55,41,75
100,T94,T94,Charlie Wi,75,0.55,39,71
101,T102,T102,Tim Clark,64,0.54,33,61
102,T102,T102,Zach Johnson,84,0.54,45,83
103,T104,T104,Derek Ernst,58,0.53,31,58
104,T104,T104,Lee Williams,62,0.53,32,60
105,T106,T106,Scott Langley,79,0.52,39,75
106,T106,T106,Cameron Percy,68,0.52,34,66
107,T106,T106,Shawn Stefani,63,0.52,33,63
108,T106,T106,Tiger Woods,61,0.52,31,60
109,T110,T110,Roberto Castro,97,0.51,49,97
110,T110,T110,Padraig Harrington,52,0.51,25,49
111,T110,T110,Billy Horschel,96,0.51,49,96
112,T110,T110,Doug LaBelle II,72,0.51,36,70
113,T110,T110,Richard Lee,81,0.51,39,77
114,T110,T110,John Merrick,79,0.51,40,79
115,T110,T110,Ian Poulter,59,0.51,27,53
116,T110,T110,Dicky Pride,71,0.51,34,67
117,T110,T110,John Rollins,77,0.51,37,73
118,T110,T110,Andres Romero,63,0.51,30,59
119,T120,T120,James Driscoll,76,0.5,36,72
120,T120,T120,Jim Furyk,80,0.5,39,78
121,T120,T120,Freddie Jacobson,63,0.5,30,60
122,T120,T120,Troy Matteson,68,0.5,33,66
123,T120,T120,Kevin Streelman,86,0.5,43,86
124,T120,T120,Aaron Watkins,46,0.5,22,44
125,T126,T126,Jason Day,86,0.49,39,80
126,T126,T126,Rickie Fowler,75,0.49,36,74
127,T126,T126,Robert Garrigus,69,0.49,32,65
128,T126,T126,Matt Jones,83,0.49,41,83
129,T126,T126,Chris Kirk,89,0.49,44,89
130,T126,T126,David Lynn,70,0.49,34,69
131,T126,T126,Phil Mickelson,78,0.49,38,78
132,T126,T126,Webb Simpson,92,0.49,43,88
133,T134,T134,Aaron Baddeley,68,0.48,32,66
134,T134,T134,Carl Pettersson,82,0.48,38,80
135,T134,T134,Brandt Snedeker,79,0.48,38,79
136,T134,T134,Gary Woodland,94,0.48,43,90
137,T134,T134,Y.E. Yang,56,0.48,27,56
138,T139,T139,Stephen Ames,49,0.47,23,49
139,T139,T139,J.J. Henry,83,0.47,38,81
140,T139,T139,Charles Howell III,87,0.47,40,85
141,T139,T139,Ryan Palmer,79,0.47,37,79
142,T139,T139,Adam Scott,61,0.47,28,60
143,T139,T139,Brian Stuard,78,0.47,35,74
144,T145,T145,Scott Brown,65,0.46,30,65
145,T145,T145,Brian Davis,91,0.46,42,91
146,T145,T145,Fabián Gómez,65,0.46,30,65
147,T145,T145,James Hahn,78,0.46,34,74
148,T145,T145,Jimmy Walker,84,0.46,39,84
149,T145,T145,Casey Wittenberg,72,0.46,32,70
150,T151,T151,Jerry Kelly,75,0.45,34,75
151,T151,T151,Jeff Overton,78,0.45,35,78
152,T153,T153,Brendon de Jonge,110,0.44,48,110
153,T153,T153,Ernie Els,63,0.44,27,62
154,T153,T153,Bobby Gates,49,0.44,20,45
155,T156,T156,Jonas Blixt,76,0.43,33,76
156,T156,T156,Jason Bohn,70,0.43,30,70
157,T156,T156,Luke Donald,60,0.43,25,58
158,T156,T156,Colt Knost,69,0.43,28,65
159,T156,T156,William McGirt,75,0.43,32,75
160,T156,T156,Chris Stroud,88,0.43,38,88
161,T156,T156,Daniel Summerhays,83,0.43,36,83
162,T156,T156,Andrew Svoboda,46,0.43,19,44
163,T156,T156,Mike Weir,60,0.43,25,58
164,T165,T165,Bill Haas,85,0.42,35,84
165,T165,T165,Chez Reavie,72,0.42,30,72
166,T167,T167,Keegan Bradley,88,0.41,36,87
167,T167,T167,Sergio Garcia,65,0.41,26,63
168,T167,T167,Brian Harman,89,0.41,35,85
169,T170,T170,Peter Hanson,45,0.4,17,43
170,T170,T170,David Hearn,88,0.4,35,88
171,T170,T170,Rod Pampling,46,0.4,17,42
172,T170,T170,Tag Ridings,69,0.4,26,65
173,T170,T170,Charl Schwartzel,69,0.4,27,68
174,175,175,Bryce Molder,82,0.38,30,80
175,T176,T176,Bob Estes,66,0.36,24,66
176,T176,T176,Justin Leonard,86,0.36,31,86
177,178,178,Brian Gay,79,0.34,27,79
178,T179,T179,Greg Chalmers,77,0.33,24,73
179,T179,T179,Matt Kuchar,93,0.33,29,87
