,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
57,T57,T57,Rory McIlroy,28.69,373,13
58,T57,T57,Bubba Watson,28.69,459,16
59,60,60,Derek Ernst,28.71,201,7
60,T61,T61,D.H. Lee,28.73,316,11
61,T61,T61,Henrik Norlander,28.73,316,11
62,T63,T63,Peter Hanson,28.75,230,8
63,T63,T63,Freddie Jacobson,28.75,345,12
64,T63,T63,Brandt Snedeker,28.75,460,16
65,66,66,Darron Stiles,28.8,144,5
66,67,67,Harris English,28.86,606,21
67,68,68,Ken Duke,28.87,433,15
68,69,69,Lee Williams,28.88,231,8
69,T70,T70,Stuart Appleby,28.89,520,18
70,T70,T70,Bud Cauley,28.89,260,9
71,T70,T70,Zach Johnson,28.89,520,18
72,T70,T70,Justin Leonard,28.89,549,19
73,T74,T74,Scott Langley,28.91,318,11
74,T74,T74,David Lingmerth,28.91,318,11
75,76,76,Brian Stuard,28.92,347,12
76,77,77,Bo Van Pelt,28.93,405,14
77,T78,T78,Stephen Ames,29.0,174,6
78,T78,T78,Erik Compton,29.0,348,12
79,T78,T78,Ben Crane,29.0,232,8
80,T78,T78,Bobby Gates,29.0,87,3
81,T78,T78,Scott Piercy,29.0,406,14
82,T83,T83,John Merrick,29.06,465,16
83,T83,T83,Phil Mickelson,29.06,523,18
84,T83,T83,Jimmy Walker,29.06,523,18
85,T86,T86,Ernie Els,29.08,378,13
86,T86,T86,Charlie Wi,29.08,378,13
87,88,88,Kyle Stanley,29.1,291,10
88,T89,T89,Colt Knost,29.11,262,9
89,T89,T89,Kevin Streelman,29.11,524,18
90,91,91,Adam Scott,29.13,437,15
91,T92,T92,Justin Hicks,29.14,408,14
92,T92,T92,Ryan Moore,29.14,408,14
93,94,94,Chad Campbell,29.15,379,13
94,95,95,James Hahn,29.17,350,12
95,96,96,Carl Pettersson,29.18,496,17
96,97,97,Sangmoon Bae,29.19,467,16
97,98,98,Daniel Summerhays,29.2,438,15
98,99,99,Ben Curtis,29.22,263,9
99,T100,T100,Stewart Cink,29.23,380,13
100,T100,T100,Jason Kokrak,29.23,380,13
101,102,102,Ryo Ishikawa,29.25,351,12
102,103,103,Brad Fritsch,29.27,439,15
103,104,104,Chris Kirk,29.3,586,20
104,T105,T105,Russell Henley,29.31,469,16
105,T105,T105,Charl Schwartzel,29.31,469,16
106,T107,T107,Robert Garrigus,29.33,352,12
107,T107,T107,Scott Stallings,29.33,352,12
108,T109,T109,Tom Gillis,29.36,323,11
109,T109,T109,Justin Rose,29.36,411,14
110,T109,T109,Steve Stricker,29.36,323,11
111,T112,T112,K.J. Choi,29.37,558,19
112,T112,T112,Gary Woodland,29.37,558,19
113,T114,T114,Luke Donald,29.38,382,13
114,T114,T114,Luke List,29.38,235,8
115,T116,T116,Robert Allenby,29.4,147,5
116,T116,T116,Matt Every,29.4,441,15
117,118,118,Jason Dufner,29.41,500,17
118,119,119,Roberto Castro,29.42,559,19
119,T120,T120,Nicolas Colsaerts,29.43,206,7
120,T120,T120,Alistair Presnell,29.43,206,7
121,122,122,Fabián Gómez,29.44,265,9
122,T123,T123,John Huh,29.47,442,15
123,T123,T123,Rory Sabbatini,29.47,442,15
124,T125,T125,Richard Lee,29.5,472,16
125,T125,T125,Greg Owen,29.5,354,12
126,T125,T125,Dicky Pride,29.5,295,10
127,T125,T125,Chez Reavie,29.5,413,14
128,T129,T129,Brendon de Jonge,29.56,739,25
129,T129,T129,Geoff Ogilvy,29.56,266,9
130,T129,T129,Brendan Steele,29.56,473,16
131,132,132,Lucas Glover,29.6,296,10
132,133,133,Jim Furyk,29.61,533,18
133,134,134,George McNeill,29.62,385,13
134,135,135,Pat Perez,29.69,386,13
135,136,136,Lee Westwood,29.71,505,17
136,T137,T137,Ben Kohles,29.73,327,11
137,T137,T137,John Senden,29.73,446,15
138,T137,T137,Kevin Stadler,29.73,446,15
139,140,140,Hunter Mahan,29.76,506,17
140,T141,T141,Troy Matteson,29.78,268,9
141,T141,T141,Boo Weekley,29.78,685,23
142,143,143,Sergio Garcia,29.8,447,15
143,T144,T144,Trevor Immelman,29.82,328,11
144,T144,T144,Jeff Maggert,29.82,328,11
145,146,146,Charley Hoffman,29.84,567,19
146,147,147,Tim Herron,29.86,209,7
147,148,148,Graham DeLaet,29.9,628,21
148,T149,T149,Will Claxton,30.0,240,8
149,T149,T149,Luke Guthrie,30.0,420,14
150,T149,T149,Robert Karlsson,30.0,240,8
151,T149,T149,Nicholas Thompson,30.0,600,20
152,T149,T149,Mark Wilson,30.0,210,7
153,T149,T149,Tiger Woods,30.0,450,15
154,155,155,Bill Haas,30.06,511,17
155,156,156,Henrik Stenson,30.07,451,15
156,157,157,Cameron Percy,30.08,391,13
157,158,158,Steve LeBrun,30.1,301,10
158,159,159,Jim Herman,30.11,271,9
159,160,160,Josh Teater,30.12,512,17
160,161,161,Charlie Beljan,30.17,181,6
161,162,162,Nick Watney,30.18,513,17
162,T163,T163,J.J. Henry,30.2,453,15
163,T163,T163,Jin Park,30.2,151,5
164,165,165,Seung-Yul Noh,30.22,272,9
165,166,166,Ángel Cabrera,30.31,485,16
166,167,167,Brandt Jobe,30.36,334,11
167,T168,T168,Michael Bradley,30.4,152,5
168,T168,T168,Kevin Chappell,30.4,456,15
169,170,170,Vijay Singh,30.45,335,11
170,T171,T171,Rod Pampling,30.5,183,6
171,T171,T171,Casey Wittenberg,30.5,244,8
172,T173,T173,Ricky Barnes,30.56,275,9
173,T173,T173,Tag Ridings,30.56,275,9
174,175,175,Padraig Harrington,30.67,276,9
175,176,176,David Mathis,30.7,307,10
176,177,177,Andrew Svoboda,30.8,154,5
177,178,178,Johnson Wagner,31.17,187,6
178,179,179,Sean O'Hair,31.29,219,7
179,180,180,Scott Gardiner,31.57,221,7
