,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
50,51,51,Sangmoon Bae,83,19.23,104,20
51,52,52,Richard Lee,81,19.19,99,19
52,53,53,Jimmy Walker,84,19.13,115,22
53,54,54,Sergio Garcia,65,19.12,68,13
54,55,55,Brendon de Jonge,110,19.08,173,33
55,56,56,Jonas Blixt,76,19.0,100,19
56,57,57,Erik Compton,74,18.92,111,21
57,58,58,Dustin Johnson,71,18.89,90,17
58,59,59,Eric Meierdierks,48,18.87,53,10
59,60,60,Ryan Palmer,79,18.85,122,23
60,61,61,Graham DeLaet,94,18.84,138,26
61,62,62,Bill Haas,85,18.81,101,19
62,63,63,Brian Davis,91,18.75,144,27
63,64,64,Zach Johnson,84,18.71,139,26
64,T65,T65,Nick Watney,88,18.64,118,22
65,T65,T65,Lee Williams,62,18.64,59,11
66,67,67,Henrik Stenson,65,18.57,70,13
67,T68,T68,David Lingmerth,68,18.52,81,15
68,T68,T68,Shawn Stefani,63,18.52,81,15
69,T70,T70,Bryce Molder,82,18.35,109,20
70,T70,T70,Daniel Summerhays,83,18.35,109,20
71,72,72,Steven Bowditch,67,18.29,82,15
72,73,73,Marc Leishman,77,18.27,104,19
73,74,74,Charley Hoffman,84,18.26,115,21
74,T75,T75,Tommy Gainey,84,18.18,110,20
75,T75,T75,Peter Hanson,45,18.18,44,8
76,T75,T75,David Hearn,88,18.18,121,22
77,78,78,Ken Duke,87,17.93,145,26
78,79,79,Ben Kohles,75,17.92,106,19
79,80,80,Matt Every,89,17.91,134,24
80,81,81,Freddie Jacobson,63,17.86,56,10
81,82,82,Ángel Cabrera,73,17.57,74,13
82,83,83,Jim Furyk,80,17.54,114,20
83,84,84,Henrik Norlander,70,17.39,92,16
84,85,85,Chris Stroud,88,17.35,98,17
85,86,86,Ben Curtis,59,17.24,58,10
86,87,87,Brad Fritsch,81,17.14,105,18
87,88,88,Chad Campbell,78,17.09,117,20
88,89,89,Steve LeBrun,66,17.07,82,14
89,90,90,Camilo Villegas,79,17.0,100,17
90,91,91,Andres Romero,63,16.92,65,11
91,T92,T92,Ryo Ishikawa,72,16.84,95,16
92,T92,T92,Tag Ridings,69,16.84,95,16
93,T94,T94,Jason Bohn,70,16.83,101,17
94,T94,T94,Bob Estes,66,16.83,101,17
95,T96,T96,Nicolas Colsaerts,50,16.67,48,8
96,T96,T96,Martin Flores,83,16.67,126,21
97,T96,T96,John Huh,88,16.67,120,20
98,T96,T96,Cameron Percy,68,16.67,90,15
99,100,100,Justin Hicks,79,16.53,121,20
100,101,101,Brian Harman,89,16.39,122,20
101,102,102,Kevin Chappell,80,16.24,117,19
102,103,103,Pat Perez,69,16.19,105,17
103,104,104,Casey Wittenberg,72,16.09,87,14
104,105,105,David Toms,49,16.07,56,9
105,T106,T106,K.J. Choi,85,16.0,100,16
106,T106,T106,Geoff Ogilvy,57,16.0,50,8
107,108,108,J.J. Henry,83,15.97,119,19
108,109,109,Jason Dufner,78,15.91,88,14
109,T110,T110,Robert Allenby,58,15.85,82,13
110,T110,T110,Ben Crane,62,15.85,82,13
111,112,112,Roberto Castro,97,15.83,139,22
112,113,113,Nicholas Thompson,99,15.79,152,24
113,T114,T114,Charlie Beljan,62,15.48,84,13
114,T114,T114,Scott Brown,65,15.48,84,13
115,116,116,John Rollins,77,15.38,130,20
116,T117,T117,Tom Gillis,69,15.31,98,15
117,T117,T117,Scott Langley,79,15.31,98,15
118,T119,T119,Bud Cauley,67,15.22,92,14
119,T119,T119,Scott Piercy,78,15.22,92,14
120,121,121,Ricky Barnes,74,15.18,112,17
121,T122,T122,D.H. Lee,65,15.12,86,13
122,T122,T122,Josh Teater,86,15.12,86,13
123,124,124,Padraig Harrington,52,15.09,53,8
124,125,125,Vaughn Taylor,50,15.0,60,9
125,126,126,Tim Herron,45,14.93,67,10
126,127,127,Gary Woodland,94,14.91,114,17
127,128,128,Patrick Reed,83,14.88,121,18
128,129,129,Michael Thompson,66,14.81,81,12
129,130,130,John Merrick,79,14.77,88,13
130,131,131,Chez Reavie,72,14.75,122,18
131,T132,T132,Justin Bolli,59,14.67,75,11
132,T132,T132,Luke List,65,14.67,75,11
133,134,134,David Lynn,70,14.61,89,13
134,T135,T135,Jason Day,86,14.46,83,12
135,T135,T135,Jeff Maggert,63,14.46,83,12
136,T137,T137,Carl Pettersson,82,14.29,77,11
137,T137,T137,John Senden,79,14.29,98,14
138,T137,T137,Kevin Stadler,83,14.29,105,15
139,T137,T137,Kyle Stanley,71,14.29,91,13
140,T137,T137,Steve Stricker,51,14.29,49,7
141,142,142,Dicky Pride,71,14.14,99,14
142,143,143,Martin Laird,68,14.12,85,12
143,144,144,Jim Herman,59,13.58,81,11
144,145,145,George McNeill,68,13.51,111,15
145,146,146,Matt Kuchar,93,13.45,119,16
146,147,147,Brian Stuard,78,13.39,112,15
147,148,148,Matt Jones,83,13.33,105,14
148,149,149,Morgan Hoffmann,64,13.04,69,9
149,150,150,Greg Chalmers,77,13.0,100,13
150,151,151,Charlie Wi,75,12.87,101,13
151,152,152,Michael Bradley,56,12.86,70,9
152,153,153,Rory Sabbatini,86,12.82,117,15
153,154,154,William McGirt,75,12.73,110,14
154,155,155,Alistair Presnell,59,12.7,63,8
155,T156,T156,Lucas Glover,65,12.5,72,9
156,T156,T156,D.J. Trahan,48,12.5,56,7
157,158,158,Jin Park,52,12.31,65,8
158,159,159,Robert Karlsson,56,12.24,49,6
159,160,160,Bubba Watson,76,12.15,107,13
160,T161,T161,Troy Matteson,68,12.12,99,12
161,T161,T161,Kevin Streelman,86,12.12,99,12
162,163,163,Ian Poulter,59,11.94,67,8
163,164,164,Boo Weekley,100,11.64,146,17
164,165,165,Brian Gay,79,11.54,104,12
165,166,166,Will Claxton,67,11.36,88,10
166,167,167,Robert Garrigus,69,11.11,90,10
167,T168,T168,Vijay Singh,61,10.84,83,9
168,T168,T168,Mark Wilson,56,10.84,83,9
169,170,170,Keegan Bradley,88,10.62,113,12
170,T171,T171,Trevor Immelman,73,10.53,95,10
171,T171,T171,Ryan Moore,72,10.53,95,10
172,173,173,Derek Ernst,58,10.45,67,7
173,174,174,Rory McIlroy,56,10.34,58,6
174,175,175,Jerry Kelly,75,9.9,101,10
175,176,176,Bobby Gates,49,9.43,53,5
176,177,177,David Mathis,71,9.3,86,8
177,178,178,Brendan Steele,86,8.4,119,10
178,179,179,Sean O'Hair,56,8.11,74,6
179,180,180,Ernie Els,63,6.76,74,5
