,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
48,T49,T49,Keegan Bradley,88,13.73,102,14
49,T49,T49,Graham DeLaet,94,13.73,153,21
50,51,51,Mark Wilson,56,13.7,73,10
51,T52,T52,Peter Hanson,45,13.64,44,6
52,T52,T52,Geoff Ogilvy,57,13.64,66,9
53,T54,T54,Tag Ridings,69,13.59,103,14
54,T54,T54,Cameron Tringale,80,13.59,103,14
55,56,56,Robert Streb,75,13.54,96,13
56,57,57,Kevin Chappell,80,13.41,82,11
57,58,58,Kevin Stadler,83,13.33,120,16
58,T59,T59,Doug LaBelle II,72,13.13,99,13
59,T59,T59,Scott Stallings,79,13.13,99,13
60,61,61,Tim Herron,45,13.11,61,8
61,T62,T62,John Merrick,79,13.04,92,12
62,T62,T62,Henrik Stenson,65,13.04,69,9
63,64,64,Matt Every,89,13.01,123,16
64,T65,T65,Jason Day,86,12.94,85,11
65,T65,T65,Martin Laird,68,12.94,85,11
66,67,67,Brad Fritsch,81,12.77,94,12
67,68,68,Darron Stiles,51,12.73,55,7
68,69,69,Brandt Snedeker,79,12.63,95,12
69,T70,T70,Martin Flores,83,12.61,111,14
70,T70,T70,Charles Howell III,87,12.61,119,15
71,T72,T72,Charlie Beljan,62,12.5,72,9
72,T72,T72,Kevin Streelman,86,12.5,112,14
73,T72,T72,Daniel Summerhays,83,12.5,96,12
74,75,75,Boo Weekley,100,12.4,121,15
75,76,76,Ken Duke,87,12.37,97,12
76,77,77,Steven Bowditch,67,12.36,89,11
77,78,78,Phil Mickelson,78,12.31,65,8
78,T79,T79,Rickie Fowler,75,12.2,82,10
79,T79,T79,Johnson Wagner,64,12.2,82,10
80,T81,T81,Robert Allenby,58,12.16,74,9
81,T81,T81,Ben Crane,62,12.16,74,9
82,83,83,D.A. Points,87,12.09,91,11
83,84,84,Hunter Mahan,91,12.07,116,14
84,T85,T85,Jonas Blixt,76,12.04,108,13
85,T85,T85,Camilo Villegas,79,12.04,108,13
86,87,87,Bud Cauley,67,11.94,67,8
87,88,88,Jin Park,52,11.86,59,7
88,T89,T89,Derek Ernst,58,11.67,60,7
89,T89,T89,Jason Kokrak,78,11.67,120,14
90,91,91,Justin Hicks,79,11.65,103,12
91,92,92,Brandt Jobe,62,11.43,70,8
92,93,93,Henrik Norlander,70,11.24,89,10
93,94,94,Brian Davis,91,11.22,98,11
94,T95,T95,Nicolas Colsaerts,50,11.11,63,7
95,T95,T95,Jim Furyk,80,11.11,99,11
96,T95,T95,David Hearn,88,11.11,108,12
97,T95,T95,Freddie Jacobson,63,11.11,72,8
98,T95,T95,Bo Van Pelt,72,11.11,81,9
99,100,100,John Huh,88,11.02,118,13
100,101,101,Chris Kirk,89,10.94,128,14
101,102,102,David Mathis,71,10.87,92,10
102,103,103,Lucas Glover,65,10.84,83,9
103,104,104,Stuart Appleby,88,10.83,120,13
104,105,105,Jimmy Walker,84,10.78,102,11
105,106,106,Luke List,65,10.77,65,7
106,107,107,Brian Harman,89,10.71,112,12
107,108,108,Sergio Garcia,65,10.67,75,8
108,109,109,Charley Hoffman,84,10.64,94,10
109,110,110,Zach Johnson,84,10.62,113,12
110,111,111,Scott Brown,65,10.59,85,9
111,T112,T112,Webb Simpson,92,10.53,95,10
112,T112,T112,Aaron Watkins,46,10.53,57,6
113,114,114,Carl Pettersson,82,10.48,105,11
114,115,115,D.H. Lee,65,10.47,86,9
115,116,116,Gary Woodland,94,10.43,115,12
116,T117,T117,Ben Curtis,59,10.39,77,8
117,T117,T117,Tom Gillis,69,10.39,77,8
118,T117,T117,Lee Williams,62,10.39,77,8
119,120,120,Brendan Steele,86,10.34,116,12
120,121,121,Bill Haas,85,10.31,97,10
121,T122,T122,Dustin Johnson,71,10.26,78,8
122,T122,T122,Marc Leishman,77,10.26,78,8
123,124,124,Ryan Palmer,79,10.2,98,10
124,125,125,Troy Matteson,68,10.13,79,8
125,T126,T126,James Hahn,78,10.0,100,10
126,T126,T126,Rory Sabbatini,86,10.0,100,10
127,128,128,Colt Knost,69,9.9,101,10
128,129,129,Seung-Yul Noh,71,9.89,91,9
129,130,130,Steve Stricker,51,9.84,61,6
130,131,131,Justin Leonard,86,9.73,113,11
131,132,132,Luke Donald,60,9.64,83,8
132,133,133,Robert Karlsson,56,9.62,52,5
133,134,134,William McGirt,75,9.48,116,11
134,T135,T135,Ernie Els,63,9.23,65,6
135,T135,T135,Robert Garrigus,69,9.23,65,6
136,137,137,Justin Rose,62,9.2,87,8
137,T138,T138,Michael Bradley,56,9.09,66,6
138,T138,T138,Tommy Gainey,84,9.09,110,10
139,T138,T138,Bobby Gates,49,9.09,55,5
140,T138,T138,Ryo Ishikawa,72,9.09,88,8
141,T138,T138,Ryan Moore,72,9.09,77,7
142,T138,T138,Andrew Svoboda,46,9.09,66,6
143,144,144,Matt Jones,83,9.0,100,9
144,145,145,George McNeill,68,8.97,78,7
145,146,146,Chad Campbell,78,8.93,112,10
146,147,147,Steve LeBrun,66,8.89,90,8
147,148,148,Brendon de Jonge,110,8.8,125,11
148,149,149,Lee Westwood,70,8.75,80,7
149,T150,T150,Padraig Harrington,52,8.7,46,4
150,T150,T150,Kyle Stanley,71,8.7,115,10
151,152,152,Graeme McDowell,53,8.62,58,5
152,153,153,Ian Poulter,59,8.57,70,6
153,154,154,J.J. Henry,83,8.55,117,10
154,155,155,Adam Scott,61,8.33,72,6
155,156,156,Bubba Watson,76,8.24,85,7
156,157,157,Jason Bohn,70,8.0,100,8
157,158,158,Casey Wittenberg,72,7.69,91,7
158,159,159,Roberto Castro,97,7.63,131,10
159,160,160,Jim Herman,59,7.58,66,5
160,161,161,Eric Meierdierks,48,7.55,53,4
161,162,162,John Senden,79,7.41,81,6
162,163,163,Brian Gay,79,7.34,109,8
163,164,164,Jason Dufner,78,7.22,97,7
164,165,165,Will Claxton,67,7.14,70,5
165,166,166,Greg Owen,73,7.07,99,7
166,167,167,Trevor Immelman,73,7.06,85,6
167,168,168,Ricky Barnes,74,6.45,93,6
168,169,169,Vijay Singh,61,6.33,79,5
169,T170,T170,Fabián Gómez,65,6.25,80,5
170,T170,T170,Dicky Pride,71,6.25,80,5
171,T170,T170,Vaughn Taylor,50,6.25,48,3
172,T173,T173,K.J. Choi,85,6.12,98,6
173,T173,T173,Rod Pampling,46,6.12,49,3
174,175,175,Justin Bolli,59,6.06,66,4
175,176,176,Cameron Percy,68,5.81,86,5
176,177,177,Brian Stuard,78,5.45,110,6
177,178,178,Shawn Stefani,63,4.62,65,3
178,179,179,Mike Weir,60,4.35,46,2
179,180,180,Richard Lee,81,4.2,119,5
