,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
60,T60,T60,Webb Simpson,92,53,512,10.4
61,T60,T60,Nicholas Thompson,99,53,589,9.0
62,T63,T63,Jason Day,86,52,464,11.2
63,T63,T63,Ken Duke,87,52,538,9.7
64,T63,T63,Brian Harman,89,52,552,9.4
65,T63,T63,Justin Hicks,79,52,437,11.9
66,T63,T63,Troy Matteson,68,52,401,13.0
67,T63,T63,Charl Schwartzel,69,52,385,13.5
68,T69,T69,Aaron Baddeley,68,51,477,10.7
69,T69,T69,K.J. Choi,85,51,445,11.5
70,T69,T69,Jason Dufner,78,51,429,11.9
71,T69,T69,Bob Estes,66,51,461,11.1
72,T69,T69,Jeff Overton,78,51,543,9.4
73,T69,T69,Cameron Tringale,80,51,525,9.7
74,T75,T75,Russell Henley,80,50,476,10.5
75,T75,T75,Phil Mickelson,78,50,461,10.8
76,T75,T75,Carl Pettersson,82,50,447,11.2
77,T78,T78,Chad Campbell,78,49,470,10.4
78,T78,T78,James Hahn,78,49,469,10.4
79,T78,T78,Morgan Hoffmann,64,49,392,12.5
80,T78,T78,John Senden,79,49,392,12.5
81,T82,T82,Jason Kokrak,78,48,517,9.3
82,T82,T82,David Lingmerth,68,48,426,11.3
83,T82,T82,D.A. Points,87,48,488,9.8
84,T85,T85,Tom Gillis,69,47,433,10.9
85,T85,T85,Doug LaBelle II,72,47,423,11.1
86,T85,T85,Sean O'Hair,56,47,330,14.2
87,T85,T85,Greg Owen,73,47,418,11.2
88,T85,T85,Chez Reavie,72,47,460,10.2
89,T85,T85,Josh Teater,86,47,440,10.7
90,T85,T85,Bubba Watson,76,47,394,11.9
91,T92,T92,Luke Guthrie,82,46,482,9.5
92,T92,T92,Ryo Ishikawa,72,46,343,13.4
93,T92,T92,Pat Perez,69,46,427,10.8
94,T92,T92,"Ted Potter, Jr.",65,46,400,11.5
95,T92,T92,Dicky Pride,71,46,404,11.4
96,T92,T92,Camilo Villegas,79,46,472,9.7
97,T98,T98,Derek Ernst,58,45,320,14.1
98,T98,T98,Hunter Mahan,91,45,457,9.8
99,T98,T98,George McNeill,68,45,432,10.4
100,T98,T98,Henrik Norlander,70,45,392,11.5
101,T98,T98,Scott Piercy,78,45,434,10.4
102,T98,T98,Tag Ridings,69,45,392,11.5
103,T98,T98,Scott Stallings,79,45,491,9.2
104,T98,T98,Kyle Stanley,71,45,392,11.5
105,T106,T106,John Huh,88,44,506,8.7
106,T106,T106,Dustin Johnson,71,44,355,12.4
107,T108,T108,Shawn Stefani,63,43,365,11.8
108,T108,T108,Vaughn Taylor,50,43,307,14.0
109,T108,T108,Casey Wittenberg,72,43,439,9.8
110,T111,T111,Charlie Beljan,62,42,365,11.5
111,T111,T111,Ángel Cabrera,73,42,376,11.2
112,T111,T111,Ben Crane,62,42,405,10.4
113,T111,T111,Jeff Maggert,63,42,396,10.6
114,T111,T111,Cameron Percy,68,42,395,10.6
115,T111,T111,John Rollins,77,42,452,9.3
116,T111,T111,Mike Weir,60,42,373,11.3
117,T118,T118,Jonas Blixt,76,41,513,8.0
118,T118,T118,Steven Bowditch,67,41,443,9.3
119,T118,T118,Trevor Immelman,73,41,390,10.5
120,T118,T118,Andres Romero,63,41,387,10.6
121,T122,T122,Stewart Cink,71,40,361,11.1
122,T122,T122,Lucas Glover,65,40,332,12.0
123,T122,T122,Freddie Jacobson,63,40,360,11.1
124,T122,T122,Seung-Yul Noh,71,40,411,9.7
125,T122,T122,Michael Thompson,66,40,364,11.0
126,T127,T127,Luke Donald,60,39,356,11.0
127,T127,T127,Sergio Garcia,65,39,348,11.2
128,T127,T127,Scott Gardiner,61,39,346,11.3
129,T127,T127,D.H. Lee,65,39,397,9.8
130,T127,T127,Ryan Moore,72,39,411,9.5
131,T127,T127,Alistair Presnell,59,39,331,11.8
132,T127,T127,Johnson Wagner,64,39,347,11.2
133,T134,T134,Bud Cauley,67,38,373,10.2
134,T134,T134,Ben Curtis,59,38,317,12.0
135,T134,T134,Brandt Jobe,62,38,352,10.8
136,T134,T134,Colt Knost,69,38,412,9.2
137,T134,T134,Luke List,65,38,369,10.3
138,T134,T134,Lee Westwood,70,38,349,10.9
139,T140,T140,Robert Allenby,58,37,343,10.8
140,T140,T140,Ernie Els,63,37,338,10.9
141,T142,T142,Justin Bolli,59,36,327,11.0
142,T142,T142,Martin Laird,68,36,345,10.4
143,T142,T142,Steve LeBrun,66,36,351,10.3
144,T142,T142,Adam Scott,61,36,294,12.2
145,T142,T142,Henrik Stenson,65,36,298,12.1
146,T142,T142,Steve Stricker,51,36,274,13.1
147,T142,T142,Mark Wilson,56,36,323,11.1
148,149,149,Will Claxton,67,35,346,10.1
149,T150,T150,Scott Brown,65,34,378,9.0
150,T150,T150,D.J. Trahan,48,34,253,13.4
151,T150,T150,Tiger Woods,61,34,330,10.3
152,T153,T153,Graeme McDowell,53,33,275,12.0
153,T153,T153,Justin Rose,62,33,320,10.3
154,T155,T155,Jim Herman,59,32,275,11.6
155,T155,T155,Martin Kaymer,61,32,273,11.7
156,T155,T155,Bo Van Pelt,72,32,369,8.7
157,T158,T158,Stephen Ames,49,31,335,9.3
158,T158,T158,Peter Hanson,45,31,261,11.9
159,T158,T158,Lee Williams,62,31,360,8.6
160,161,161,Y.E. Yang,56,30,298,10.1
161,T162,T162,Robert Garrigus,69,29,314,9.2
162,T162,T162,Bobby Gates,49,29,252,11.5
163,T162,T162,Rory McIlroy,56,29,313,9.3
164,T162,T162,Ian Poulter,59,29,296,9.8
165,T166,T166,Tim Herron,45,28,318,8.8
166,T166,T166,Aaron Watkins,46,28,251,11.2
167,T168,T168,Tim Clark,64,27,336,8.0
168,T168,T168,Darron Stiles,51,27,302,8.9
169,T170,T170,Nicolas Colsaerts,50,26,218,11.9
170,T170,T170,Padraig Harrington,52,26,263,9.9
171,T170,T170,Geoff Ogilvy,57,26,302,8.6
172,173,173,Vijay Singh,61,25,279,9.0
173,174,174,Jin Park,52,23,305,7.5
174,T175,T175,Eric Meierdierks,48,22,222,9.9
175,T175,T175,David Toms,49,22,219,10.0
176,T177,T177,Michael Bradley,56,21,269,7.8
177,T177,T177,Rod Pampling,46,21,236,8.9
178,179,179,Andrew Svoboda,46,20,233,8.6
179,180,180,Robert Karlsson,56,19,262,7.3
