,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
165,166,166,Rory Sabbatini,4.67,21,450
166,167,167,Michael Bradley,4.72,17,360
167,168,168,John Huh,4.76,24,504
168,169,169,Stewart Cink,4.8,19,396
169,170,170,Jim Herman,4.94,16,324
170,171,171,Ángel Cabrera,5.03,19,378
171,172,172,Justin Hicks,5.09,22,432
172,173,173,Geoff Ogilvy,5.26,18,342
173,174,174,Derek Ernst,5.29,20,378
174,175,175,Kyle Stanley,5.32,23,432
175,176,176,Boo Weekley,5.35,26,486
176,T177,T177,Rory McIlroy,5.56,15,270
177,T177,T177,Vijay Singh,5.56,19,342
178,T177,T177,Johnson Wagner,5.56,23,414
179,180,180,Lucas Glover,7.0,29,414
