,Putting_from_-__10_RANK THIS WEEK,Putting_from_-__10_RANK LAST WEEK,Putting_from_-__10_PLAYER NAME,Putting_from_-__10_ROUNDS,Putting_from_-__10_% MADE,Putting_from_-__10_ATTEMPTS,Putting_from_-__10_PUTTS MADE
53,T54,T54,Dustin Johnson,71,15.74,540,85
54,T54,T54,Tiger Woods,61,15.74,432,68
55,56,56,Charley Hoffman,84,15.67,753,118
56,57,57,Jason Day,86,15.66,613,96
57,58,58,Bill Haas,85,15.62,730,114
58,59,59,Shawn Stefani,63,15.61,506,79
59,60,60,Padraig Harrington,52,15.59,340,53
60,61,61,Tommy Gainey,84,15.56,765,119
61,62,62,Chris Stroud,88,15.54,766,119
62,63,63,Stuart Appleby,88,15.53,824,128
63,64,64,Rory McIlroy,56,15.52,393,61
64,65,65,Robert Streb,75,15.49,665,103
65,66,66,Doug LaBelle II,72,15.47,640,99
66,67,67,Michael Thompson,66,15.44,544,84
67,68,68,Justin Leonard,86,15.41,740,114
68,69,69,Ryo Ishikawa,72,15.33,587,90
69,70,70,Rory Sabbatini,86,15.29,739,113
70,71,71,Andres Romero,63,15.28,517,79
71,72,72,Ken Duke,87,15.25,787,120
72,73,73,Colt Knost,69,15.24,617,94
73,74,74,Kevin Stadler,83,15.2,717,109
74,75,75,Daniel Summerhays,83,15.18,797,121
75,76,76,Adam Scott,61,15.17,468,71
76,77,77,Jerry Kelly,75,15.11,655,99
77,78,78,Scott Gardiner,61,15.09,550,83
78,79,79,Martin Flores,83,15.03,785,118
79,T80,T80,Martin Kaymer,61,15.02,486,73
80,T80,T80,Carl Pettersson,82,15.02,646,97
81,T82,T82,Jeff Overton,78,14.99,754,113
82,T82,T82,Tag Ridings,69,14.99,627,94
83,84,84,Henrik Stenson,65,14.97,481,72
84,85,85,Darron Stiles,51,14.96,421,63
85,86,86,Lee Westwood,70,14.93,536,80
86,87,87,Ben Curtis,59,14.91,483,72
87,88,88,Kevin Streelman,86,14.9,725,108
88,89,89,Scott Piercy,78,14.86,626,93
89,T90,T90,Jonas Blixt,76,14.85,660,98
90,T90,T90,Ben Crane,62,14.85,559,83
91,92,92,John Merrick,79,14.83,735,109
92,93,93,Gary Woodland,94,14.72,883,130
93,94,94,Camilo Villegas,79,14.71,639,94
94,95,95,Matt Jones,83,14.69,708,104
95,96,96,Scott Stallings,79,14.65,662,97
96,97,97,Derek Ernst,58,14.61,527,77
97,98,98,Tim Herron,45,14.58,439,64
98,99,99,Graham DeLaet,94,14.57,920,134
99,100,100,Brian Harman,89,14.56,769,112
100,101,101,Brad Fritsch,81,14.55,708,103
101,102,102,William McGirt,75,14.53,757,110
102,103,103,Brendon de Jonge,110,14.51,1034,150
103,104,104,David Mathis,71,14.48,649,94
104,105,105,Jason Dufner,78,14.47,615,89
105,106,106,Chez Reavie,72,14.45,699,101
106,T107,T107,Pat Perez,69,14.43,686,99
107,T107,T107,Y.E. Yang,56,14.43,409,59
108,109,109,Jason Kokrak,78,14.42,735,106
109,110,110,Alistair Presnell,59,14.41,479,69
110,111,111,Brian Stuard,78,14.37,682,98
111,T112,T112,Keegan Bradley,88,14.36,752,108
112,T112,T112,Aaron Watkins,46,14.36,376,54
113,T114,T114,Stewart Cink,71,14.31,615,88
114,T114,T114,Justin Hicks,79,14.31,706,101
115,T116,T116,Robert Allenby,58,14.29,546,78
116,T116,T116,Kevin Chappell,80,14.29,679,97
117,118,118,Sean O'Hair,56,14.26,554,79
118,119,119,Tom Gillis,69,14.24,625,89
119,T120,T120,Steven Bowditch,67,14.21,570,81
120,T120,T120,Johnson Wagner,64,14.21,591,84
121,T122,T122,Dicky Pride,71,14.17,614,87
122,T122,T122,Josh Teater,86,14.17,600,85
123,124,124,K.J. Choi,85,14.15,650,92
124,125,125,Ángel Cabrera,73,14.13,637,90
125,126,126,John Rollins,77,14.08,703,99
126,127,127,Justin Bolli,59,14.02,478,67
127,T128,T128,Jeff Maggert,63,14.0,607,85
128,T128,T128,Henrik Norlander,70,14.0,650,91
129,130,130,Troy Matteson,68,13.96,616,86
130,131,131,Cameron Tringale,80,13.95,767,107
131,132,132,Nicholas Thompson,99,13.93,912,127
132,133,133,D.H. Lee,65,13.91,611,85
133,134,134,Ricky Barnes,74,13.9,712,99
134,135,135,James Hahn,78,13.85,686,95
135,136,136,Lucas Glover,65,13.79,544,75
136,137,137,Kyle Stanley,71,13.76,647,89
137,138,138,Brandt Jobe,62,13.73,568,78
138,T139,T139,John Senden,79,13.64,645,88
139,T139,T139,David Toms,49,13.64,330,45
140,141,141,Seung-Yul Noh,71,13.63,631,86
141,142,142,Roberto Castro,97,13.62,859,117
142,143,143,Luke List,65,13.59,537,73
143,144,144,Justin Rose,62,13.54,480,65
144,145,145,Ian Poulter,59,13.47,386,52
145,146,146,Bubba Watson,76,13.45,617,83
146,147,147,Hunter Mahan,91,13.44,744,100
147,148,148,Jim Herman,59,13.4,500,67
148,149,149,George McNeill,68,13.36,666,89
149,T150,T150,Ryan Moore,72,13.32,578,77
150,T150,T150,Geoff Ogilvy,57,13.32,413,55
151,T150,T150,Casey Wittenberg,72,13.32,623,83
152,153,153,Martin Laird,68,13.31,586,78
153,154,154,Greg Owen,73,13.23,703,93
154,T155,T155,Boo Weekley,100,13.18,880,116
155,T155,T155,Mark Wilson,56,13.18,531,70
156,157,157,Bud Cauley,67,13.12,564,74
157,158,158,Andrew Svoboda,46,13.1,374,49
158,159,159,Cameron Percy,68,13.09,619,81
159,160,160,Chad Campbell,78,13.05,774,101
160,161,161,John Huh,88,13.03,783,102
161,162,162,Bobby Gates,49,13.02,407,53
162,163,163,Charlie Beljan,62,12.95,587,76
163,164,164,Brendan Steele,86,12.86,840,108
164,165,165,Bo Van Pelt,72,12.84,553,71
165,166,166,Scott Brown,65,12.75,549,70
166,167,167,Lee Williams,62,12.68,489,62
167,168,168,Steve LeBrun,66,12.66,561,71
168,169,169,J.J. Henry,83,12.62,856,108
169,170,170,Ernie Els,63,12.45,482,60
170,171,171,Nicolas Colsaerts,50,12.34,397,49
171,172,172,Jin Park,52,12.16,436,53
172,173,173,Robert Karlsson,56,11.6,362,42
173,174,174,Eric Meierdierks,48,11.44,402,46
174,175,175,Trevor Immelman,73,11.41,675,77
175,176,176,Will Claxton,67,11.4,605,69
176,177,177,Michael Bradley,56,11.3,478,54
177,178,178,Rod Pampling,46,11.21,348,39
178,179,179,Robert Garrigus,69,11.05,507,56
179,180,180,Vijay Singh,61,9.64,529,51
