,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
81,T82,T82,Russell Henley,80,0.6,50,3.0
82,T82,T82,Vijay Singh,61,0.6,50,3.0
83,T84,T84,Aaron Baddeley,68,0.59,34,2.0
84,T84,T84,Erik Compton,74,0.59,68,4.0
85,T84,T84,Jason Day,86,0.59,51,3.0
86,T84,T84,Doug LaBelle II,72,0.59,51,3.0
87,T84,T84,Graeme McDowell,53,0.59,34,2.0
88,89,89,D.H. Lee,65,0.58,52,3.0
89,T90,T90,Keegan Bradley,88,0.57,53,3.0
90,T90,T90,David Hearn,88,0.57,53,3.0
91,T90,T90,Brandt Jobe,62,0.57,53,3.0
92,93,93,Bud Cauley,67,0.56,54,3.0
93,T94,T94,Justin Hicks,79,0.55,55,3.0
94,T94,T94,Ryan Palmer,79,0.55,55,3.0
95,T94,T94,Scott Piercy,78,0.55,55,3.0
96,T97,T97,Shawn Stefani,63,0.54,37,2.0
97,T97,T97,Boo Weekley,100,0.54,74,4.0
98,T99,T99,Morgan Hoffmann,64,0.53,38,2.0
99,T99,T99,Scott Stallings,79,0.53,38,2.0
100,101,101,Justin Leonard,86,0.52,58,3.0
101,102,102,Robert Garrigus,69,0.51,39,2.0
102,103,103,Greg Chalmers,77,0.5,60,3.0
103,T104,T104,Brian Davis,91,0.48,63,3.0
104,T104,T104,Brian Gay,79,0.48,42,2.0
105,T104,T104,Lucas Glover,65,0.48,42,2.0
106,T104,T104,Jason Kokrak,78,0.48,62,3.0
107,T104,T104,Robert Streb,75,0.48,63,3.0
108,T104,T104,Kevin Streelman,86,0.48,62,3.0
109,110,110,Kevin Chappell,80,0.46,65,3.0
110,T111,T111,Martin Laird,68,0.45,44,2.0
111,T111,T111,Chris Stroud,88,0.45,66,3.0
112,T113,T113,Charlie Beljan,62,0.44,45,2.0
113,T113,T113,John Rollins,77,0.44,45,2.0
114,T113,T113,Vaughn Taylor,50,0.44,45,2.0
115,116,116,Webb Simpson,92,0.43,70,3.0
116,T117,T117,Ricky Barnes,74,0.41,73,3.0
117,T117,T117,Jerry Kelly,75,0.41,49,2.0
118,T117,T117,Dicky Pride,71,0.41,49,2.0
119,120,120,Martin Kaymer,61,0.4,50,2.0
120,121,121,Hunter Mahan,91,0.39,77,3.0
121,T122,T122,Stewart Cink,71,0.38,53,2.0
122,T122,T122,Alistair Presnell,59,0.38,26,1.0
123,T124,T124,Ian Poulter,59,0.37,27,1.0
124,T124,T124,Darron Stiles,51,0.37,27,1.0
125,T124,T124,Y.E. Yang,56,0.37,27,1.0
126,127,127,Fabián Gómez,65,0.36,55,2.0
127,T128,T128,Luke Donald,60,0.34,29,1.0
128,T128,T128,Jeff Maggert,63,0.34,58,2.0
129,T130,T130,Graham DeLaet,94,0.32,63,2.0
130,T130,T130,Jason Dufner,78,0.32,63,2.0
131,T130,T130,Martin Flores,83,0.32,63,2.0
132,T133,T133,Brad Fritsch,81,0.31,64,2.0
133,T133,T133,Richard Lee,81,0.31,65,2.0
134,T133,T133,Eric Meierdierks,48,0.31,32,1.0
135,T133,T133,Steve Stricker,51,0.31,32,1.0
136,T137,T137,Justin Rose,62,0.29,35,1.0
137,T137,T137,Charl Schwartzel,69,0.29,35,1.0
138,T139,T139,Nicolas Colsaerts,50,0.28,36,1.0
139,T139,T139,Charles Howell III,87,0.28,72,2.0
140,T139,T139,Lee Westwood,70,0.28,36,1.0
141,T142,T142,Steve LeBrun,66,0.26,39,1.0
142,T142,T142,Jin Park,52,0.26,39,1.0
143,T142,T142,Andres Romero,63,0.26,38,1.0
144,T145,T145,Jason Bohn,70,0.25,40,1.0
145,T145,T145,Ernie Els,63,0.25,40,1.0
146,T145,T145,Ryo Ishikawa,72,0.25,40,1.0
147,T145,T145,Daniel Summerhays,83,0.25,79,2.0
148,T149,T149,Derek Ernst,58,0.24,41,1.0
149,T149,T149,Dustin Johnson,71,0.24,41,1.0
150,T151,T151,Steven Bowditch,67,0.23,43,1.0
151,T151,T151,Brendon de Jonge,110,0.23,87,2.0
152,T151,T151,Tag Ridings,69,0.23,43,1.0
153,T151,T151,Kyle Stanley,71,0.23,44,1.0
154,T155,T155,Scott Brown,65,0.22,45,1.0
155,T155,T155,Brian Harman,89,0.22,46,1.0
156,T155,T155,Matt Kuchar,93,0.22,46,1.0
157,T155,T155,Geoff Ogilvy,57,0.22,45,1.0
158,159,159,Ben Crane,62,0.21,48,1.0
159,T160,T160,Carl Pettersson,82,0.2,50,1.0
160,T160,T160,Kevin Stadler,83,0.2,50,1.0
161,T160,T160,Lee Williams,62,0.2,51,1.0
162,T163,T163,James Driscoll,76,0.19,53,1.0
163,T163,T163,Bob Estes,66,0.19,52,1.0
164,T163,T163,Henrik Norlander,70,0.19,54,1.0
165,T163,T163,Cameron Percy,68,0.19,54,1.0
166,T163,T163,D.A. Points,87,0.19,53,1.0
167,168,168,Josh Teater,86,0.18,55,1.0
168,169,169,Sean O'Hair,56,0.16,61,1.0
169,T170,T170,John Huh,88,0.14,71,1.0
170,T170,T170,Ben Kohles,75,0.14,69,1.0
171,172,172,J.J. Henry,83,0.12,86,1.0
172,T173,T173,Will Claxton,67,0.0,56,
173,T173,T173,Bobby Gates,49,0.0,29,
174,T173,T173,Rod Pampling,46,0.0,30,
175,T173,T173,Pat Perez,69,0.0,39,
176,T173,T173,John Senden,79,0.0,65,
177,T173,T173,David Toms,49,0.0,26,
178,T173,T173,Bo Van Pelt,72,0.0,47,
179,T173,T173,Bubba Watson,76,0.0,47,
