,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
86,T86,T86,Tripp Isenhour,92,13.64,3.0,22,+0.667
87,T86,T86,Rocky Walcher,59,13.64,3.0,22,E
88,89,89,Kevin Sutherland,101,13.33,6.0,45,E
89,T90,T90,Tommy Armour III,93,13.04,6.0,46,-0.333
90,T90,T90,Brandt Jobe,96,13.04,3.0,23,E
91,92,92,Ernie Els,70,12.82,5.0,39,E
92,93,93,Jim Carter,103,12.73,7.0,55,-0.429
93,T94,T94,Robin Freeman,105,12.5,3.0,24,+0.333
94,T94,T94,Steve Jones,75,12.5,2.0,16,-0.500
95,T94,T94,Rocco Mediate,69,12.5,4.0,32,-0.250
96,T94,T94,Chris Riley,104,12.5,4.0,32,-0.250
97,T94,T94,Vijay Singh,98,12.5,9.0,72,-0.222
98,T94,T94,Hal Sutton,96,12.5,5.0,40,+0.600
99,100,100,Joe Durant,80,12.2,5.0,41,+0.400
100,101,101,Jesper Parnevik,91,12.07,7.0,58,-0.429
101,T102,T102,"David Berganio, Jr.",76,12.0,3.0,25,-0.333
102,T102,T102,Steve Lowery,100,12.0,9.0,75,+0.333
103,T104,T104,Ian Leggatt,84,11.76,4.0,34,-0.250
104,T104,T104,Garrett Willis,88,11.76,4.0,34,+0.500
105,106,106,Robert Allenby,108,11.67,7.0,60,+0.143
106,107,107,Cameron Beckman,103,11.36,5.0,44,+0.200
107,108,108,Scott McCarron,98,11.29,7.0,62,+0.143
108,109,109,Carl Paulson,93,11.11,5.0,45,-0.200
109,110,110,Andrew Magee,97,10.87,5.0,46,-0.200
110,T111,T111,Charles Howell III,89,10.53,6.0,57,-0.500
111,T111,T111,Rory Sabbatini,73,10.53,6.0,57,+0.167
112,113,113,Steve Flesch,112,10.17,6.0,59,-0.667
113,T114,T114,Keith Clearwater,62,10.0,1.0,10,E
114,T114,T114,Hunter Haas,78,10.0,1.0,10,-1.000
115,T114,T114,Craig Kanada,80,10.0,2.0,20,-0.500
116,T114,T114,Andrew McLardy,75,10.0,2.0,20,E
117,T114,T114,Tommy Tolles,89,10.0,1.0,10,E
118,119,119,David Duval,78,9.62,5.0,52,-0.600
119,120,120,Grant Waite,78,9.52,4.0,42,+0.250
120,121,121,David Toms,100,9.43,5.0,53,-0.800
121,T122,T122,Joe Ogilvie,110,9.38,3.0,32,+0.333
122,T122,T122,Brian Wilson,88,9.38,3.0,32,-0.333
123,T124,T124,Joel Edwards,99,9.3,4.0,43,-0.250
124,T124,T124,Mathew Goggin,96,9.3,4.0,43,-0.250
125,126,126,Doug Dunakey,83,9.09,2.0,22,+0.500
126,127,127,Bradley Hughes,96,8.82,3.0,34,-0.667
127,128,128,Tom Lehman,82,8.77,5.0,57,-0.200
128,T129,T129,Danny Ellis,76,8.7,4.0,46,E
129,T129,T129,Harrison Frazar,88,8.7,2.0,23,+0.500
130,T129,T129,Matt Gogel,83,8.7,2.0,23,+1.000
131,132,132,Bob Tway,109,8.47,5.0,59,-0.200
132,T133,T133,Steve Allan,88,8.33,1.0,12,E
133,T133,T133,K.J. Choi,95,8.33,1.0,12,E
134,T133,T133,Steve Elkington,64,8.33,2.0,24,E
135,T133,T133,Shigeki Maruyama,98,8.33,3.0,36,-1.000
136,T133,T133,Steve Pate,89,8.33,2.0,24,+1.000
137,T133,T133,Paul Stankowski,91,8.33,2.0,24,E
138,T133,T133,Chris Tidland,83,8.33,1.0,12,-1.000
139,140,140,Mike Weir,86,8.16,4.0,49,E
140,141,141,J.J. Henry,86,8.11,3.0,37,E
141,142,142,Len Mattiace,98,8.0,2.0,25,-0.500
142,T143,T143,Jeremy Anderson,69,7.69,1.0,13,E
143,T143,T143,Kent Jones,74,7.69,1.0,13,E
144,145,145,Edward Fryatt,93,6.67,1.0,15,E
145,T146,T146,Billy Andrade,82,6.25,1.0,16,+1.000
146,T146,T146,Mark Calcavecchia,81,6.25,2.0,32,+1.000
147,148,148,Davis Love III,75,5.95,5.0,84,-0.400
148,149,149,Fred Couples,68,5.88,2.0,34,E
149,T150,T150,Brent Geiberger,84,5.71,2.0,35,-0.500
150,T150,T150,Bill Glasson,69,5.71,2.0,35,E
151,T150,T150,Jeff Maggert,84,5.71,2.0,35,-1.000
152,153,153,Stuart Appleby,105,5.56,3.0,54,-0.333
153,154,154,Frank Lickliter II,102,5.08,3.0,59,+0.333
154,T155,T155,Greg Chalmers,92,5.0,1.0,20,+1.000
155,T155,T155,John Huston,64,5.0,1.0,20,+1.000
156,157,157,Geoff Ogilvy,60,4.55,1.0,22,E
157,158,158,Kenny Perry,94,4.29,3.0,70,-1.000
158,159,159,Carlos Franco,87,4.17,1.0,24,-1.000
159,160,160,Kirk Triplett,88,3.85,1.0,26,E
160,161,161,Stewart Cink,102,3.49,3.0,86,-1.000
161,162,162,Jimmy Green,94,2.86,1.0,35,E
162,163,163,Per-Ulrik Johansson,82,2.78,1.0,36,E
163,164,164,Sergio Garcia,64,2.56,1.0,39,+1.000
164,165,165,Bob Estes,91,1.59,1.0,63,E
165,T166,T166,Rich Beem,91,0.0,,4,E
166,T166,T166,Richie Coughlan,66,0.0,,10,E
167,T166,T166,John Daly,84,0.0,,24,E
168,T166,T166,Robert Gamez,59,0.0,,4,E
169,T166,T166,Jason Gore,82,0.0,,21,E
170,T166,T166,Tim Herron,97,0.0,,4,E
171,T166,T166,Jim McGovern,66,0.0,,4,E
172,T166,T166,Dennis Paulson,75,0.0,,4,E
173,T166,T166,Mark Wiebe,62,0.0,,3,E
