,Missed_Fairway_Percent_-_Other_RANK THIS WEEK,Missed_Fairway_Percent_-_Other_RANK LAST WEEK,Missed_Fairway_Percent_-_Other_PLAYER NAME,Missed_Fairway_Percent_-_Other_ROUNDS,Missed_Fairway_Percent_-_Other_%,Missed_Fairway_Percent_-_Other_TOTAL MISSED,Missed_Fairway_Percent_-_Other_TOTAL FWYS,Missed_Fairway_Percent_-_Other_RELATIVE TO PAR
136,T136,T136,Brian Gay,114,3.33,1.0,30,-1.00
137,138,138,Bob Tway,109,3.39,2.0,59,-0.50
138,139,139,Frank Nobilo,91,3.45,1.0,29,+1.00
139,140,140,Tom Lehman,82,3.57,2.0,56,E
140,141,141,Glen Day,89,3.64,2.0,55,E
141,142,142,Steve Stricker,73,3.7,1.0,27,+1.00
142,143,143,Brad Faxon,95,4.0,2.0,50,+1.00
143,144,144,Steve Elkington,64,4.17,1.0,24,E
144,T145,T145,Paul Azinger,79,4.35,2.0,46,E
145,T145,T145,Steve Pate,89,4.35,1.0,23,E
146,T145,T145,Tom Scherrer,69,4.35,1.0,23,E
147,T145,T145,Paul Stankowski,91,4.35,1.0,23,-1.00
148,T149,T149,Harrison Frazar,88,4.55,1.0,22,E
149,T149,T149,Tripp Isenhour,92,4.55,1.0,22,E
150,151,151,Michael Muehr,94,4.65,2.0,43,+0.50
151,T152,T152,Cameron Beckman,103,4.76,2.0,42,-0.50
152,T152,T152,Olin Browne,99,4.76,2.0,42,E
153,T152,T152,Justin Leonard,106,4.76,3.0,63,-0.33
154,155,155,Jeff Sluman,106,4.84,3.0,62,-0.33
155,T156,T156,Greg Chalmers,92,5.0,1.0,20,E
156,T156,T156,Andrew McLardy,75,5.0,1.0,20,E
157,158,158,Sergio Garcia,64,5.13,2.0,39,+0.50
158,159,159,Robert Allenby,108,5.17,3.0,58,+0.67
159,160,160,Rory Sabbatini,73,5.36,3.0,56,E
160,161,161,Craig Kanada,80,5.88,1.0,17,E
161,162,162,Jeff Hart,87,6.25,2.0,32,-1.00
162,163,163,Brian Wilson,88,6.45,2.0,31,E
163,164,164,Kirk Triplett,88,8.0,2.0,25,-0.50
164,165,165,Corey Pavin,72,8.33,1.0,12,E
165,166,166,Scott McCarron,98,8.62,5.0,58,E
166,T167,T167,Matt Gogel,83,8.7,2.0,23,+0.50
167,T167,T167,Tiger Woods,76,8.7,4.0,46,+0.50
168,169,169,Kelly Grunewald,66,9.09,1.0,11,E
169,170,170,Brad Elder,111,10.34,3.0,29,+1.00
170,171,171,Jerry Kelly,104,11.76,2.0,17,E
171,172,172,Scott Simpson,73,12.0,3.0,25,E
172,T173,T173,Hunter Haas,78,16.67,1.0,6,+5.00
173,T173,T173,Chris Perry,80,16.67,2.0,12,+1.00
