,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
86,T86,T86,Jim Furyk,88,28.57,12.0,42,-0.333
87,T86,T86,Bill Glasson,69,28.57,10.0,35,-0.400
88,T86,T86,Skip Kendall,111,28.57,16.0,56,-0.313
89,T86,T86,Bob May,86,28.57,6.0,21,E
90,T86,T86,Gary Nicklaus,96,28.57,6.0,21,-0.167
91,T86,T86,Mike Weir,86,28.57,14.0,49,-0.286
92,93,93,Ernie Els,70,28.21,11.0,39,-0.182
93,T94,T94,Jay Williamson,92,28.13,9.0,32,-0.333
94,T94,T94,Brian Wilson,88,28.13,9.0,32,-0.111
95,96,96,Rory Sabbatini,73,28.07,16.0,57,-0.250
96,T97,T97,"David Berganio, Jr.",76,28.0,7.0,25,-0.286
97,T97,T97,J.L. Lewis,108,28.0,14.0,50,E
98,99,99,Scott Dunlap,80,27.78,5.0,18,E
99,100,100,Scott Verplank,99,27.69,18.0,65,-0.444
100,T101,T101,Stephen Ames,88,27.27,9.0,33,+0.667
101,T101,T101,Jim Carter,103,27.27,15.0,55,-0.200
102,T101,T101,Russ Cochran,76,27.27,12.0,44,E
103,T101,T101,Paul Goydos,86,27.27,9.0,33,+0.111
104,T101,T101,Glen Hnatiuk,104,27.27,9.0,33,-0.111
105,T101,T101,Kevin Johnson,93,27.27,3.0,11,+0.667
106,T101,T101,Geoff Ogilvy,60,27.27,6.0,22,-0.167
107,108,108,Greg Kraft,105,27.12,16.0,59,-0.125
108,109,109,David Morland IV,88,26.47,9.0,34,-0.111
109,110,110,Jerry Kelly,104,26.32,5.0,19,+0.200
110,111,111,Matt Gogel,83,26.09,6.0,23,-0.833
111,112,112,Brad Faxon,95,26.0,13.0,50,+0.077
112,113,113,Larry Mize,76,25.81,8.0,31,-0.250
113,114,114,Tom Byrum,85,25.71,9.0,35,-0.222
114,T115,T115,Steve Allan,88,25.0,3.0,12,-0.667
115,T115,T115,Rich Beem,91,25.0,1.0,4,E
116,T115,T115,K.J. Choi,95,25.0,3.0,12,E
117,T115,T115,David Frost,87,25.0,9.0,36,-0.333
118,T115,T115,Tim Herron,97,25.0,1.0,4,-1.000
119,T115,T115,John Huston,64,25.0,5.0,20,-0.200
120,T115,T115,Jim McGovern,66,25.0,1.0,4,+1.000
121,T115,T115,Steve Pate,89,25.0,6.0,24,E
122,T115,T115,Dennis Paulson,75,25.0,1.0,4,E
123,T115,T115,Chris Perry,80,25.0,3.0,12,E
124,T115,T115,Chris Riley,104,25.0,8.0,32,-0.125
125,T115,T115,Steve Stricker,73,25.0,7.0,28,-0.143
126,T115,T115,Hal Sutton,96,25.0,10.0,40,-0.300
127,128,128,Michael Clark II,87,24.32,9.0,37,E
128,129,129,Brian Henninger,81,24.14,14.0,58,E
129,130,130,Justin Leonard,106,23.81,15.0,63,-0.267
130,131,131,Fulton Allem,56,23.53,8.0,34,-0.625
131,132,132,Billy Mayfair,102,23.29,17.0,73,-0.529
132,133,133,Brent Geiberger,84,22.86,8.0,35,-0.250
133,134,134,Gabriel Hjertstedt,76,22.73,5.0,22,-0.200
134,135,135,Jay Don Blake,100,22.41,13.0,58,-0.308
135,T136,T136,Mark Calcavecchia,81,21.88,7.0,32,+0.143
136,T136,T136,Pete Jordan,105,21.88,7.0,32,-0.143
137,T136,T136,Joe Ogilvie,110,21.88,7.0,32,-0.429
138,T136,T136,Esteban Toledo,116,21.88,7.0,32,-0.286
139,140,140,Jonathan Kaye,116,21.62,8.0,37,-0.250
140,T141,T141,José Coceres,60,21.05,12.0,57,-0.250
141,T141,T141,Craig Parry,68,21.05,4.0,19,-0.250
142,143,143,Mark Brooks,88,20.69,6.0,29,-0.333
143,T144,T144,Keith Clearwater,62,20.0,2.0,10,-0.500
144,T144,T144,Brian Gay,114,20.0,6.0,30,-0.333
145,T144,T144,Jeff Hart,87,20.0,7.0,35,-0.286
146,T144,T144,Len Mattiace,98,20.0,5.0,25,E
147,148,148,Bernhard Langer,62,19.61,10.0,51,-0.300
148,149,149,Kaname Yokoo,81,19.57,9.0,46,-0.444
149,150,150,John Cook,91,19.15,9.0,47,-0.667
150,151,151,Lee Janzen,96,18.97,11.0,58,-0.545
151,T152,T152,Bob Burns,92,18.18,8.0,44,-0.125
152,T152,T152,Tripp Isenhour,92,18.18,4.0,22,-0.500
153,T154,T154,Fred Funk,118,17.78,8.0,45,-0.125
154,T154,T154,Kevin Sutherland,101,17.78,8.0,45,-0.375
155,T156,T156,Neal Lancaster,107,17.65,6.0,34,-0.500
156,T156,T156,Spike McRoy,95,17.65,6.0,34,-0.500
157,T158,T158,Brandel Chamblee,77,16.67,2.0,12,-0.500
158,T158,T158,Tom Scherrer,69,16.67,4.0,24,-0.750
159,T158,T158,Chris Tidland,83,16.67,2.0,12,E
160,T158,T158,Tiger Woods,76,16.67,8.0,48,E
161,162,162,John Riegger,86,16.33,8.0,49,-0.375
162,163,163,Scott Hoch,84,16.22,6.0,37,-0.167
163,T164,T164,Frank Nobilo,91,16.13,5.0,31,E
164,T164,T164,Loren Roberts,84,16.13,5.0,31,E
165,T166,T166,Blaine McCallister,80,15.56,7.0,45,-0.286
166,T166,T166,Nick Price,74,15.56,7.0,45,-0.286
167,168,168,Andrew Magee,97,15.22,7.0,46,-0.571
168,169,169,Olin Browne,99,14.89,7.0,47,-0.571
169,170,170,Rocky Walcher,59,13.64,3.0,22,-0.667
170,171,171,Paul Gow,79,12.5,2.0,16,E
171,172,172,Doug Barron,62,10.53,2.0,19,-0.500
172,173,173,Hunter Haas,78,10.0,1.0,10,-1.000
173,174,174,Corey Pavin,72,0.0,,12,E
