,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
48,49,49,Jason Gore,78,34.31,282,822,-0.004
49,50,50,Jordan Spieth,80,34.24,278,812,-0.079
50,51,51,Russell Knox,92,34.18,311,910,-0.109
51,52,52,Luke Guthrie,57,33.97,214,630,-0.075
52,53,53,Chez Reavie,90,33.96,360,1060,-0.069
53,54,54,Troy Merritt,77,33.88,309,912,-0.039
54,T55,T55,Hiroshi Iwata,85,33.8,311,920,-0.019
55,T55,T55,Shawn Stefani,91,33.8,363,1074,-0.055
56,57,57,Andrew Landry,53,33.77,156,462,-0.032
57,58,58,Alex Cejka,71,33.7,242,718,-0.140
58,59,59,Scott Brown,88,33.68,324,962,-0.059
59,60,60,Willy Wilcox,67,33.63,267,794,-0.079
60,61,61,Kelly Kraft,63,33.6,207,616,-0.043
61,62,62,Jeff Overton,69,33.58,272,810,-0.092
62,63,63,Kyle Stanley,92,33.55,365,1088,-0.049
63,T64,T64,Patton Kizzire,93,33.53,346,1032,-0.061
64,T64,T64,David Lingmerth,84,33.53,283,844,-0.092
65,66,66,Marc Leishman,89,33.52,305,910,-0.066
66,67,67,Cameron Smith,73,33.44,214,640,+0.051
67,68,68,Martin Piller,59,33.39,215,644,+0.028
68,69,69,Henrik Norlander,71,33.38,243,728,-0.082
69,70,70,John Senden,88,33.3,363,1090,-0.066
70,T71,T71,Bronson Burgoon,83,33.22,297,894,-0.024
71,T71,T71,Derek Ernst,59,33.22,200,602,-0.020
72,T73,T73,Sergio Garcia,54,33.18,144,434,-0.056
73,T73,T73,J.J. Henry,68,33.18,280,844,-0.036
74,75,75,Will MacKenzie,84,33.04,304,920,-0.046
75,76,76,Scott Stallings,74,33.03,286,866,-0.035
76,77,77,Chris Kirk,90,32.82,340,1036,-0.076
77,78,78,Tyrone Van Aswegen,105,32.73,398,1216,-0.025
78,79,79,Paul Casey,77,32.71,261,798,-0.065
79,80,80,Morgan Hoffmann,71,32.65,269,824,+0.004
80,81,81,Padraig Harrington,54,32.63,201,616,-0.065
81,82,82,Chris Stroud,82,32.47,313,964,-0.064
82,83,83,Smylie Kaufman,91,32.46,324,998,+0.034
83,84,84,Aaron Baddeley,93,32.43,336,1036,-0.063
84,85,85,Zach Johnson,90,32.36,332,1026,-0.133
85,86,86,Chesson Hadley,81,32.28,297,920,-0.037
86,87,87,Harold Varner III,92,32.25,356,1104,-0.045
87,88,88,Vijay Singh,72,32.23,292,906,-0.048
88,T89,T89,Blayne Barber,84,32.17,332,1032,-0.084
89,T89,T89,Charley Hoffman,91,32.17,314,976,-0.025
90,91,91,Freddie Jacobson,86,32.16,319,992,-0.091
91,92,92,Tyler Aldridge,83,32.01,299,934,-0.040
92,93,93,Steve Wheatcroft,85,31.97,312,976,-0.083
93,94,94,Daniel Berger,92,31.77,319,1004,-0.075
94,95,95,Lucas Glover,75,31.73,297,936,-0.121
95,96,96,Chad Campbell,90,31.61,349,1104,-0.115
96,97,97,Rory Sabbatini,57,31.55,171,542,+0.029
97,98,98,Erik Compton,65,31.52,220,698,-0.086
98,T99,T99,John Huh,86,31.43,342,1088,-0.047
99,T99,T99,Sung Kang,89,31.43,320,1018,-0.025
100,101,101,Rhein Gibson,58,31.33,193,616,+0.052
101,102,102,Scott Pinckney,87,31.25,310,992,-0.035
102,103,103,Andres Gonzales,80,31.21,279,894,-0.025
103,104,104,Charl Schwartzel,73,31.15,243,780,-0.095
104,105,105,Stuart Appleby,71,31.13,287,922,-0.084
105,106,106,Brett Stegmaier,87,31.07,325,1046,-0.031
106,107,107,Ryan Moore,86,31.02,281,906,-0.157
107,108,108,Cameron Tringale,81,30.98,303,978,-0.046
108,109,109,Kevin Na,96,30.87,297,962,-0.158
109,110,110,Geoff Ogilvy,63,30.8,215,698,-0.051
110,111,111,Jonas Blixt,79,30.73,287,934,-0.063
111,112,112,Graham DeLaet,70,30.69,248,808,-0.048
112,113,113,Ángel Cabrera,62,30.51,205,672,+0.015
113,114,114,Mark Hubbard,101,30.48,353,1158,-0.079
114,115,115,Justin Rose,65,30.47,209,686,-0.014
115,116,116,Graeme McDowell,63,30.38,192,632,-0.052
116,117,117,Scott Piercy,87,30.33,273,900,-0.004
117,118,118,Branden Grace,63,30.31,177,584,-0.051
118,119,119,Ben Crane,80,30.18,274,908,-0.084
119,120,120,Sam Saunders,69,30.14,214,710,+0.009
120,121,121,Billy Hurley III,66,30.1,248,824,-0.105
121,122,122,Seung-Yul Noh,85,30.04,289,962,-0.090
122,123,123,Tim Wilkinson,72,30.0,210,700,-0.062
123,124,124,Luke Donald,81,29.93,246,822,-0.122
124,125,125,Wes Roach,59,29.9,180,602,+0.039
125,126,126,Abraham Ancer,51,29.7,158,532,-0.082
126,127,127,Martin Laird,82,29.45,288,978,+0.007
127,128,128,Rob Oppenheim,67,29.43,206,700,-0.049
128,129,129,Carlos Ortiz,79,29.31,245,836,+0.004
129,130,130,Spencer Levin,104,29.23,335,1146,-0.054
130,131,131,Charles Howell III,91,29.14,317,1088,-0.082
131,T132,T132,Greg Owen,85,28.99,276,952,-0.047
132,T132,T132,Camilo Villegas,83,28.99,287,990,+0.003
133,134,134,Jimmy Walker,85,28.76,283,984,-0.078
134,135,135,Keegan Bradley,82,28.75,253,880,-0.024
135,136,136,Ken Duke,58,28.74,192,668,-0.047
136,137,137,Rickie Fowler,80,28.56,257,900,-0.156
137,138,138,Steven Bowditch,71,28.37,219,772,+0.151
138,139,139,Stewart Cink,61,28.36,194,684,-0.015
139,140,140,Ricky Barnes,97,28.35,317,1118,-0.139
140,141,141,Bryce Molder,80,28.21,264,936,-0.125
141,142,142,Shane Lowry,57,28.17,142,504,-0.014
142,143,143,Peter Malnati,85,28.13,292,1038,-0.096
143,144,144,Brooks Koepka,75,27.96,236,844,-0.127
144,145,145,Harris English,97,27.83,280,1006,-0.064
145,146,146,George McNeill,51,27.81,178,640,+0.017
146,147,147,D.H. Lee,61,27.8,179,644,-0.034
147,148,148,Patrick Rodgers,89,27.52,273,992,-0.055
148,149,149,D.A. Points,55,27.47,150,546,-0.040
149,150,150,Jason Bohn,67,27.24,225,826,-0.071
150,151,151,David Hearn,95,27.14,311,1146,-0.135
151,152,152,Mark Wilson,66,27.02,207,766,-0.082
152,153,153,Jhonattan Vegas,97,26.96,302,1120,+0.003
153,154,154,Thomas Aiken,70,26.65,178,668,-0.067
154,155,155,Chad Collins,73,26.51,237,894,-0.110
155,156,156,Sean O'Hair,89,26.47,311,1175,+0.010
156,157,157,Justin Thomas,99,26.38,277,1050,-0.018
157,158,158,K.J. Choi,73,26.3,242,920,-0.186
158,159,159,Brian Stuard,66,26.19,220,840,E
159,160,160,Brendon Todd,66,25.99,196,754,-0.056
160,161,161,Jim Furyk,52,25.97,160,616,-0.113
161,162,162,Jerry Kelly,76,25.96,217,836,-0.120
162,163,163,Luke List,79,25.77,234,908,+0.021
163,164,164,Robert Allenby,51,25.7,147,572,+0.068
164,165,165,Ryan Palmer,86,25.46,277,1088,+0.011
165,166,166,Brendan Steele,88,25.42,242,952,E
166,167,167,Zac Blair,99,25.0,283,1132,-0.110
167,168,168,Adam Scott,79,24.87,195,784,-0.087
168,169,169,Jason Day,76,24.61,187,760,-0.075
169,170,170,Steve Stricker,53,24.44,153,626,-0.131
170,171,171,Hudson Swafford,104,24.33,309,1270,+0.003
171,172,172,Rory McIlroy,69,24.11,162,672,-0.012
172,173,173,Dicky Pride,55,24.04,138,574,+0.014
173,174,174,Robert Garrigus,69,23.94,181,756,-0.033
174,175,175,Andrew Loupe,75,23.86,220,922,+0.009
175,176,176,Jamie Lovemark,91,23.51,269,1144,-0.056
176,177,177,Gary Woodland,95,23.28,250,1074,-0.020
177,178,178,Colt Knost,90,22.6,221,978,-0.100
178,179,179,Tony Finau,95,22.49,242,1076,-0.029
179,180,180,J.B. Holmes,77,22.04,186,844,-0.032
180,181,181,Jon Curran,99,21.55,253,1174,-0.099
181,182,182,Dustin Johnson,87,20.76,181,872,-0.160
182,183,183,David Toms,62,20.42,154,754,-0.130
183,184,184,Bubba Watson,72,18.38,132,718,-0.015
184,185,185,Jason Kokrak,89,18.09,187,1034,+0.059
