,Fairway_Bunker_Tendency_RANK THIS WEEK,Fairway_Bunker_Tendency_RANK LAST WEEK,Fairway_Bunker_Tendency_PLAYER NAME,Fairway_Bunker_Tendency_ROUNDS,Fairway_Bunker_Tendency_%,Fairway_Bunker_Tendency_TOTAL FAIRWAY BUNKERS,Fairway_Bunker_Tendency_POSSIBLE FWYS,Fairway_Bunker_Tendency_RELATIVE TO PAR
62,T62,T62,Andres Gonzales,80,5.9,52,880,+0.365
63,T62,T62,Retief Goosen,55,5.9,39,657,+0.256
64,T62,T62,Bill Haas,86,5.9,52,885,+0.346
65,T62,T62,Russell Henley,76,5.9,57,959,+0.281
66,T62,T62,David Lingmerth,84,5.9,50,841,+0.140
67,T62,T62,Andrew Loupe,75,5.9,53,894,+0.396
68,T62,T62,Graeme McDowell,63,5.9,37,630,+0.081
69,T62,T62,Brendan Steele,88,5.9,56,948,+0.250
70,T71,T71,Scott Brown,88,6.0,58,959,+0.345
71,T71,T71,Jon Curran,99,6.0,70,1172,+0.071
72,T71,T71,Branden Grace,63,6.0,35,581,+0.171
73,T71,T71,Luke List,79,6.0,53,885,+0.189
74,T71,T71,Peter Malnati,85,6.0,62,1036,+0.258
75,T71,T71,Scott Pinckney,87,6.0,59,985,+0.373
76,T71,T71,Michael Thompson,71,6.0,44,738,+0.295
77,T78,T78,Ángel Cabrera,62,6.1,41,669,+0.268
78,T78,T78,Graham DeLaet,70,6.1,49,803,+0.245
79,T78,T78,Jason Gore,78,6.1,50,817,+0.300
80,T78,T78,Emiliano Grillo,93,6.1,62,1024,+0.274
81,T78,T78,Morgan Hoffmann,71,6.1,50,815,+0.100
82,T78,T78,Greg Owen,85,6.1,57,940,+0.158
83,T84,T84,Daniel Berger,92,6.2,62,1000,+0.226
84,T84,T84,K.J. Choi,73,6.2,57,916,+0.158
85,T84,T84,Ben Crane,80,6.2,56,904,+0.107
86,T84,T84,Derek Fathauer,94,6.2,64,1033,+0.219
87,T84,T84,Mark Hubbard,101,6.2,71,1152,+0.282
88,T84,T84,Freddie Jacobson,86,6.2,61,983,+0.180
89,T84,T84,Whee Kim,82,6.2,56,901,+0.107
90,T84,T84,Will MacKenzie,84,6.2,57,915,+0.263
91,T84,T84,Steve Marino,72,6.2,47,764,+0.319
92,T84,T84,Carlos Ortiz,79,6.2,51,818,+0.333
93,T84,T84,Justin Thomas,99,6.2,64,1032,+0.156
94,T84,T84,Steve Wheatcroft,85,6.2,60,972,+0.200
95,T96,T96,Brendon de Jonge,83,6.3,57,901,+0.228
96,T96,T96,Dustin Johnson,87,6.3,54,863,+0.352
97,T96,T96,Harold Varner III,92,6.3,69,1094,+0.130
98,T99,T99,Ken Duke,58,6.4,43,667,+0.163
99,T99,T99,Harris English,97,6.4,64,994,+0.031
100,T99,T99,Tony Finau,95,6.4,68,1058,+0.103
101,T99,T99,Jason Kokrak,89,6.4,65,1021,+0.092
102,T99,T99,Rory McIlroy,69,6.4,43,668,+0.140
103,T99,T99,Bryce Molder,80,6.4,60,931,+0.200
104,T99,T99,Kyle Stanley,92,6.4,69,1085,+0.275
105,T99,T99,Shawn Stefani,91,6.4,68,1064,+0.162
106,T107,T107,Matt Jones,83,6.5,56,859,+0.393
107,T107,T107,Danny Lee,93,6.5,63,976,+0.365
108,T107,T107,Patrick Rodgers,89,6.5,64,983,+0.141
109,T107,T107,John Senden,88,6.5,71,1086,+0.141
110,T107,T107,Chris Stroud,82,6.5,62,953,+0.242
111,T107,T107,David Toms,62,6.5,49,754,+0.163
112,T113,T113,Charles Howell III,91,6.6,71,1075,+0.141
113,T113,T113,Si Woo Kim,113,6.6,90,1363,+0.078
114,T113,T113,Marc Leishman,89,6.6,60,903,+0.167
115,T113,T113,Vaughn Taylor,72,6.6,61,930,+0.246
116,T117,T117,Derek Ernst,59,6.7,40,598,+0.150
117,T117,T117,Brian Harman,104,6.7,85,1270,+0.129
118,T117,T117,Martin Laird,82,6.7,65,970,+0.200
119,T117,T117,Ben Martin,92,6.7,75,1118,+0.213
120,T117,T117,Sean O'Hair,89,6.7,78,1160,-0.013
121,T117,T117,D.A. Points,55,6.7,36,537,+0.250
122,T117,T117,Kyle Reifers,115,6.7,89,1338,+0.348
123,T117,T117,Wes Roach,59,6.7,40,600,+0.275
124,T117,T117,Adam Scott,79,6.7,52,780,+0.154
125,T117,T117,Hudson Swafford,104,6.7,84,1258,+0.131
126,T117,T117,Johnson Wagner,86,6.7,71,1057,+0.352
127,T128,T128,Stewart Cink,61,6.8,46,679,+0.239
128,T128,T128,Erik Compton,65,6.8,47,691,+0.362
129,T128,T128,Seung-Yul Noh,85,6.8,64,945,+0.016
130,T128,T128,Brendon Todd,66,6.8,51,750,+0.235
131,T128,T128,Cameron Tringale,81,6.8,66,970,+0.121
132,T128,T128,Bubba Watson,72,6.8,48,711,+0.229
133,T128,T128,Tim Wilkinson,72,6.8,47,695,+0.213
134,T135,T135,Bronson Burgoon,83,6.9,61,888,+0.197
135,T135,T135,Jason Dufner,105,6.9,76,1097,+0.263
136,T135,T135,Rob Oppenheim,67,6.9,47,684,+0.234
137,T135,T135,Nick Taylor,83,6.9,63,918,+0.254
138,T135,T135,Dawie van der Walt,72,6.9,54,777,+0.093
139,T140,T140,Smylie Kaufman,91,7.0,69,979,+0.203
140,T140,T140,Charl Schwartzel,73,7.0,54,768,+0.185
141,T140,T140,Brandt Snedeker,93,7.0,72,1035,+0.125
142,143,143,Tyrone Van Aswegen,105,7.1,85,1197,+0.235
143,T144,T144,Zac Blair,99,7.2,81,1129,+0.173
144,T144,T144,Steven Bowditch,71,7.2,53,740,+0.340
145,T144,T144,Brooks Koepka,75,7.2,60,835,+0.067
146,T144,T144,Henrik Norlander,71,7.2,52,723,+0.231
147,T144,T144,Rod Pampling,54,7.2,37,516,+0.189
148,T149,T149,Ricky Barnes,97,7.3,80,1102,+0.188
149,T149,T149,Hiroshi Iwata,85,7.3,67,914,+0.224
150,T149,T149,Jimmy Walker,85,7.3,70,964,+0.143
151,T152,T152,Tyler Aldridge,83,7.4,69,930,+0.304
152,T152,T152,Jonas Blixt,79,7.4,68,923,+0.206
153,T152,T152,Jason Day,76,7.4,56,752,-0.071
154,T152,T152,Hunter Mahan,61,7.4,50,678,+0.240
155,T152,T152,Francesco Molinari,64,7.4,59,792,+0.254
156,T152,T152,Sam Saunders,69,7.4,52,702,+0.346
157,T152,T152,Camilo Villegas,83,7.4,72,978,+0.292
158,T159,T159,Lucas Glover,75,7.5,70,932,+0.200
159,T159,T159,Phil Mickelson,75,7.5,61,810,+0.098
160,T159,T159,Geoff Ogilvy,63,7.5,52,693,+0.135
161,T159,T159,Webb Simpson,70,7.5,61,809,+0.098
162,T163,T163,Rhein Gibson,58,7.6,46,606,+0.152
163,T163,T163,Daniel Summerhays,99,7.6,84,1099,+0.250
164,T165,T165,J.J. Henry,68,7.7,65,842,+0.308
165,T165,T165,Tom Hoge,81,7.7,67,870,+0.284
166,T165,T165,Ryan Palmer,86,7.7,83,1078,+0.133
167,T165,T165,Vijay Singh,72,7.7,69,899,+0.304
168,T165,T165,Jhonattan Vegas,97,7.7,86,1110,+0.174
169,T165,T165,Willy Wilcox,67,7.7,61,791,+0.180
170,T171,T171,Ernie Els,66,7.8,60,769,+0.150
171,T171,T171,Jeff Overton,69,7.8,63,803,+0.254
172,T171,T171,Gary Woodland,95,7.8,83,1060,+0.108
173,174,174,Chesson Hadley,81,8.0,73,913,+0.219
174,T175,T175,Troy Merritt,77,8.2,74,903,+0.297
175,T175,T175,Cameron Smith,73,8.2,52,635,+0.192
176,177,177,Anirban Lahiri,72,8.3,55,666,+0.236
177,178,178,Charley Hoffman,91,8.4,82,971,+0.146
178,T179,T179,Martin Piller,59,8.6,55,638,+0.145
179,T179,T179,Patrick Reed,105,8.6,93,1080,+0.108
180,181,181,Robert Streb,87,8.7,79,905,+0.342
181,182,182,Jordan Spieth,80,8.8,71,811,E
182,183,183,Michael Kim,100,9.0,106,1180,+0.085
183,184,184,Rory Sabbatini,57,9.1,49,539,+0.184
184,185,185,Shane Lowry,57,9.2,46,501,+0.239
