,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
70,T66,T66,Jonas Blixt,4
71,T66,T66,Jason Bohn,4
72,T66,T66,Justin Bolli,4
73,T66,T66,Jonathan Byrd,4
74,T66,T66,Kevin Chappell,4
75,T66,T66,K.J. Choi,4
76,T66,T66,Stewart Cink,4
77,T66,T66,Ben Crane,4
78,T66,T66,Jason Day,4
79,T66,T66,Jason Dufner,4
80,T66,T66,Ken Duke,4
81,T66,T66,Ernie Els,4
82,T66,T66,Ross Fisher,4
83,T66,T66,Steve Flesch,4
84,T66,T66,Brad Fritsch,4
85,T66,T66,Jim Furyk,4
86,T66,T66,Lucas Glover,4
87,T66,T66,Fabián Gómez,4
88,T66,T66,James Hahn,4
89,T66,T66,Brian Harman,4
90,T66,T66,David Hearn,4
91,T66,T66,J.J. Henry,4
92,T66,T66,Charley Hoffman,4
93,T66,T66,John Huh,4
94,T66,T66,Freddie Jacobson,4
95,T66,T66,Miguel Angel Jiménez,4
96,T66,T66,Dustin Johnson,4
97,T66,T66,Jeff Klauk,4
98,T66,T66,Doug LaBelle II,4
99,T66,T66,Martin Laird,4
100,T66,T66,D.H. Lee,4
101,T66,T66,Danny Lee,4
102,T66,T66,Marc Leishman,4
103,T66,T66,Jeff Maggert,4
104,T66,T66,William McGirt,4
105,T66,T66,Louis Oosthuizen,4
106,T66,T66,Tim Petrovic,4
107,T66,T66,Carl Pettersson,4
108,T66,T66,Scott Piercy,4
109,T66,T66,D.A. Points,4
110,T66,T66,"Ted Potter, Jr.",4
111,T66,T66,Chez Reavie,4
112,T66,T66,Tag Ridings,4
113,T66,T66,Patrick Rodgers,4
114,T66,T66,John Rollins,4
115,T66,T66,Andres Romero,4
116,T66,T66,Justin Rose,4
117,T66,T66,Rory Sabbatini,4
118,T66,T66,Adam Scott,4
119,T66,T66,Webb Simpson,4
120,T66,T66,Jordan Spieth,4
121,T66,T66,Brendan Steele,4
122,T66,T66,Henrik Stenson,4
123,T66,T66,Chris Stroud,4
124,T66,T66,Brian Stuard,4
125,T66,T66,Daniel Summerhays,4
126,T66,T66,Michael Thompson,4
127,T66,T66,D.J. Trahan,4
128,T66,T66,Cameron Tringale,4
129,T66,T66,Bubba Watson,4
130,T66,T66,Mike Weir,4
131,T66,T66,Charlie Wi,4
132,T66,T66,Lee Williams,4
133,T134,T134,Billy Andrade,3
134,T134,T134,Cameron Beckman,3
135,T134,T134,Michael Bradley,3
136,T134,T134,Keegan Bradley,3
137,T134,T134,Scott Brown,3
138,T134,T134,Roberto Castro,3
139,T134,T134,Bud Cauley,3
140,T134,T134,Greg Chalmers,3
141,T134,T134,Russ Cochran,3
142,T134,T134,Brian Davis,3
143,T134,T134,Luke Donald,3
144,T134,T134,James Driscoll,3
145,T134,T134,Tommy Gainey,3
146,T134,T134,Sergio Garcia,3
147,T134,T134,Scott Gardiner,3
148,T134,T134,Retief Goosen,3
149,T134,T134,Nathan Green,3
150,T134,T134,Tim Herron,3
151,T134,T134,Morgan Hoffmann,3
152,T134,T134,Brandt Jobe,3
153,T134,T134,Robert Karlsson,3
154,T134,T134,John Kimbell,3
155,T134,T134,Scott Langley,3
156,T134,T134,Steve LeBrun,3
157,T134,T134,Richard Lee,3
158,T134,T134,Michael Letzig,3
159,T134,T134,Ken Looper,3
160,T134,T134,Davis Love III,3
161,T134,T134,Bill Lunde,3
162,T134,T134,David Lynn,3
163,T134,T134,Steve Marino,3
164,T134,T134,David Mathis,3
165,T134,T134,Troy Matteson,3
166,T134,T134,Graeme McDowell,3
167,T134,T134,George McNeill,3
168,T134,T134,Eric Meierdierks,3
169,T134,T134,John Merrick,3
170,T134,T134,Seung-Yul Noh,3
171,T134,T134,Joe Ogilvie,3
172,T134,T134,Greg Owen,3
173,T134,T134,Rod Pampling,3
174,T134,T134,Cameron Percy,3
175,T134,T134,Alistair Presnell,3
176,T134,T134,Patrick Reed,3
177,T134,T134,Kyle Reifers,3
178,T134,T134,Alexandre Rocha,3
179,T134,T134,Charl Schwartzel,3
180,T134,T134,Marcel Siem,3
181,T134,T134,Kyle Stanley,3
182,T134,T134,Shawn Stefani,3
183,T134,T134,Kevin Sutherland,3
184,T134,T134,Andrew Svoboda,3
185,T134,T134,Peter Tomasulo,3
186,T134,T134,David Toms,3
187,T134,T134,Sebastián Vázquez,3
188,T134,T134,Marc Warren,3
189,T134,T134,Chris Williams,3
190,T134,T134,Dean Wilson,3
191,T134,T134,Y.E. Yang,3
192,T193,T193,Robert Allenby,2
193,T193,T193,Kiradech Aphibarnrat,2
194,T193,T193,Matt Bettencourt,2
195,T193,T193,Bart Bryant,2
196,T193,T193,Ángel Cabrera,2
197,T193,T193,Patrick Cantlay,2
198,T193,T193,Paul Casey,2
199,T193,T193,Gary Christian,2
200,T193,T193,Will Claxton,2
201,T193,T193,George Coetzee,2
202,T193,T193,Nicolas Colsaerts,2
203,T193,T193,Donald Constable,2
204,T193,T193,Jon Curran,2
205,T193,T193,Ben Curtis,2
206,T193,T193,Chris DiMarco,2
207,T193,T193,Derek Ernst,2
208,T193,T193,Rickie Fowler,2
209,T193,T193,Marcus Fraser,2
210,T193,T193,Andres Gonzales,2
211,T193,T193,Jeff Gove,2
212,T193,T193,Paul Haley II,2
213,T193,T193,Todd Hamilton,2
214,T193,T193,Peter Hanson,2
215,T193,T193,Padraig Harrington,2
216,T193,T193,Ryuji Imada,2
217,T193,T193,Steve Jones,2
218,T193,T193,Kent Jones,2
219,T193,T193,Skip Kendall,2
220,T193,T193,Michael Kim,2
221,T193,T193,Colt Knost,2
222,T193,T193,Hank Kuehne,2
223,T193,T193,Tom Lehman,2
224,T193,T193,Luke List,2
225,T193,T193,Peter Lonard,2
226,T193,T193,Hideki Matsuyama,2
227,T193,T193,Rory McIlroy,2
228,T193,T193,Kevin Na,2
229,T193,T193,Henrik Norlander,2
230,T193,T193,Sean O'Hair,2
231,T193,T193,Geoff Ogilvy,2
232,T193,T193,Thorbjørn Olesen,2
233,T193,T193,Jin Park,2
234,T193,T193,Kenny Perry,2
235,T193,T193,Jonathan Randolph,2
236,T193,T193,Chris Riley,2
237,T193,T193,Heath Slocum,2
238,T193,T193,Joey Snyder III,2
239,T193,T193,Paul Stankowski,2
240,T193,T193,Darron Stiles,2
241,T193,T193,Hideto Tanihara,2
242,T193,T193,Justin Thomas,2
243,T193,T193,Brendon Todd,2
244,T193,T193,Peter Uihlein,2
245,T193,T193,Jhonattan Vegas,2
246,T193,T193,Scott Verplank,2
247,T193,T193,Johnson Wagner,2
248,T193,T193,Duffy Waldorf,2
249,T193,T193,Aaron Watkins,2
250,T193,T193,Tom Watson,2
251,T193,T193,Lee Westwood,2
252,T193,T193,Steve Wheatcroft,2
253,T193,T193,Mark Wilson,2
254,T193,T193,Thaworn Wiratchant,2
255,T193,T193,Casey Wittenberg,2
256,T193,T193,Chris Wood,2
