,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
127,T115,T115,Doug LaBelle II,7
128,T115,T115,D.H. Lee,7
129,T115,T115,Luke List,7
130,T115,T115,Ken Looper,7
131,T115,T115,Bill Lunde,7
132,T115,T115,Rod Pampling,7
133,T115,T115,Cameron Percy,7
134,T115,T115,D.A. Points,7
135,T115,T115,Tag Ridings,7
136,T115,T115,Alexandre Rocha,7
137,T115,T115,Joey Snyder III,7
138,T115,T115,Brendan Steele,7
139,T115,T115,Steve Stricker,7
140,T115,T115,Chris Stroud,7
141,T115,T115,Vaughn Taylor,7
142,T115,T115,David Toms,7
143,T115,T115,D.J. Trahan,7
144,T115,T115,Bo Van Pelt,7
145,T115,T115,Camilo Villegas,7
146,T115,T115,Mike Weir,7
147,T115,T115,Lee Westwood,7
148,T115,T115,Mark Wilson,7
149,T115,T115,Gary Woodland,7
150,T151,T151,Matt Bettencourt,6
151,T151,T151,Michael Bradley,6
152,T151,T151,Bud Cauley,6
153,T151,T151,Ernie Els,6
154,T151,T151,Fred Funk,6
155,T151,T151,Tommy Gainey,6
156,T151,T151,Sergio Garcia,6
157,T151,T151,Scott Gardiner,6
158,T151,T151,Retief Goosen,6
159,T151,T151,Peter Hanson,6
160,T151,T151,Padraig Harrington,6
161,T151,T151,Morgan Hoffmann,6
162,T151,T151,Ryo Ishikawa,6
163,T151,T151,Skip Kendall,6
164,T151,T151,Colt Knost,6
165,T151,T151,Martin Laird,6
166,T151,T151,Peter Lonard,6
167,T151,T151,Davis Love III,6
168,T151,T151,Graeme McDowell,6
169,T151,T151,John Merrick,6
170,T151,T151,Kevin Na,6
171,T151,T151,Geoff Ogilvy,6
172,T151,T151,Scott Piercy,6
173,T151,T151,Ian Poulter,6
174,T151,T151,Ted Purdy,6
175,T151,T151,Brett Quigley,6
176,T151,T151,Shawn Stefani,6
177,T151,T151,Robert Streb,6
178,T151,T151,Brendon Todd,6
179,T151,T151,Lee Williams,6
180,T151,T151,Casey Wittenberg,6
181,T182,T182,Joe Affrunti,5
182,T182,T182,Ryan Blaum,5
183,T182,T182,Justin Bolli,5
184,T182,T182,Jonathan Byrd,5
185,T182,T182,Patrick Cantlay,5
186,T182,T182,Kevin Chappell,5
187,T182,T182,Stewart Cink,5
188,T182,T182,Nicolas Colsaerts,5
189,T182,T182,Glen Day,5
190,T182,T182,Ross Fisher,5
191,T182,T182,Bobby Gates,5
192,T182,T182,Tom Gillis,5
193,T182,T182,Andres Gonzales,5
194,T182,T182,Jeff Gove,5
195,T182,T182,J.B. Holmes,5
196,T182,T182,Trevor Immelman,5
197,T182,T182,Martin Kaymer,5
198,T182,T182,Steve LeBrun,5
199,T182,T182,Danny Lee,5
200,T182,T182,Michael Letzig,5
201,T182,T182,John Mallinger,5
202,T182,T182,Steve Marino,5
203,T182,T182,Hideki Matsuyama,5
204,T182,T182,Billy Mayfair,5
205,T182,T182,Henrik Norlander,5
206,T182,T182,Sean O'Hair,5
207,T182,T182,Nick O'Hern,5
208,T182,T182,Joe Ogilvie,5
209,T182,T182,Louis Oosthuizen,5
210,T182,T182,Kyle Reifers,5
211,T182,T182,"Wes Short, Jr.",5
212,T182,T182,Vijay Singh,5
213,T182,T182,Richard Sterne,5
214,T182,T182,Darron Stiles,5
215,T182,T182,Peter Tomasulo,5
216,T182,T182,Duffy Waldorf,5
217,T182,T182,Aaron Watkins,5
218,T219,T219,Robert Allenby,4
219,T219,T219,Woody Austin,4
220,T219,T219,Shane Bertsch,4
221,T219,T219,Bart Bryant,4
222,T219,T219,Will Claxton,4
223,T219,T219,Jon Curran,4
224,T219,T219,John Daly,4
225,T219,T219,Marco Dawson,4
226,T219,T219,Chris DiMarco,4
227,T219,T219,James Driscoll,4
228,T219,T219,Joe Durant,4
229,T219,T219,Gonzalo Fernandez-Castaño,4
230,T219,T219,Steve Flesch,4
231,T219,T219,Hunter Haas,4
232,T219,T219,J.J. Henry,4
233,T219,T219,Scott Jamieson,4
234,T219,T219,Miguel Angel Jiménez,4
235,T219,T219,Brandt Jobe,4
236,T219,T219,Kent Jones,4
237,T219,T219,Michael Kim,4
238,T219,T219,John Kimbell,4
239,T219,T219,Shane Lowry,4
240,T219,T219,Eric Meierdierks,4
241,T219,T219,Alex Noren,4
242,T219,T219,John Peterson,4
243,T219,T219,Chris Riley,4
244,T219,T219,Patrick Rodgers,4
245,T219,T219,Marcel Siem,4
246,T219,T219,Roger Sloan,4
247,T219,T219,Paul Stankowski,4
248,T219,T219,Kyle Stanley,4
249,T219,T219,Andre Stolz,4
250,T219,T219,Hideto Tanihara,4
251,T219,T219,Peter Uihlein,4
252,T219,T219,Scott Verplank,4
253,T219,T219,Steve Wheatcroft,4
254,T255,T255,Mark Anderson,3
255,T255,T255,Billy Andrade,3
256,T255,T255,Todd Baek,3
257,T255,T255,Blayne Barber,3
258,T255,T255,Gary Christian,3
259,T255,T255,Russ Cochran,3
260,T255,T255,George Coetzee,3
261,T255,T255,Ben Curtis,3
262,T255,T255,Matt Fast,3
263,T255,T255,Zack Fischer,3
264,T255,T255,Robert Gamez,3
265,T255,T255,Branden Grace,3
266,T255,T255,Paul Haley II,3
267,T255,T255,Ryuji Imada,3
268,T255,T255,Troy Kelly,3
269,T255,T255,Hank Kuehne,3
270,T255,T255,Neal Lancaster,3
271,T255,T255,Bernhard Langer,3
272,T255,T255,Steve Lowery,3
273,T255,T255,Francesco Molinari,3
274,T255,T255,Thorbjørn Olesen,3
275,T255,T255,Kenny Perry,3
276,T255,T255,Justin Peters,3
277,T255,T255,Sam Saunders,3
278,T255,T255,Sebastián Vázquez,3
279,T255,T255,Marc Warren,3
280,T255,T255,Chris Williams,3
281,T255,T255,Dean Wilson,3
282,T255,T255,Chris Wood,3
283,T284,T284,Brad Adamonis,2
284,T284,T284,Kiradech Aphibarnrat,2
285,T284,T284,Arjun Atwal,2
286,T284,T284,Rafa Cabrera Bello,2
287,T284,T284,Paul Casey,2
288,T284,T284,Donald Constable,2
289,T284,T284,Franklin Corpening,2
290,T284,T284,Fred Couples,2
291,T284,T284,Jamie Donaldson,2
292,T284,T284,David Duval,2
293,T284,T284,Marcus Fraser,2
294,T284,T284,David Frost,2
295,T284,T284,Jorge Garcia,2
296,T284,T284,Jason Gore,2
297,T284,T284,Todd Hamilton,2
298,T284,T284,Scott Harrington,2
299,T284,T284,Mike Hendry,2
300,T284,T284,Steven Ihm,2
301,T284,T284,Yuta Ikeda,2
302,T284,T284,Thongchai Jaidee,2
303,T284,T284,Lee Janzen,2
304,T284,T284,Andrew Johnson,2
305,T284,T284,Steve Jones,2
306,T284,T284,Si Woo Kim,2
307,T284,T284,Kevin Kisner,2
308,T284,T284,Paul Lawrie,2
309,T284,T284,Tom Lehman,2
310,T284,T284,Frank Lickliter II,2
311,T284,T284,Matteo Manassero,2
312,T284,T284,Scott McCarron,2
313,T284,T284,Chris Naegel,2
314,T284,T284,Garrett Osborn,2
315,T284,T284,Jesper Parnevik,2
316,T284,T284,David Peoples,2
317,T284,T284,Brett Rumford,2
318,T284,T284,Nate Smith,2
319,T284,T284,Justin Thomas,2
320,T284,T284,Guan Tian Liang,2
321,T284,T284,Marc Turnesa,2
322,T284,T284,Jhonattan Vegas,2
323,T284,T284,Tom Watson,2
324,T284,T284,Thaworn Wiratchant,2
325,T284,T284,Jeremiah Wooding,2
