,Consecutive_Cuts_RANK THIS WEEK,Consecutive_Cuts_RANK LAST WEEK,Consecutive_Cuts_PLAYER NAME,Consecutive_Cuts_TOTAL,Consecutive_Cuts_START TOURNAMENT ID
146,T94,T94,Ian Poulter,2,2013380
147,T94,T94,Patrick Reed,2,2013380
148,T94,T94,Chris Riley,2,2013300
149,T94,T94,Alexandre Rocha,2,2013100
150,T94,T94,John Schroeder,2,1995300
151,T94,T94,"Wes Short, Jr.",2,2013300
152,T94,T94,Lee Slattery,2,2012320
153,T94,T94,Bob Smith,2,1985280
154,T94,T94,Scott Stallings,2,2013380
155,T94,T94,Brendan Steele,2,2013380
156,T94,T94,Robert Streb,2,2013330
157,T94,T94,Hideto Tanihara,2,2009020
158,T94,T94,Josh Teater,2,2013370
159,T94,T94,Michael Thompson,2,2013380
160,T94,T94,Cameron Tringale,2,2013370
161,T94,T94,Marc Turnesa,2,2013300
162,T94,T94,Brett Wetterich,2,2012250
163,T94,T94,Dean Wilson,2,2013020
