,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
242,T212,T212,Chris Williams,3
243,T212,T212,Dean Wilson,3
244,T245,T245,Brad Adamonis,2
245,T245,T245,Kiradech Aphibarnrat,2
246,T245,T245,Bart Bryant,2
247,T245,T245,Paul Casey,2
248,T245,T245,Gary Christian,2
249,T245,T245,George Coetzee,2
250,T245,T245,Donald Constable,2
251,T245,T245,Fred Couples,2
252,T245,T245,Ben Curtis,2
253,T245,T245,Zack Fischer,2
254,T245,T245,Marcus Fraser,2
255,T245,T245,Robert Gamez,2
256,T245,T245,Jason Gore,2
257,T245,T245,Paul Haley II,2
258,T245,T245,Todd Hamilton,2
259,T245,T245,Trevor Immelman,2
260,T245,T245,Scott Jamieson,2
261,T245,T245,Lee Janzen,2
262,T245,T245,Steve Jones,2
263,T245,T245,Kent Jones,2
264,T245,T245,Skip Kendall,2
265,T245,T245,Si Woo Kim,2
266,T245,T245,Michael Kim,2
267,T245,T245,Kelly Kraft,2
268,T245,T245,Hank Kuehne,2
269,T245,T245,Neal Lancaster,2
270,T245,T245,Bernhard Langer,2
271,T245,T245,Paul Lawrie,2
272,T245,T245,Tom Lehman,2
273,T245,T245,Peter Lonard,2
274,T245,T245,Matteo Manassero,2
275,T245,T245,Francesco Molinari,2
276,T245,T245,Alex Noren,2
277,T245,T245,Jesper Parnevik,2
278,T245,T245,Kenny Perry,2
279,T245,T245,Justin Peters,2
280,T245,T245,Chris Riley,2
281,T245,T245,Roger Sloan,2
282,T245,T245,Hideto Tanihara,2
283,T245,T245,Justin Thomas,2
284,T245,T245,Marc Turnesa,2
285,T245,T245,Peter Uihlein,2
286,T245,T245,Jhonattan Vegas,2
287,T245,T245,Scott Verplank,2
288,T245,T245,Tom Watson,2
289,T245,T245,Steve Wheatcroft,2
290,T245,T245,Thaworn Wiratchant,2
291,T245,T245,Chris Wood,2
292,T245,T245,Jeremiah Wooding,2
