,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
285,285,285,Marc Cayeux,1,7.4
286,285,285,Ben Curtis,8,7.4
287,285,285,Matt Davidson,6,7.4
288,285,285,Nick Dougherty,3,7.4
289,285,285,Richard Green,6,7.4
290,285,285,Mike Heinen,1,7.4
291,285,285,Mark Hensby,11,7.4
292,285,285,P.H. Horgan III,1,7.4
293,285,285,Hank Kuehne,12,7.4
294,285,285,Dick Mast,1,7.4
295,285,285,Mark O'Meara,11,7.4
296,285,285,Hal Sutton,2,7.4
297,285,285,Hideto Tanihara,6,7.4
298,299,299,Rich Barcelo,1,7.3
299,299,299,Bob Burns,5,7.3
300,299,299,Robin Freeman,2,7.3
301,299,299,Charley Hoffman,1,7.3
302,299,299,Michael Long,10,7.3
303,299,299,Len Mattiace,10,7.3
304,299,299,Paul Sheehan,1,7.3
305,306,306,Miguel Angel Jiménez,3,7.2
306,306,306,Steve Pate,1,7.2
307,306,306,Gene Sauers,2,7.2
308,306,306,Andre Stolz,3,7.2
309,310,310,Notah Begay III,4,7.1
310,310,310,Jason Hartwick,1,7.1
311,310,310,Tripp Isenhour,2,7.1
312,310,310,Tom Kite,4,7.1
313,310,310,Simon Yates,1,7.1
314,315,315,Stephen Dodd,2,7.0
315,315,315,Kevin Johnson,1,7.0
316,317,317,Jim Carter,6,6.9
317,317,317,Rick Heath,1,6.9
318,317,317,Mike Hulbert,1,6.9
319,317,317,Brian Watts,1,6.9
320,317,317,Don Yrene,1,6.9
321,322,322,Eric Axley,1,6.8
322,322,322,Trevor Dodds,1,6.8
323,322,322,Kazuhiko Hosokawa,1,6.8
324,322,322,Thomas Levet,6,6.8
325,322,322,David Lundstrom,1,6.8
326,322,322,Greg Meyer,1,6.8
327,322,322,Dave Rummells,1,6.8
328,322,322,Bob Sowards,2,6.8
329,330,330,Akio Sadakata,1,6.7
330,331,331,Camilo Benedetti,1,6.6
331,331,331,Stephen Gallacher,1,6.6
332,331,331,Doug Tewell,1,6.6
333,331,331,Euan Walters,2,6.6
334,335,335,Ryan Dillon,1,6.5
335,336,336,Thongchai Jaidee,2,6.4
336,337,337,Michael Campbell,2,6.3
337,337,337,David Duval,2,6.3
338,339,339,John Ray Leary,1,6.0
339,340,340,Ahmad Bateman,1,5.9
340,340,340,Ryan Brehm,1,5.9
341,340,340,Jyoti Randhawa,2,5.9
342,340,340,Mike Small,1,5.9
343,344,344,Gary Hallberg,1,5.8
344,345,345,S.K. Ho,1,5.7
345,346,346,Will Dodson,1,5.2
346,347,347,Paul Holtby,1,4.7
347,348,348,Neil Cheetham,1,4.1
348,349,349,Brian Nosler,1,4.0
349,350,350,Warren Abery,1,3.9
350,351,351,David Podas,1,3.2
