,Accuracy_Rating_RANK THIS WEEK,Accuracy_Rating_RANK LAST WEEK,Accuracy_Rating_PLAYER NAME,Accuracy_Rating_EVENTS,Accuracy_Rating_RATING
89,T86,T86,Bob Estes,20,7.1
90,T86,T86,Nick Faldo,2,7.1
91,T86,T86,Bill Glasson,6,7.1
92,T86,T86,Michael Harris,2,7.1
93,T86,T86,Bradley Hughes,6,7.1
94,T86,T86,Richard Johnson,9,7.1
95,T86,T86,Graeme McDowell,8,7.1
96,T86,T86,Joey Snyder III,19,7.1
97,T86,T86,Kirk Triplett,8,7.1
98,T86,T86,Bo Van Pelt,21,7.1
99,T86,T86,Jay Williamson,11,7.1
100,T101,T101,Billy Andrade,16,7.0
101,T101,T101,Woody Austin,20,7.0
102,T101,T101,Briny Baird,18,7.0
103,T101,T101,Guy Boros,3,7.0
104,T101,T101,Danny Briggs,8,7.0
105,T101,T101,Paul Claxton,10,7.0
106,T101,T101,Niclas Fasth,2,7.0
107,T101,T101,Nick Gilliam,1,7.0
108,T101,T101,Jason Gore,5,7.0
109,T101,T101,Dudley Hart,17,7.0
110,T101,T101,J.J. Henry,19,7.0
111,T101,T101,Zach Johnson,19,7.0
112,T101,T101,Franklin Langham,13,7.0
113,T101,T101,Brad Lardon,2,7.0
114,T101,T101,J.L. Lewis,17,7.0
115,T101,T101,Peter Lonard,15,7.0
116,T101,T101,Geoff Ogilvy,19,7.0
117,T101,T101,Carl Paulson,6,7.0
118,T101,T101,Ian Poulter,6,7.0
119,T101,T101,Hidemichi Tanaka,19,7.0
120,T101,T101,Roland Thatcher,12,7.0
121,T101,T101,Bob Tway,15,7.0
122,T101,T101,Duffy Waldorf,14,7.0
123,T101,T101,Brian Watts,1,7.0
124,T101,T101,Mike Weir,9,7.0
125,T126,T126,Eric Axley,1,6.9
126,T126,T126,Brian Bateman,17,6.9
127,T126,T126,Jaxon Brigman,2,6.9
128,T126,T126,Stewart Cink,18,6.9
129,T126,T126,Robert Damron,16,6.9
130,T126,T126,Chris DiMarco,14,6.9
131,T126,T126,Kenneth Ferrie,2,6.9
132,T126,T126,Jay Haas,10,6.9
133,T126,T126,Todd Hamilton,14,6.9
134,T126,T126,J.P. Hayes,9,6.9
135,T126,T126,Brendan Jones,14,6.9
136,T126,T126,Stephen Leaney,16,6.9
137,T126,T126,Hunter Mahan,19,6.9
138,T126,T126,Sean O'Hair,21,6.9
139,T126,T126,Greg Owen,17,6.9
140,T126,T126,Corey Pavin,13,6.9
141,T126,T126,Tim Petrovic,16,6.9
142,T126,T126,D.A. Points,14,6.9
143,T126,T126,Phillip Price,12,6.9
144,T126,T126,Vijay Singh,21,6.9
145,T126,T126,Vaughn Taylor,19,6.9
146,T126,T126,Garrett Willis,3,6.9
147,T126,T126,Dean Wilson,17,6.9
148,T126,T126,Mark Wilson,11,6.9
149,T126,T126,Tiger Woods,14,6.9
150,T151,T151,Stephen Ames,15,6.8
151,T151,T151,Michael Bradley,2,6.8
152,T151,T151,D.J. Brigman,10,6.8
153,T151,T151,K.J. Choi,12,6.8
154,T151,T151,Gavin Coles,13,6.8
155,T151,T151,Harrison Frazar,20,6.8
156,T151,T151,Brian Gay,18,6.8
157,T151,T151,Lucas Glover,16,6.8
158,T151,T151,Scott Gutschewski,14,6.8
159,T151,T151,Freddie Jacobson,12,6.8
160,T151,T151,Brandt Jobe,20,6.8
161,T151,T151,Tom Lehman,12,6.8
162,T151,T151,Davis Love III,13,6.8
163,T151,T151,Shaun Micheel,11,6.8
164,T151,T151,Kevin Na,15,6.8
165,T151,T151,José María Olazábal,11,6.8
166,T151,T151,Rod Pampling,17,6.8
167,T151,T151,Craig Perks,6,6.8
168,T151,T151,Carl Pettersson,20,6.8
169,T151,T151,Tom Purtzer,1,6.8
170,T151,T151,John Rollins,18,6.8
171,T151,T151,John Senden,22,6.8
172,T151,T151,Chris Smith,14,6.8
173,T151,T151,Brett Wetterich,10,6.8
174,T151,T151,Y.E. Yang,1,6.8
175,T151,T151,Don Yrene,1,6.8
176,T177,T177,Stuart Appleby,15,6.7
177,T177,T177,Mark Brooks,10,6.7
178,T177,T177,John Cook,9,6.7
179,T177,T177,Steve Flesch,11,6.7
180,T177,T177,Padraig Harrington,10,6.7
181,T177,T177,Rick Heath,1,6.7
182,T177,T177,Kent Jones,17,6.7
183,T177,T177,Matt Kuchar,9,6.7
184,T177,T177,Frank Lickliter II,17,6.7
185,T177,T177,Steve Lowery,17,6.7
186,T177,T177,Greg Meyer,1,6.7
187,T177,T177,Ryan Palmer,16,6.7
188,T177,T177,Ted Purdy,25,6.7
189,T177,T177,Rory Sabbatini,13,6.7
190,T177,T177,Scott Simpson,3,6.7
191,T177,T177,Mario Tiziani,11,6.7
192,T177,T177,Nick Watney,14,6.7
193,T194,T194,Arjun Atwal,16,6.6
194,T194,T194,Bob Burns,5,6.6
195,T194,T194,Jonathan Byrd,21,6.6
196,T194,T194,Ben Curtis,8,6.6
197,T194,T194,Trevor Dodds,1,6.6
198,T194,T194,Carlos Franco,14,6.6
199,T194,T194,Brent Geiberger,10,6.6
200,T194,T194,Tom Gillis,12,6.6
201,T194,T194,Retief Goosen,11,6.6
202,T194,T194,Mathias Grönberg,11,6.6
203,T194,T194,Bob Heintz,9,6.6
204,T194,T194,Tim Herron,19,6.6
205,T194,T194,Steve Jones,6,6.6
206,T194,T194,Bernhard Langer,10,6.6
207,T194,T194,Spencer Levin,3,6.6
208,T194,T194,Andrew Magee,13,6.6
209,T194,T194,Larry Mize,8,6.6
210,T194,T194,Joe Ogilvie,17,6.6
211,T194,T194,Craig Parry,8,6.6
212,T194,T194,Tom Pernice Jr.,21,6.6
213,T194,T194,Dave Rummells,1,6.6
214,T194,T194,Gene Sauers,2,6.6
215,T194,T194,Tom Scherrer,2,6.6
216,T194,T194,Patrick Sheehan,20,6.6
217,T194,T194,Kevin Sutherland,18,6.6
218,T219,T219,Chris Anderson,7,6.5
219,T219,T219,Paul Azinger,10,6.5
220,T219,T219,José Coceres,7,6.5
221,T219,T219,Ben Crane,16,6.5
222,T219,T219,Steve Elkington,13,6.5
223,T219,T219,Charles Howell III,17,6.5
224,T219,T219,Ryuji Imada,14,6.5
225,T219,T219,Kevin Johnson,1,6.5
226,T219,T219,Neal Lancaster,18,6.5
227,T219,T219,John Maginnes,1,6.5
228,T219,T219,Mark O'Meara,11,6.5
229,T219,T219,Michael Putnam,3,6.5
230,T219,T219,Paul Sheehan,1,6.5
231,T219,T219,Doug Tewell,1,6.5
232,T219,T219,Lee Westwood,9,6.5
233,T234,T234,Michael Allen,14,6.4
234,T234,T234,Thomas Bjørn,1,6.4
235,T234,T234,Ángel Cabrera,5,6.4
236,T234,T234,Michael Campbell,2,6.4
237,T234,T234,Jim Carter,6,6.4
238,T234,T234,Jay Delsing,7,6.4
239,T234,T234,Brad Faxon,12,6.4
240,T234,T234,Dan Forsman,9,6.4
241,T234,T234,Hunter Haas,13,6.4
242,T234,T234,Bill Haas,4,6.4
243,T234,T234,Mike Hulbert,1,6.4
244,T234,T234,Miguel Angel Jiménez,3,6.4
245,T234,T234,Skip Kendall,8,6.4
246,T234,T234,Tom Kite,4,6.4
247,T234,T234,Phil Mickelson,14,6.4
248,T234,T234,Pat Perez,16,6.4
249,T234,T234,Brett Quigley,17,6.4
250,T234,T234,Tag Ridings,16,6.4
251,T234,T234,Akio Sadakata,1,6.4
252,T234,T234,Kevin Stadler,14,6.4
253,T254,T254,Steve Allan,17,6.3
254,T254,T254,Paul Casey,3,6.3
255,T254,T254,Todd Fischer,16,6.3
256,T254,T254,Paul Gow,12,6.3
257,T254,T254,Mike Heinen,1,6.3
258,T254,T254,Mark Hensby,11,6.3
259,T254,T254,S.K. Ho,1,6.3
260,T254,T254,David Howell,5,6.3
261,T254,T254,Peter Jacobsen,4,6.3
262,T254,T254,Lee Janzen,10,6.3
263,T254,T254,Thomas Levet,6,6.3
264,T254,T254,Will MacKenzie,12,6.3
265,T254,T254,Scott McCarron,14,6.3
266,T254,T254,James McLean,1,6.3
267,T254,T254,Sean Murphy,1,6.3
268,T254,T254,Brenden Pappas,10,6.3
269,T254,T254,Scott Piercy,3,6.3
270,T254,T254,Ben Portie,1,6.3
271,T254,T254,Dicky Pride,2,6.3
272,T254,T254,Chris Riley,7,6.3
273,T254,T254,"Wes Short, Jr.",7,6.3
274,T254,T254,Charlie Wi,11,6.3
275,T276,T276,Notah Begay III,4,6.2
276,T276,T276,Glen Day,13,6.2
277,T276,T276,Matt Gogel,11,6.2
278,T276,T276,Ian Leggatt,3,6.2
279,T276,T276,John Morgan,2,6.2
280,T276,T276,Toru Taniguchi,2,6.2
281,T276,T276,Hideto Tanihara,6,6.2
282,T283,T283,Danny Ellis,4,6.1
283,T283,T283,Richard Green,6,6.1
284,T283,T283,Michael Long,10,6.1
285,T283,T283,Charl Schwartzel,1,6.1
286,T283,T283,Tjaart van der Walt,9,6.1
287,T288,T288,Aaron Baddeley,16,6.0
288,T288,T288,Daniel Chopra,19,6.0
289,T288,T288,John Daly,12,6.0
290,T288,T288,Nick Dougherty,3,6.0
291,T288,T288,Brad Fabel,1,6.0
292,T288,T288,Hank Kuehne,12,6.0
293,T288,T288,Jim McGovern,1,6.0
294,T288,T288,Steve Stricker,10,6.0
295,T296,T296,Justin Bolli,10,5.9
296,T296,T296,Marc Cayeux,1,5.9
297,T296,T296,Matt Davidson,6,5.9
298,T296,T296,James Driscoll,11,5.9
299,T296,T296,P.H. Horgan III,1,5.9
300,T296,T296,Hal Sutton,2,5.9
301,T296,T296,Euan Walters,2,5.9
302,T303,T303,Camilo Benedetti,1,5.8
303,T303,T303,Tripp Isenhour,2,5.8
304,T303,T303,Jesper Parnevik,17,5.8
305,T303,T303,Marcel Siem,1,5.8
306,T303,T303,Mike Springer,2,5.8
307,T303,T303,Craig Stadler,4,5.8
308,T303,T303,Jimmy Walker,4,5.8
309,T310,T310,Rich Barcelo,1,5.7
310,T310,T310,Erik Compton,1,5.7
311,T310,T310,Stephen Dodd,2,5.7
312,T310,T310,Thongchai Jaidee,2,5.7
313,T310,T310,David Lundstrom,1,5.7
314,T310,T310,Ryan Moore,8,5.7
315,T310,T310,John Riegger,2,5.7
316,T317,T317,David Frost,2,5.6
317,T317,T317,Scott Hend,9,5.6
318,T317,T317,Rob Rashell,6,5.6
319,T320,T320,Steve Collins,1,5.5
320,T320,T320,Brian Henninger,1,5.5
321,T320,T320,Dennis Paulson,8,5.5
322,T320,T320,Mike Standly,1,5.5
323,324,324,Ahmad Bateman,1,5.4
324,T325,T325,Warren Abery,1,5.3
325,T325,T325,Ryan Dillon,1,5.3
326,T325,T325,Stephen Gallacher,1,5.3
327,T325,T325,Gary Hallberg,1,5.3
328,329,329,Ted Tryba,1,5.2
329,330,330,Andre Stolz,3,5.1
330,T331,T331,Jason Allred,8,5.0
331,T331,T331,John Elliott,6,5.0
332,T331,T331,Gavin Flint,1,5.0
333,T334,T334,David Duval,2,4.9
334,T334,T334,Jyoti Randhawa,2,4.9
335,T334,T334,Esteban Toledo,2,4.9
336,337,337,Len Mattiace,10,4.8
337,T338,T338,Ryan Brehm,1,4.7
338,T338,T338,Bob Sowards,2,4.7
339,T340,T340,Will Dodson,1,4.6
340,T340,T340,Jason Hartwick,1,4.6
341,T340,T340,Steve Marino,1,4.6
342,343,343,Steven Bowditch,1,4.5
343,T344,T344,Stephen Gangluff,1,4.4
344,T344,T344,Kazuhiko Hosokawa,1,4.4
345,T344,T344,David Podas,1,4.4
346,347,347,Kelly Grunewald,1,4.2
347,348,348,Paul Holtby,1,3.9
348,T349,T349,Neil Cheetham,1,3.7
349,T349,T349,Brian Nosler,1,3.7
350,351,351,John Ray Leary,1,3.6
