,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
372,373,,Brendan Jones,48,0.51,24.6,-15.05,10.42,AUS
373,374,,Soomin Lee,52,0.51,26.5,-36.71,8.87,KOR
374,375,,Jaco Ahlers,51,0.51,25.98,-18.24,8.81,RSA
375,376,,Panuphol Pittayarat,49,0.51,24.87,-12.02,19.41,THA
376,377,,Ben Crane,52,0.51,26.39,-13.77,16.8,USA
377,378,,Oliver Fisher,52,0.51,26.32,-13.32,19.08,ENG
378,379,,Koumei Oda,52,0.51,26.29,-27.7,7.7,JPN
379,380,,Tano Goya,40,0.51,20.22,-10.11,17.43,ARG
380,381,,Spencer Levin,52,0.5,26.02,-25.42,13.97,USA
381,382,,Augusto Núñez,47,0.5,23.51,-11.02,13.59,ARG
382,383,,K.J. Choi,50,0.5,24.95,-31.46,7.76,KOR
383,384,,Nino Bertasio,52,0.5,25.86,-14.01,17.87,ITA
384,385,,Adam Blyth,40,0.5,19.89,-11.89,5.82,AUS
385,386,,Hur In-hoi,40,0.5,19.85,-5.65,14.8,KOR
386,387,,Greg Chalmers,52,0.49,25.7,-17.47,11.18,AUS
387,387,,Oscar Stark,43,0.49,21.25,-7.64,12.0,SWE
388,389,,Todd Sinnott,40,0.49,19.66,-8.74,21.81,AUS
389,390,,Raphael Jacquelin,52,0.49,25.5,-26.33,10.25,FRA
390,391,,Taylor Moore,40,0.49,19.49,-6.75,13.75,USA
391,392,,Justin Walters,52,0.48,25.13,-17.32,16.41,ENG
392,393,,Oliver Lindell,40,0.48,19.31,-8.48,12.82,FIN
393,394,,Jin-jae Byun,40,0.48,19.29,-5.67,14.28,KOR
394,395,,Marcus Armitage,47,0.48,22.65,-11.99,9.01,ENG
395,396,,Hiroyuki Fujita,52,0.48,24.95,-18.05,11.35,JPN
396,397,,Tom Lovelady,40,0.48,19.19,-0.6,19.79,USA
397,398,,Jose-Filipe Lima,48,0.48,23.02,-12.73,9.01,POR
398,399,,Duncan Stewart,52,0.48,24.92,-13.76,11.95,SCO
399,400,,John Senden,47,0.48,22.52,-39.81,,AUS
400,401,,Daniel Im,52,0.48,24.89,-13.95,20.17,USA
401,402,,Beau Hossler,40,0.48,19.07,-1.16,19.8,USA
402,403,,Ashley Chesters,44,0.48,20.91,-6.69,17.16,ENG
403,404,,José de Jesús Rodríguez,40,0.47,18.95,-2.49,18.99,MEX
404,405,,James Heath,40,0.47,18.93,-11.5,10.16,ENG
405,406,,Rafael Campos,47,0.47,22.22,-8.58,22.77,PUE
406,407,,Robby Shelton,40,0.47,18.81,-3.36,18.69,USA
407,408,,Bryce Molder,52,0.47,24.41,-32.74,8.36,USA
408,409,,Paul Lawrie,40,0.47,18.68,-14.21,15.43,SCO
409,410,,Sebastian Heisele,51,0.46,23.6,-6.43,17.66,GER
410,411,,Ockert Strydom,42,0.46,19.27,-12.1,11.47,RSA
411,412,,Brandon Harkins,40,0.46,18.31,-2.59,18.65,USA
412,413,,Tim Wilkinson,51,0.46,23.25,-15.17,13.49,NZL
413,414,,Christofer Blomstrand,42,0.45,19.05,-10.18,11.6,SWE
414,415,,Paul Howard,43,0.45,19.36,-4.66,16.32,ENG
415,416,,Chan Shih-chang,52,0.45,23.4,-20.07,,TPE
416,417,,Florian Fritsch,42,0.45,18.86,-12.25,10.69,GER
417,418,,Johannes Veerman,40,0.45,17.82,-11.8,5.93,USA
418,419,,Henrik Norlander,43,0.44,19.04,-18.61,7.89,SWE
419,420,,Mikael Lundberg,44,0.44,19.45,-7.3,17.58,SWE
420,421,,Gunn Charoenkul,40,0.44,17.63,-11.25,6.77,THA
421,422,,Gavin Moynihan,40,0.44,17.59,-2.1,17.26,IRL
422,423,,Marcus Kinhult,43,0.44,18.89,-5.51,14.96,SWE
423,424,,Birgir Hafthorsson,40,0.44,17.45,-2.57,15.9,ISL
424,425,,David Oh,48,0.43,20.83,-8.06,17.58,USA
425,426,,Yuki Inamori,51,0.43,22.13,-18.22,10.01,JPN
426,427,,Robin Sciot-Siegrist,40,0.43,17.32,-0.91,16.68,FRA
427,428,,Joel Dahmen,44,0.43,19.05,-9.68,13.26,USA
428,429,,Charlie Saxon,40,0.43,17.29,-10.75,2.55,USA
429,430,,Angelo Que,52,0.43,22.33,-15.94,16.71,PHI
430,431,,D.H. Lee,52,0.43,22.16,-12.83,22.99,KOR
431,432,,Jason Norris,40,0.43,17.03,-2.79,15.0,AUS
432,433,,Jacques Blaauw,52,0.42,21.96,-17.15,12.31,RSA
433,434,,J.J. Henry,52,0.42,21.94,-18.13,22.27,USA
434,435,,Riekus Nortje,40,0.42,16.88,-2.41,15.61,RSA
435,436,,Jared Harvey,44,0.42,18.46,-3.16,20.45,RSA
436,437,,P. Tangkamolpraser,52,0.42,21.74,-18.35,3.92,THA
437,438,,Tirawat Kaewsiribandt,44,0.42,18.34,-4.53,15.0,THA
438,439,,Nick Cullen,47,0.42,19.58,-13.04,9.59,AUS
439,440,,Ashley Hall,40,0.42,16.62,-11.03,,AUS
440,441,,Mito Pereira,45,0.41,18.49,-7.71,8.99,CHI
441,442,,Jun-won Park,47,0.41,19.31,-16.14,7.06,KOR
442,443,,Adilson da Silva,52,0.41,21.36,-17.7,13.2,BRA
443,444,,Felipe Aguilar,52,0.41,21.34,-18.12,7.98,CHI
444,444,,Byungmin Cho,48,0.41,19.7,-9.77,11.37,KOR
445,446,,Jason Gore,52,0.41,21.33,-22.91,18.14,USA
446,446,,Dan McCarthy,40,0.41,16.41,-13.56,4.2,USA
447,448,,Christiaan Bezuidenhout,52,0.41,21.29,-15.14,13.69,RSA
448,449,,Charlie Ford,47,0.41,19.2,-2.61,16.65,ENG
449,450,,Heung-Chol Joo,40,0.41,16.25,-11.98,4.15,KOR
450,451,,Axel Boasson,40,0.41,16.25,-0.35,16.6,ISL
451,452,,Martin Wiegele,40,0.41,16.23,-1.63,16.07,AUT
452,453,,Brett Coletta,40,0.41,16.21,-6.76,5.01,AUS
453,454,,Hyung-seok Seo,40,0.4,16.14,-1.32,15.46,KOR
454,455,,Lorenzo Gagli,45,0.4,18.01,-6.43,14.26,ITA
455,456,,Rhein Gibson,52,0.4,20.8,-21.88,5.33,AUS
456,457,,Simon Forsstrom,40,0.4,15.97,-9.45,9.24,SWE
457,458,,Shubhankar Sharma,40,0.4,15.87,-10.73,13.53,IND
458,459,,Matthew Griffin,52,0.4,20.6,-15.36,13.36,AUS
459,460,,Robert Karlsson,46,0.4,18.2,-16.37,7.33,SWE
460,461,,Scott Vincent,48,0.39,18.93,-12.92,7.27,ZIM
461,462,,Joel Girrbach,40,0.39,15.73,-3.25,14.04,SUI
462,463,,Danny Chia,49,0.39,19.22,-22.56,6.65,MAS
463,464,,Tom Hoge,52,0.39,20.34,-18.64,15.43,USA
464,465,,Bradley Neil,41,0.39,16.03,-0.57,16.18,SCO
465,465,,Joel Sjöholm,45,0.39,17.59,-3.48,16.19,SWE
466,467,,Dong Seop Maeng,40,0.39,15.62,-1.5,15.93,KOR
467,468,,Ryutaro Nagano,52,0.39,20.29,-21.67,5.85,JPN
468,468,,Jeff Winther,50,0.39,19.51,-16.42,13.95,DEN
469,470,,Suradit Yongcharoenchai,44,0.39,17.12,-8.61,9.66,THA
470,471,,Ryan Ruffels,40,0.38,15.36,-6.73,8.66,AUS
471,472,,Toru Taniguchi,43,0.38,16.48,-8.11,16.0,JPN
472,473,,Won Joon Lee,49,0.38,18.77,-15.33,7.57,AUS
473,474,,Matthew Millar,40,0.38,15.32,-13.2,11.64,AUS
474,475,,Ernie Els,52,0.38,19.9,-17.89,12.05,RSA
475,476,,Keith Horne,52,0.38,19.89,-18.21,13.25,RSA
476,477,,Lee Chang-woo,40,0.38,15.28,-9.97,4.62,KOR
477,478,,Brian Campbell,40,0.38,15.27,-11.15,7.83,USA
478,479,,Roger Sloan,43,0.38,16.38,-6.54,12.48,CAN
479,480,,Richard Lee,42,0.38,15.88,-6.24,13.47,CAN
480,481,,Julián Etulain,52,0.38,19.65,-13.09,11.49,ARG
481,482,,Jarryd Felton,40,0.38,15.08,-7.62,9.11,AUS
482,483,,Tag Ridings,48,0.37,17.95,-8.46,13.78,USA
483,484,,Casey Wittenberg,40,0.37,14.91,-5.12,14.0,USA
484,485,,Marco Iten,40,0.37,14.85,-1.43,16.29,SUI
485,486,,Tyler Duncan,49,0.37,18.15,-4.22,17.91,USA
486,487,,Mark Haastrup,45,0.37,16.65,-10.35,6.0,DEN
487,488,,Jonathan Byrd,52,0.37,19.15,-10.49,14.25,USA
488,489,,Lee McCoy,40,0.37,14.72,-7.14,9.97,USA
489,490,,Steve Wheatcroft,51,0.37,18.75,-15.35,8.02,USA
490,491,,Shunsuke Sonoda,51,0.37,18.69,-14.83,6.83,JPN
491,492,,Grégory Havret,52,0.37,19.05,-15.56,12.51,FRA
492,493,,Chris Baker,49,0.37,17.93,-9.72,13.29,USA
493,494,,Prom Meesawat,52,0.36,18.74,-23.42,6.11,THA
494,495,,Josh Teater,49,0.36,17.52,-7.47,11.53,USA
495,496,,Rashid Khan,40,0.36,14.28,-10.75,7.39,IND
496,496,,Andrew Loupe,52,0.36,18.56,-28.19,8.39,USA
497,498,,Ethan Tracy,40,0.36,14.26,-4.46,16.89,USA
498,499,,Shawn Stefani,52,0.35,18.37,-18.39,7.38,USA
499,500,,Jens Fahrbring,52,0.35,18.28,-11.7,16.92,SWE
500,501,,Sihwan Kim,40,0.35,14.04,-4.19,13.13,USA
501,502,,Hank Lebioda,40,0.35,14.02,-0.98,15.0,USA
502,503,,Eun Shin Park,40,0.35,14.01,-0.98,14.02,KOR
503,504,,Stuart Appleby,51,0.35,17.83,-8.84,10.62,AUS
504,505,,Magnus Carlsson,50,0.35,17.46,-17.44,10.65,SWE
505,506,,Christopher Mivis,48,0.35,16.75,-6.37,12.42,BEL
506,507,,Max Rottluff,40,0.35,13.92,-3.17,12.0,GER
507,508,,Ben Evans,52,0.35,18.03,-12.72,13.21,ENG
508,509,,Mathieu Fenasse,40,0.35,13.85,-4.88,10.94,FRA
509,510,,Mark Tullo,40,0.35,13.82,-3.09,10.94,CHI
510,511,,Masaru Takahashi,40,0.35,13.82,-5.27,12.8,JPN
511,512,,Mark Anderson,45,0.34,15.5,-9.47,9.06,USA
512,513,,Johnny Ruiz,40,0.34,13.76,-0.06,13.82,USA
513,514,,Freddie Jacobson,40,0.34,13.74,-25.92,,SWE
514,515,,Roberto Díaz,48,0.34,16.38,-6.93,15.89,MEX
515,516,,Jordan Niebrugge,40,0.34,13.49,-5.67,13.72,USA
516,517,,Jun-sub Park,40,0.34,13.47,-4.02,8.46,KOR
517,518,,Daniel Pearce,40,0.34,13.46,-6.98,12.01,NZL
518,519,,Kenichi Kuboya,47,0.34,15.78,-2.12,17.54,JPN
519,520,,Daan Huizing,47,0.33,15.74,-10.07,10.65,NED
520,521,,Brett Stegmaier,52,0.33,17.4,-23.19,6.94,USA
521,522,,Hyung-Sung Kim,52,0.33,17.33,-23.98,3.99,KOR
522,523,,Cho Min-jun,52,0.33,17.3,-13.27,7.32,KOR
523,524,,Alex Prugh,52,0.33,17.16,-8.51,13.93,USA
524,525,,Hung Chien-yao,44,0.33,14.51,-8.0,8.84,TPE
525,526,,Kelvin Day,40,0.33,13.18,-3.96,9.25,ENG
526,527,,Kristoffer Broberg,41,0.33,13.38,-38.31,6.64,SWE
527,528,,Max Orrin,52,0.33,16.94,-13.56,7.4,ENG
528,529,,Will MacKenzie,45,0.32,14.52,-10.45,7.64,USA
529,530,,Billy Kennerly,40,0.32,12.89,-0.58,12.37,USA
530,531,,Denny McCarthy,45,0.32,14.49,-5.57,10.91,USA
531,532,,Pontus Widegren,45,0.32,14.42,-4.52,11.68,SWE
532,533,,Danie van Tonder,47,0.32,14.99,-11.09,8.71,RSA
533,534,,Khalin Joshi,40,0.32,12.75,-5.22,10.5,IND
534,535,,Stuart Manley,43,0.32,13.68,-5.96,13.62,WAL
535,536,,Jens Dantorp,52,0.32,16.46,-13.28,6.06,SWE
536,537,,Per Langfors,40,0.32,12.65,-2.17,11.2,SWE
537,538,,Eduardo De La Riva,48,0.32,15.17,-18.01,8.11,ESP
538,539,,Gi-Whan Kim,43,0.32,13.56,-5.27,12.81,KOR
539,540,,Masahiro Kawamura,52,0.31,16.37,-20.39,4.26,JPN
540,540,,Benedict Parker,40,0.31,12.59,-4.06,12.8,ENG
541,542,,Thanyakorn Khrongpha,52,0.31,16.23,-24.37,4.67,THA
542,543,,JC Ritchie,47,0.31,14.66,-4.61,14.0,RSA
543,544,,Michael Johnson,40,0.31,12.43,-4.59,6.88,USA
544,545,,Craig Lee,47,0.31,14.5,-10.95,9.24,SCO
545,546,,Scott Henry,52,0.31,15.97,-13.1,6.8,SCO
546,547,,Wen-Tang Lin,40,0.3,12.17,-15.63,2.6,TPE
547,548,,Kunihiro Kamii,40,0.3,12.08,-1.16,11.32,JPN
548,549,,Lyle Rowe,50,0.3,15.06,-7.42,11.78,RSA
549,550,,Jonathan Hodge,40,0.3,12.03,-0.17,12.2,USA
550,551,,Espen Kofstad,40,0.3,12.02,-11.51,,NOR
551,552,,Alessandro Tadini,46,0.3,13.8,-4.89,10.82,ITA
552,553,,Corey Conners,50,0.3,14.94,-7.63,11.73,CAN
553,554,,Jean Hugo,46,0.3,13.73,-13.18,10.71,RSA
554,555,,Oliver Farr,46,0.3,13.71,-6.3,7.68,WAL
555,556,,Bronson Burgoon,40,0.3,11.84,-15.97,6.5,USA
556,557,,Doug McGuigan,51,0.3,15.06,-1.43,15.41,RSA
557,558,,Jordan Zunic,42,0.29,12.39,-7.47,7.34,AUS
558,559,,Lu Wei-chih,41,0.29,12.07,-11.24,,TPE
559,560,,Sebastian Soderberg,48,0.29,14.11,-14.45,8.7,SWE
560,561,,Ken Duke,48,0.29,14.11,-17.47,3.86,USA
561,562,,Toby Tree,48,0.29,14.1,-4.2,12.58,ENG
562,563,,Tomohiro Kondo,48,0.29,13.98,-20.73,3.0,JPN
563,564,,Jarand Ekeland Arnoy,42,0.29,12.18,-1.84,10.62,NOR
564,565,,David Howell,45,0.29,12.98,-29.72,1.72,ENG
565,566,,Jack Doherty,43,0.29,12.33,-3.44,10.4,SCO
566,567,,Ben Campbell,40,0.29,11.46,-3.14,11.5,NZL
567,568,,Victor Perez,40,0.29,11.46,-3.31,8.18,FRA
568,569,,Seung-taek Lee,40,0.29,11.45,-1.4,10.16,KOR
569,570,,Scott Fernandez,45,0.29,12.88,-3.02,10.62,ESP
570,571,,Mark Foster,44,0.29,12.56,-6.5,8.45,ENG
571,572,,Ryuji Masaoka,41,0.28,11.67,-4.93,4.97,JPN
572,573,,Tom Murray,49,0.28,13.91,-10.7,11.8,ENG
573,574,,Matt Ford,52,0.28,14.68,-8.89,10.8,ENG
574,575,,David McKenzie,40,0.28,11.29,-4.48,10.82,AUS
575,576,,Nicholas Thompson,41,0.28,11.49,-4.93,13.69,USA
576,577,,Jonathan Caldwell,40,0.28,11.19,-3.61,7.8,NIR
577,578,,Jake McLeod,40,0.28,11.17,-4.49,9.6,AUS
578,579,,S. Chikkarangappa,41,0.28,11.43,-12.41,1.62,IND
579,580,,Ho Sung Choi,48,0.28,13.38,-9.16,3.76,KOR
580,581,,Alex Kang,41,0.28,11.39,-7.06,4.9,USA
581,582,,Jack Maguire,41,0.28,11.38,-5.88,7.45,USA
582,583,,,40,0.28,11.1,-0.9,12.0,GER
583,584,,Jimmy Gunn,49,0.28,13.57,-6.65,13.48,SCO
584,585,,Scott Gutschewski,40,0.28,11.03,-1.31,11.82,USA
585,586,,Damien Jordan,40,0.28,11.0,-3.09,12.16,AUS
586,587,,Azuma Yano,41,0.27,11.25,-12.97,3.42,JPN
587,588,,Atomu Shigenaga,46,0.27,12.62,-12.05,4.4,JPN
588,589,,Willy Wilcox,43,0.27,11.74,-25.33,6.22,USA
589,590,,Dominic Foos,43,0.27,11.69,-10.21,7.36,GER
590,591,,Matthew Cort,40,0.27,10.82,-4.63,5.7,ENG
591,592,,Scott Harrington,48,0.27,12.98,-4.76,10.97,USA
592,593,,Ricardo Santos,43,0.27,11.62,-4.45,9.76,POR
593,594,,Taichi Teshima,47,0.27,12.68,-15.39,6.62,JPN
594,595,,Jake Higginbottom,40,0.27,10.72,-4.12,7.3,AUS
595,596,,Lukas Nemecz,40,0.27,10.67,-0.84,10.28,AUT
596,597,,Thomas Bjørn,40,0.27,10.66,-12.17,8.35,DEN
597,598,,Michael Hoey,52,0.26,13.77,-10.73,11.4,NIR
598,599,,Yoon Jung-ho,40,0.26,10.56,-4.69,4.09,KOR
599,600,,Seong-Yong Kim,40,0.26,10.49,-1.46,11.47,KOR
600,601,,Bill Lunde,40,0.26,10.45,-4.23,10.4,USA
601,602,,Adam Long,49,0.26,12.79,-5.54,11.83,USA
602,602,,John O'Toole,41,0.26,10.71,-4.81,7.24,USA
603,604,,Panawat Muenlek,40,0.26,10.44,-8.03,5.61,THA
604,605,,Ruan de Smidt,52,0.26,13.52,-9.95,4.98,RSA
605,606,,Nathan Kimsey,40,0.26,10.39,-1.9,11.08,ENG
606,607,,Matt Every,47,0.26,12.18,-12.4,10.86,USA
607,608,,Richard Green,47,0.26,12.17,-18.41,5.68,AUS
608,609,,Tae-woo KIM,40,0.26,10.33,-4.26,4.41,KOR
609,610,,Kurt Barnes,44,0.26,11.35,-7.55,3.68,AUS
610,611,,Jack Senior,48,0.26,12.34,-7.71,8.07,ENG
611,612,,Joachim B Hansen,52,0.26,13.35,-12.12,8.64,DEN
612,613,,Jyoti Randhawa,40,0.26,10.22,-7.93,1.22,IND
613,614,,Christopher Feldborg-Nielsen,40,0.25,10.17,-1.44,11.2,SWE
614,615,,Aron Price,40,0.25,10.15,-10.15,7.56,AUS
615,616,,Jeonghyeob Hyun,40,0.25,10.14,-1.05,9.9,KOR
616,616,,Jon Thomson,40,0.25,10.14,-2.15,7.24,ENG
617,618,,Steve Webster,40,0.25,10.11,-2.69,7.52,ENG
618,619,,Kyongjun Moon,52,0.25,13.14,-7.0,10.08,KOR
619,620,,Thomas Linard,47,0.25,11.84,-13.82,7.53,FRA
620,621,,NattawatSuvana Suvanajanak,40,0.25,10.07,-0.16,10.23,THA
621,622,,Mathiam Keyser,43,0.25,10.76,-4.08,7.26,RSA
622,623,,Finn Fleer,40,0.25,9.97,-0.03,10.0,GER
623,624,,Ben Leong,40,0.25,9.95,-3.33,10.64,MAS
624,625,,Yosuke Tsukada,52,0.25,12.87,-12.28,3.52,JPN
625,626,,Jared Wolfe,40,0.25,9.89,-0.65,10.54,USA
626,627,,Lionel Weber,48,0.25,11.8,-7.04,4.24,FRA
627,627,,Y.E. Yang,43,0.25,10.57,-15.29,6.78,KOR
628,629,,Rico Hoey,40,0.25,9.8,,9.8,USA
629,630,,Scott Langley,52,0.24,12.72,-11.51,7.45,USA
630,631,,Aksel Olsen,40,0.24,9.76,-2.79,7.47,NOR
631,631,,Martin Ovesen,47,0.24,11.47,-3.92,6.72,DEN
632,633,,Daniel Brooks,52,0.24,12.64,-14.17,8.63,ENG
633,634,,Eric Axley,52,0.24,12.63,-5.67,8.74,USA
634,635,,Antoine Rozner,40,0.24,9.7,-0.04,9.74,FRA
635,636,,Mukesh Kumar,40,0.24,9.68,-4.91,,IND
636,637,,Pedro Figueiredo,40,0.24,9.68,-1.6,11.28,POR
637,638,,Adri Arnaus,40,0.24,9.67,-0.47,10.14,ESP
638,639,,David Borda,40,0.24,9.66,-2.49,7.14,ESP
639,640,,Justin Harding,50,0.24,12.06,-7.9,4.13,RSA
640,641,,Peter Malnati,52,0.24,12.5,-25.08,9.14,USA
641,642,,Shunya Takeyasu,40,0.24,9.61,-9.14,2.24,JPN
642,643,,Jae-Min Hwang,40,0.24,9.61,-1.48,7.11,KOR
643,643,,Deyen Lawson,40,0.24,9.61,-3.14,8.4,AUS
644,645,,Hennie Otto,40,0.24,9.61,-4.47,9.59,RSA
645,646,,Doyeob Mun,40,0.24,9.57,-3.58,4.77,KOR
646,647,,Justin Hicks,40,0.24,9.56,-5.84,8.17,USA
647,648,,Brad Fritsch,41,0.24,9.79,-14.35,3.48,CAN
648,649,,Brett Munson,47,0.24,11.19,-8.8,10.32,USA
649,650,,Damien Perrier,52,0.24,12.36,-13.3,,FRA
650,651,,John Peterson,40,0.24,9.51,-6.93,9.03,USA
651,652,,Lucas Herbert,40,0.24,9.46,-3.98,5.82,AUS
652,653,,Rikuya Hoshino,40,0.24,9.44,-2.23,10.48,JPN
653,654,,Hiroshi Iwata,52,0.24,12.24,-27.45,3.65,JPN
654,655,,Yanwei Liu,46,0.23,10.8,-2.94,10.55,CHN
655,656,,Ippei Koike,51,0.23,11.96,-13.53,,JPN
656,657,,José Toledo,40,0.23,9.28,-1.92,9.6,GUA
657,658,,Chanachok Dejpiratan,40,0.23,9.27,-0.91,8.95,THA
658,658,,Oscar Fraustro,40,0.23,9.27,-3.91,7.22,MEX
659,660,,Mark Hubbard,52,0.23,12.02,-12.85,6.52,USA
660,661,,David Bransdon,43,0.23,9.91,-7.74,8.77,AUS
661,662,,Daniel Jennevret,40,0.23,9.2,-1.57,9.2,SWE
662,663,,Luke Guthrie,50,0.23,11.48,-10.97,8.72,USA
663,664,,Matt Harmon,43,0.23,9.87,-1.03,9.99,USA
664,664,,Steve Marino,40,0.23,9.17,-17.18,,USA
665,666,,Adam Svensson,49,0.23,11.22,-6.73,8.78,CAN
666,667,,Alex Haindl,42,0.23,9.6,-2.06,8.84,RSA
667,668,,Louis de Jager,49,0.23,11.19,-6.59,6.2,RSA
668,669,,Netipong Sritonginn,42,0.23,9.57,-10.36,5.69,THA
669,670,,Anton Karlsson,40,0.23,9.1,-7.01,3.07,SWE
670,671,,Jinichiro Kozuma,40,0.23,9.06,-3.32,5.78,JPN
671,672,,Sutijet Kooratanapis,45,0.23,10.16,-11.03,2.4,THA
672,673,,Shintaro Kobayashi,47,0.23,10.6,-11.21,,JPN
673,673,,Nick Marsh,40,0.23,9.02,-0.81,8.4,ENG
674,675,,Hong-taek Kim,40,0.23,9.0,,9.0,KOR
675,676,,Daisuke Maruyama,40,0.22,8.97,-3.3,5.52,JPN
676,677,,Nicolás Geyger,40,0.22,8.96,-4.04,5.89,CHI
677,677,,Darius Van Driel,49,0.22,10.97,-12.82,1.29,NED
678,679,,Keenan Davidse,40,0.22,8.95,-1.27,9.01,RSA
679,679,,Niklas Lemke,40,0.22,8.94,-0.98,8.68,SWE
680,681,,Alvaro Velasco,40,0.22,8.92,-4.96,2.4,ESP
681,682,,Carlos Ortiz,52,0.22,11.58,-10.78,7.93,MEX
682,683,,Mikumu Horikawa,45,0.22,10.01,-5.41,8.32,JPN
683,684,,William Kropp,40,0.22,8.89,-0.55,8.17,USA
684,685,,Ugo Coussaud,40,0.22,8.88,-0.42,9.3,
685,686,,Kent Bulle,48,0.22,10.57,-10.82,4.43,USA
686,687,,Supakorn Utaipat,42,0.22,9.24,-1.95,6.0,THA
687,688,,Casey O'Toole,43,0.22,9.4,-11.4,5.28,USA
688,689,,Ross Kellett,42,0.22,9.17,-3.68,5.52,SCO
689,690,,Ake Nilsson,47,0.22,10.23,-1.42,9.2,SWE
690,691,,James Driscoll,40,0.22,8.7,-7.29,2.5,USA
691,692,,Sebastian Cappelen,41,0.22,8.91,-6.92,3.43,DEN
692,693,,Morten Orum Madsen,52,0.22,11.3,-6.06,11.36,DEN
693,694,,Andrea Pavan,44,0.22,9.54,-4.84,6.0,ITA
694,695,,Jake Roos,40,0.22,8.66,-4.34,6.87,RSA
695,696,,Takashi Iwamoto,40,0.22,8.64,-6.3,1.2,JPN
696,697,,Hendrik Du Plessis,40,0.22,8.62,-4.94,3.65,RSA
697,698,,Rahil Gangjee,41,0.21,8.8,-9.4,3.4,IND
698,698,,Inn Choon Hwang,40,0.21,8.59,-3.49,5.53,KOR
699,700,,Anders Albertson,48,0.21,10.29,-3.71,7.77,USA
700,701,,Victor Osterby,40,0.21,8.54,-1.44,7.8,DEN
701,702,,Chiragh Kumar,44,0.21,9.38,-12.73,5.64,IND
702,703,,Davis Love III,40,0.21,8.53,-19.56,5.87,USA
703,704,,Francesco Laporta,50,0.21,10.65,-3.95,9.78,ITA
704,705,,Samuel Del Val,52,0.21,11.07,-5.43,4.29,ESP
705,706,,Kalle Samooja,40,0.21,8.51,-2.51,6.12,FIN
706,706,,Woo-Hyun Kim,40,0.21,8.51,-0.49,9.0,
707,708,,Michio Matsumura,48,0.21,10.19,-16.1,6.06,JPN
708,709,,Jurrian Van der Vaart,41,0.21,8.69,-7.0,3.55,NED
709,710,,Laurie Canter,40,0.21,8.47,-2.91,9.24,ENG
710,711,,Justin Hueber,47,0.21,9.94,-4.31,8.59,USA
711,712,,John Chin,40,0.21,8.44,-1.4,8.35,USA
712,712,,JJ Senekal,43,0.21,9.08,-0.84,8.69,RSA
713,714,,David Skinns,40,0.21,8.43,-2.02,7.88,ENG
714,715,,Kodai Ichihara,49,0.21,10.3,-12.95,,JPN
715,716,,Zack Sucher,40,0.21,8.4,-8.1,,USA
716,717,,Huilin Zhang,40,0.21,8.37,-7.81,,CHN
717,718,,Neil Schietekat,51,0.21,10.64,-4.9,6.76,RSA
718,719,,Miguel Angel Jiménez,40,0.21,8.32,-21.85,1.46,ESP
719,719,,Matthias Schwab,40,0.21,8.32,-0.03,8.35,AUT
720,721,,Chapchai Nirat,52,0.21,10.74,-12.01,1.78,THA
721,722,,Stanislav Matus,40,0.21,8.23,-3.22,6.0,CZE
722,723,,Tyler McCumber,40,0.21,8.22,-5.52,1.2,USA
723,724,,James Marchesani,40,0.2,8.19,-0.5,8.69,AUS
724,725,,Travis Smyth,40,0.2,8.19,-1.96,6.0,AUS
725,726,,Kazuhiro Yamashita,47,0.2,9.61,-9.5,1.2,JPN
726,727,,Vaughn Groenewald,51,0.2,10.42,-13.11,6.53,RSA
727,728,,Ben Stow,40,0.2,8.17,-8.52,,ENG
728,729,,Jamie Arnold,40,0.2,8.15,-0.84,7.55,AUS
729,730,,Hunter Mahan,52,0.2,10.57,-19.25,8.77,USA
730,731,,Seth Reeves,40,0.2,8.13,-1.31,7.81,USA
731,732,,Chase Wright,40,0.2,8.1,-1.55,8.1,USA
732,733,,John Catlin,48,0.2,9.68,-5.05,4.6,USA
733,734,,I J Jang,51,0.2,10.26,-16.38,6.05,KOR
734,735,,Paul Barjon,40,0.2,8.01,-3.73,3.79,FRA
735,736,,James Adams,40,0.2,8.0,,8.0,ENG
736,736,,Minkyu Kim,40,0.2,8.0,,8.0,KOR
737,738,,Wes Roach,52,0.2,10.36,-10.2,5.96,USA
738,739,,James Maw,40,0.2,7.97,-2.83,4.56,ENG
739,740,,Pelle Edberg,45,0.2,8.95,-22.33,3.01,SWE
740,741,,Braden Thornberry,40,0.2,7.94,-0.27,8.21,USA
741,742,,Daniel Lokke,46,0.2,9.12,-4.45,5.33,DEN
742,743,,Max McCardle,43,0.2,8.49,-6.89,2.56,AUS
743,744,,Chris Swanepoel,51,0.2,10.06,-8.35,8.81,RSA
744,745,,Federico MacCario,40,0.2,7.88,-4.73,1.38,ITA
745,746,,Brett Drewitt,49,0.2,9.63,-5.33,5.36,AUS
746,747,,Alexandre Daydou,40,0.2,7.85,-1.67,6.62,FRA
747,748,,Tom Whitney,40,0.2,7.83,-2.68,4.36,USA
748,749,,Miguel Angel Carballo,52,0.2,10.17,-11.94,,ARG
