,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
103,96,,Harris English,8,8.1
104,96,,Robert Garrigus,4,8.1
105,96,,Branden Grace,7,8.1
106,96,,J.B. Holmes,6,8.1
107,96,,John Huh,11,8.1
108,96,,Billy Hurley III,11,8.1
109,96,,Matt Jones,7,8.1
110,96,,Sung Kang,10,8.1
111,96,,Martin Kaymer,5,8.1
112,96,,Michael Kim,10,8.1
113,96,,Andrew Loupe,2,8.1
114,96,,Graeme McDowell,10,8.1
115,96,,William McGirt,8,8.1
116,96,,Sebastián Muñoz,4,8.1
117,96,,Grayson Murray,8,8.1
118,96,,Seung-Yul Noh,9,8.1
119,96,,Greg Owen,3,8.1
120,96,,Ryan Palmer,6,8.1
121,96,,Jonathan Randolph,3,8.1
122,96,,Sam Saunders,5,8.1
123,96,,John Senden,2,8.1
124,96,,Brendan Steele,10,8.1
125,96,,Robert Streb,6,8.1
126,96,,Hideto Tanihara,3,8.1
127,96,,Jhonattan Vegas,7,8.1
128,96,,Camilo Villegas,4,8.1
129,96,,Bernd Wiesberger,3,8.1
130,131,,Ryan Blaum,9,8.0
131,131,,Jonas Blixt,6,8.0
132,131,,Chad Campbell,9,8.0
133,131,,Chad Collins,4,8.0
134,131,,Derek Fathauer,6,8.0
135,131,,Brian Gay,9,8.0
136,131,,Andres Gonzales,6,8.0
137,131,,Retief Goosen,2,8.0
138,131,,James Hahn,10,8.0
139,131,,Padraig Harrington,2,8.0
140,131,,Zach Johnson,9,8.0
141,131,,Chris Kirk,7,8.0
142,131,,Russell Knox,6,8.0
143,131,,Satoshi Kodaira,1,8.0
144,131,,Ben Martin,9,8.0
145,131,,Troy Merritt,7,8.0
146,131,,Ryan Moore,9,8.0
147,131,,Scott Piercy,7,8.0
148,131,,Michael Putnam,3,8.0
149,131,,Patrick Reed,9,8.0
150,131,,Nick Taylor,11,8.0
151,131,,Michael Thompson,5,8.0
152,131,,Harold Varner III,10,8.0
153,131,,Nick Watney,8,8.0
154,155,,Ryan Armour,3,7.9
155,155,,Dominic Bozzelli,7,7.9
156,155,,Scott Brown,7,7.9
157,155,,Brian Campbell,2,7.9
158,155,,Kevin Chappell,8,7.9
159,155,,K.J. Choi,4,7.9
160,155,,Brett Drewitt,3,7.9
161,155,,Martin Flores,2,7.9
162,155,,Tommy Gainey,1,7.9
163,155,,Fabián Gómez,7,7.9
164,155,,Cody Gribble,8,7.9
165,155,,Emiliano Grillo,9,7.9
166,155,,Tom Hoge,3,7.9
167,155,,Mackenzie Hughes,11,7.9
168,155,,Alex Noren,4,7.9
169,155,,Geoff Ogilvy,6,7.9
170,155,,Rod Pampling,9,7.9
171,155,,Patrick Rodgers,3,7.9
172,155,,J.J. Spaun,8,7.9
173,155,,Shawn Stefani,4,7.9
174,155,,Steve Stricker,4,7.9
175,155,,Chris Stroud,2,7.9
176,155,,Brian Stuard,9,7.9
177,155,,Vaughn Taylor,11,7.9
178,155,,Cameron Tringale,7,7.9
179,155,,Bubba Watson,4,7.9
180,181,,Tyler Aldridge,1,7.8
181,181,,Ryan Brehm,8,7.8
182,181,,Bob Estes,2,7.8
183,181,,Gonzalo Fernandez-Castaño,5,7.8
184,181,,Matthew Fitzpatrick,3,7.8
185,181,,Jim Furyk,3,7.8
186,181,,David Hearn,7,7.8
187,181,,Yuta Ikeda,4,7.8
188,181,,Kelly Kraft,3,7.8
189,181,,Anirban Lahiri,5,7.8
190,181,,Nicholas Lindheim,4,7.8
191,181,,Will MacKenzie,3,7.8
192,181,,Peter Malnati,6,7.8
193,181,,John Merrick,1,7.8
194,181,,Trey Mullinax,6,7.8
195,181,,Seamus Power,8,7.8
196,181,,Kyle Reifers,8,7.8
197,181,,Tag Ridings,4,7.8
198,181,,Robby Shelton,3,7.8
199,181,,Kevin Streelman,8,7.8
200,181,,Zack Sucher,2,7.8
201,181,,Daniel Summerhays,10,7.8
202,181,,Jeunghun Wang,2,7.8
203,204,,Eric Axley,1,7.7
204,204,,Michael Bradley,1,7.7
205,204,,Ángel Cabrera,3,7.7
206,204,,Miguel Angel Carballo,2,7.7
207,204,,Roberto Castro,4,7.7
208,204,,Ben Crane,9,7.7
209,204,,Jon Curran,3,7.7
210,204,,Ernie Els,3,7.7
211,204,,Julián Etulain,4,7.7
212,204,,J.J. Henry,9,7.7
213,204,,Beau Hossler,2,7.7
214,204,,Si Woo Kim,5,7.7
215,204,,Spencer Levin,5,7.7
216,204,,Bill Lunde,1,7.7
217,204,,George McNeill,1,7.7
218,204,,C.T. Pan,5,7.7
219,204,,Cameron Percy,3,7.7
220,204,,Tim Petrovic,1,7.7
221,204,,Dicky Pride,1,7.7
222,204,,Rory Sabbatini,2,7.7
223,204,,Miguel Tabuena,1,7.7
224,204,,David Toms,1,7.7
225,204,,Richy Werenski,3,7.7
226,204,,Charlie Wi,1,7.7
227,204,,Chris Wood,2,7.7
228,204,,Bobby Wyatt,1,7.7
229,230,,Steven Alker,4,7.6
230,230,,Jason Bohn,6,7.6
231,230,,Alex Cejka,7,7.6
232,230,,Greg Chalmers,7,7.6
233,230,,Matt Every,3,7.6
234,230,,Andrew Johnston,3,7.6
235,230,,Patton Kizzire,7,7.6
236,230,,Søren Kjeldsen,5,7.6
237,230,,Jason Kokrak,8,7.6
238,230,,Bryce Molder,5,7.6
239,230,,Carl Pettersson,3,7.6
240,230,,D.A. Points,4,7.6
241,230,,Ryan Ruffels,1,7.6
242,230,,Scott Stallings,5,7.6
243,230,,Tyrone Van Aswegen,8,7.6
244,230,,Boo Weekley,6,7.6
245,246,,Matt Atkins,1,7.5
246,246,,Ricky Barnes,7,7.5
247,246,,Sam Brazel,1,7.5
248,246,,Mark Hubbard,4,7.5
249,246,,Rick Lamb,1,7.5
250,246,,Davis Love III,2,7.5
251,246,,Justin Lower,1,7.5
252,246,,Hunter Mahan,3,7.5
253,246,,Brett Stegmaier,3,7.5
254,255,,Robert Allenby,1,7.4
255,255,,Charlie Danielson,1,7.4
256,255,,Tim Herron,1,7.4
257,255,,Ryo Ishikawa,3,7.4
258,255,,Curtis Luck,3,7.4
259,255,,John Rollins,1,7.4
260,255,,Sahith Theegala,1,7.4
261,255,,Lee Westwood,2,7.4
262,263,,Brad Fritsch,3,7.3
263,263,,Mike Hendry,1,7.3
264,263,,Justin Leonard,1,7.3
265,263,,Wesley McClain,1,7.3
266,263,,Lee McCoy,2,7.3
267,268,,Ken Duke,6,7.2
268,268,,Freddie Jacobson,1,7.2
269,270,,Marcus Fraser,1,7.1
270,271,,Charlie Beljan,1,7.0
271,271,,Steve Marino,2,7.0
272,271,,Jared Sawada,1,7.0
273,271,,Brendon Todd,1,7.0
274,275,,Jonathan Garrick,1,6.9
275,276,,David Lipsky,1,6.8
276,276,,Rob Oppenheim,1,6.8
277,278,,Scott Hend,1,6.7
278,278,,Alex Moon,1,6.7
279,278,,Thorbjørn Olesen,1,6.7
280,281,,Stuart Appleby,1,6.6
281,282,,Richard Sterne,1,6.3
282,282,,Brandon Stone,1,6.3
283,284,,Roberto Díaz,1,6.1
284,285,,Pablo Larrazabal,1,6.0
285,285,,Danny Willett,1,6.0
286,287,,Craig Barlow,1,5.9
287,288,,Matthew Griffin,2,5.6
288,289,,K.T. Kim,1,4.8
