,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
63,T63,T63,Will Cannon,1,7.9
64,T63,T63,D.J. Trahan,1,7.9
65,T66,T66,Beau Hossler,22,7.8
66,T66,T66,Jim Knous,1,7.8
67,T66,T66,Justin Rose,13,7.8
68,T66,T66,Xander Schauffele,15,7.8
69,T66,T66,Adam Scott,13,7.8
70,T66,T66,Braden Thornberry,2,7.8
71,T72,T72,Corey Conners,18,7.7
72,T72,T72,Padraig Harrington,4,7.7
73,T72,T72,Charles Howell III,19,7.7
74,T72,T72,Matt Wallace,1,7.7
75,T72,T72,Aaron Wise,16,7.7
76,T77,T77,Thorbjørn Olesen,2,7.6
77,T77,T77,Matt Parziale,1,7.6
78,T77,T77,Matthieu Pavon,1,7.6
79,T80,T80,Bronson Burgoon,11,7.5
80,T80,T80,Lanto Griffin,10,7.5
81,T80,T80,Rick Lamb,1,7.5
82,T80,T80,Curtis Luck,1,7.5
83,T80,T80,Hudson Swafford,10,7.5
84,T80,T80,Ethan Tracy,9,7.5
85,T86,T86,Ángel Cabrera,1,7.4
86,T86,T86,Branden Grace,11,7.4
87,T86,T86,Shane Lowry,11,7.4
88,T86,T86,Francesco Molinari,13,7.4
89,T86,T86,Sean O'Hair,11,7.4
90,T86,T86,J.T. Poston,12,7.4
91,T86,T86,Seamus Power,12,7.4
92,T86,T86,Patrick Rodgers,14,7.4
93,T86,T86,Jordan Spieth,15,7.4
94,T86,T86,Scott Stallings,15,7.4
95,T96,T96,Matt Every,8,7.3
96,T96,T96,Jamie Lovemark,17,7.3
97,T96,T96,Maverick McNealy,4,7.3
98,T96,T96,Tiger Woods,14,7.3
99,T100,T100,Martin Flores,13,7.2
100,T100,T100,Lucas Glover,10,7.2
101,T100,T100,Chesson Hadley,20,7.2
102,T100,T100,Stephan Jaeger,12,7.2
103,T100,T100,HaoTong Li,5,7.2
104,T100,T100,Hideki Matsuyama,13,7.2
105,T100,T100,Phil Mickelson,17,7.2
106,T107,T107,Charlie Beljan,1,7.1
107,T107,T107,Michael Lorenzo-Vera,1,7.1
108,T107,T107,Hunter Mahan,10,7.1
109,T107,T107,A.J. McInerney,2,7.1
110,T107,T107,Cooper Musselman,1,7.1
111,T107,T107,Henrik Norlander,1,7.1
112,T107,T107,Charl Schwartzel,8,7.1
113,T114,T114,Paul Casey,11,7.0
114,T114,T114,John Daly,1,7.0
115,T114,T114,Tyrrell Hatton,9,7.0
116,T114,T114,Cameron Percy,9,7.0
117,T114,T114,Roger Sloan,1,7.0
118,T114,T114,Cameron Smith,13,7.0
119,T120,T120,Joel Dahmen,13,6.9
120,T120,T120,Jason Dufner,10,6.9
121,T120,T120,Jim Herman,1,6.9
122,T120,T120,Charley Hoffman,15,6.9
123,T120,T120,Louis Oosthuizen,10,6.9
124,T120,T120,Doc Redman,3,6.9
125,T120,T120,Cameron Wilson,1,6.9
126,T127,T127,Stewart Cink,15,6.8
127,T127,T127,Paul Dunne,3,6.8
128,T127,T127,Harris English,9,6.8
129,T127,T127,Shawn Stefani,10,6.8
130,T131,T131,Bud Cauley,9,6.7
131,T131,T131,Ernie Els,5,6.7
132,T131,T131,Marc Leishman,17,6.7
133,T131,T131,Andrew Novak,1,6.7
134,T135,T135,Sangmoon Bae,4,6.6
135,T135,T135,Dominic Bozzelli,11,6.6
136,T135,T135,Joshua Creel,1,6.6
137,T135,T135,Ross Fisher,6,6.6
138,T135,T135,Sergio Garcia,6,6.6
139,T135,T135,Brice Garnett,16,6.6
140,T135,T135,Doug Ghim,2,6.6
141,T135,T135,Cody Gribble,7,6.6
142,T135,T135,Billy Horschel,16,6.6
143,T135,T135,Ollie Schniederjans,15,6.6
144,T135,T135,Brett Stegmaier,9,6.6
145,T135,T135,Chris Wilson,1,6.6
146,T135,T135,Ryan Yip,1,6.6
147,T148,T148,Keegan Bradley,18,6.5
148,T148,T148,Rickie Fowler,14,6.5
149,T148,T148,James Hahn,14,6.5
150,T148,T148,Shugo Imahira,1,6.5
151,T148,T148,Andrew Johnston,1,6.5
152,T148,T148,Patton Kizzire,15,6.5
153,T148,T148,Patrick Reed,14,6.5
154,T148,T148,Brett Rumford,1,6.5
155,T148,T148,Sam Ryder,15,6.5
156,T148,T148,Julian Suri,7,6.5
157,T148,T148,Jimmy Walker,15,6.5
158,T148,T148,Tom Whitney,1,6.5
159,T160,T160,Abraham Ancer,18,6.4
160,T160,T160,Aaron Baddeley,13,6.4
161,T160,T160,Grady Brame Jr.,1,6.4
162,T160,T160,Zecheng Dou,3,6.4
163,T160,T160,Mackenzie Hughes,11,6.4
164,T160,T160,Kevin Streelman,19,6.4
165,T166,T166,George Cunningham,1,6.3
166,T166,T166,Talor Gooch,10,6.3
167,T166,T166,Calum Hill,1,6.3
168,T166,T166,Martin Laird,12,6.3
169,T166,T166,Nate Lashley,6,6.3
170,T166,T166,J.J. Spaun,14,6.3
171,T172,T172,Alex Noren,11,6.2
172,T172,T172,John VanDerLaan,1,6.2
173,T174,T174,Kiradech Aphibarnrat,7,6.1
174,T174,T174,Blayne Barber,11,6.1
175,T174,T174,Daniel Berger,14,6.1
176,T174,T174,Mickey DeMorat,1,6.1
177,T174,T174,Danny Lee,12,6.1
178,T174,T174,Steve Marino,3,6.1
179,T174,T174,Scott Piercy,14,6.1
180,T174,T174,Michael Thompson,11,6.1
181,T174,T174,Dawie van der Walt,1,6.1
182,T183,T183,Jonathan Byrd,6,6.0
183,T183,T183,Ben Kern,1,6.0
184,T183,T183,George McNeill,2,6.0
185,T183,T183,Greyson Sigg,1,6.0
186,T183,T183,Xinjun Zhang,8,6.0
187,T188,T188,Rafa Cabrera Bello,12,5.9
188,T188,T188,Retief Goosen,6,5.9
189,T188,T188,Si Woo Kim,16,5.9
190,T188,T188,Anirban Lahiri,14,5.9
191,T188,T188,Troy Merritt,15,5.9
192,T188,T188,John Oda,3,5.9
193,T188,T188,Rory Sabbatini,17,5.9
194,T188,T188,T.J. Vogel,3,5.9
195,T196,T196,Jorge Campillo,1,5.8
196,T196,T196,Tyler Duncan,14,5.8
197,T196,T196,Grant Hirschman,1,5.8
198,T199,T199,Tommy Gainey,1,5.7
199,T199,T199,Yuta Ikeda,2,5.7
200,T199,T199,Sung Kang,12,5.7
201,T199,T199,Andrew Landry,15,5.7
202,T199,T199,Peter Malnati,15,5.7
203,T199,T199,Graeme McDowell,9,5.7
204,T199,T199,Collin Morikawa,1,5.7
205,T199,T199,Jesse Mueller,1,5.7
206,T207,T207,Steve Allan,1,5.6
207,T207,T207,Jonas Blixt,7,5.6
208,T207,T207,Bill Haas,10,5.6
209,T207,T207,Brian Harman,18,5.6
210,T207,T207,Tim Herron,3,5.6
211,T207,T207,Alex Kang,1,5.6
212,T207,T207,Nicholas Lindheim,10,5.6
213,T207,T207,Kyle Stanley,14,5.6
214,T207,T207,Nick Taylor,13,5.6
215,T216,T216,Scott Brown,14,5.5
216,T216,T216,Morgan Hoffmann,1,5.5
217,T216,T216,Martin Kaymer,4,5.5
218,T216,T216,Denny McCarthy,9,5.5
219,T216,T216,C.T. Pan,17,5.5
220,T216,T216,Chase Seiffert,1,5.5
221,T216,T216,Chris Stroud,11,5.5
222,T223,T223,Jaco Ahlers,1,5.4
223,T223,T223,Fabián Gómez,12,5.4
224,T223,T223,Tom Hoge,15,5.4
225,T223,T223,Martin Piller,10,5.4
226,T223,T223,Richy Werenski,12,5.4
227,T228,T228,Austin Cook,22,5.3
228,T228,T228,Bobby Gates,1,5.3
229,T228,T228,Emiliano Grillo,18,5.3
230,T228,T228,Russell Knox,17,5.3
231,T228,T228,Davis Love III,3,5.3
232,T228,T228,Conrad Shindler,7,5.3
233,T228,T228,Steve Wheatcroft,8,5.3
234,T228,T228,Andrew Yun,1,5.3
235,T228,T228,Will Zalatoris,1,5.3
236,T237,T237,Derek Fathauer,12,5.2
237,T237,T237,Matthew Fitzpatrick,6,5.2
238,T237,T237,Adam Hadwin,15,5.2
239,T237,T237,J.J. Henry,9,5.2
240,T237,T237,Satoshi Kodaira,5,5.2
241,T237,T237,Brandt Snedeker,16,5.2
242,T237,T237,Robert Streb,6,5.2
243,T244,T244,William McGirt,15,5.1
244,T244,T244,Pat Perez,11,5.1
245,T244,T244,John Peterson,7,5.1
246,T244,T244,Tyrone Van Aswegen,16,5.1
247,T244,T244,Bernd Wiesberger,1,5.1
248,T249,T249,Adam Bland,1,5.0
249,T249,T249,Seungsu Han,2,5.0
250,T249,T249,Russell Henley,12,5.0
251,T249,T249,Michael Kim,6,5.0
252,T249,T249,Chris Kirk,23,5.0
253,T249,T249,Ian Poulter,11,5.0
254,T249,T249,Andrew Putnam,16,5.0
255,T249,T249,Vijay Singh,4,5.0
256,T249,T249,Charlie Wi,1,5.0
257,T258,T258,Ricky Barnes,8,4.9
258,T258,T258,Rod Pampling,7,4.9
259,T258,T258,John Rollins,2,4.9
260,T261,T261,Chris Couch,1,4.8
261,T261,T261,Zach Johnson,17,4.8
262,T261,T261,David Lipsky,1,4.8
263,T261,T261,Jonathan Randolph,10,4.8
264,T261,T261,John Senden,2,4.8
265,T261,T261,Webb Simpson,19,4.8
266,T267,T267,Kevin Kisner,13,4.7
267,T267,T267,Ben Silverman,15,4.7
268,T269,T269,Gavin Kyle Green,1,4.6
269,T269,T269,Kelly Kraft,12,4.6
270,T269,T269,Matt Kuchar,15,4.6
271,T269,T269,Ben Martin,12,4.6
272,T269,T269,Yusaku Miyazato,2,4.6
273,T269,T269,Henrik Stenson,10,4.6
274,T275,T275,David Lingmerth,14,4.5
275,T275,T275,John Merrick,1,4.5
276,T275,T275,Heath Slocum,1,4.5
277,T278,T278,Ryan Blaum,12,4.4
278,T278,T278,James Driscoll,1,4.4
279,T278,T278,Steve Stricker,9,4.4
280,T281,T281,Joost Luiten,1,4.3
281,T281,T281,Ryan Moore,14,4.3
282,T281,T281,Daniel Summerhays,5,4.3
283,T281,T281,Cameron Tringale,6,4.3
284,T285,T285,Luis Gagne,1,4.2
285,T285,T285,Dylan Meyer,5,4.2
286,T285,T285,Rob Oppenheim,8,4.2
287,T285,T285,Chez Reavie,12,4.2
288,T289,T289,Eric Axley,3,4.1
289,T289,T289,Luke Donald,3,4.1
290,T289,T289,Kevin Na,16,4.1
291,T289,T289,Shubhankar Sharma,3,4.1
292,T289,T289,Nicholas Thompson,1,4.1
293,T289,T289,Tim Wilkinson,1,4.1
294,T295,T295,Chad Campbell,11,4.0
295,T295,T295,John Huh,16,4.0
296,T295,T295,Sungjae Im,1,4.0
297,T295,T295,Whee Kim,12,4.0
298,T295,T295,Vaughn Taylor,14,4.0
299,T300,T300,Roberto Díaz,10,3.9
300,T300,T300,Brendon de Jonge,1,3.9
301,T300,T300,Johnson Wagner,13,3.9
302,T303,T303,Daisuke Kataoka,1,3.8
303,T303,T303,D.A. Points,4,3.8
304,T303,T303,"Ted Potter, Jr.",15,3.8
305,T303,T303,Camilo Villegas,5,3.8
306,T307,T307,Greg Chalmers,5,3.7
307,T307,T307,Billy Hurley III,6,3.7
308,T307,T307,Geoff Ogilvy,2,3.7
309,T310,T310,Ryan Armour,21,3.6
310,T310,T310,David Hearn,9,3.6
311,T312,T312,Alex Cejka,12,3.5
312,T312,T312,Brian Gay,20,3.5
313,T314,T314,Ryan Hogue,1,3.4
314,T314,T314,Kodai Ichihara,1,3.4
315,T314,T314,Chris Paisley,1,3.4
316,T317,T317,Zac Blair,9,3.3
317,T317,T317,Jerry Kelly,1,3.3
318,T317,T317,Adrian Otaegui,1,3.3
319,T317,T317,Kyle Thompson,2,3.3
320,T321,T321,Stuart Appleby,3,3.2
321,T321,T321,Casey Wittenberg,1,3.2
322,T323,T323,Wesley Bryan,9,3.1
323,T323,T323,Ben Crane,8,3.1
324,T323,T323,Parker McLachlin,4,3.1
325,T323,T323,Wade Ormsby,2,3.1
326,T327,T327,K.J. Choi,4,3.0
327,T327,T327,Neal Lancaster,1,3.0
328,T329,T329,Kris Blanks,1,2.9
329,T329,T329,Michael Bradley,1,2.9
330,T329,T329,Bob Estes,1,2.9
331,T329,T329,Shaun Micheel,1,2.9
332,T329,T329,Eddie Pepperell,1,2.9
333,T329,T329,Dicky Pride,1,2.9
334,T335,T335,Brian Stuard,16,2.8
335,T335,T335,Mark Wilson,2,2.8
336,T337,T337,Brian Davis,4,2.7
337,T337,T337,Ken Duke,3,2.7
338,339,339,Jim Furyk,10,2.6
339,340,340,Robert Allenby,1,2.5
340,341,341,Will Grimmer,1,2.4
341,T342,T342,Jay Don Blake,1,2.2
342,T342,T342,Jason Bohn,2,2.2
343,T342,T342,Spencer Levin,1,2.2
344,T345,T345,Arjun Atwal,1,2.0
345,T345,T345,Paul Goydos,1,2.0
346,347,347,Colt Knost,2,1.9
347,348,348,Alexander Björk,1,1.8
348,349,349,Ryuko Tokimatsu,1,1.5
349,350,350,Omar Uresti,1,1.4
350,351,351,Olin Browne,1,1.0
