,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
145,T145,T145,Jason Allred,3
146,T145,T145,Stephen Ames,3
147,T145,T145,Kiradech Aphibarnrat,3
148,T145,T145,Eric Axley,3
149,T145,T145,Matt Bettencourt,3
150,T145,T145,Justin Bolli,3
151,T145,T145,Jonathan Byrd,3
152,T145,T145,Rafa Cabrera Bello,3
153,T145,T145,Rafael Campos,3
154,T145,T145,Roberto Castro,3
155,T145,T145,Erik Compton,3
156,T145,T145,Ben Curtis,3
157,T145,T145,Glen Day,3
158,T145,T145,Luke Donald,3
159,T145,T145,Ken Duke,3
160,T145,T145,Joe Durant,3
161,T145,T145,Kevin Foley,3
162,T145,T145,Harrison Frazar,3
163,T145,T145,Tommy Gainey,3
164,T145,T145,Scott Gardiner,3
165,T145,T145,Robert Garrigus,3
166,T145,T145,Andres Gonzales,3
167,T145,T145,Jason Gore,3
168,T145,T145,Padraig Harrington,3
169,T145,T145,David Hearn,3
170,T145,T145,J.J. Henry,3
171,T145,T145,Jim Herman,3
172,T145,T145,Morgan Hoffmann,3
173,T145,T145,Steven Ihm,3
174,T145,T145,Trevor Immelman,3
175,T145,T145,Martin Kaymer,3
176,T145,T145,Andrew Loupe,3
177,T145,T145,Jamie Lovemark,3
178,T145,T145,Joost Luiten,3
179,T145,T145,Jeff Maggert,3
180,T145,T145,Peter Malnati,3
181,T145,T145,Len Mattiace,3
182,T145,T145,George McNeill,3
183,T145,T145,John Merrick,3
184,T145,T145,Troy Merritt,3
185,T145,T145,Edoardo Molinari,3
186,T145,T145,Jordan Niebrugge,3
187,T145,T145,Seung-Yul Noh,3
188,T145,T145,Sean O'Hair,3
189,T145,T145,Geoff Ogilvy,3
190,T145,T145,Louis Oosthuizen,3
191,T145,T145,Kenny Perry,3
192,T145,T145,Scott Piercy,3
193,T145,T145,"Ted Potter, Jr.",3
194,T145,T145,Ian Poulter,3
195,T145,T145,Dicky Pride,3
196,T145,T145,Alex Prugh,3
197,T145,T145,Patrick Reed,3
198,T145,T145,John Rollins,3
199,T145,T145,Andres Romero,3
200,T145,T145,Scottie Scheffler,3
201,T145,T145,Jordan Spieth,3
202,T145,T145,Shawn Stefani,3
203,T145,T145,Henrik Stenson,3
204,T145,T145,Josh Teater,3
205,T145,T145,Tom Watson,3
206,T145,T145,Bernd Wiesberger,3
207,T145,T145,Tim Wilkinson,3
208,T145,T145,Lee Williams,3
209,T145,T145,Gary Woodland,3
210,T211,T211,Blake Adams,2
211,T211,T211,Seuk-hyun Baek,2
212,T211,T211,Briny Baird,2
213,T211,T211,Cameron Beckman,2
214,T211,T211,Grégory Bourdy,2
215,T211,T211,Miguel Angel Carballo,2
216,T211,T211,Daniel Chopra,2
217,T211,T211,José Coceres,2
218,T211,T211,Nicolas Colsaerts,2
219,T211,T211,John Daly,2
220,T211,T211,Brian Davis,2
221,T211,T211,David Duval,2
222,T211,T211,Oscar Fraustro,2
223,T211,T211,Lucas Glover,2
224,T211,T211,Fabián Gómez,2
225,T211,T211,Oliver Goss,2
226,T211,T211,Branden Grace,2
227,T211,T211,Nathan Green,2
228,T211,T211,Adam Hadwin,2
229,T211,T211,Todd Hamilton,2
230,T211,T211,Peter Hanson,2
231,T211,T211,Tim Herron,2
232,T211,T211,David Howell,2
233,T211,T211,Thongchai Jaidee,2
234,T211,T211,Miguel Angel Jiménez,2
235,T211,T211,Hyung-Sung Kim,2
236,T211,T211,Bronson La'Cassie,2
237,T211,T211,Doug LaBelle II,2
238,T211,T211,Alexander Levy,2
239,T211,T211,Shane Lowry,2
240,T211,T211,John Mallinger,2
241,T211,T211,Matteo Manassero,2
242,T211,T211,Scott McCarron,2
243,T211,T211,Greg Owen,2
244,T211,T211,Taylor Pendrith,2
245,T211,T211,Tim Petrovic,2
246,T211,T211,D.A. Points,2
247,T211,T211,Kyle Reifers,2
248,T211,T211,Wes Roach,2
249,T211,T211,Patrick Rodgers,2
250,T211,T211,Richard Sterne,2
251,T211,T211,Hideto Tanihara,2
252,T211,T211,Chris Thompson,2
253,T211,T211,Marc Turnesa,2
254,T211,T211,Jaco Van Zyl,2
255,T211,T211,Marc Warren,2
256,T211,T211,Lee Westwood,2
257,T211,T211,Mark Wilson,2
258,T211,T211,Chris Wood,2
259,T211,T211,Tiger Woods,2
260,T211,T211,Bobby Wyatt,2
261,T211,T211,Fabrizio Zanotti,2
