,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
105,T104,T104,Joe Ogilvie,35.55,711,20
106,T104,T104,Mario Tiziani,35.55,391,11
107,108,108,Peter Lonard,35.56,569,16
108,T109,T109,Woody Austin,35.57,747,21
109,T109,T109,Steve Elkington,35.57,498,14
110,T109,T109,Bradley Hughes,35.57,249,7
111,T109,T109,Tom Pernice Jr.,35.57,818,23
112,113,113,Mark Calcavecchia,35.58,676,19
113,114,114,Stephen Ames,35.59,605,17
114,T115,T115,Brent Geiberger,35.6,356,10
115,T115,T115,Justin Leonard,35.6,534,15
116,117,117,Phil Mickelson,35.61,641,18
117,118,118,Danny Briggs,35.63,285,8
118,T119,T119,Paul Claxton,35.67,428,12
119,T119,T119,Scott Gutschewski,35.67,535,15
120,T119,T119,Hunter Mahan,35.67,642,18
121,T119,T119,Rod Pampling,35.67,642,18
122,T123,T123,Cameron Beckman,35.69,571,16
123,T123,T123,Freddie Jacobson,35.69,464,13
124,T123,T123,Omar Uresti,35.69,571,16
125,126,126,J.L. Lewis,35.7,714,20
126,127,127,Brian Bateman,35.71,607,17
127,T128,T128,Steve Flesch,35.73,536,15
128,T128,T128,Tom Lehman,35.73,536,15
129,T130,T130,Mathias Grönberg,35.75,429,12
130,T130,T130,Steve Jones,35.75,286,8
131,T130,T130,Joey Snyder III,35.75,715,20
132,133,133,Todd Hamilton,35.76,608,17
133,T134,T134,Dennis Paulson,35.78,322,9
134,T134,T134,Chris Riley,35.78,322,9
135,T134,T134,Kirk Triplett,35.78,322,9
136,T137,T137,Glen Day,35.79,501,14
137,T137,T137,Jeff Maggert,35.79,501,14
138,T139,T139,Billy Andrade,35.8,537,15
139,T139,T139,Lee Westwood,35.8,358,10
140,141,141,Arjun Atwal,35.81,573,16
141,T142,T142,David Hearn,35.82,394,11
142,T142,T142,Michael Long,35.82,394,11
143,T142,T142,Bob Tway,35.82,609,17
144,145,145,Ryan Palmer,35.83,645,18
145,146,146,Alex Cejka,35.85,466,13
146,T147,T147,Luke Donald,35.86,502,14
147,T147,T147,Tim Herron,35.86,789,22
148,T149,T149,Mark Hensby,35.87,538,15
149,T149,T149,Rocco Mediate,35.87,538,15
150,T151,T151,Briny Baird,35.88,610,17
151,T151,T151,Brett Quigley,35.88,610,17
152,T151,T151,Dean Wilson,35.88,610,17
153,T154,T154,Ben Crane,35.94,611,17
154,T154,T154,Kevin Sutherland,35.94,647,18
155,156,156,Billy Mayfair,35.96,899,25
156,T157,T157,Mark Brooks,36.0,360,10
157,T157,T157,Tom Gillis,36.0,396,11
158,T157,T157,Lucas Glover,36.0,612,17
159,T157,T157,Franklin Langham,36.0,540,15
160,T157,T157,Frank Lickliter II,36.0,648,18
161,T157,T157,Hidemichi Tanaka,36.0,648,18
162,T157,T157,Hideto Tanihara,36.0,216,6
163,164,164,Robert Damron,36.06,577,16
164,T165,T165,Gavin Coles,36.07,505,14
165,T165,T165,Duffy Waldorf,36.07,505,14
166,167,167,Paul Gow,36.08,469,13
167,168,168,Jay Williamson,36.09,397,11
168,T169,T169,Stewart Cink,36.1,758,21
169,T169,T169,Brandt Jobe,36.1,758,21
170,T171,T171,Ian Poulter,36.11,325,9
171,T171,T171,Tjaart van der Walt,36.11,325,9
172,173,173,John Daly,36.14,506,14
173,174,174,Paul Azinger,36.18,398,11
174,175,175,Michael Allen,36.2,543,15
175,T176,T176,Kevin Na,36.21,507,14
176,T176,T176,Chris Smith,36.21,507,14
177,178,178,Jeff Sluman,36.25,725,20
178,179,179,Joe Durant,36.27,544,15
179,180,180,Jay Haas,36.3,363,10
180,181,181,Patrick Sheehan,36.33,763,21
181,182,182,Ted Purdy,36.37,982,27
182,183,183,Marco Dawson,36.39,655,18
183,184,184,Hank Kuehne,36.42,437,12
184,T185,T185,Bill Glasson,36.5,292,8
185,T185,T185,Lee Janzen,36.5,438,12
186,T187,T187,Len Mattiace,36.6,366,10
187,T187,T187,Nick Watney,36.6,549,15
188,189,189,Thomas Levet,36.63,293,8
189,190,190,Mark O'Meara,36.67,440,12
190,191,191,Jim Carter,36.71,257,7
191,192,192,Chris Anderson,36.75,294,8
192,193,193,D.J. Brigman,36.83,442,12
193,194,194,Tom Byrum,36.87,553,15
194,195,195,Rob Rashell,36.88,295,8
195,196,196,Will MacKenzie,36.92,480,13
196,197,197,Brenden Pappas,37.0,407,11
197,198,198,Padraig Harrington,37.1,371,10
198,199,199,Skip Kendall,37.13,297,8
199,200,200,Craig Perks,37.29,261,7
200,201,201,Charlie Wi,37.36,411,11
201,202,202,Scott Hend,37.6,376,10
