,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
47,T46,T46,Will MacKenzie,35.17,844,24
48,T49,T49,K.J. Choi,35.18,774,22
49,T49,T49,Pat Perez,35.18,985,28
50,T51,T51,Mark Calcavecchia,35.19,915,26
51,T51,T51,Lucas Glover,35.19,950,27
52,T51,T51,Retief Goosen,35.19,563,16
53,54,54,Craig Barlow,35.2,880,25
54,55,55,Robert Gamez,35.21,986,28
55,56,56,Dean Wilson,35.22,951,27
56,T57,T57,Chris DiMarco,35.23,775,22
57,T57,T57,J.L. Lewis,35.23,1057,30
58,T57,T57,Tom Pernice Jr.,35.23,1092,31
59,T60,T60,Carl Pettersson,35.24,1163,33
60,T60,T60,Patrick Sheehan,35.24,1198,34
61,62,62,Tom Byrum,35.26,952,27
62,63,63,José María Olazábal,35.27,529,15
63,T64,T64,Robert Allenby,35.28,1023,29
64,T64,T64,Jim Furyk,35.28,882,25
65,T64,T64,Darron Stiles,35.28,882,25
66,67,67,Ryan Palmer,35.29,1094,31
67,68,68,D.A. Points,35.31,1130,32
68,69,69,Tommy Armour III,35.34,1025,29
69,T70,T70,Daniel Chopra,35.36,1167,33
70,T70,T70,Bo Van Pelt,35.36,1167,33
71,T72,T72,Brendan Jones,35.37,955,27
72,T72,T72,Jeff Sluman,35.37,955,27
73,T74,T74,Chad Campbell,35.38,920,26
74,T74,T74,Fred Funk,35.38,1026,29
75,T74,T74,Matt Kuchar,35.38,743,21
76,T77,T77,Dudley Hart,35.4,885,25
77,T77,T77,Arron Oberholser,35.4,708,20
78,79,79,Brett Wetterich,35.41,956,27
79,80,80,Bill Glasson,35.42,673,19
80,81,81,José Coceres,35.43,744,21
81,82,82,Ryuji Imada,35.44,886,25
82,T83,T83,Briny Baird,35.45,1099,31
83,T83,T83,Justin Leonard,35.45,780,22
84,T83,T83,Steve Lowery,35.45,1099,31
85,T83,T83,Tim Petrovic,35.45,1099,31
86,T87,T87,Scott Gutschewski,35.46,922,26
87,T87,T87,Phillip Price,35.46,851,24
88,T89,T89,Brian Gay,35.47,1135,32
89,T89,T89,Brett Quigley,35.47,1064,30
90,T91,T91,Alex Cejka,35.48,1029,29
91,T91,T91,Paul Claxton,35.48,1029,29
92,T91,T91,Charles Howell III,35.48,958,27
93,T91,T91,Jeff Maggert,35.48,816,23
94,T91,T91,Hidemichi Tanaka,35.48,1171,33
95,T96,T96,Michael Allen,35.5,1065,30
96,T96,T96,Aaron Baddeley,35.5,923,26
97,T96,T96,Mario Tiziani,35.5,781,22
98,T99,T99,Paul Gow,35.52,888,25
99,T99,T99,J.P. Hayes,35.52,746,21
100,T99,T99,Zach Johnson,35.52,1030,29
101,T99,T99,Rocco Mediate,35.52,817,23
102,T103,T103,Jerry Kelly,35.53,1066,30
103,T103,T103,Tom Lehman,35.53,675,19
104,105,105,Chris Anderson,35.54,853,24
105,106,106,Joey Sindelar,35.55,1031,29
106,107,107,Kevin Sutherland,35.56,889,25
107,T108,T108,Heath Slocum,35.57,996,28
108,T108,T108,Lee Westwood,35.57,498,14
109,T110,T110,Tom Gillis,35.59,961,27
110,T110,T110,Stephen Leaney,35.59,961,27
111,T110,T110,Ted Purdy,35.59,1210,34
112,T110,T110,Duffy Waldorf,35.59,961,27
113,T114,T114,Brent Geiberger,35.6,712,20
114,T114,T114,Michael Long,35.6,890,25
115,116,116,Shigeki Maruyama,35.61,997,28
116,117,117,Todd Hamilton,35.62,1033,29
117,T118,T118,David Hearn,35.63,855,24
118,T118,T118,Scott Hend,35.63,962,27
119,T120,T120,Brad Faxon,35.64,784,22
120,T120,T120,Hunter Mahan,35.64,1176,33
121,122,122,D.J. Trahan,35.65,927,26
122,T123,T123,Brenden Pappas,35.67,535,15
123,T123,T123,Joey Snyder III,35.67,1070,30
124,125,125,Justin Rose,35.7,964,27
125,T126,T126,Steve Flesch,35.71,1000,28
126,T126,T126,Vaughn Taylor,35.71,1107,31
127,128,128,John Rollins,35.72,1036,29
128,T129,T129,Paul Azinger,35.73,786,22
129,T129,T129,Davis Love III,35.73,786,22
130,T129,T129,Nick Watney,35.73,1072,30
131,T132,T132,Skip Kendall,35.74,1108,31
132,T132,T132,Greg Owen,35.74,822,23
133,134,134,Larry Mize,35.76,608,17
134,135,135,Hunter Haas,35.78,966,27
135,T136,T136,John Daly,35.79,859,24
136,T136,T136,Padraig Harrington,35.79,501,14
137,138,138,Joe Durant,35.8,895,25
138,139,139,Andrew Magee,35.81,967,27
139,140,140,Kirk Triplett,35.82,609,17
140,141,141,Kevin Na,35.83,1075,30
141,T142,T142,Rory Sabbatini,35.84,896,25
142,T142,T142,Bob Tway,35.84,896,25
143,T144,T144,Jason Allred,35.86,1004,28
144,T144,T144,Mark O'Meara,35.86,753,21
145,T146,T146,Steve Allan,35.87,1112,31
146,T146,T146,Kent Jones,35.87,1112,31
147,T148,T148,John Elliott,35.88,861,24
148,T148,T148,Bob Heintz,35.88,861,24
149,150,150,Ian Poulter,35.89,682,19
150,151,151,Steve Stricker,35.9,754,21
151,T152,T152,Dennis Paulson,35.91,826,23
152,T152,T152,Chris Riley,35.91,826,23
153,T154,T154,Jim Carter,35.92,862,24
154,T154,T154,Glen Day,35.92,934,26
155,T154,T154,Scott Verplank,35.92,862,24
156,T154,T154,Mark Wilson,35.92,862,24
157,T158,T158,Robert Damron,35.93,1006,28
158,T158,T158,Shaun Micheel,35.93,1006,28
159,T160,T160,Frank Lickliter II,35.94,1114,31
160,T160,T160,Loren Roberts,35.94,611,17
161,162,162,Mark Hensby,35.95,683,19
162,T163,T163,Matt Gogel,35.96,971,27
163,T163,T163,Lee Janzen,35.96,899,25
164,T165,T165,Neal Lancaster,35.97,1115,31
165,T165,T165,Tag Ridings,35.97,1079,30
166,T167,T167,Doug Barron,36.0,864,24
167,T167,T167,Justin Bolli,36.0,828,23
168,T167,T167,John Cook,36.0,900,25
169,T167,T167,Corey Pavin,36.0,792,22
170,T167,T167,Mike Weir,36.0,756,21
171,T172,T172,Scott McCarron,36.04,829,23
172,T172,T172,Roland Thatcher,36.04,865,24
173,174,174,Hideto Tanihara,36.05,685,19
174,175,175,Jay Williamson,36.06,577,16
175,T176,T176,D.J. Brigman,36.08,902,25
176,T176,T176,James Driscoll,36.08,902,25
177,T178,T178,Stephen Ames,36.09,794,22
178,T178,T178,Chris Smith,36.09,1155,32
179,180,180,Franklin Langham,36.1,1083,30
180,181,181,Steve Jones,36.11,686,19
181,182,182,Jonathan Kaye,36.14,795,22
182,183,183,Fred Couples,36.15,723,20
183,184,184,Rich Beem,36.16,904,25
184,T185,T185,Jeff Hart,36.18,796,22
185,T185,T185,Freddie Jacobson,36.18,796,22
186,T185,T185,John Senden,36.18,1013,28
187,188,188,Ben Curtis,36.21,869,24
188,189,189,Tjaart van der Walt,36.26,689,19
189,190,190,Jay Haas,36.33,545,15
190,191,191,Kevin Stadler,36.38,1164,32
191,T192,T192,Glen Hnatiuk,36.4,728,20
192,T192,T192,Charles Warren,36.4,1092,30
193,194,194,Hank Kuehne,36.41,1056,29
194,195,195,Matt Davidson,36.5,730,20
195,196,196,Rob Rashell,36.52,913,25
196,197,197,Danny Briggs,36.56,987,27
197,198,198,Mark Brooks,36.57,1024,28
198,199,199,Craig Perks,36.58,951,26
199,200,200,Thomas Levet,36.63,696,19
200,201,201,Len Mattiace,36.85,1216,33
201,202,202,Bradley Hughes,37.45,749,20
