,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
111,T110,T110,Tom Lehman,35.93,503,14
112,T113,T113,Robert Damron,35.94,575,16
113,T113,T113,Phil Mickelson,35.94,611,17
114,T113,T113,John Rollins,35.94,647,18
115,T116,T116,Tom Pernice Jr.,35.95,755,21
116,T116,T116,John Senden,35.95,755,21
117,T118,T118,Chris Anderson,36.0,252,7
118,T118,T118,Sergio Garcia,36.0,576,16
119,T118,T118,Jeff Hart,36.0,324,9
120,T118,T118,J.P. Hayes,36.0,360,10
121,T118,T118,Bradley Hughes,36.0,216,6
122,T118,T118,Brendan Jones,36.0,432,12
123,T118,T118,Scott Verplank,36.0,684,19
124,T118,T118,Charlie Wi,36.0,396,11
125,126,126,Arjun Atwal,36.07,541,15
126,T127,T127,James Driscoll,36.1,361,10
127,T127,T127,Harrison Frazar,36.1,722,20
128,T129,T129,Dudley Hart,36.11,650,18
129,T129,T129,Bob Heintz,36.11,325,9
130,T129,T129,Matt Kuchar,36.11,325,9
131,T132,T132,Stephen Ames,36.12,614,17
132,T132,T132,Jesper Parnevik,36.12,614,17
133,T132,T132,Pat Perez,36.12,614,17
134,T135,T135,Chris DiMarco,36.13,542,15
135,T135,T135,Mark Hensby,36.13,542,15
136,T135,T135,Stephen Leaney,36.13,542,15
137,T138,T138,Tom Byrum,36.14,506,14
138,T138,T138,Rory Sabbatini,36.14,506,14
139,T140,T140,Steve Allan,36.17,651,18
140,T140,T140,Rod Pampling,36.17,651,18
141,T142,T142,Paul Azinger,36.18,398,11
142,T142,T142,Joey Sindelar,36.18,796,22
143,144,144,Geoff Ogilvy,36.19,760,21
144,T145,T145,Mathias Grönberg,36.2,362,10
145,T145,T145,Peter Lonard,36.2,543,15
146,147,147,Jerry Kelly,36.21,688,19
147,T148,T148,David Hearn,36.22,326,9
148,T148,T148,Ian Poulter,36.22,326,9
149,T150,T150,Todd Hamilton,36.25,580,16
150,T150,T150,Dennis Paulson,36.25,290,8
151,T150,T150,Mike Weir,36.25,435,12
152,T153,T153,Matt Gogel,36.27,399,11
153,T153,T153,Scott Gutschewski,36.27,544,15
154,T153,T153,Andrew Magee,36.27,399,11
155,T156,T156,Bill Glasson,36.29,254,7
156,T156,T156,Greg Owen,36.29,617,17
157,T158,T158,Woody Austin,36.3,726,20
158,T158,T158,Mark Brooks,36.3,363,10
159,T160,T160,Tommy Armour III,36.32,799,22
160,T160,T160,Mark Calcavecchia,36.32,690,19
161,T162,T162,Brian Bateman,36.33,545,15
162,T162,T162,Jim Carter,36.33,218,6
163,T162,T162,Alex Cejka,36.33,436,12
164,165,165,Jeff Maggert,36.36,509,14
165,166,166,Franklin Langham,36.38,473,13
166,167,167,K.J. Choi,36.4,546,15
167,T168,T168,Stuart Appleby,36.41,619,17
168,T168,T168,Robert Gamez,36.41,619,17
169,170,170,Scott McCarron,36.43,510,14
170,171,171,Adam Scott,36.44,583,16
171,172,172,Frank Lickliter II,36.47,620,17
172,T173,T173,Cameron Beckman,36.5,584,16
173,T173,T173,Jay Haas,36.5,365,10
174,T173,T173,Padraig Harrington,36.5,365,10
175,T173,T173,Steve Jones,36.5,292,8
176,T173,T173,Thomas Levet,36.5,292,8
177,T173,T173,Larry Mize,36.5,292,8
178,T173,T173,Brett Wetterich,36.5,365,10
179,180,180,Jason Allred,36.57,256,7
180,T181,T181,Will MacKenzie,36.58,439,12
181,T181,T181,Ted Purdy,36.58,951,26
182,T183,T183,Shaun Micheel,36.64,403,11
183,T183,T183,José María Olazábal,36.64,403,11
184,T185,T185,Hunter Haas,36.67,440,12
185,T185,T185,Michael Long,36.67,330,9
186,187,187,Dean Wilson,36.69,587,16
187,188,188,Skip Kendall,36.71,257,7
188,189,189,Craig Barlow,36.85,479,13
189,190,190,John Daly,36.86,516,14
190,191,191,Steve Flesch,36.87,553,15
191,192,192,Freddie Jacobson,36.92,480,13
192,T193,T193,Danny Briggs,37.0,296,8
193,T193,T193,Hideto Tanihara,37.0,148,4
194,195,195,Kent Jones,37.12,631,17
195,196,196,Len Mattiace,37.13,297,8
196,197,197,Paul Gow,37.17,446,12
197,198,198,Scott Hend,37.22,335,9
198,199,199,Mark O'Meara,37.25,447,12
199,200,200,Lee Westwood,37.3,373,10
200,201,201,Ben Curtis,37.38,299,8
201,202,202,Gavin Coles,37.42,449,12
