,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
92,T93,T93,Hunter Haas,83,48,4.06,3332
93,T93,T93,Tom Lehman,69,48,4.07,2924
94,T93,T93,D.J. Trahan,81,48,4.06,3260
95,T93,T93,Bo Van Pelt,112,48,4.04,4756
96,T97,T97,Robert Allenby,95,49,4.05,3828
97,T97,T97,Jonathan Byrd,103,49,4.05,4228
98,T97,T97,Matt Kuchar,60,49,4.08,2552
99,T97,T97,Omar Uresti,84,49,4.05,3596
100,T101,T101,Paul Azinger,66,50,4.07,2772
101,T101,T101,Brian Gay,101,50,4.05,4200
102,T101,T101,Lucas Glover,88,50,4.06,3620
103,T104,T104,Briny Baird,98,51,4.05,4076
104,T104,T104,Craig Barlow,81,51,4.06,3212
105,T104,T104,Cameron Beckman,96,51,4.05,3876
106,T104,T104,Carlos Franco,78,51,4.06,3192
107,T108,T108,Padraig Harrington,50,52,4.1,2076
108,T108,T108,Jeff Maggert,79,52,4.07,3192
109,T108,T108,Mark O'Meara,66,52,4.08,2736
110,T108,T108,Duffy Waldorf,86,52,4.06,3492
111,T112,T112,Tommy Armour III,103,53,4.05,4348
112,T112,T112,Glen Day,80,53,4.06,3316
113,T112,T112,Brent Geiberger,61,53,4.08,2532
114,T112,T112,Glen Hnatiuk,59,53,4.09,2320
115,T112,T112,Bradley Hughes,52,53,4.1,2200
116,T112,T112,Hunter Mahan,103,53,4.05,4300
117,T112,T112,Rod Pampling,89,53,4.06,3700
118,T112,T112,Carl Pettersson,109,53,4.05,4380
119,120,120,Gavin Coles,70,54,4.07,2964
120,T121,T121,Tom Gillis,77,55,4.07,3140
121,T121,T121,Larry Mize,54,55,4.1,2168
122,T121,T121,Pat Perez,89,55,4.06,3884
123,T121,T121,Tag Ridings,93,55,4.06,3804
124,T125,T125,Chris Anderson,66,56,4.09,2596
125,T125,T125,Billy Andrade,83,56,4.06,3460
126,T125,T125,John Cook,72,56,4.07,2996
127,T125,T125,Chris Smith,93,56,4.06,3860
128,T125,T125,Charles Warren,89,56,4.06,3652
129,T125,T125,Lee Westwood,50,56,4.1,2148
130,131,131,Neal Lancaster,95,57,4.06,3996
131,T132,T132,Aaron Baddeley,84,58,4.07,3460
132,T132,T132,John Huston,90,58,4.06,3628
133,T132,T132,Corey Pavin,77,58,4.07,3132
134,135,135,Jerry Kelly,101,59,4.06,4220
135,T136,T136,Michael Allen,90,60,4.06,3852
136,T136,T136,Peter Lonard,85,60,4.07,3640
137,T136,T136,John Rollins,97,60,4.06,4068
138,T139,T139,Chad Campbell,95,61,4.06,4036
139,T139,T139,Kent Jones,99,61,4.06,4060
140,T141,T141,Bill Glasson,54,63,4.11,2204
141,T141,T141,J.L. Lewis,98,63,4.06,4136
142,T141,T141,Chris Riley,67,63,4.09,2760
143,T141,T141,Charlie Wi,67,63,4.09,2712
144,145,145,Kevin Na,88,64,4.07,3620
145,T146,T146,Jeff Hart,63,66,4.1,2560
146,T146,T146,Scott McCarron,78,66,4.08,3116
147,T148,T148,Fred Funk,102,67,4.06,4412
148,T148,T148,Tim Petrovic,97,67,4.07,3964
149,150,150,Brendan Jones,81,68,4.08,3348
150,T151,T151,Stephen Ames,82,69,4.08,3472
151,T151,T151,Alex Cejka,84,69,4.08,3432
152,T151,T151,Joe Ogilvie,103,69,4.07,4228
153,T154,T154,Steve Lowery,100,70,4.07,4020
154,T154,T154,Will MacKenzie,75,70,4.09,3076
155,156,156,Matt Davidson,53,71,4.13,2240
156,T157,T157,Ben Curtis,65,72,4.11,2736
157,T157,T157,Robert Gamez,91,72,4.07,3860
158,T157,T157,Skip Kendall,80,72,4.09,3260
159,T157,T157,Ted Purdy,122,72,4.05,5316
160,T161,T161,Bob Heintz,67,74,4.1,2828
161,T161,T161,D.A. Points,94,74,4.08,3788
162,T163,T163,Jim Carter,62,75,4.12,2564
163,T163,T163,Todd Fischer,99,75,4.07,4072
164,T165,T165,Woody Austin,100,78,4.07,4284
165,T165,T165,Andrew Magee,82,78,4.1,3284
166,T167,T167,Ian Poulter,62,79,4.13,2468
167,T167,T167,Hideto Tanihara,50,79,4.16,2032
168,T169,T169,John Elliott,58,80,4.13,2396
169,T169,T169,Lee Janzen,75,80,4.1,3060
170,T169,T169,Mike Weir,71,80,4.11,2864
171,172,172,Kevin Stadler,96,81,4.08,3812
172,T173,T173,Tom Byrum,83,82,4.09,3596
173,T173,T173,Steve Jones,56,82,4.14,2344
174,T175,T175,Paul Claxton,79,83,4.1,3356
175,T175,T175,Paul Gow,78,83,4.11,3156
176,T175,T175,Patrick Sheehan,114,83,4.07,4604
177,T178,T178,Mark Brooks,72,84,4.11,3012
178,T178,T178,Robert Damron,89,84,4.09,3716
179,180,180,Todd Hamilton,94,85,4.09,3884
180,T181,T181,Dennis Paulson,63,86,4.13,2620
181,T181,T181,Rob Rashell,65,86,4.12,2776
182,T183,T183,Brian Bateman,98,87,4.09,3940
183,T183,T183,Mark Hensby,70,87,4.11,3036
184,T183,T183,Rory Sabbatini,81,87,4.1,3440
185,T186,T186,Hank Kuehne,84,88,4.1,3376
186,T186,T186,Franklin Langham,91,88,4.1,3692
187,T188,T188,James Driscoll,73,89,4.12,2948
188,T188,T188,Frank Lickliter II,100,89,4.09,4020
189,T188,T188,Shaun Micheel,81,89,4.11,3340
190,191,191,Steve Flesch,90,90,4.1,3668
191,192,192,Danny Briggs,70,91,4.13,2856
192,T193,T193,Rich Beem,66,93,4.14,2668
193,T193,T193,John Daly,78,93,4.11,3312
194,195,195,Jason Allred,75,94,4.12,3080
195,196,196,Thomas Levet,54,96,4.16,2336
196,197,197,Michael Long,72,97,4.13,2980
197,198,198,Steve Allan,102,98,4.1,4124
198,199,199,D.J. Brigman,76,100,4.13,3092
199,200,200,Craig Perks,67,114,4.17,2748
200,T201,T201,Scott Hend,75,123,4.16,3100
201,T201,T201,Len Mattiace,86,123,4.14,3548
