,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
93,T93,T93,Joe Durant,70.67,424,6
94,T93,T93,Todd Fischer,70.67,636,9
95,T93,T93,Retief Goosen,70.67,424,6
96,97,97,Daniel Chopra,70.69,919,13
97,98,98,John Huston,70.7,707,10
98,99,99,Bob Estes,70.71,990,14
99,100,100,Nick Watney,70.75,566,8
100,T101,T101,Gavin Coles,70.8,708,10
101,T101,T101,Steve Stricker,70.8,354,5
102,T101,T101,Mario Tiziani,70.8,354,5
103,104,104,Mark Calcavecchia,70.83,850,12
104,105,105,Briny Baird,70.86,496,7
105,106,106,Tim Clark,70.88,567,8
106,107,107,Jason Bohn,70.9,709,10
107,T108,T108,Paul Azinger,71.0,497,7
108,T108,T108,Cameron Beckman,71.0,426,6
109,T108,T108,Jeff Brehaut,71.0,426,6
110,T108,T108,Dan Forsman,71.0,497,7
111,T108,T108,Tom Lehman,71.0,568,8
112,T108,T108,J.L. Lewis,71.0,852,12
113,T108,T108,Rocco Mediate,71.0,639,9
114,T108,T108,Corey Pavin,71.0,426,6
115,T108,T108,Chris Smith,71.0,213,3
116,T108,T108,Kevin Stadler,71.0,568,8
117,T108,T108,Lee Westwood,71.0,284,4
118,119,119,Joey Snyder III,71.08,853,12
119,T120,T120,Glen Day,71.11,640,9
120,T120,T120,Franklin Langham,71.11,640,9
121,T120,T120,Brett Quigley,71.11,640,9
122,T123,T123,Tommy Armour III,71.13,1138,16
123,T123,T123,Steve Flesch,71.13,569,8
124,T123,T123,Matt Gogel,71.13,569,8
125,T123,T123,Joey Sindelar,71.13,569,8
126,T127,T127,Harrison Frazar,71.14,498,7
127,T127,T127,Brendan Jones,71.14,498,7
128,129,129,Stewart Cink,71.15,925,13
129,T130,T130,Jason Allred,71.2,356,5
130,T130,T130,Paul Gow,71.2,712,10
131,T130,T130,Justin Leonard,71.2,356,5
132,T130,T130,Roland Thatcher,71.2,356,5
133,134,134,Mark O'Meara,71.25,570,8
134,135,135,John Cook,71.29,499,7
135,136,136,Duffy Waldorf,71.38,571,8
136,T137,T137,Jay Haas,71.4,357,5
137,T137,T137,J.J. Henry,71.4,1071,15
138,139,139,Steve Allan,71.42,857,12
139,140,140,Phil Mickelson,71.43,500,7
140,141,141,Joe Ogilvie,71.44,643,9
141,142,142,Sean O'Hair,71.46,929,13
142,T143,T143,Todd Hamilton,71.5,715,10
143,T143,T143,Mike Weir,71.5,572,8
144,T143,T143,Charlie Wi,71.5,286,4
145,146,146,Robert Damron,71.56,644,9
146,T147,T147,Rob Rashell,71.6,358,5
147,T147,T147,Patrick Sheehan,71.6,716,10
148,T149,T149,Alex Cejka,71.63,573,8
149,T149,T149,Ben Crane,71.63,573,8
150,T149,T149,Kevin Sutherland,71.63,573,8
151,152,152,Hank Kuehne,71.67,215,3
152,153,153,Marco Dawson,71.71,1004,14
153,T154,T154,James Driscoll,71.75,287,4
154,T154,T154,Kevin Na,71.75,287,4
155,T154,T154,Dennis Paulson,71.75,574,8
156,T154,T154,Omar Uresti,71.75,861,12
157,158,158,Mark Hensby,71.78,646,9
158,T159,T159,John Elliott,71.8,359,5
159,T159,T159,Lucas Glover,71.8,718,10
160,T159,T159,Bradley Hughes,71.8,359,5
161,162,162,Charles Warren,71.88,575,8
162,T163,T163,Mark Brooks,72.0,504,7
163,T163,T163,Jonathan Byrd,72.0,648,9
164,T163,T163,Tom Byrum,72.0,504,7
165,T163,T163,Sergio Garcia,72.0,144,2
166,T163,T163,Bill Glasson,72.0,288,4
167,T163,T163,Jonathan Kaye,72.0,720,10
168,T163,T163,Frank Lickliter II,72.0,504,7
169,T163,T163,Peter Lonard,72.0,576,8
170,T163,T163,Tag Ridings,72.0,360,5
171,172,172,Jeff Sluman,72.09,793,11
172,173,173,Lee Janzen,72.1,721,10
173,174,174,Michael Long,72.13,577,8
174,175,175,Tjaart van der Walt,72.14,505,7
175,176,176,Padraig Harrington,72.17,433,6
176,T177,T177,Thomas Levet,72.2,361,5
177,T177,T177,Hideto Tanihara,72.2,361,5
178,179,179,Jeff Maggert,72.25,578,8
179,180,180,Brandt Jobe,72.27,795,11
180,181,181,Brenden Pappas,72.29,506,7
181,182,182,Craig Perks,72.33,217,3
182,183,183,Hunter Mahan,72.38,579,8
183,184,184,John Daly,72.4,362,5
184,185,185,David Hearn,72.43,507,7
185,T186,T186,Aaron Baddeley,72.5,580,8
186,T186,T186,Len Mattiace,72.5,435,6
187,188,188,Jerry Kelly,72.63,581,8
188,189,189,Ian Poulter,72.67,436,6
189,T190,T190,Chris Anderson,72.75,291,4
190,T190,T190,K.J. Choi,72.75,291,4
191,T190,T190,Steve Jones,72.75,291,4
192,T193,T193,Skip Kendall,72.8,364,5
193,T193,T193,Bernhard Langer,72.8,364,5
194,195,195,Ted Purdy,72.9,729,10
195,T196,T196,Scott Hend,73.0,365,5
196,T196,T196,Will MacKenzie,73.0,438,6
197,198,198,Michael Allen,73.11,658,9
198,199,199,D.J. Brigman,73.3,733,10
199,200,200,Jim Carter,73.33,440,6
200,201,201,Brent Geiberger,73.5,294,4
201,202,202,J.P. Hayes,74.6,373,5
