,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
50,T47,T47,Glen Day,80,3.05,967,317
51,T47,T47,Robert Gamez,91,3.05,1142,375
52,T47,T47,Hunter Haas,83,3.05,973,319
53,T47,T47,J.P. Hayes,63,3.05,783,257
54,T47,T47,Matt Kuchar,60,3.05,747,245
55,T47,T47,Justin Leonard,78,3.05,897,294
56,T47,T47,J.L. Lewis,98,3.05,1226,402
57,T47,T47,Mark O'Meara,66,3.05,805,264
58,T47,T47,Arron Oberholser,65,3.05,783,257
59,T47,T47,José María Olazábal,55,3.05,625,205
60,T47,T47,Tim Petrovic,97,3.05,1137,373
61,T47,T47,Rory Sabbatini,81,3.05,947,311
62,T47,T47,Mario Tiziani,67,3.05,809,265
63,T47,T47,Scott Verplank,87,3.05,1043,342
64,T47,T47,Duffy Waldorf,86,3.05,989,324
65,T47,T47,Dean Wilson,86,3.05,1078,353
66,T67,T67,Woody Austin,100,3.06,1233,403
67,T67,T67,Brian Bateman,98,3.06,1185,387
68,T67,T67,Chris DiMarco,83,3.06,900,294
69,T67,T67,Steve Elkington,67,3.06,844,276
70,T67,T67,Retief Goosen,71,3.06,722,236
71,T67,T67,Paul Gow,78,3.06,916,299
72,T67,T67,J.J. Henry,102,3.06,1250,409
73,T67,T67,Lee Janzen,75,3.06,919,300
74,T67,T67,Richard Johnson,50,3.06,627,205
75,T67,T67,Bernhard Langer,67,3.06,813,266
76,T67,T67,Shaun Micheel,81,3.06,977,319
77,T67,T67,Phil Mickelson,81,3.06,890,291
78,T67,T67,Brett Quigley,96,3.06,1148,375
79,T67,T67,Patrick Sheehan,114,3.06,1377,450
80,T67,T67,Darron Stiles,78,3.06,938,307
81,T67,T67,Bo Van Pelt,112,3.06,1376,450
82,T83,T83,Tommy Armour III,103,3.07,1297,422
83,T83,T83,Aaron Baddeley,84,3.07,1018,332
84,T83,T83,Mark Brooks,72,3.07,909,296
85,T83,T83,Mark Calcavecchia,92,3.07,1106,360
86,T83,T83,Tim Clark,92,3.07,1059,345
87,T83,T83,John Daly,78,3.07,909,296
88,T83,T83,Harrison Frazar,105,3.07,1259,410
89,T83,T83,Lucas Glover,88,3.07,1071,349
90,T83,T83,Glen Hnatiuk,59,3.07,691,225
91,T83,T83,Brendan Jones,81,3.07,972,317
92,T83,T83,Neal Lancaster,95,3.07,1182,385
93,T83,T83,Michael Long,72,3.07,875,285
94,T83,T83,Davis Love III,80,3.07,930,303
95,T83,T83,Jeff Maggert,79,3.07,920,300
96,T83,T83,Rod Pampling,89,3.07,1002,326
97,T83,T83,Tag Ridings,93,3.07,1133,369
98,T83,T83,John Senden,101,3.07,1238,403
99,T83,T83,Joey Sindelar,104,3.07,1294,422
100,T83,T83,Jeff Sluman,94,3.07,1181,385
101,T83,T83,Steve Stricker,62,3.07,770,251
102,T83,T83,Vaughn Taylor,99,3.07,1223,399
103,T83,T83,Bob Tway,87,3.07,1010,329
104,T83,T83,Omar Uresti,84,3.07,1042,339
105,T106,T106,Steve Allan,102,3.08,1236,401
106,T106,T106,Rich Beem,66,3.08,760,247
107,T106,T106,Danny Briggs,70,3.08,846,275
108,T106,T106,Brian Gay,101,3.08,1240,403
109,T106,T106,Todd Hamilton,94,3.08,1106,359
110,T106,T106,Padraig Harrington,50,3.08,592,192
111,T106,T106,Peter Lonard,85,3.08,1028,334
112,T106,T106,Billy Mayfair,114,3.08,1373,446
113,T106,T106,Sean O'Hair,103,3.08,1211,393
114,T106,T106,Jesper Parnevik,84,3.08,1032,335
115,T106,T106,Tom Pernice Jr.,111,3.08,1328,431
116,T106,T106,Adam Scott,72,3.08,814,264
117,T106,T106,Hideto Tanihara,50,3.08,607,197
118,T106,T106,Roland Thatcher,75,3.08,914,297
119,T106,T106,Tjaart van der Walt,56,3.08,703,228
120,T106,T106,Mike Weir,71,3.08,800,260
121,T106,T106,Charlie Wi,67,3.08,809,263
122,T123,T123,Craig Barlow,81,3.09,972,315
123,T123,T123,Cameron Beckman,96,3.09,1165,377
124,T123,T123,Alex Cejka,84,3.09,1017,329
125,T123,T123,John Cook,72,3.09,880,285
126,T123,T123,Fred Couples,72,3.09,826,267
127,T123,T123,James Driscoll,73,3.09,899,291
128,T123,T123,Sergio Garcia,73,3.09,804,260
129,T123,T123,Scott Hend,75,3.09,900,291
130,T123,T123,Brandt Jobe,96,3.09,1153,373
131,T123,T123,Zach Johnson,96,3.09,1155,374
132,T123,T123,Franklin Langham,91,3.09,1089,352
133,T123,T123,Thomas Levet,54,3.09,633,205
134,T123,T123,Will MacKenzie,75,3.09,919,297
135,T123,T123,Rocco Mediate,73,3.09,931,301
136,T123,T123,Kevin Na,88,3.09,1081,350
137,T123,T123,David Toms,87,3.09,951,308
138,T123,T123,D.J. Trahan,81,3.09,962,311
139,T123,T123,Brett Wetterich,76,3.09,929,301
140,T141,T141,Michael Allen,90,3.1,1125,363
141,T141,T141,K.J. Choi,78,3.1,886,286
142,T141,T141,Robert Damron,89,3.1,1125,363
143,T141,T141,Brian Davis,75,3.1,939,303
144,T141,T141,Joe Durant,81,3.1,1006,324
145,T141,T141,Mark Hensby,70,3.1,806,260
146,T141,T141,John Huston,90,3.1,1096,353
147,T141,T141,Freddie Jacobson,72,3.1,861,278
148,T141,T141,Skip Kendall,80,3.1,986,318
149,T141,T141,Scott McCarron,78,3.1,927,299
150,T141,T141,Geoff Ogilvy,97,3.1,1139,368
151,T141,T141,Ryan Palmer,101,3.1,1203,388
152,T153,T153,Daniel Chopra,108,3.11,1311,422
153,T153,T153,Paul Claxton,79,3.11,994,320
154,T153,T153,Marco Dawson,82,3.11,1044,336
155,T153,T153,Dan Forsman,52,3.11,650,209
156,T153,T153,Brent Geiberger,61,3.11,747,240
157,T153,T153,Ryuji Imada,78,3.11,976,314
158,T153,T153,Greg Owen,84,3.11,1010,325
159,T153,T153,Craig Perks,67,3.11,817,263
160,T153,T153,D.A. Points,94,3.11,1134,365
161,T153,T153,Chris Smith,93,3.11,1188,382
162,T153,T153,Joey Snyder III,102,3.11,1234,397
163,T153,T153,Kevin Stadler,96,3.11,1165,375
164,T165,T165,Jim Carter,62,3.12,758,243
165,T165,T165,Ben Curtis,65,3.12,811,260
166,T165,T165,Matt Gogel,78,3.12,962,308
167,T165,T165,Scott Gutschewski,86,3.12,1008,323
168,T165,T165,Steve Jones,56,3.12,684,219
169,T165,T165,Joe Ogilvie,103,3.12,1233,395
170,T165,T165,John Rollins,97,3.12,1194,383
171,T165,T165,Charles Warren,89,3.12,1109,355
172,T165,T165,Nick Watney,91,3.12,1119,359
173,T174,T174,Chris Anderson,66,3.13,785,251
174,T174,T174,Billy Andrade,83,3.13,1060,339
175,T174,T174,Stuart Appleby,84,3.13,977,312
176,T174,T174,Matt Davidson,53,3.13,680,217
177,T174,T174,Steve Flesch,90,3.13,1048,335
178,T174,T174,Jay Haas,54,3.13,644,206
179,T174,T174,David Hearn,68,3.13,866,277
180,T174,T174,Bradley Hughes,52,3.13,667,213
181,T174,T174,Hank Kuehne,84,3.13,1010,323
182,T174,T174,Ian Poulter,62,3.13,682,218
183,T184,T184,Paul Azinger,66,3.14,838,267
184,T184,T184,Jonathan Byrd,103,3.14,1246,397
185,T184,T184,Tom Gillis,77,3.14,957,305
186,T184,T184,Charles Howell III,95,3.14,1132,361
187,T184,T184,Jonathan Kaye,77,3.14,919,293
188,T184,T184,Andrew Magee,82,3.14,995,317
189,T184,T184,Ted Purdy,122,3.14,1525,485
190,T184,T184,Rob Rashell,65,3.14,829,264
191,T192,T192,José Coceres,56,3.15,687,218
192,T192,T192,Len Mattiace,86,3.15,1082,343
193,T192,T192,Lee Westwood,50,3.15,595,189
194,T195,T195,Justin Bolli,65,3.16,812,257
195,T195,T195,D.J. Brigman,76,3.16,919,291
196,T195,T195,Frank Lickliter II,100,3.16,1237,392
197,T195,T195,Hunter Mahan,103,3.16,1306,413
198,199,199,John Elliott,58,3.17,727,229
199,T200,T200,Jason Allred,75,3.18,943,297
200,T200,T200,Dennis Paulson,63,3.18,816,257
201,202,202,Chris Riley,67,3.22,820,255
