,Top_10_Final_Round_Performance_RANK THIS WEEK,Top_10_Final_Round_Performance_RANK LAST WEEK,Top_10_Final_Round_Performance_PLAYER NAME,Top_10_Final_Round_Performance_EVENTS,Top_10_Final_Round_Performance_% TIMES IMPROVED,Top_10_Final_Round_Performance_# OF TIMES IMPROVED
100,T96,T96,Zach Johnson,30,33.3,2.0
101,T96,T96,Richard Johnson,16,33.3,1.0
102,T96,T96,Kent Jones,32,33.3,1.0
103,T96,T96,Jeff Maggert,25,33.3,1.0
104,T96,T96,Sean O'Hair,29,33.3,2.0
105,T96,T96,Arron Oberholser,21,33.3,1.0
106,T96,T96,Tim Petrovic,32,33.3,1.0
107,T96,T96,John Senden,29,33.3,1.0
108,T96,T96,Mark Wilson,25,33.3,1.0
109,110,110,Geoff Ogilvy,26,28.6,2.0
110,T111,T111,K.J. Choi,24,25.0,1.0
111,T111,T111,Robert Gamez,28,25.0,1.0
112,T111,T111,Freddie Jacobson,23,25.0,1.0
113,T111,T111,John Rollins,30,25.0,1.0
114,T111,T111,Joey Sindelar,29,25.0,1.0
115,T111,T111,Joey Snyder III,31,25.0,1.0
116,T111,T111,Kevin Sutherland,26,25.0,1.0
117,T111,T111,Dean Wilson,27,25.0,1.0
118,T119,T119,Craig Barlow,26,20.0,1.0
119,T119,T119,Rod Pampling,26,20.0,1.0
120,T121,T121,Robert Allenby,31,0.0,
121,T121,T121,Stephen Ames,24,0.0,
122,T121,T121,Chris Anderson,25,0.0,
123,T121,T121,Billy Andrade,26,0.0,
124,T121,T121,Tommy Armour III,29,0.0,
125,T121,T121,Paul Azinger,22,0.0,
126,T121,T121,Briny Baird,33,0.0,
127,T121,T121,Brian Bateman,32,0.0,
128,T121,T121,D.J. Brigman,26,0.0,
129,T121,T121,Tom Byrum,27,0.0,
130,T121,T121,Alex Cejka,31,0.0,
131,T121,T121,Daniel Chopra,34,0.0,
132,T121,T121,José Coceres,22,0.0,
133,T121,T121,Gavin Coles,22,0.0,
134,T121,T121,Matt Davidson,20,0.0,
135,T121,T121,Marco Dawson,23,0.0,
136,T121,T121,Bob Estes,25,0.0,
137,T121,T121,Dan Forsman,17,0.0,
138,T121,T121,Bill Glasson,21,0.0,
139,T121,T121,Paul Gow,27,0.0,
140,T121,T121,Scott Gutschewski,27,0.0,
141,T121,T121,Jay Haas,16,0.0,
142,T121,T121,Hunter Haas,28,0.0,
143,T121,T121,Todd Hamilton,31,0.0,
144,T121,T121,Dudley Hart,29,0.0,
145,T121,T121,David Hearn,24,0.0,
146,T121,T121,Ryuji Imada,25,0.0,
147,T121,T121,Lee Janzen,26,0.0,
148,T121,T121,Stephen Leaney,29,0.0,
149,T121,T121,Thomas Levet,20,0.0,
150,T121,T121,Frank Lickliter II,33,0.0,
151,T121,T121,Andrew Magee,29,0.0,
152,T121,T121,Len Mattiace,34,0.0,
153,T121,T121,Scott McCarron,24,0.0,
154,T121,T121,Larry Mize,18,0.0,
155,T121,T121,Corey Pavin,23,0.0,
156,T121,T121,Craig Perks,27,0.0,
157,T121,T121,Ian Poulter,20,0.0,
158,T121,T121,Phillip Price,25,0.0,
159,T121,T121,Chris Riley,25,0.0,
160,T121,T121,Patrick Sheehan,35,0.0,
161,T121,T121,Kevin Stadler,33,0.0,
162,T121,T121,Darron Stiles,26,0.0,
163,T121,T121,Roland Thatcher,26,0.0,
164,T121,T121,D.J. Trahan,28,0.0,
165,T121,T121,Omar Uresti,27,0.0,
166,T121,T121,Duffy Waldorf,28,0.0,
167,T121,T121,Lee Westwood,15,0.0,
168,T121,T121,Brett Wetterich,28,0.0,
169,T121,T121,Jay Williamson,16,0.0,
