,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
110,T107,T107,D.J. Trahan,71.5,286,4
111,T107,T107,Tiger Woods,71.5,143,2
112,113,113,Patrick Sheehan,71.54,930,13
113,114,114,Tom Pernice Jr.,71.55,787,11
114,T115,T115,Todd Fischer,71.6,358,5
115,T115,T115,Fred Funk,71.6,716,10
116,117,117,Freddie Jacobson,71.67,215,3
117,118,118,Jonathan Byrd,71.7,717,10
118,T119,T119,John Daly,71.71,502,7
119,T119,T119,Jonathan Kaye,71.71,502,7
120,121,121,Brendan Jones,71.75,574,8
121,122,122,J.L. Lewis,71.78,646,9
122,T123,T123,Arjun Atwal,71.8,718,10
123,T123,T123,Ian Poulter,71.8,359,5
124,T123,T123,Rory Sabbatini,71.8,359,5
125,126,126,Geoff Ogilvy,71.83,431,6
126,T127,T127,Lee Janzen,71.86,503,7
127,T127,T127,Mario Tiziani,71.86,503,7
128,129,129,Joey Snyder III,71.91,791,11
129,T130,T130,Stephen Ames,72.0,504,7
130,T130,T130,Tommy Armour III,72.0,792,11
131,T130,T130,Danny Briggs,72.0,144,2
132,T130,T130,Robert Gamez,72.0,576,8
133,T130,T130,Matt Gogel,72.0,216,3
134,T130,T130,Bob Heintz,72.0,288,4
135,T130,T130,Mark Hensby,72.0,360,5
136,T130,T130,Stephen Leaney,72.0,216,3
137,T130,T130,Jesper Parnevik,72.0,504,7
138,T130,T130,Darron Stiles,72.0,72,1
139,140,140,Joe Ogilvie,72.1,721,10
140,141,141,Brandt Jobe,72.13,577,8
141,T142,T142,Alex Cejka,72.2,361,5
142,T142,T142,Peter Lonard,72.2,361,5
143,T144,T144,Scott Gutschewski,72.25,578,8
144,T144,T144,Steve Stricker,72.25,289,4
145,146,146,Mark Wilson,72.33,217,3
146,T147,T147,Carlos Franco,72.4,362,5
147,T147,T147,Tim Petrovic,72.4,362,5
148,149,149,Sergio Garcia,72.43,507,7
149,T150,T150,Marco Dawson,72.5,435,6
150,T150,T150,Skip Kendall,72.5,290,4
151,T150,T150,Thomas Levet,72.5,435,6
152,T150,T150,Shaun Micheel,72.5,145,2
153,T150,T150,Arron Oberholser,72.5,145,2
154,T150,T150,Jay Williamson,72.5,290,4
155,T156,T156,Jeff Maggert,72.6,363,5
156,T156,T156,Dennis Paulson,72.6,363,5
157,158,158,Jerry Kelly,72.63,581,8
158,159,159,Mark Calcavecchia,72.64,799,11
159,T160,T160,David Hearn,72.67,436,6
160,T160,T160,John Huston,72.67,218,3
161,T162,T162,José María Olazábal,72.75,291,4
162,T162,T162,Hideto Tanihara,72.75,291,4
163,164,164,Scott McCarron,72.86,510,7
164,165,165,Todd Hamilton,72.88,583,8
165,T166,T166,Chris Anderson,73.0,219,3
166,T166,T166,Billy Andrade,73.0,365,5
167,T166,T166,Craig Barlow,73.0,365,5
168,T166,T166,K.J. Choi,73.0,438,6
169,T166,T166,Brad Faxon,73.0,292,4
170,T166,T166,Brent Geiberger,73.0,73,1
171,T166,T166,Steve Lowery,73.0,438,6
172,T166,T166,Andrew Magee,73.0,219,3
173,T166,T166,Ryan Palmer,73.0,657,9
174,175,175,Tom Gillis,73.14,512,7
175,176,176,Bob Tway,73.2,366,5
176,T177,T177,Jason Allred,73.33,220,3
177,T177,T177,David Toms,73.33,220,3
178,T179,T179,Gavin Coles,73.4,367,5
179,T179,T179,Franklin Langham,73.4,367,5
180,181,181,Charlie Wi,73.5,441,6
181,T182,T182,Mark Brooks,73.6,368,5
182,T182,T182,Kent Jones,73.6,368,5
183,T184,T184,Jim Carter,73.67,221,3
184,T184,T184,Chris Riley,73.67,442,6
185,186,186,Mark O'Meara,73.8,369,5
186,T187,T187,Ben Curtis,74.0,148,2
187,T187,T187,Paul Gow,74.0,444,6
188,T187,T187,Scott Hend,74.0,148,2
189,T187,T187,Michael Long,74.0,222,3
190,T187,T187,Len Mattiace,74.0,222,3
191,T187,T187,Pat Perez,74.0,444,6
192,T187,T187,Craig Perks,74.0,148,2
193,194,194,Dean Wilson,74.33,223,3
194,195,195,Steve Flesch,74.4,372,5
195,196,196,Paul Azinger,74.5,447,6
196,T197,T197,Steve Allan,74.67,448,6
197,T197,T197,Rod Pampling,74.67,448,6
198,T199,T199,Bill Glasson,76.0,228,3
199,T199,T199,Jay Haas,76.0,228,3
200,T199,T199,Padraig Harrington,76.0,228,3
201,202,202,Lee Westwood,79.0,79,1
