,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
80,81,81,Lucas Glover,71.1,711,10
81,T82,T82,Ben Crane,71.14,498,7
82,T82,T82,Geoff Ogilvy,71.14,498,7
83,T84,T84,Aaron Baddeley,71.17,427,6
84,T84,T84,Paul Claxton,71.17,427,6
85,T84,T84,D.J. Trahan,71.17,427,6
86,T84,T84,Tjaart van der Walt,71.17,427,6
87,T88,T88,Jeff Hart,71.2,356,5
88,T88,T88,Bob Heintz,71.2,356,5
89,T88,T88,Adam Scott,71.2,356,5
90,91,91,Stephen Ames,71.22,641,9
91,T92,T92,Matt Kuchar,71.25,285,4
92,T92,T92,Steve Lowery,71.25,570,8
93,94,94,Retief Goosen,71.29,499,7
94,95,95,Patrick Sheehan,71.31,1141,16
95,T96,T96,Chris DiMarco,71.33,428,6
96,T96,T96,Hank Kuehne,71.33,642,9
97,T96,T96,Arron Oberholser,71.33,214,3
98,T96,T96,Corey Pavin,71.33,428,6
99,T96,T96,Roland Thatcher,71.33,428,6
100,101,101,John Senden,71.36,999,14
101,102,102,Phillip Price,71.38,571,8
102,T103,T103,Matt Gogel,71.4,357,5
103,T103,T103,J.P. Hayes,71.4,357,5
104,T105,T105,Robert Damron,71.42,857,12
105,T105,T105,Tom Pernice Jr.,71.42,857,12
106,T105,T105,Kevin Sutherland,71.42,857,12
107,T108,T108,Woody Austin,71.44,643,9
108,T108,T108,Ted Purdy,71.44,1143,16
109,T110,T110,Bradley Hughes,71.5,286,4
110,T110,T110,Greg Owen,71.5,286,4
111,T110,T110,Tiger Woods,71.5,143,2
112,113,113,Heath Slocum,71.54,930,13
113,114,114,Jesper Parnevik,71.56,644,9
114,115,115,Brad Faxon,71.6,358,5
115,T116,T116,Freddie Jacobson,71.67,215,3
116,T116,T116,Jonathan Kaye,71.67,645,9
117,T118,T118,John Daly,71.71,502,7
118,T118,T118,Bob Tway,71.71,502,7
119,T118,T118,Mike Weir,71.71,502,7
120,121,121,Brian Davis,71.75,574,8
121,122,122,J.L. Lewis,71.78,646,9
122,T123,T123,Arjun Atwal,71.8,718,10
123,T123,T123,Ian Poulter,71.8,359,5
124,T123,T123,Rory Sabbatini,71.8,359,5
125,T123,T123,Steve Stricker,71.8,359,5
126,127,127,Jonathan Byrd,71.81,1149,16
127,128,128,Brandt Jobe,71.82,790,11
128,T129,T129,D.J. Brigman,71.86,503,7
129,T129,T129,Alex Cejka,71.86,503,7
130,T129,T129,Glen Day,71.86,503,7
131,T132,T132,Fred Funk,71.91,791,11
132,T132,T132,Joey Snyder III,71.91,791,11
133,T134,T134,Billy Andrade,72.0,432,6
134,T134,T134,Brian Bateman,72.0,504,7
135,T134,T134,José Coceres,72.0,144,2
136,T134,T134,Marco Dawson,72.0,504,7
137,T134,T134,Carlos Franco,72.0,504,7
138,T134,T134,Peter Lonard,72.0,504,7
139,140,140,Tommy Armour III,72.08,937,13
140,141,141,Will MacKenzie,72.1,721,10
141,T142,T142,John Huston,72.2,361,5
142,T142,T142,Larry Mize,72.2,361,5
143,T144,T144,Brendan Jones,72.22,650,9
144,T144,T144,Mario Tiziani,72.22,650,9
145,T146,T146,David Toms,72.25,289,4
146,T146,T146,Mark Wilson,72.25,289,4
147,148,148,Ryan Palmer,72.3,723,10
148,149,149,Scott Gutschewski,72.33,651,9
149,150,150,Joe Ogilvie,72.36,796,11
150,151,151,Sergio Garcia,72.43,507,7
151,152,152,Tim Petrovic,72.44,652,9
152,T153,T153,Mark Calcavecchia,72.5,870,12
153,T153,T153,Jim Carter,72.5,290,4
154,T153,T153,Steve Jones,72.5,290,4
155,T153,T153,Skip Kendall,72.5,290,4
156,T153,T153,Franklin Langham,72.5,435,6
157,T153,T153,Thomas Levet,72.5,435,6
158,T153,T153,Dennis Paulson,72.5,435,6
159,T153,T153,Darron Stiles,72.5,290,4
160,T153,T153,Jay Williamson,72.5,290,4
161,162,162,David Hearn,72.67,436,6
162,163,163,Mark Hensby,72.71,509,7
163,164,164,Robert Gamez,72.73,800,11
164,T165,T165,Danny Briggs,72.75,291,4
165,T165,T165,K.J. Choi,72.75,582,8
166,T165,T165,Michael Long,72.75,291,4
167,T165,T165,José María Olazábal,72.75,291,4
168,T165,T165,Hideto Tanihara,72.75,291,4
169,170,170,Scott McCarron,72.86,510,7
170,T171,T171,Todd Hamilton,72.88,583,8
171,T171,T171,Lee Janzen,72.88,583,8
172,173,173,Jerry Kelly,72.89,656,9
173,T174,T174,Chris Anderson,73.0,219,3
174,T174,T174,Paul Azinger,73.0,584,8
175,T174,T174,Craig Barlow,73.0,365,5
176,T174,T174,Andrew Magee,73.0,219,3
177,178,178,Tom Gillis,73.14,512,7
178,179,179,Jason Allred,73.2,366,5
179,180,180,Scott Hend,73.25,293,4
180,181,181,Mark Brooks,73.38,587,8
181,182,182,Dean Wilson,73.5,294,4
182,T183,T183,Bill Glasson,73.6,368,5
183,T183,T183,Stephen Leaney,73.6,368,5
184,185,185,Kent Jones,73.63,589,8
185,T186,T186,Gavin Coles,73.67,442,6
186,T186,T186,Jeff Maggert,73.67,442,6
187,T186,T186,Chris Riley,73.67,442,6
188,189,189,Jay Haas,73.8,369,5
189,T190,T190,Steve Allan,74.0,592,8
190,T190,T190,Ben Curtis,74.0,148,2
191,T190,T190,Pat Perez,74.0,444,6
192,T190,T190,Craig Perks,74.0,148,2
193,T190,T190,Charlie Wi,74.0,592,8
194,195,195,Len Mattiace,74.2,371,5
195,196,196,Rod Pampling,74.33,669,9
196,197,197,Steve Flesch,74.5,447,6
197,198,198,Mark O'Meara,74.86,524,7
198,199,199,Paul Gow,75.0,525,7
199,T200,T200,Padraig Harrington,76.0,228,3
200,T200,T200,Shaun Micheel,76.0,228,3
201,202,202,Lee Westwood,78.0,234,3
