,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
149,T149,T149,Scott McCarron,72.2,361,5
150,T149,T149,Hideto Tanihara,72.2,361,5
151,152,152,Franklin Langham,72.25,578,8
152,153,153,Craig Perks,72.33,434,6
153,154,154,Phil Mickelson,72.5,145,2
154,T155,T155,José Coceres,72.57,508,7
155,T155,T155,Robert Gamez,72.57,508,7
156,T157,T157,Hunter Haas,72.6,363,5
157,T157,T157,Zach Johnson,72.6,363,5
158,T157,T157,Shigeki Maruyama,72.6,363,5
159,T157,T157,Rocco Mediate,72.6,363,5
160,T161,T161,Danny Briggs,72.67,218,3
161,T161,T161,Matt Gogel,72.67,436,6
162,T161,T161,Rob Rashell,72.67,436,6
163,T161,T161,Mark Wilson,72.67,654,9
164,165,165,Jason Allred,72.73,800,11
165,166,166,Jeff Hart,72.75,291,4
166,167,167,Skip Kendall,72.8,364,5
167,T168,T168,Peter Lonard,73.0,365,5
168,T168,T168,Shaun Micheel,73.0,292,4
169,T168,T168,David Toms,73.0,219,3
170,171,171,Doug Barron,73.2,366,5
171,T172,T172,Bob Heintz,73.25,586,8
172,T172,T172,Justin Leonard,73.25,293,4
173,T172,T172,Arron Oberholser,73.25,293,4
174,T175,T175,Jay Haas,73.33,220,3
175,T175,T175,Tjaart van der Walt,73.33,440,6
176,177,177,Ryuji Imada,73.43,514,7
177,T178,T178,John Daly,73.5,441,6
178,T178,T178,Steve Flesch,73.5,588,8
179,T180,T180,Bart Bryant,73.6,368,5
180,T180,T180,Mark O'Meara,73.6,368,5
181,T182,T182,Bradley Hughes,73.63,589,8
182,T182,T182,Kent Jones,73.63,589,8
183,184,184,Paul Gow,73.67,442,6
184,185,185,D.J. Brigman,73.75,295,4
185,T186,T186,Rich Beem,74.0,296,4
186,T186,T186,Ben Curtis,74.0,148,2
187,T186,T186,John Senden,74.0,296,4
188,189,189,John Cook,74.25,297,4
189,190,190,Brett Wetterich,74.29,520,7
190,T191,T191,Padraig Harrington,74.33,223,3
191,T191,T191,Larry Mize,74.33,223,3
192,T193,T193,Jim Carter,74.5,298,4
193,T193,T193,Mark Hensby,74.5,149,2
194,T193,T193,Dennis Paulson,74.5,298,4
195,196,196,Matt Davidson,74.57,522,7
196,197,197,Jerry Kelly,74.67,224,3
197,T198,T198,Glen Hnatiuk,75.0,375,5
198,T198,T198,Bernhard Langer,75.0,75,1
199,200,200,Brad Faxon,75.75,303,4
200,201,201,Kevin Stadler,76.17,457,6
