,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
64,T54,T54,D.J. Trahan,81,4.02,667,166
65,T54,T54,Lee Westwood,50,4.02,438,109
66,T67,T67,Billy Andrade,83,4.03,859,213
67,T67,T67,Chad Campbell,95,4.03,693,172
68,T67,T67,José Coceres,56,4.03,379,94
69,T67,T67,Fred Couples,72,4.03,737,183
70,T67,T67,Dan Forsman,52,4.03,451,112
71,T67,T67,Scott Gutschewski,86,4.03,815,202
72,T67,T67,Todd Hamilton,94,4.03,745,185
73,T67,T67,Hunter Mahan,103,4.03,879,218
74,T67,T67,Kevin Na,88,4.03,701,174
75,T67,T67,Carl Pettersson,109,4.03,924,229
76,T67,T67,Adam Scott,72,4.03,524,130
77,T67,T67,Jeff Sluman,94,4.03,818,203
78,T67,T67,Kevin Sutherland,89,4.03,762,189
79,T67,T67,Kirk Triplett,55,4.03,427,106
80,T81,T81,Stephen Ames,82,4.04,916,227
81,T81,T81,Jonathan Byrd,103,4.04,880,218
82,T81,T81,Tom Byrum,83,4.04,517,128
83,T81,T81,Chris DiMarco,83,4.04,408,101
84,T81,T81,Bob Estes,92,4.04,764,189
85,T81,T81,Kent Jones,99,4.04,767,190
86,T81,T81,Andrew Magee,82,4.04,622,154
87,T81,T81,Billy Mayfair,114,4.04,743,184
88,T81,T81,Ted Purdy,122,4.04,832,206
89,T81,T81,Hidemichi Tanaka,106,4.04,791,196
90,T91,T91,Michael Allen,90,4.05,997,246
91,T91,T91,John Cook,72,4.05,704,174
92,T91,T91,Glen Day,80,4.05,648,160
93,T91,T91,Matt Gogel,78,4.05,684,169
94,T91,T91,Bob Heintz,67,4.05,462,114
95,T91,T91,Scott McCarron,78,4.05,684,169
96,T91,T91,D.A. Points,94,4.05,665,164
97,T91,T91,Tag Ridings,93,4.05,765,189
98,T91,T91,Chris Smith,93,4.05,802,198
99,T91,T91,Darron Stiles,78,4.05,640,158
100,T101,T101,Cameron Beckman,96,4.06,503,124
101,T101,T101,Justin Bolli,65,4.06,763,188
102,T101,T101,John Daly,78,4.06,438,108
103,T101,T101,Skip Kendall,80,4.06,711,175
104,T101,T101,Franklin Langham,91,4.06,751,185
105,T101,T101,Shaun Micheel,81,4.06,714,176
106,T101,T101,Joe Ogilvie,103,4.06,760,187
107,T101,T101,José María Olazábal,55,4.06,357,88
108,T101,T101,Tim Petrovic,97,4.06,630,155
109,T101,T101,Brett Quigley,96,4.06,877,216
110,T101,T101,Loren Roberts,54,4.06,361,89
111,T101,T101,Vaughn Taylor,99,4.06,707,174
112,T101,T101,Charles Warren,89,4.06,710,175
113,T114,T114,Olin Browne,99,4.07,874,215
114,T114,T114,K.J. Choi,78,4.07,716,176
115,T114,T114,Ben Crane,78,4.07,464,114
116,T114,T114,Joe Durant,81,4.07,684,168
117,T114,T114,Steve Elkington,67,4.07,468,115
118,T114,T114,Carlos Franco,78,4.07,558,137
119,T114,T114,Freddie Jacobson,72,4.07,427,105
120,T114,T114,Steve Jones,56,4.07,472,116
121,T114,T114,Matt Kuchar,60,4.07,602,148
122,T114,T114,Bernhard Langer,67,4.07,541,133
123,T114,T114,Sean O'Hair,103,4.07,866,213
124,T114,T114,Brenden Pappas,51,4.07,594,146
125,T114,T114,Heath Slocum,103,4.07,932,229
126,T114,T114,Steve Stricker,62,4.07,496,122
127,T114,T114,Bo Van Pelt,112,4.07,1017,250
128,T129,T129,Stuart Appleby,84,4.08,486,119
129,T129,T129,Doug Barron,70,4.08,514,126
130,T129,T129,Jeff Brehaut,71,4.08,547,134
131,T129,T129,Steve Flesch,90,4.08,551,135
132,T129,T129,Fred Funk,102,4.08,914,224
133,T129,T129,Tom Gillis,77,4.08,645,158
134,T129,T129,Padraig Harrington,50,4.08,433,106
135,T129,T129,Brett Wetterich,76,4.08,779,191
136,T137,T137,Steve Allan,102,4.09,916,224
137,T137,T137,Robert Allenby,95,4.09,862,211
138,T137,T137,Jason Allred,75,4.09,597,146
139,T137,T137,Paul Azinger,66,4.09,760,186
140,T137,T137,Jay Haas,54,4.09,442,108
141,T137,T137,Jonathan Kaye,77,4.09,511,125
142,T137,T137,Dennis Paulson,63,4.09,790,193
143,T137,T137,Corey Pavin,77,4.09,417,102
144,T137,T137,Rob Rashell,65,4.09,720,176
145,T146,T146,Tommy Armour III,103,4.1,803,196
146,T146,T146,Tim Clark,92,4.1,631,154
147,T146,T146,Brian Davis,75,4.1,701,171
148,T146,T146,Jeff Hart,63,4.1,554,135
149,T146,T146,Bradley Hughes,52,4.1,385,94
150,T146,T146,Stephen Leaney,89,4.1,902,220
151,T146,T146,Omar Uresti,84,4.1,799,195
152,T146,T146,Duffy Waldorf,86,4.1,594,145
153,T146,T146,Mike Weir,71,4.1,467,114
154,T146,T146,Mark Wilson,74,4.1,643,157
155,T156,T156,Brian Bateman,98,4.11,850,207
156,T156,T156,Neal Lancaster,95,4.11,957,233
157,T156,T156,Michael Long,72,4.11,658,160
158,T156,T156,Scott Verplank,87,4.11,719,175
159,T160,T160,Rich Beem,66,4.12,433,105
160,T160,T160,Robert Gamez,91,4.12,787,191
161,T160,T160,Brian Gay,101,4.12,914,222
162,T160,T160,Lucas Glover,88,4.12,626,152
163,T160,T160,David Hearn,68,4.12,622,151
164,T160,T160,Brendan Jones,81,4.12,725,176
165,T160,T160,Frank Lickliter II,100,4.12,919,223
166,T160,T160,Mark O'Meara,66,4.12,548,133
167,T168,T168,Chris Anderson,66,4.13,528,128
168,T168,T168,Gavin Coles,70,4.13,599,145
169,T168,T168,Ben Curtis,65,4.13,557,135
170,T168,T168,Todd Fischer,99,4.13,957,232
171,T168,T168,Scott Hend,75,4.13,838,203
172,T168,T168,Hank Kuehne,84,4.13,624,151
173,T168,T168,Jeff Maggert,79,4.13,594,144
174,T168,T168,Len Mattiace,86,4.13,909,220
175,T168,T168,Chris Riley,67,4.13,545,132
176,T168,T168,Mario Tiziani,67,4.13,463,112
177,T168,T168,Jay Williamson,53,4.13,343,83
178,T179,T179,Paul Gow,78,4.14,708,171
179,T179,T179,Tjaart van der Walt,56,4.14,344,83
180,T181,T181,Danny Briggs,70,4.15,781,188
181,T181,T181,D.J. Brigman,76,4.15,693,167
182,T181,T181,Mark Brooks,72,4.15,598,144
183,T181,T181,Matt Davidson,53,4.15,457,110
184,T181,T181,John Elliott,58,4.15,647,156
185,T181,T181,Bill Glasson,54,4.15,556,134
186,T181,T181,Peter Lonard,85,4.15,664,160
187,T181,T181,Will MacKenzie,75,4.15,743,179
188,T181,T181,Rod Pampling,89,4.15,684,165
189,T190,T190,Jim Carter,62,4.16,678,163
190,T190,T190,Robert Damron,89,4.16,820,197
191,T190,T190,Larry Mize,54,4.16,445,107
192,T193,T193,Glen Hnatiuk,59,4.17,442,106
193,T193,T193,Craig Perks,67,4.17,479,115
194,T195,T195,James Driscoll,73,4.18,376,90
195,T195,T195,Lee Janzen,75,4.18,849,203
196,T195,T195,Rory Sabbatini,81,4.18,727,174
197,198,198,Kevin Stadler,96,4.2,747,178
198,T199,T199,Mark Hensby,70,4.22,696,165
199,T199,T199,Hideto Tanihara,50,4.22,536,127
200,201,201,Ian Poulter,62,4.24,449,106
201,202,202,Thomas Levet,54,4.33,377,87
