,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
80,T81,T81,Lucas Glover,70.57,494,7
81,T81,T81,Kevin Stadler,70.57,494,7
82,83,83,Jeff Sluman,70.63,565,8
83,T84,T84,K.J. Choi,70.67,424,6
84,T84,T84,Paul Claxton,70.67,424,6
85,T84,T84,J.J. Henry,70.67,636,9
86,T84,T84,Vaughn Taylor,70.67,424,6
87,T88,T88,Jonathan Byrd,70.71,495,7
88,T88,T88,Patrick Sheehan,70.71,495,7
89,90,90,Ryan Palmer,70.75,566,8
90,T91,T91,Woody Austin,70.8,354,5
91,T91,T91,Todd Fischer,70.8,354,5
92,T91,T91,Todd Hamilton,70.8,708,10
93,T91,T91,Tom Pernice Jr.,70.8,708,10
94,T91,T91,Kirk Triplett,70.8,354,5
95,T91,T91,Lee Westwood,70.8,354,5
96,97,97,Jeff Hart,70.83,425,6
97,T98,T98,Stephen Ames,70.86,496,7
98,T98,T98,Fred Couples,70.86,496,7
99,T98,T98,John Huston,70.86,496,7
100,T98,T98,D.J. Trahan,70.86,496,7
101,102,102,Robert Gamez,70.88,567,8
102,T103,T103,Robert Allenby,71.0,355,5
103,T103,T103,Alex Cejka,71.0,426,6
104,T103,T103,Stewart Cink,71.0,355,5
105,T103,T103,John Daly,71.0,284,4
106,T103,T103,Steve Elkington,71.0,284,4
107,T103,T103,Bill Glasson,71.0,142,2
108,T103,T103,Scott Gutschewski,71.0,710,10
109,T103,T103,Jay Haas,71.0,284,4
110,T103,T103,Jeff Maggert,71.0,497,7
111,T103,T103,Billy Mayfair,71.0,497,7
112,T103,T103,Greg Owen,71.0,355,5
113,T103,T103,Tim Petrovic,71.0,213,3
114,T103,T103,Tag Ridings,71.0,355,5
115,T103,T103,Hidemichi Tanaka,71.0,497,7
116,T103,T103,Mario Tiziani,71.0,426,6
117,118,118,Scott Hend,71.11,640,9
118,119,119,Skip Kendall,71.13,569,8
119,T120,T120,Scott McCarron,71.14,498,7
120,T120,T120,Rory Sabbatini,71.14,498,7
121,122,122,Charlie Wi,71.17,427,6
122,123,123,Carl Pettersson,71.25,570,8
123,124,124,Shaun Micheel,71.29,499,7
124,T125,T125,Larry Mize,71.33,428,6
125,T125,T125,Duffy Waldorf,71.33,428,6
126,T127,T127,Brian Bateman,71.38,571,8
127,T127,T127,Olin Browne,71.38,571,8
128,T127,T127,Lee Janzen,71.38,571,8
129,T127,T127,Nick Watney,71.38,571,8
130,131,131,Brian Davis,71.4,357,5
131,T132,T132,Brad Faxon,71.43,500,7
132,T132,T132,Mark Hensby,71.43,500,7
133,T132,T132,Darron Stiles,71.43,500,7
134,135,135,Frank Lickliter II,71.44,643,9
135,T136,T136,Jason Bohn,71.5,286,4
136,T136,T136,Bob Heintz,71.5,429,6
137,T136,T136,Brenden Pappas,71.5,286,4
138,T136,T136,Mike Weir,71.5,143,2
139,140,140,Ted Purdy,71.56,644,9
140,141,141,Stephen Leaney,71.57,501,7
141,142,142,Paul Azinger,71.63,573,8
142,143,143,John Rollins,71.71,502,7
143,T144,T144,Joey Sindelar,71.75,287,4
144,T144,T144,Steve Stricker,71.75,574,8
145,T146,T146,Danny Briggs,71.78,646,9
146,T146,T146,Rob Rashell,71.78,646,9
147,148,148,Roland Thatcher,71.8,359,5
148,T149,T149,Jason Allred,71.83,431,6
149,T149,T149,Zach Johnson,71.83,431,6
150,151,151,Brendan Jones,71.86,503,7
151,T152,T152,Michael Allen,72.0,720,10
152,T152,T152,D.J. Brigman,72.0,576,8
153,T152,T152,John Cook,72.0,432,6
154,T152,T152,Ben Curtis,72.0,432,6
155,T152,T152,John Elliott,72.0,216,3
156,T152,T152,Tom Gillis,72.0,360,5
157,T152,T152,Mark O'Meara,72.0,360,5
158,159,159,Dennis Paulson,72.09,793,11
159,160,160,Paul Gow,72.11,649,9
160,T161,T161,Cameron Beckman,72.2,361,5
161,T161,T161,Freddie Jacobson,72.2,361,5
162,T163,T163,Chris Anderson,72.25,289,4
163,T163,T163,Doug Barron,72.25,578,8
164,T163,T163,Steve Flesch,72.25,289,4
165,T163,T163,Hunter Mahan,72.25,578,8
166,T167,T167,Craig Perks,72.33,217,3
167,T167,T167,Jay Williamson,72.33,217,3
168,169,169,Omar Uresti,72.38,579,8
169,170,170,Marco Dawson,72.43,507,7
170,171,171,Joe Ogilvie,72.44,652,9
171,172,172,Steve Allan,72.45,797,11
172,T173,T173,Justin Bolli,72.5,435,6
173,T173,T173,Dan Forsman,72.5,290,4
174,T173,T173,Brian Gay,72.5,435,6
175,T173,T173,Richard Johnson,72.5,145,2
176,T173,T173,Peter Lonard,72.5,290,4
177,T173,T173,Steve Lowery,72.5,290,4
178,179,179,D.A. Points,72.57,508,7
179,T180,T180,Rich Beem,72.67,218,3
180,T180,T180,Gavin Coles,72.67,218,3
181,T180,T180,Bradley Hughes,72.67,218,3
182,T180,T180,Mark Wilson,72.67,218,3
183,184,184,David Hearn,72.71,509,7
184,185,185,Ian Poulter,72.75,291,4
185,T186,T186,Matt Gogel,73.0,365,5
186,T186,T186,Glen Hnatiuk,73.0,438,6
187,T186,T186,Andrew Magee,73.0,365,5
188,T186,T186,Jesper Parnevik,73.0,146,2
189,190,190,Carlos Franco,73.25,293,4
190,191,191,Matt Davidson,73.5,147,2
191,192,192,Robert Damron,73.57,515,7
192,193,193,Mark Brooks,73.67,221,3
193,194,194,Jim Carter,73.86,517,7
194,T195,T195,Jonathan Kaye,74.0,222,3
195,T195,T195,J.L. Lewis,74.0,222,3
196,197,197,Hideto Tanihara,74.5,298,4
197,T198,T198,José Coceres,74.67,224,3
198,T198,T198,Rod Pampling,74.67,224,3
199,200,200,Chris Riley,75.0,375,5
200,201,201,Thomas Levet,75.33,226,3
201,202,202,Tjaart van der Walt,76.0,228,3
