,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
109,T107,T107,Alex Cejka,84,4,271,1.0
110,T107,T107,Gavin Coles,70,4,238,3.0
111,T107,T107,Ben Curtis,65,4,226,
112,T107,T107,Marco Dawson,82,4,285,2.0
113,T107,T107,Joe Durant,81,4,271,
114,T107,T107,Brad Faxon,75,4,228,
115,T107,T107,Todd Fischer,99,4,333,1.0
116,T107,T107,Sergio Garcia,73,4,204,
117,T107,T107,Tom Gillis,77,4,260,
118,T107,T107,Matt Gogel,78,4,255,1.0
119,T107,T107,J.P. Hayes,63,4,208,1.0
120,T107,T107,Tim Herron,100,4,323,1.0
121,T107,T107,Ryuji Imada,78,4,261,1.0
122,T107,T107,Lee Janzen,75,4,249,
123,T107,T107,Jonathan Kaye,77,4,254,2.0
124,T107,T107,Scott McCarron,78,4,254,
125,T107,T107,Ryan Palmer,101,4,325,
126,T107,T107,Corey Pavin,77,4,235,1.0
127,T107,T107,Craig Perks,67,4,220,
128,T107,T107,Carl Pettersson,109,4,365,
129,T107,T107,Phillip Price,77,4,259,
130,T107,T107,Rob Rashell,65,4,212,
131,T107,T107,Roland Thatcher,75,4,258,1.0
132,T107,T107,Bob Tway,87,4,268,
133,T107,T107,Scott Verplank,87,4,263,
134,T107,T107,Duffy Waldorf,86,4,279,1.0
135,T107,T107,Lee Westwood,50,4,138,1.0
136,T107,T107,Mark Wilson,74,4,248,1.0
137,T138,T138,Stephen Ames,82,3,240,
138,T138,T138,Stuart Appleby,84,3,245,
139,T138,T138,Paul Azinger,66,3,228,1.0
140,T138,T138,D.J. Brigman,76,3,232,1.0
141,T138,T138,Olin Browne,99,3,316,1.0
142,T138,T138,Tom Byrum,83,3,262,1.0
143,T138,T138,Paul Claxton,79,3,263,1.0
144,T138,T138,Glen Day,80,3,258,2.0
145,T138,T138,Luke Donald,67,3,165,
146,T138,T138,Dan Forsman,52,3,175,1.0
147,T138,T138,Fred Funk,102,3,308,1.0
148,T138,T138,Robert Gamez,91,3,298,1.0
149,T138,T138,Bill Glasson,54,3,174,3.0
150,T138,T138,Todd Hamilton,94,3,308,
151,T138,T138,Steve Jones,56,3,167,1.0
152,T138,T138,Stephen Leaney,89,3,297,1.0
153,T138,T138,Tom Lehman,69,3,210,1.0
154,T138,T138,Justin Leonard,78,3,219,1.0
155,T138,T138,Will MacKenzie,75,3,248,
156,T138,T138,Arron Oberholser,65,3,199,
157,T138,T138,Pat Perez,89,3,280,
158,T138,T138,Patrick Sheehan,114,3,379,
159,T138,T138,Darron Stiles,78,3,258,1.0
160,T138,T138,Steve Stricker,62,3,205,1.0
161,T138,T138,Kevin Sutherland,89,3,292,
162,T138,T138,Hidemichi Tanaka,106,3,355,1.0
163,T138,T138,Omar Uresti,84,3,274,
164,T165,T165,Rich Beem,66,2,202,
165,T165,T165,Mark Brooks,72,2,247,
166,T165,T165,Stewart Cink,98,2,288,
167,T165,T165,John Cook,72,2,226,2.0
168,T165,T165,Matt Davidson,53,2,177,
169,T165,T165,John Elliott,58,2,180,1.0
170,T165,T165,Paul Gow,78,2,244,
171,T165,T165,Jay Haas,54,2,178,
172,T165,T165,Jeff Hart,63,2,209,
173,T165,T165,Kent Jones,99,2,334,
174,T165,T165,Skip Kendall,80,2,271,1.0
175,T165,T165,Franklin Langham,91,2,291,1.0
176,T165,T165,Len Mattiace,86,2,282,
177,T165,T165,Rod Pampling,89,2,261,
178,T165,T165,Chris Riley,67,2,207,
179,T180,T180,Doug Barron,70,1,245,
180,T180,T180,Justin Bolli,65,1,215,1.0
181,T180,T180,Danny Briggs,70,1,235,1.0
182,T180,T180,Jim Carter,62,1,196,
183,T180,T180,José Coceres,56,1,182,
184,T180,T180,Steve Elkington,67,1,212,
185,T180,T180,Brian Gay,101,1,329,
186,T180,T180,Glen Hnatiuk,59,1,185,
187,T180,T180,Richard Johnson,50,1,165,
188,T180,T180,Matt Kuchar,60,1,197,1.0
189,T180,T180,Jeff Maggert,79,1,234,
190,T180,T180,Phil Mickelson,81,1,234,
191,T180,T180,Larry Mize,54,1,155,
192,T180,T180,Mark O'Meara,66,1,240,1.0
193,T180,T180,Brett Quigley,96,1,320,
194,T180,T180,Joey Sindelar,104,1,370,
195,T180,T180,Kirk Triplett,55,1,177,
196,T180,T180,Mike Weir,71,1,212,
