,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
98,T97,T97,Jonathan Kaye,71.25,285,4
99,T97,T97,Hidemichi Tanaka,71.25,570,8
100,101,101,Charles Warren,71.29,499,7
101,T102,T102,Chris DiMarco,71.33,428,6
102,T102,T102,Padraig Harrington,71.33,214,3
103,T102,T102,Charles Howell III,71.33,428,6
104,T102,T102,Peter Lonard,71.33,428,6
105,T102,T102,Rod Pampling,71.33,642,9
106,T102,T102,Tim Petrovic,71.33,428,6
107,108,108,Brandt Jobe,71.38,571,8
108,109,109,David Hearn,71.4,357,5
109,T110,T110,Billy Andrade,71.43,500,7
110,T110,T110,Jeff Sluman,71.43,500,7
111,T112,T112,Jim Furyk,71.5,286,4
112,T112,T112,Loren Roberts,71.5,286,4
113,T112,T112,Adam Scott,71.5,286,4
114,T112,T112,Bob Tway,71.5,286,4
115,116,116,Ryan Palmer,71.56,644,9
116,117,117,Brian Bateman,71.57,501,7
117,T118,T118,Stuart Appleby,71.6,358,5
118,T118,T118,Bob Estes,71.6,358,5
119,120,120,J.J. Henry,71.63,573,8
120,T121,T121,Arjun Atwal,71.67,430,6
121,T121,T121,Woody Austin,71.67,215,3
122,T121,T121,Dudley Hart,71.67,430,6
123,T124,T124,Joe Durant,71.71,502,7
124,T124,T124,Bo Van Pelt,71.71,502,7
125,126,126,Craig Barlow,71.73,789,11
126,127,127,Todd Fischer,71.79,1005,14
127,T128,T128,Stephen Ames,71.8,359,5
128,T128,T128,Paul Gow,71.8,359,5
129,130,130,Vaughn Taylor,71.83,431,6
130,T131,T131,Steve Allan,71.86,503,7
131,T131,T131,Justin Bolli,71.86,503,7
132,T131,T131,Patrick Sheehan,71.86,503,7
133,T131,T131,Joey Snyder III,71.86,503,7
134,T131,T131,Hideto Tanihara,71.86,503,7
135,T136,T136,Skip Kendall,71.88,575,8
136,T136,T136,Mark Wilson,71.88,575,8
137,T138,T138,Chris Anderson,72.0,432,6
138,T138,T138,Fred Couples,72.0,432,6
139,T138,T138,Bob Heintz,72.0,216,3
140,T138,T138,Lee Janzen,72.0,504,7
141,T138,T138,Brendan Jones,72.0,504,7
142,T138,T138,Neal Lancaster,72.0,504,7
143,T138,T138,Bernhard Langer,72.0,288,4
144,T138,T138,Frank Lickliter II,72.0,648,9
145,T138,T138,Will MacKenzie,72.0,504,7
146,T147,T147,Tag Ridings,72.1,721,10
147,T147,T147,Chris Smith,72.1,721,10
148,T149,T149,Steve Flesch,72.14,505,7
149,T149,T149,Michael Long,72.14,505,7
150,151,151,Jeff Hart,72.25,289,4
151,T152,T152,Fred Funk,72.29,506,7
152,T152,T152,Scott Verplank,72.29,506,7
153,154,154,John Daly,72.33,434,6
154,155,155,Heath Slocum,72.43,507,7
155,T156,T156,Robert Allenby,72.5,725,10
156,T156,T156,James Driscoll,72.5,290,4
157,T156,T156,Brian Gay,72.5,870,12
158,159,159,Tommy Armour III,72.57,508,7
159,160,160,Jay Williamson,72.6,363,5
160,161,161,Matt Kuchar,72.63,581,8
161,T162,T162,Brian Davis,72.67,436,6
162,T162,T162,Steve Lowery,72.67,436,6
163,T162,T162,Scott McCarron,72.67,436,6
164,T165,T165,Bradley Hughes,72.8,364,5
165,T165,T165,Franklin Langham,72.8,364,5
166,T167,T167,Gavin Coles,72.83,437,6
167,T167,T167,Bill Glasson,72.83,437,6
168,T169,T169,Tom Gillis,72.88,583,8
169,T169,T169,Stephen Leaney,72.88,583,8
170,T171,T171,Paul Azinger,73.0,511,7
171,T171,T171,Olin Browne,73.0,292,4
172,T171,T171,Mark O'Meara,73.0,292,4
173,T171,T171,Ian Poulter,73.0,365,5
174,T171,T171,Rob Rashell,73.0,365,5
175,T171,T171,Nick Watney,73.0,292,4
176,T177,T177,Tim Clark,73.17,439,6
177,T177,T177,Ben Curtis,73.17,439,6
178,T179,T179,Kevin Stadler,73.2,732,10
179,T179,T179,Duffy Waldorf,73.2,366,5
180,181,181,Sean O'Hair,73.25,586,8
181,182,182,D.J. Brigman,73.33,440,6
182,183,183,Brett Wetterich,73.38,587,8
183,T184,T184,Mark Brooks,73.71,516,7
184,T184,T184,Lucas Glover,73.71,516,7
185,186,186,John Elliott,73.75,590,8
186,T187,T187,Jason Allred,73.8,369,5
187,T187,T187,Chris Riley,73.8,369,5
188,189,189,Rory Sabbatini,73.86,517,7
189,190,190,Craig Perks,74.0,518,7
190,191,191,Matt Davidson,74.2,371,5
191,192,192,Rocco Mediate,74.4,372,5
192,193,193,Len Mattiace,74.6,746,10
193,194,194,Hank Kuehne,74.78,673,9
194,195,195,Danny Briggs,74.83,449,6
195,T196,T196,Thomas Levet,75.0,375,5
196,T196,T196,Dennis Paulson,75.0,300,4
197,198,198,Jeff Brehaut,75.25,301,4
198,199,199,Jay Haas,75.5,151,2
199,200,200,Glen Hnatiuk,76.0,152,2
200,201,201,Steve Stricker,76.5,153,2
201,202,202,Mario Tiziani,78.0,78,1
