,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
37,T35,T35,Dan Forsman,52,4.03,958,238
38,T35,T35,Retief Goosen,71,4.03,1490,370
39,T35,T35,Scott Gutschewski,86,4.03,1510,375
40,T35,T35,Tim Herron,100,4.03,2106,523
41,T35,T35,Jeff Maggert,79,4.03,1592,395
42,T35,T35,José María Olazábal,55,4.03,1288,320
43,T35,T35,Rod Pampling,89,4.03,1766,438
44,T35,T35,Omar Uresti,84,4.03,1551,385
45,T35,T35,Scott Verplank,87,4.03,2025,503
46,T35,T35,Brett Wetterich,76,4.03,1662,412
47,T48,T48,Steve Allan,102,4.04,2019,500
48,T48,T48,Michael Allen,90,4.04,1679,416
49,T48,T48,Robert Allenby,95,4.04,1887,467
50,T48,T48,Aaron Baddeley,84,4.04,1779,440
51,T48,T48,Jason Bohn,91,4.04,2214,548
52,T48,T48,Tim Clark,92,4.04,2047,507
53,T48,T48,Gavin Coles,70,4.04,1379,341
54,T48,T48,Fred Couples,72,4.04,1350,334
55,T48,T48,Chris DiMarco,83,4.04,1822,451
56,T48,T48,Todd Fischer,99,4.04,2030,503
57,T48,T48,Harrison Frazar,105,4.04,2289,566
58,T48,T48,Brian Gay,101,4.04,2139,529
59,T48,T48,Freddie Jacobson,72,4.04,1899,470
60,T48,T48,J.L. Lewis,98,4.04,2006,496
61,T48,T48,Arron Oberholser,65,4.04,1574,390
62,T48,T48,Brenden Pappas,51,4.04,991,245
63,T48,T48,Joey Snyder III,102,4.04,1909,473
64,T48,T48,Hidemichi Tanaka,106,4.04,1921,475
65,T48,T48,Roland Thatcher,75,4.04,1601,396
66,T48,T48,Mario Tiziani,67,4.04,1196,296
67,T48,T48,David Toms,87,4.04,1953,483
68,T48,T48,Kirk Triplett,55,4.04,1247,309
69,T70,T70,Cameron Beckman,96,4.05,1888,466
70,T70,T70,Glen Day,80,4.05,1603,396
71,T70,T70,Jerry Kelly,101,4.05,2207,545
72,T70,T70,Justin Leonard,78,4.05,1967,486
73,T70,T70,Shigeki Maruyama,99,4.05,2238,552
74,T70,T70,Tim Petrovic,97,4.05,2011,496
75,T70,T70,Ted Purdy,122,4.05,2594,641
76,T70,T70,Tag Ridings,93,4.05,1995,492
77,T70,T70,John Senden,101,4.05,1869,461
78,T70,T70,Jeff Sluman,94,4.05,1917,473
79,T80,T80,Stuart Appleby,84,4.06,2212,545
80,T80,T80,Tommy Armour III,103,4.06,1920,473
81,T80,T80,Doug Barron,70,4.06,1448,357
82,T80,T80,Bart Bryant,91,4.06,2118,522
83,T80,T80,Steve Elkington,67,4.06,1441,355
84,T80,T80,Brad Faxon,75,4.06,1587,391
85,T80,T80,Brent Geiberger,61,4.06,1306,322
86,T80,T80,Tom Gillis,77,4.06,1572,387
87,T80,T80,John Huston,90,4.06,1864,459
88,T80,T80,Ryuji Imada,78,4.06,1596,393
89,T80,T80,Neal Lancaster,95,4.06,1781,439
90,T80,T80,Peter Lonard,85,4.06,1933,476
91,T80,T80,Davis Love III,80,4.06,1878,462
92,T80,T80,Hunter Mahan,103,4.06,2016,496
93,T80,T80,Tom Pernice Jr.,111,4.06,2144,528
94,T80,T80,Carl Pettersson,109,4.06,2246,553
95,T80,T80,Loren Roberts,54,4.06,1267,312
96,T80,T80,Kevin Sutherland,89,4.06,1770,436
97,T80,T80,Tjaart van der Walt,56,4.06,1024,252
98,T80,T80,Nick Watney,91,4.06,1874,462
99,T100,T100,Chris Anderson,66,4.07,1400,344
100,T100,T100,Billy Andrade,83,4.07,1842,453
101,T100,T100,Chad Campbell,95,4.07,2006,493
102,T100,T100,Daniel Chopra,108,4.07,2001,492
103,T100,T100,José Coceres,56,4.07,1253,308
104,T100,T100,Dudley Hart,84,4.07,2003,492
105,T100,T100,J.P. Hayes,63,4.07,1381,339
106,T100,T100,Lee Janzen,75,4.07,1274,313
107,T100,T100,Brendan Jones,81,4.07,1605,394
108,T100,T100,Bernhard Langer,67,4.07,1567,385
109,T100,T100,Stephen Leaney,89,4.07,1866,458
110,T100,T100,Kevin Na,88,4.07,2045,502
111,T100,T100,Joe Ogilvie,103,4.07,2017,495
112,T100,T100,Greg Owen,84,4.07,1983,487
113,T100,T100,Ryan Palmer,101,4.07,1912,470
114,T100,T100,Corey Pavin,77,4.07,1686,414
115,T100,T100,Pat Perez,89,4.07,2123,521
116,T100,T100,Brett Quigley,96,4.07,2005,493
117,T100,T100,Justin Rose,99,4.07,2110,519
118,T100,T100,Bo Van Pelt,112,4.07,2332,573
119,T100,T100,Duffy Waldorf,86,4.07,1651,406
120,T100,T100,Dean Wilson,86,4.07,2056,505
121,T122,T122,Stephen Ames,82,4.08,1526,374
122,T122,T122,Mark Calcavecchia,92,4.08,1696,416
123,T122,T122,Ben Curtis,65,4.08,1557,382
124,T122,T122,Carlos Franco,78,4.08,1672,410
125,T122,T122,Fred Funk,102,4.08,2015,494
126,T122,T122,Robert Gamez,91,4.08,1765,433
127,T122,T122,Paul Gow,78,4.08,1390,341
128,T122,T122,Charles Howell III,95,4.08,2034,498
129,T122,T122,Matt Kuchar,60,4.08,1391,341
130,T122,T122,Scott McCarron,78,4.08,1529,375
131,T122,T122,Larry Mize,54,4.08,980,240
132,T122,T122,Jesper Parnevik,84,4.08,1679,412
133,T122,T122,D.A. Points,94,4.08,1887,462
134,T122,T122,Ian Poulter,62,4.08,1123,275
135,T122,T122,Chris Riley,67,4.08,1327,325
136,T122,T122,John Rollins,97,4.08,2039,500
137,T122,T122,Chris Smith,93,4.08,2151,527
138,T122,T122,Kevin Stadler,96,4.08,1865,457
139,T140,T140,Woody Austin,100,4.09,2157,527
140,T140,T140,Craig Barlow,81,4.09,1578,386
141,T140,T140,Mark Brooks,72,4.09,1305,319
142,T140,T140,Robert Damron,89,4.09,1692,414
143,T140,T140,Luke Donald,67,4.09,1488,364
144,T140,T140,James Driscoll,73,4.09,1476,361
145,T140,T140,Mathias Grönberg,60,4.09,1344,329
146,T140,T140,Jay Haas,54,4.09,1116,273
147,T140,T140,Todd Hamilton,94,4.09,1898,464
148,T140,T140,Padraig Harrington,50,4.09,1080,264
149,T140,T140,Kent Jones,99,4.09,1900,464
150,T140,T140,Frank Lickliter II,100,4.09,1953,477
151,T140,T140,Steve Lowery,100,4.09,2005,490
152,T140,T140,Rocco Mediate,73,4.09,1435,351
153,T140,T140,Patrick Sheehan,114,4.09,2117,517
154,T140,T140,D.J. Trahan,81,4.09,1696,415
155,T156,T156,Briny Baird,98,4.1,1958,478
156,T156,T156,Tom Byrum,83,4.1,1732,422
157,T156,T156,Jim Carter,62,4.1,1190,290
158,T156,T156,Jeff Hart,63,4.1,1286,314
159,T156,T156,Hank Kuehne,84,4.1,1690,412
160,T156,T156,Will MacKenzie,75,4.1,1422,347
161,T156,T156,Adam Scott,72,4.1,1733,423
162,T156,T156,Jay Williamson,53,4.1,1107,270
163,T164,T164,Paul Azinger,66,4.11,1233,300
164,T164,T164,Justin Bolli,65,4.11,1179,287
165,T164,T164,John Cook,72,4.11,1429,348
166,T164,T164,Bill Glasson,54,4.11,1010,246
167,T164,T164,Hunter Haas,83,4.11,1650,401
168,T164,T164,Mark Hensby,70,4.11,1476,359
169,T164,T164,Glen Hnatiuk,59,4.11,1041,253
170,T164,T164,Bradley Hughes,52,4.11,999,243
171,T164,T164,Shaun Micheel,81,4.11,1869,455
172,T164,T164,Mark O'Meara,66,4.11,1332,324
173,T164,T164,Rory Sabbatini,81,4.11,1771,431
174,T175,T175,Brian Bateman,98,4.12,1902,462
175,T175,T175,John Elliott,58,4.12,1099,267
176,T175,T175,Franklin Langham,91,4.12,1836,446
177,T175,T175,Rob Rashell,65,4.12,1268,308
178,T179,T179,D.J. Brigman,76,4.13,1329,322
179,T179,T179,Alex Cejka,84,4.13,1681,407
180,T179,T179,Paul Claxton,79,4.13,1626,394
181,T179,T179,Bob Heintz,67,4.13,1525,369
182,T179,T179,Skip Kendall,80,4.13,1527,370
183,T179,T179,Andrew Magee,82,4.13,1712,415
184,T179,T179,Len Mattiace,86,4.13,1749,423
185,T179,T179,Dennis Paulson,63,4.13,1082,262
186,T179,T179,Craig Perks,67,4.13,1447,350
187,T179,T179,Mike Weir,71,4.13,1396,338
188,T179,T179,Lee Westwood,50,4.13,1260,305
189,T190,T190,Steve Flesch,90,4.14,1909,461
190,T190,T190,Tom Lehman,69,4.14,1428,345
191,T190,T190,Thomas Levet,54,4.14,1133,274
192,T193,T193,Danny Briggs,70,4.15,1566,377
193,T193,T193,Matt Davidson,53,4.15,1041,251
194,T193,T193,Steve Jones,56,4.15,1224,295
195,T193,T193,Michael Long,72,4.15,1464,353
196,T193,T193,Hideto Tanihara,50,4.15,875,211
197,T193,T193,Charlie Wi,67,4.15,1332,321
198,T199,T199,Rich Beem,66,4.16,1388,334
199,T199,T199,John Daly,78,4.16,1851,445
200,T199,T199,Scott Hend,75,4.16,1639,394
201,202,202,Jason Allred,75,4.17,1538,369
