,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
33,T31,T31,Stephen Leaney,89,3.02,414,137
34,T31,T31,Larry Mize,54,3.02,145,48
35,T31,T31,Rod Pampling,89,3.02,356,118
36,T31,T31,Pat Perez,89,3.02,383,127
37,T31,T31,Vijay Singh,111,3.02,747,247
38,T39,T39,Chris Anderson,66,3.03,197,65
39,T39,T39,Rich Beem,66,3.03,212,70
40,T39,T39,Jeff Brehaut,71,3.03,288,95
41,T39,T39,Bart Bryant,91,3.03,388,128
42,T39,T39,Daniel Chopra,108,3.03,321,106
43,T39,T39,James Driscoll,73,3.03,206,68
44,T39,T39,Bob Heintz,67,3.03,185,61
45,T39,T39,Shaun Micheel,81,3.03,363,120
46,T39,T39,Jesper Parnevik,84,3.03,279,92
47,T39,T39,Bo Van Pelt,112,3.03,455,150
48,T39,T39,Tiger Woods,76,3.03,552,182
49,T50,T50,Robert Allenby,95,3.04,341,112
50,T50,T50,Craig Barlow,81,3.04,322,106
51,T50,T50,Olin Browne,99,3.04,356,117
52,T50,T50,Luke Donald,67,3.04,328,108
53,T50,T50,Jeff Hart,63,3.04,161,53
54,T50,T50,J.L. Lewis,98,3.04,295,97
55,T50,T50,Rocco Mediate,73,3.04,304,100
56,T50,T50,Joe Ogilvie,103,3.04,389,128
57,T50,T50,D.A. Points,94,3.04,258,85
58,T50,T50,Loren Roberts,54,3.04,213,70
59,T50,T50,Justin Rose,99,3.04,435,143
60,T50,T50,Kevin Stadler,96,3.04,316,104
61,T50,T50,David Toms,87,3.04,453,149
62,T50,T50,Kirk Triplett,55,3.04,271,89
63,T50,T50,Nick Watney,91,3.04,292,96
64,T65,T65,Stephen Ames,82,3.05,314,103
65,T65,T65,John Cook,72,3.05,284,93
66,T65,T65,Steve Elkington,67,3.05,262,86
67,T65,T65,Retief Goosen,71,3.05,302,99
68,T65,T65,Paul Gow,78,3.05,247,81
69,T65,T65,Ryan Palmer,101,3.05,393,129
70,T65,T65,Brett Quigley,96,3.05,391,128
71,T65,T65,Rory Sabbatini,81,3.05,366,120
72,T73,T73,K.J. Choi,78,3.06,385,126
73,T73,T73,John Daly,78,3.06,294,96
74,T73,T73,Marco Dawson,82,3.06,306,100
75,T73,T73,J.P. Hayes,63,3.06,220,72
76,T73,T73,Glen Hnatiuk,59,3.06,150,49
77,T73,T73,Bradley Hughes,52,3.06,110,36
78,T73,T73,Bernhard Langer,67,3.06,285,93
79,T73,T73,Justin Leonard,78,3.06,376,123
80,T73,T73,Thomas Levet,54,3.06,211,69
81,T73,T73,Arron Oberholser,65,3.06,245,80
82,T73,T73,Corey Pavin,77,3.06,272,89
83,T73,T73,Tim Petrovic,97,3.06,266,87
84,T73,T73,John Senden,101,3.06,340,111
85,T86,T86,Steve Allan,102,3.07,375,122
86,T86,T86,Mark Calcavecchia,92,3.07,301,98
87,T86,T86,Bob Estes,92,3.07,273,89
88,T86,T86,Dudley Hart,84,3.07,442,144
89,T86,T86,Will MacKenzie,75,3.07,252,82
90,T86,T86,Scott McCarron,78,3.07,295,96
91,T86,T86,Phillip Price,77,3.07,221,72
92,T86,T86,Heath Slocum,103,3.07,371,121
93,T86,T86,Darron Stiles,78,3.07,307,100
94,T86,T86,Jay Williamson,53,3.07,184,60
95,T96,T96,Alex Cejka,84,3.08,293,95
96,T96,T96,Paul Claxton,79,3.08,259,84
97,T96,T96,Jay Haas,54,3.08,197,64
98,T96,T96,Tim Herron,100,3.08,477,155
99,T96,T96,Lee Janzen,75,3.08,256,83
100,T96,T96,Zach Johnson,96,3.08,446,145
101,T96,T96,Brendan Jones,81,3.08,246,80
102,T96,T96,Jonathan Kaye,77,3.08,246,80
103,T96,T96,Steve Lowery,100,3.08,314,102
104,T96,T96,Shigeki Maruyama,99,3.08,478,155
105,T96,T96,Sean O'Hair,103,3.08,444,144
106,T96,T96,Bob Tway,87,3.08,330,107
107,T108,T108,Woody Austin,100,3.09,349,113
108,T108,T108,Cameron Beckman,96,3.09,238,77
109,T108,T108,Jim Carter,62,3.09,173,56
110,T108,T108,Todd Fischer,99,3.09,417,135
111,T108,T108,Padraig Harrington,50,3.09,210,68
112,T108,T108,John Huston,90,3.09,321,104
113,T108,T108,Steve Jones,56,3.09,173,56
114,T108,T108,Neal Lancaster,95,3.09,362,117
115,T108,T108,Frank Lickliter II,100,3.09,337,109
116,T108,T108,Tom Pernice Jr.,111,3.09,433,140
117,T108,T108,Carl Pettersson,109,3.09,424,137
118,T108,T108,Chris Riley,67,3.09,207,67
119,T108,T108,Joey Sindelar,104,3.09,365,118
120,T108,T108,Hidemichi Tanaka,106,3.09,324,105
121,T108,T108,Dean Wilson,86,3.09,448,145
122,T123,T123,Joe Durant,81,3.1,307,99
123,T123,T123,Kent Jones,99,3.1,267,86
124,T123,T123,Skip Kendall,80,3.1,242,78
125,T123,T123,Greg Owen,84,3.1,325,105
126,T123,T123,Tag Ridings,93,3.1,372,120
127,T123,T123,Adam Scott,72,3.1,375,121
128,T123,T123,D.J. Trahan,81,3.1,329,106
129,T130,T130,Tommy Armour III,103,3.11,317,102
130,T130,T130,Briny Baird,98,3.11,413,133
131,T130,T130,Danny Briggs,70,3.11,299,96
132,T130,T130,Robert Damron,89,3.11,299,96
133,T130,T130,Chris DiMarco,83,3.11,330,106
134,T130,T130,Freddie Jacobson,72,3.11,358,115
135,T130,T130,Richard Johnson,50,3.11,252,81
136,T130,T130,Kevin Na,88,3.11,441,142
137,T130,T130,Geoff Ogilvy,97,3.11,448,144
138,T130,T130,Jeff Sluman,94,3.11,395,127
139,T130,T130,Joey Snyder III,102,3.11,367,118
140,T130,T130,Kevin Sutherland,89,3.11,311,100
141,T130,T130,Scott Verplank,87,3.11,454,146
142,T143,T143,Arjun Atwal,65,3.12,296,95
143,T143,T143,Gavin Coles,70,3.12,212,68
144,T143,T143,Matt Davidson,53,3.12,106,34
145,T143,T143,Harrison Frazar,105,3.12,468,150
146,T143,T143,Sergio Garcia,73,3.12,433,139
147,T143,T143,Scott Gutschewski,86,3.12,309,99
148,T143,T143,Matt Kuchar,60,3.12,278,89
149,T143,T143,Peter Lonard,85,3.12,334,107
150,T143,T143,Craig Perks,67,3.12,178,57
151,T143,T143,John Rollins,97,3.12,412,132
152,T143,T143,Mike Weir,71,3.12,184,59
153,T143,T143,Mark Wilson,74,3.12,268,86
154,T155,T155,Jason Allred,75,3.13,222,71
155,T155,T155,Brent Geiberger,61,3.13,172,55
156,T155,T155,Bill Glasson,54,3.13,141,45
157,T155,T155,Franklin Langham,91,3.13,291,93
158,T155,T155,Steve Stricker,62,3.13,263,84
159,T155,T155,Roland Thatcher,75,3.13,297,95
160,T155,T155,Brett Wetterich,76,3.13,375,120
161,T162,T162,Mark Hensby,70,3.14,273,87
162,T162,T162,Hank Kuehne,84,3.14,264,84
163,T162,T162,Davis Love III,80,3.14,433,138
164,T162,T162,Dennis Paulson,63,3.14,207,66
165,T166,T166,Brian Bateman,98,3.15,280,89
166,T166,T166,D.J. Brigman,76,3.15,230,73
167,T166,T166,Brian Gay,101,3.15,394,125
168,T166,T166,Billy Mayfair,114,3.15,469,149
169,T166,T166,Phil Mickelson,81,3.15,413,131
170,T166,T166,Rob Rashell,65,3.15,192,61
171,T166,T166,Charles Warren,89,3.15,255,81
172,T173,T173,Michael Allen,90,3.16,335,106
173,T173,T173,Billy Andrade,83,3.16,408,129
174,T173,T173,Ben Curtis,65,3.16,284,90
175,T173,T173,Steve Flesch,90,3.16,325,103
176,T173,T173,Hunter Haas,83,3.16,344,109
177,T173,T173,Ted Purdy,122,3.16,467,148
178,T173,T173,Patrick Sheehan,114,3.16,370,117
179,T173,T173,Vaughn Taylor,99,3.16,357,113
180,T181,T181,Tim Clark,92,3.17,428,135
181,T181,T181,Tom Gillis,77,3.17,244,77
182,T181,T181,Ryuji Imada,78,3.17,298,94
183,T181,T181,Brandt Jobe,96,3.17,409,129
184,T181,T181,Tjaart van der Walt,56,3.17,133,42
185,T186,T186,Stuart Appleby,84,3.18,433,136
186,T186,T186,Hunter Mahan,103,3.18,375,118
187,188,188,Michael Long,72,3.19,236,74
188,T189,T189,Paul Azinger,66,3.2,272,85
189,T189,T189,Justin Bolli,65,3.2,192,60
190,T189,T189,Jonathan Byrd,103,3.2,310,97
191,T189,T189,Brian Davis,75,3.2,266,83
192,T189,T189,Charles Howell III,95,3.2,422,132
193,T189,T189,Ian Poulter,62,3.2,208,65
194,T189,T189,Chris Smith,93,3.2,426,133
195,T189,T189,Hideto Tanihara,50,3.2,144,45
196,197,197,José Coceres,56,3.23,168,52
197,T198,T198,John Elliott,58,3.24,159,49
198,T198,T198,Dan Forsman,52,3.24,149,46
199,T200,T200,Andrew Magee,82,3.25,260,80
200,T200,T200,Len Mattiace,86,3.25,273,84
201,202,202,Lee Westwood,50,3.31,232,70
