,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
30,T30,T30,Jeff Brehaut,71,4.61,281,61
31,T30,T30,Brian Davis,75,4.61,378,82
32,T30,T30,Jim Furyk,94,4.61,327,71
33,T30,T30,Hunter Haas,83,4.61,350,76
34,T30,T30,Bob Heintz,67,4.61,318,69
35,T30,T30,Steve Lowery,100,4.61,530,115
36,T30,T30,Ted Purdy,122,4.61,636,138
37,T30,T30,Brett Quigley,96,4.61,438,95
38,T39,T39,Luke Donald,67,4.62,208,45
39,T39,T39,Dan Forsman,52,4.62,254,55
40,T39,T39,Tim Herron,100,4.62,476,103
41,T39,T39,Stephen Leaney,89,4.62,337,73
42,T39,T39,Frank Lickliter II,100,4.62,457,99
43,T39,T39,Hunter Mahan,103,4.62,453,98
44,T45,T45,Craig Barlow,81,4.63,333,72
45,T45,T45,Mark Hensby,70,4.63,301,65
46,T45,T45,Tom Lehman,69,4.63,347,75
47,T45,T45,Greg Owen,84,4.63,352,76
48,T45,T45,David Toms,87,4.63,278,60
49,T50,T50,Bart Bryant,91,4.64,469,101
50,T50,T50,Robert Damron,89,4.64,473,102
51,T50,T50,Bob Estes,92,4.64,492,106
52,T50,T50,Ryuji Imada,78,4.64,390,84
53,T50,T50,Jonathan Kaye,77,4.64,413,89
54,T50,T50,José María Olazábal,55,4.64,246,53
55,T50,T50,Rod Pampling,89,4.64,427,92
56,T50,T50,Tag Ridings,93,4.64,427,92
57,T50,T50,Tiger Woods,76,4.64,116,25
58,T59,T59,Billy Andrade,83,4.65,307,66
59,T59,T59,Stuart Appleby,84,4.65,293,63
60,T59,T59,Arjun Atwal,65,4.65,363,78
61,T59,T59,Briny Baird,98,4.65,381,82
62,T59,T59,Jonathan Byrd,103,4.65,507,109
63,T59,T59,Steve Elkington,67,4.65,335,72
64,T59,T59,Harrison Frazar,105,4.65,432,93
65,T59,T59,Sergio Garcia,73,4.65,214,46
66,T59,T59,Charles Howell III,95,4.65,437,94
67,T59,T59,J.L. Lewis,98,4.65,544,117
68,T59,T59,Michael Long,72,4.65,344,74
69,T59,T59,Dennis Paulson,63,4.65,302,65
70,T59,T59,Darron Stiles,78,4.65,321,69
71,T59,T59,Bo Van Pelt,112,4.65,507,109
72,T59,T59,Charlie Wi,67,4.65,316,68
73,T74,T74,K.J. Choi,78,4.66,233,50
74,T74,T74,Joe Durant,81,4.66,373,80
75,T74,T74,Brian Gay,101,4.66,419,90
76,T74,T74,Jay Haas,54,4.66,261,56
77,T74,T74,J.J. Henry,102,4.66,461,99
78,T74,T74,Neal Lancaster,95,4.66,494,106
79,T74,T74,Shigeki Maruyama,99,4.66,373,80
80,T74,T74,Carl Pettersson,109,4.66,489,105
81,T74,T74,Ian Poulter,62,4.66,284,61
82,T74,T74,Heath Slocum,103,4.66,494,106
83,T74,T74,Omar Uresti,84,4.66,405,87
84,T85,T85,Stephen Ames,82,4.67,341,73
85,T85,T85,Paul Gow,78,4.67,402,86
86,T85,T85,Brendan Jones,81,4.67,388,83
87,T85,T85,Hank Kuehne,84,4.67,444,95
88,T85,T85,Ryan Palmer,101,4.67,523,112
89,T85,T85,D.A. Points,94,4.67,458,98
90,T85,T85,Kevin Stadler,96,4.67,532,114
91,T85,T85,Steve Stricker,62,4.67,257,55
92,T85,T85,Charles Warren,89,4.67,430,92
93,T94,T94,D.J. Brigman,76,4.68,374,80
94,T94,T94,Stewart Cink,98,4.68,393,84
95,T94,T94,Kevin Na,88,4.68,304,65
96,T94,T94,Phillip Price,77,4.68,477,102
97,T94,T94,Dean Wilson,86,4.68,318,68
98,T94,T94,Mark Wilson,74,4.68,304,65
99,T100,T100,Olin Browne,99,4.69,389,83
100,T100,T100,Mark Calcavecchia,92,4.69,568,121
101,T100,T100,Chad Campbell,95,4.69,427,91
102,T100,T100,Daniel Chopra,108,4.69,624,133
103,T100,T100,Fred Couples,72,4.69,305,65
104,T100,T100,Fred Funk,102,4.69,502,107
105,T100,T100,J.P. Hayes,63,4.69,291,62
106,T100,T100,Peter Lonard,85,4.69,375,80
107,T100,T100,Loren Roberts,54,4.69,239,51
108,T109,T109,Danny Briggs,70,4.7,216,46
109,T109,T109,Brad Faxon,75,4.7,362,77
110,T109,T109,Robert Gamez,91,4.7,489,104
111,T109,T109,Tom Gillis,77,4.7,376,80
112,T109,T109,Justin Leonard,78,4.7,254,54
113,T109,T109,Justin Rose,99,4.7,442,94
114,T109,T109,Rory Sabbatini,81,4.7,324,69
115,T109,T109,Joey Sindelar,104,4.7,470,100
116,T117,T117,Michael Allen,90,4.71,429,91
117,T117,T117,Marco Dawson,82,4.71,527,112
118,T117,T117,Carlos Franco,78,4.71,400,85
119,T117,T117,Steve Jones,56,4.71,226,48
120,T117,T117,Rob Rashell,65,4.71,259,55
121,T117,T117,Patrick Sheehan,114,4.71,660,140
122,T117,T117,Joey Snyder III,102,4.71,565,120
123,T124,T124,Chris Anderson,66,4.72,283,60
124,T124,T124,Tom Byrum,83,4.72,467,99
125,T124,T124,Matt Davidson,53,4.72,307,65
126,T124,T124,John Elliott,58,4.72,222,47
127,T124,T124,Padraig Harrington,50,4.72,222,47
128,T124,T124,Matt Kuchar,60,4.72,217,46
129,T124,T124,Will MacKenzie,75,4.72,368,78
130,T124,T124,Jeff Sluman,94,4.72,458,97
131,T124,T124,Tjaart van der Walt,56,4.72,406,86
132,T133,T133,Tommy Armour III,103,4.73,591,125
133,T133,T133,Alex Cejka,84,4.73,416,88
134,T133,T133,Gavin Coles,70,4.73,378,80
135,T133,T133,Glen Day,80,4.73,426,90
136,T133,T133,Todd Fischer,99,4.73,440,93
137,T133,T133,David Hearn,68,4.73,374,79
138,T133,T133,Bradley Hughes,52,4.73,303,64
139,T133,T133,Brandt Jobe,96,4.73,468,99
140,T133,T133,Sean O'Hair,103,4.73,511,108
141,T133,T133,Arron Oberholser,65,4.73,298,63
142,T133,T133,John Rollins,97,4.73,369,78
143,T133,T133,Mike Weir,71,4.73,345,73
144,T145,T145,Dudley Hart,84,4.74,322,68
145,T145,T145,Kent Jones,99,4.74,592,125
146,T145,T145,Joe Ogilvie,103,4.74,507,107
147,T145,T145,Corey Pavin,77,4.74,389,82
148,T145,T145,Kirk Triplett,55,4.74,223,47
149,T150,T150,Jason Allred,75,4.75,385,81
150,T150,T150,Aaron Baddeley,84,4.75,356,75
151,T150,T150,Cameron Beckman,96,4.75,575,121
152,T150,T150,Jerry Kelly,101,4.75,456,96
153,T150,T150,Davis Love III,80,4.75,285,60
154,T150,T150,Len Mattiace,86,4.75,356,75
155,T150,T150,Tim Petrovic,97,4.75,513,108
156,T150,T150,Chris Riley,67,4.75,304,64
157,T158,T158,Rich Beem,66,4.76,319,67
158,T158,T158,Steve Flesch,90,4.76,433,91
159,T158,T158,Lee Janzen,75,4.76,343,72
160,T158,T158,Jeff Maggert,79,4.76,362,76
161,T158,T158,Geoff Ogilvy,97,4.76,428,90
162,T163,T163,Doug Barron,70,4.77,410,86
163,T163,T163,Skip Kendall,80,4.77,444,93
164,T163,T163,Andrew Magee,82,4.77,391,82
165,T163,T163,Hidemichi Tanaka,106,4.77,639,134
166,T163,T163,Roland Thatcher,75,4.77,286,60
167,T163,T163,D.J. Trahan,81,4.77,353,74
168,T169,T169,Rocco Mediate,73,4.78,363,76
169,T169,T169,Shaun Micheel,81,4.78,306,64
170,T169,T169,Chris Smith,93,4.78,387,81
171,T172,T172,Chris DiMarco,83,4.79,359,75
172,T172,T172,Tom Pernice Jr.,111,4.79,604,126
173,T172,T172,Bob Tway,87,4.79,407,85
174,T175,T175,John Cook,72,4.8,312,65
175,T175,T175,Freddie Jacobson,72,4.8,259,54
176,T175,T175,Bernhard Langer,67,4.8,293,61
177,T175,T175,Vaughn Taylor,99,4.8,538,112
178,T179,T179,Franklin Langham,91,4.81,476,99
179,T179,T179,Mario Tiziani,67,4.81,404,84
180,T179,T179,Jay Williamson,53,4.81,332,69
181,182,182,Steve Allan,102,4.82,468,97
182,T183,T183,Brent Geiberger,61,4.83,256,53
183,T183,T183,Mark O'Meara,66,4.83,396,82
184,T185,T185,Larry Mize,54,4.84,271,56
185,T185,T185,Jesper Parnevik,84,4.84,494,102
186,T185,T185,Kenny Perry,82,4.84,213,44
187,T188,T188,Todd Hamilton,94,4.85,495,102
188,T188,T188,Scott Hend,75,4.85,296,61
189,T188,T188,Lee Westwood,50,4.85,160,33
190,191,191,Ben Curtis,65,4.86,277,57
191,T192,T192,Paul Azinger,66,4.88,356,73
192,T192,T192,Bill Glasson,54,4.88,254,52
193,T192,T192,Hideto Tanihara,50,4.88,254,52
194,T195,T195,Matt Gogel,78,4.9,421,86
195,T195,T195,Thomas Levet,54,4.9,299,61
196,T195,T195,Pat Perez,89,4.9,426,87
197,T195,T195,Craig Perks,67,4.9,348,71
198,T199,T199,Jim Carter,62,4.92,305,62
199,T199,T199,Jeff Hart,63,4.92,290,59
200,201,201,Mark Brooks,72,4.95,485,98
201,202,202,José Coceres,56,4.96,263,53
