,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
78,T79,T79,Brad Faxon,70.73,1556,22
79,T79,T79,Jay Haas,70.73,1061,15
80,T79,T79,Carl Pettersson,70.73,2334,33
81,82,82,Patrick Sheehan,70.74,2405,34
82,T83,T83,Heath Slocum,70.75,1981,28
83,T83,T83,Jay Williamson,70.75,1132,16
84,T85,T85,Jonathan Byrd,70.76,2052,29
85,T85,T85,J.P. Hayes,70.76,1486,21
86,T85,T85,Geoff Ogilvy,70.76,1769,25
87,T88,T88,Brian Davis,70.77,1557,22
88,T88,T88,J.J. Henry,70.77,2123,30
89,T90,T90,Tom Lehman,70.79,1345,19
90,T90,T90,Hunter Mahan,70.79,2336,33
91,92,92,Fred Couples,70.8,1416,20
92,93,93,Pat Perez,70.81,1841,26
93,94,94,Brett Wetterich,70.85,1842,26
94,95,95,Briny Baird,70.87,2126,30
95,T96,T96,Joe Durant,70.88,1772,25
96,T96,T96,Lee Janzen,70.88,1772,25
97,T98,T98,Jeff Brehaut,70.9,1489,21
98,T98,T98,Jonathan Kaye,70.9,1418,20
99,100,100,Chris DiMarco,70.91,1560,22
100,T101,T101,Billy Andrade,70.92,1844,26
101,T101,T101,D.J. Trahan,70.92,1773,25
102,103,103,Brenden Pappas,70.93,1064,15
103,T104,T104,Doug Barron,70.96,1632,23
104,T104,T104,Phillip Price,70.96,1632,23
105,T106,T106,Robert Damron,71.0,1988,28
106,T106,T106,Marco Dawson,71.0,1633,23
107,T106,T106,Fred Funk,71.0,2059,29
108,T106,T106,Scott McCarron,71.0,1562,22
109,T106,T106,Duffy Waldorf,71.0,1846,26
110,T111,T111,Brian Gay,71.03,2202,31
111,T111,T111,J.L. Lewis,71.03,2131,30
112,T113,T113,Michael Long,71.04,1776,25
113,T113,T113,Darron Stiles,71.04,1776,25
114,115,115,Glen Hnatiuk,71.05,1421,20
115,T116,T116,Chris Anderson,71.09,1635,23
116,T116,T116,Daniel Chopra,71.09,2346,33
117,T116,T116,Kevin Stadler,71.09,2275,32
118,T119,T119,Stephen Ames,71.14,1565,22
119,T119,T119,Mario Tiziani,71.14,1494,21
120,T121,T121,John Cook,71.16,1779,25
121,T121,T121,Todd Fischer,71.16,2277,32
122,T121,T121,Tom Pernice Jr.,71.16,2206,31
123,124,124,Richard Johnson,71.19,1139,16
124,125,125,Ryan Palmer,71.2,2136,30
125,T126,T126,Jason Bohn,71.21,1994,28
126,T126,T126,John Rollins,71.21,2065,29
127,T128,T128,John Daly,71.22,1638,23
128,T128,T128,Lucas Glover,71.22,1923,27
129,T128,T128,Shaun Micheel,71.22,1923,27
130,131,131,Steve Allan,71.23,2208,31
131,T132,T132,Steve Flesch,71.26,1924,27
132,T132,T132,Mark Hensby,71.26,1354,19
133,T134,T134,Bart Bryant,71.27,1853,26
134,T134,T134,Jeff Maggert,71.27,1568,22
135,136,136,Padraig Harrington,71.29,998,14
136,T137,T137,Aaron Baddeley,71.31,1854,26
137,T137,T137,Hidemichi Tanaka,71.31,2282,32
138,139,139,Tom Byrum,71.33,1926,27
139,T140,T140,Peter Lonard,71.35,1855,26
140,T140,T140,Kirk Triplett,71.35,1213,17
141,T142,T142,John Huston,71.37,1927,27
142,T142,T142,Tjaart van der Walt,71.37,1356,19
143,144,144,Joe Ogilvie,71.38,2070,29
144,145,145,Bob Heintz,71.42,1714,24
145,T146,T146,Kevin Na,71.46,2001,28
146,T146,T146,Roland Thatcher,71.46,1715,24
147,148,148,Larry Mize,71.47,1215,17
148,T149,T149,D.J. Brigman,71.48,1787,25
149,T149,T149,Hank Kuehne,71.48,1930,27
150,T149,T149,Charlie Wi,71.48,1501,21
151,T152,T152,Carlos Franco,71.5,1716,24
152,T152,T152,Freddie Jacobson,71.5,1573,22
153,T152,T152,Rory Sabbatini,71.5,1716,24
154,T155,T155,Matt Kuchar,71.52,1502,21
155,T155,T155,Tim Petrovic,71.52,2217,31
156,157,157,Charles Warren,71.53,2146,30
157,158,158,Steve Lowery,71.55,2218,31
158,T159,T159,Brent Geiberger,71.58,1360,19
159,T159,T159,David Hearn,71.58,1718,24
160,T161,T161,Jim Carter,71.61,1647,23
161,T161,T161,Jesper Parnevik,71.61,1647,23
162,163,163,Mike Weir,71.62,1504,21
163,164,164,Cameron Beckman,71.63,2149,30
164,165,165,Mark Brooks,71.67,1720,24
165,166,166,James Driscoll,71.68,1792,25
166,167,167,Gavin Coles,71.73,1578,22
167,168,168,Matt Gogel,71.74,1937,27
168,169,169,Rod Pampling,71.75,1722,24
169,170,170,Brian Bateman,71.77,2153,30
170,171,171,D.A. Points,71.84,2227,31
171,172,172,Brendan Jones,71.85,1868,26
172,173,173,Mark O'Meara,71.86,1509,21
173,174,174,Jeff Hart,71.9,1510,21
174,T175,T175,Paul Azinger,71.91,1582,22
175,T175,T175,Justin Bolli,71.91,1654,23
176,T177,T177,Tom Gillis,71.93,1942,27
177,T177,T177,Omar Uresti,71.93,1942,27
178,179,179,Len Mattiace,71.94,2374,33
179,180,180,Franklin Langham,71.97,2087,29
180,T181,T181,Danny Briggs,72.0,1800,25
181,T181,T181,Alex Cejka,72.0,1944,27
182,183,183,Skip Kendall,72.06,2234,31
183,T184,T184,Michael Allen,72.07,2162,30
184,T184,T184,Paul Claxton,72.07,2018,28
185,186,186,Rob Rashell,72.08,1802,25
186,187,187,Todd Hamilton,72.14,2092,29
187,T188,T188,Scott Hend,72.26,1951,27
188,T188,T188,Dennis Paulson,72.26,1662,23
189,190,190,Matt Davidson,72.55,1451,20
190,191,191,Rich Beem,72.56,1814,25
191,T192,T192,Craig Perks,72.58,1887,26
192,T192,T192,Hideto Tanihara,72.58,1379,19
193,194,194,José Coceres,72.62,1525,21
194,195,195,Andrew Magee,72.63,1961,27
195,196,196,Jason Allred,72.64,2034,28
196,197,197,Thomas Levet,72.67,1308,18
197,198,198,Steve Jones,72.95,1386,19
198,199,199,Ben Curtis,73.0,1752,24
199,200,200,Chris Riley,73.05,1607,22
200,201,201,John Elliott,73.09,1608,22
201,202,202,Ian Poulter,73.11,1316,18
