,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
118,T118,T118,Jason Allred,75,4.7,263,56
119,T118,T118,Craig Barlow,81,4.7,437,93
120,T118,T118,John Daly,78,4.7,371,79
121,T118,T118,Marco Dawson,82,4.7,376,80
122,T118,T118,Dan Forsman,52,4.7,174,37
123,T118,T118,J.J. Henry,102,4.7,461,98
124,T118,T118,Rory Sabbatini,81,4.7,409,87
125,T118,T118,Darron Stiles,78,4.7,414,88
126,T118,T118,Hidemichi Tanaka,106,4.7,418,89
127,T118,T118,Roland Thatcher,75,4.7,381,81
128,T129,T129,Stuart Appleby,84,4.71,480,102
129,T129,T129,Alex Cejka,84,4.71,367,78
130,T129,T129,Brian Davis,75,4.71,339,72
131,T129,T129,Mathias Grönberg,60,4.71,292,62
132,T129,T129,David Hearn,68,4.71,259,55
133,T129,T129,Scott Hend,75,4.71,358,76
134,T129,T129,Scott McCarron,78,4.71,396,84
135,T136,T136,Fred Funk,102,4.72,477,101
136,T136,T136,J.L. Lewis,98,4.72,373,79
137,T136,T136,Larry Mize,54,4.72,170,36
138,T139,T139,Paul Azinger,66,4.73,317,67
139,T139,T139,Chad Campbell,95,4.73,468,99
140,T139,T139,Glen Day,80,4.73,284,60
141,T139,T139,Matt Gogel,78,4.73,279,59
142,T139,T139,Zach Johnson,96,4.73,558,118
143,T139,T139,Jerry Kelly,101,4.73,535,113
144,T139,T139,Skip Kendall,80,4.73,284,60
145,T139,T139,Rocco Mediate,73,4.73,374,79
146,T139,T139,Jesper Parnevik,84,4.73,364,77
147,T139,T139,Pat Perez,89,4.73,473,100
148,T139,T139,Joey Sindelar,104,4.73,506,107
149,T139,T139,Mario Tiziani,67,4.73,194,41
150,T151,T151,Justin Bolli,65,4.74,237,50
151,T151,T151,Joe Durant,81,4.74,370,78
152,T151,T151,Hunter Haas,83,4.74,422,89
153,T151,T151,Bob Heintz,67,4.74,237,50
154,T151,T151,Steve Lowery,100,4.74,436,92
155,T151,T151,Corey Pavin,77,4.74,308,65
156,T157,T157,Tom Byrum,83,4.75,347,73
157,T157,T157,Peter Lonard,85,4.75,394,83
158,T157,T157,Jeff Sluman,94,4.75,508,107
159,T160,T160,Jim Carter,62,4.76,200,42
160,T160,T160,Robert Damron,89,4.76,376,79
161,T160,T160,Franklin Langham,91,4.76,319,67
162,T160,T160,Ian Poulter,62,4.76,257,54
163,T164,T164,Chris Anderson,66,4.77,272,57
164,T164,T164,Tommy Armour III,103,4.77,391,82
165,T164,T164,Olin Browne,99,4.77,434,91
166,T164,T164,Robert Gamez,91,4.77,329,69
167,T168,T168,Bob Estes,92,4.78,311,65
168,T168,T168,Brian Gay,101,4.78,478,100
169,T168,T168,Rob Rashell,65,4.78,244,51
170,T168,T168,Chris Riley,67,4.78,258,54
171,T168,T168,Patrick Sheehan,114,4.78,473,99
172,T168,T168,Kirk Triplett,55,4.78,349,73
173,T174,T174,Paul Claxton,79,4.79,335,70
174,T174,T174,Todd Hamilton,94,4.79,503,105
175,T174,T174,Phillip Price,77,4.79,278,58
176,T174,T174,Duffy Waldorf,86,4.79,321,67
177,T178,T178,Hank Kuehne,84,4.8,317,66
178,T178,T178,Kevin Sutherland,89,4.8,398,83
179,T180,T180,Stewart Cink,98,4.81,529,110
180,T180,T180,Matt Davidson,53,4.81,125,26
181,T180,T180,Freddie Jacobson,72,4.81,462,96
182,T180,T180,Richard Johnson,50,4.81,322,67
183,T180,T180,Kevin Na,88,4.81,596,124
184,T185,T185,Stephen Ames,82,4.82,366,76
185,T185,T185,Cameron Beckman,96,4.82,289,60
186,T185,T185,Jay Haas,54,4.82,265,55
187,T185,T185,Glen Hnatiuk,59,4.82,188,39
188,T185,T185,Thomas Levet,54,4.82,275,57
189,T190,T190,Rich Beem,66,4.83,280,58
190,T190,T190,Bill Glasson,54,4.83,169,35
191,T190,T190,Tom Lehman,69,4.83,227,47
192,T193,T193,Brad Faxon,75,4.86,384,79
193,T193,T193,Jeff Hart,63,4.86,214,44
194,T193,T193,Mark O'Meara,66,4.86,316,65
195,T196,T196,John Elliott,58,4.87,190,39
196,T196,T196,Tjaart van der Walt,56,4.87,151,31
197,198,198,Gavin Coles,70,4.9,289,59
198,199,199,Ben Curtis,65,4.92,369,75
199,200,200,José Coceres,56,4.93,207,42
200,201,201,Steve Jones,56,4.95,198,40
201,202,202,Len Mattiace,86,4.96,337,68
