,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
76,77,77,Tyler Aldridge,83,46.42,489,227
77,78,78,Smylie Kaufman,91,46.41,515,239
78,79,79,Louis Oosthuizen,63,46.38,276,128
79,80,80,Kevin Na,96,46.35,507,235
80,81,81,Hideki Matsuyama,76,46.27,415,192
81,82,82,Kelly Kraft,63,46.25,307,142
82,83,83,Tony Finau,95,46.17,522,241
83,84,84,Peter Malnati,85,46.11,540,249
84,85,85,Willy Wilcox,67,46.06,406,187
85,86,86,Blayne Barber,84,46.01,552,254
86,T87,T87,Luke Guthrie,57,46.0,300,138
87,T87,T87,Zach Johnson,90,46.0,500,230
88,89,89,Kyle Reifers,115,45.97,683,314
89,90,90,Chris Kirk,90,45.9,512,235
90,91,91,Patrick Rodgers,89,45.86,471,216
91,92,92,Brett Stegmaier,87,45.85,506,232
92,93,93,Charley Hoffman,91,45.84,517,237
93,T94,T94,John Huh,86,45.79,535,245
94,T94,T94,Brian Stuard,66,45.79,404,185
95,96,96,David Lingmerth,84,45.78,415,190
96,T97,T97,Luke Donald,81,45.67,381,174
97,T97,T97,Graeme McDowell,63,45.67,335,153
98,99,99,Jason Gore,78,45.54,426,194
99,100,100,Camilo Villegas,83,45.53,481,219
100,T101,T101,Patrick Reed,105,45.52,536,244
101,T101,T101,John Senden,88,45.52,547,249
102,103,103,Martin Laird,82,45.51,468,213
103,T104,T104,Rob Oppenheim,67,45.45,363,165
104,T104,T104,Scott Stallings,74,45.45,440,200
105,106,106,Brendan Steele,88,45.44,504,229
106,107,107,Charl Schwartzel,73,45.31,373,169
107,108,108,Jerry Kelly,76,45.3,404,183
108,109,109,Erik Compton,65,45.22,345,156
109,110,110,Alex Cejka,71,45.14,350,158
110,T111,T111,J.B. Holmes,77,45.13,452,204
111,T111,T111,David Toms,62,45.13,390,176
112,113,113,Jason Bohn,67,45.0,400,180
113,114,114,Andres Gonzales,80,44.96,456,205
114,115,115,Tom Hoge,81,44.92,472,212
115,116,116,Webb Simpson,70,44.91,403,181
116,117,117,Dicky Pride,55,44.88,283,127
117,118,118,Mark Wilson,66,44.85,379,170
118,119,119,Harold Varner III,92,44.78,556,249
119,120,120,Paul Casey,77,44.72,360,161
120,121,121,Scott Pinckney,87,44.71,501,224
121,122,122,Adam Scott,79,44.53,375,167
122,123,123,Rhein Gibson,58,44.52,310,138
123,124,124,Jeff Overton,69,44.44,396,176
124,125,125,Gary Woodland,95,44.33,494,219
125,126,126,Johnson Wagner,86,44.31,483,214
126,127,127,Jason Kokrak,89,44.29,499,221
127,128,128,Roberto Castro,97,44.26,653,289
128,129,129,Robert Garrigus,69,44.25,409,181
129,130,130,Bronson Burgoon,83,44.17,446,197
130,131,131,Ernie Els,66,44.14,401,177
131,132,132,Sergio Garcia,54,44.09,220,97
132,133,133,Shawn Stefani,91,44.05,513,226
133,134,134,Vijay Singh,72,44.04,445,196
134,135,135,Danny Lee,93,43.98,523,230
135,136,136,Luke List,79,43.96,414,182
136,137,137,Charles Howell III,91,43.92,510,224
137,138,138,Geoff Ogilvy,63,43.87,326,143
138,139,139,Ángel Cabrera,62,43.81,331,145
139,140,140,Bill Haas,86,43.79,427,187
140,141,141,Chris Stroud,82,43.71,485,212
141,142,142,Justin Thomas,99,43.59,546,238
142,143,143,Lucas Glover,75,43.52,455,198
143,144,144,Abraham Ancer,51,43.48,276,120
144,145,145,Kevin Chappell,93,43.47,536,233
145,146,146,Scott Piercy,87,43.43,426,185
146,147,147,Stewart Cink,61,43.4,318,138
147,T148,T148,Daniel Berger,92,43.39,514,223
148,T148,T148,Jim Herman,93,43.39,454,197
149,150,150,Jason Dufner,105,43.33,547,237
150,151,151,Carlos Ortiz,79,43.3,455,197
151,152,152,Vaughn Taylor,72,43.26,460,199
152,153,153,Kyle Stanley,92,43.25,541,234
153,154,154,Spencer Levin,104,43.07,527,227
154,155,155,Scott Langley,65,42.98,342,147
155,156,156,Henrik Norlander,71,42.86,378,162
156,157,157,Nick Taylor,83,42.66,429,183
157,158,158,Chesson Hadley,81,42.65,490,209
158,159,159,Chez Reavie,90,42.62,535,228
159,160,160,Graham DeLaet,70,42.51,407,173
160,161,161,Jim Furyk,52,42.31,312,132
161,162,162,Ken Duke,58,42.24,348,147
162,163,163,Padraig Harrington,54,41.85,313,131
163,164,164,Rory McIlroy,69,41.79,347,145
164,165,165,Chad Campbell,90,41.76,534,223
165,166,166,Justin Rose,65,41.6,351,146
166,167,167,J.J. Henry,68,41.35,399,165
167,168,168,Boo Weekley,83,41.26,492,203
168,169,169,Derek Ernst,59,41.21,313,129
169,170,170,Robert Streb,87,41.19,420,173
170,171,171,George McNeill,51,41.18,323,133
171,172,172,Dawie van der Walt,72,40.78,412,168
172,173,173,James Hahn,85,40.72,501,204
173,174,174,Keegan Bradley,82,40.66,423,172
174,175,175,Matt Jones,83,40.39,411,166
175,176,176,Rory Sabbatini,57,40.21,281,113
176,177,177,Will MacKenzie,84,40.04,462,185
177,178,178,D.A. Points,55,39.33,267,105
178,179,179,Kevin Streelman,82,39.32,440,173
179,180,180,Bubba Watson,72,39.27,354,139
180,181,181,Michael Thompson,71,38.55,358,138
181,182,182,Robert Allenby,51,38.52,283,109
182,183,183,Francesco Molinari,64,37.82,386,146
183,184,184,Greg Owen,85,37.52,509,191
184,185,185,Rod Pampling,54,36.9,252,93
