,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
131,132,132,Camilo Villegas,29.53,443,15
132,133,133,Ryan Palmer,29.55,591,20
133,T134,T134,William McGirt,29.59,651,22
134,T134,T134,Brett Stegmaier,29.59,503,17
135,136,136,Brendon Todd,29.6,148,5
136,137,137,Jason Kokrak,29.61,533,18
137,T138,T138,Emiliano Grillo,29.62,622,21
138,T138,T138,Charles Howell III,29.62,622,21
139,T140,T140,Robert Allenby,29.67,89,3
140,T140,T140,Ángel Cabrera,29.67,356,12
141,T140,T140,Chad Campbell,29.67,534,18
142,T140,T140,D.H. Lee,29.67,267,9
143,T140,T140,Kevin Streelman,29.67,445,15
144,T145,T145,Morgan Hoffmann,29.7,297,10
145,T145,T145,Kyle Reifers,29.7,683,23
146,147,147,Jhonattan Vegas,29.73,654,22
147,148,148,Vaughn Taylor,29.75,357,12
148,149,149,Stewart Cink,29.83,358,12
149,150,150,Henrik Norlander,29.87,448,15
150,T151,T151,Hunter Mahan,29.89,269,9
151,T151,T151,Harold Varner III,29.89,568,19
152,153,153,Mark Hubbard,29.9,598,20
153,T154,T154,Thomas Aiken,29.92,359,12
154,T154,T154,Michael Thompson,29.92,389,13
155,T156,T156,Robert Streb,29.94,509,17
156,T156,T156,Bubba Watson,29.94,509,17
157,T158,T158,Harris English,30.0,660,22
158,T158,T158,Robert Garrigus,30.0,420,14
159,T158,T158,Billy Horschel,30.0,510,17
160,T158,T158,Rory McIlroy,30.0,420,14
161,T158,T158,Rory Sabbatini,30.0,270,9
162,T158,T158,Brendan Steele,30.0,540,18
163,T158,T158,Chris Stroud,30.0,510,17
164,165,165,Boo Weekley,30.06,481,16
165,166,166,Brendon de Jonge,30.08,361,12
166,167,167,Rhein Gibson,30.11,271,9
167,168,168,Patrick Rodgers,30.13,482,16
168,169,169,Andrew Landry,30.22,272,9
169,170,170,Jerry Kelly,30.27,454,15
170,171,171,Geoff Ogilvy,30.3,303,10
171,T172,T172,Greg Owen,30.33,455,15
172,T172,T172,Scott Pinckney,30.33,455,15
173,174,174,Graham DeLaet,30.38,395,13
174,175,175,Lucas Glover,30.4,456,15
175,176,176,Martin Laird,30.44,487,16
176,177,177,Keegan Bradley,30.6,459,15
177,178,178,Paul Casey,30.63,490,16
178,179,179,Shane Lowry,30.64,337,11
179,T180,T180,Jim Furyk,30.67,368,12
180,T180,T180,Russell Knox,30.67,644,21
181,182,182,Derek Ernst,30.82,339,11
182,183,183,Steve Marino,30.83,370,12
183,T184,T184,Sergio Garcia,31.08,373,12
184,T184,T184,J.J. Henry,31.08,373,12
